vtkOriginalIndices,Concentration,ConcentrationLiquide,ConcentrationSolide,ConductiviteThermiqueP0,DensityFluideP0,DensityP0,DensityP1,EnthalpieVol,ErrReg,FractionLiq_c,FractionSolide_c,GradrholBis_P0:0,GradrholBis_P0:1,GradrholBis_P0:2,MassBalanceRHS_P0,PartitionE,Points:0,Points:1,Points:2,TemperatureC,ViscosityP0,Vitesse0,Vitesse1,Vitesse:2,__vtkIsSelected__,arc_length,d_interface_regular,divV_element,h_meshsize,h_quality,vtkValidPointMask
749,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0119169,-0.448334,0,0,3,0.0005,0.10486,0,799.999,0.0001,1.71212e-008,-1.01336e-005,0,0,0.10486,-0.0101998,7.85602e-005,0.000215789,0.762976,1
750,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.0152109,-0.431809,0,0,3,0.0005,0.105,0,799.999,0.0001,1.35383e-008,-1.0131e-005,0,0,0.105,-0.0103399,0.000110827,0.000289352,0.740618,1
751,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0200493,-0.275817,0,0,3,0.0005,0.10514,0,799.999,0.0001,-2.29604e-009,-1.02061e-005,0,0,0.10514,-0.0104796,-0.000933583,0.000256964,0.937114,1
752,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000314182,-0.178943,0,0,3,0.0005,0.10528,0,800,0.0001,-2.8663e-008,-1.02903e-005,0,0,0.10528,-0.0106193,-0.000642678,0.000228823,0.854592,1
753,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0161709,-0.183377,0,0,3,0.0005,0.10542,0,800,0.0001,-2.66277e-008,-1.033e-005,0,0,0.10542,-0.0107594,-0.000460546,0.000217788,0.775049,1
754,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00445457,-0.110642,0,0,3,0.0005,0.10556,0,800,0.0001,-4.64614e-008,-1.0316e-005,0,0,0.10556,-0.0108993,2.75528e-005,0.000252022,0.864553,1
755,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000743903,-0.0776592,0,0,3,0.0005,0.1057,0,800,0.0001,-5.02763e-008,-1.02792e-005,0,0,0.1057,-0.0110392,0.000267256,0.00026504,0.86672,1
756,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00742324,-0.0807881,0,0,3,0.0005,0.10584,0,800,0.0001,-4.65998e-009,-1.01867e-005,0,0,0.10584,-0.0111794,0.00100955,0.000245442,0.908565,1
757,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00264772,-0.0473308,0,0,3,0.0005,0.10598,0,800,0.0001,-4.03471e-008,-1.01619e-005,0,0,0.10598,-0.0113194,9.0468e-005,0.000264666,0.88886,1
758,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00382621,-0.0336196,0,0,3,0.0005,0.10612,0,800,0.0001,-7.33422e-008,-1.01461e-005,0,0,0.10612,-0.0114595,-7.32478e-005,0.00026567,0.860912,1
759,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00160159,-0.0251052,0,0,3,0.0005,0.10626,0,800,0.0001,-8.94797e-008,-1.01435e-005,0,0,0.10626,-0.0115998,-6.16624e-006,0.000254677,0.888051,1
760,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00219409,-0.0199377,0,0,3,0.0005,0.1064,0,800,0.0001,-8.97127e-008,-1.01237e-005,0,0,0.1064,-0.0117399,0.000263243,0.000249097,0.982268,1
761,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0012257,-0.0128992,0,0,3,0.0005,0.10654,0,800,0.0001,-7.52175e-008,-1.01013e-005,0,0,0.10654,-0.0118798,0.000245994,0.000280836,0.791781,1
762,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000126716,-0.0101016,0,0,3,0.0005,0.10668,0,800,0.0001,6.47165e-008,-1.0181e-005,0,0,0.10668,-0.0120199,5.96648e-006,0.000231875,0.884504,1
763,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000160488,-0.00577016,0,0,3,0.0005,0.10682,0,800,0.0001,1.64253e-007,-1.02329e-005,0,0,0.10682,-0.0121598,0.000242942,0.000239016,0.875487,1
764,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000297586,-0.0058109,0,0,3,0.0005,0.10696,0,800,0.0001,1.74784e-007,-1.02604e-005,0,0,0.10696,-0.0122994,-0.000269565,0.000273059,0.833371,1
765,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00134963,-0.00249933,0,0,3,0.0005,0.1071,0,800,0.0001,1.60203e-007,-1.02403e-005,0,0,0.1071,-0.0124394,3.92412e-005,0.000290927,0.728789,1
766,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00156205,-0.00240433,0,0,3,0.0005,0.10724,0,800,0.0001,1.2085e-007,-1.02281e-005,0,0,0.10724,-0.0125798,0.000233501,0.000287289,0.752439,1
767,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00571766,0.00398487,0,0,3,0.0005,0.10738,0,800,0.0001,9.59012e-008,-1.02178e-005,0,0,0.10738,-0.0127197,8.73202e-005,0.000223547,0.816286,1
768,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00748238,-0.000316149,0,0,3,0.0005,0.10752,0,800,0.0001,8.47069e-008,-1.02336e-005,0,0,0.10752,-0.0128598,0.00012184,0.000233614,0.898161,1
769,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00086781,-0.00703544,0,0,3,0.0005,0.10766,0,800,0.0001,7.82868e-008,-1.02306e-005,0,0,0.10766,-0.0129996,0.000172351,0.000221794,0.797866,1
770,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00131394,-0.00140165,0,0,3,0.0005,0.1078,0,800,0.0001,6.85422e-008,-1.02187e-005,0,0,0.1078,-0.0131396,0.000120017,0.000227178,0.835383,1
771,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.39061e-005,-0.000641255,0,0,3,0.0005,0.10794,0,800,0.0001,5.75474e-008,-1.02032e-005,0,0,0.10794,-0.0132798,9.66729e-005,0.000219345,0.781891,1
772,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00854816,-0.00500638,0,0,3,0.0005,0.10808,0,800,0.0001,7.74128e-008,-1.01205e-005,0,0,0.10808,-0.0134197,0.000427648,0.000236291,0.910668,1
773,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00568106,0.00373198,0,0,3,0.0005,0.10822,0,800,0.0001,7.76288e-008,-1.00627e-005,0,0,0.10822,-0.0135595,0.000419174,0.000245239,0.96061,1
774,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.38295e-006,-0.00023492,0,0,3,0.0005,0.10836,0,800,0.0001,4.74793e-008,-1.00168e-005,0,0,0.10836,-0.0136995,6.09026e-006,0.000238583,0.920541,1
775,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-8.85113e-006,-0.000148332,0,0,3,0.0005,0.1085,0,800,0.0001,2.75965e-008,-1.00654e-005,0,0,0.1085,-0.0138395,-0.000172442,0.000238619,0.927518,1
776,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,9.75654e-006,-9.07667e-005,0,0,3,0.0005,0.10864,0,800,0.0001,-1.14682e-008,-1.01242e-005,0,0,0.10864,-0.0139798,0.000336966,0.000226239,0.824766,1
777,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-2.22847e-006,-7.10038e-005,0,0,3,0.0005,0.10878,0,800,0.0001,1.42164e-008,-1.01284e-005,0,0,0.10878,-0.01412,0.000114758,0.000243136,0.941772,1
778,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.44688e-006,-3.46874e-005,0,0,3,0.0005,0.10892,0,800,0.0001,-5.09749e-009,-1.02028e-005,0,0,0.10892,-0.0142598,-0.000498546,0.000258416,0.935691,1
779,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.44688e-006,-3.46874e-005,0,0,3,0.0005,0.10906,0,800,0.0001,-7.5776e-008,-1.01819e-005,0,0,0.10906,-0.0143998,-0.000498546,0.000258416,0.935691,1
780,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00102455,-0.000227799,0,0,3,0.0005,0.1092,0,800,0.0001,-5.97932e-008,-1.0199e-005,0,0,0.1092,-0.0145397,-0.000662539,0.000259076,0.930421,1
781,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.37461e-006,-2.29881e-005,0,0,3,0.0005,0.10934,0,800,0.0001,2.27148e-008,-1.02165e-005,0,0,0.10934,-0.0146794,6.051e-005,0.000228707,0.843151,1
782,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00176605,0.00325938,0,0,3,0.0005,0.10948,0,800,0.0001,2.54616e-008,-1.02139e-005,0,0,0.10948,-0.0148196,0.000359567,0.000255725,0.9409,1
783,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.0033087,0.00027083,0,0,3,0.0005,0.10962,0,800,0.0001,7.83835e-009,-1.02243e-005,0,0,0.10962,-0.01496,-0.000363785,0.00028366,0.771172,1
784,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00054269,-0.00316719,0,0,3,0.0005,0.10976,0,800,0.0001,1.67482e-008,-1.029e-005,0,0,0.10976,-0.0150998,8.73247e-005,0.000274205,0.811634,1
785,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.76791e-006,-1.60202e-006,0,0,3,0.0005,0.1099,0,800,0.0001,1.65365e-008,-1.03475e-005,0,0,0.1099,-0.0152397,-0.00074582,0.000238997,0.9196,1
786,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.76791e-006,-1.60202e-006,0,0,3,0.0005,0.11004,0,800,0.0001,-4.95777e-009,-1.05146e-005,0,0,0.11004,-0.0153798,-0.00074582,0.000238997,0.9196,1
787,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000540417,0.00237569,0,0,3,0.0005,0.11018,0,800,0.0001,-2.67535e-008,-1.06015e-005,0,0,0.11018,-0.0155198,-0.000614177,0.000250512,0.984467,1
788,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00133838,0.00190143,0,0,3,0.0005,0.11032,0,800,0.0001,-9.8398e-008,-1.06286e-005,0,0,0.11032,-0.01566,0.000291728,0.000255644,0.95008,1
789,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000943719,-0.00223564,0,0,3,0.0005,0.11046,0,800,0.0001,-1.23608e-007,-1.06567e-005,0,0,0.11046,-0.0157999,-0.000123013,0.000250075,0.993678,1
790,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.88635e-006,1.65075e-007,0,0,3,0.0005,0.1106,0,800,0.0001,-1.20563e-007,-1.06193e-005,0,0,0.1106,-0.01594,0.00155703,0.000229529,0.852954,1
791,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,8.77759e-007,2.21101e-006,0,0,3,0.0005,0.11074,0,800,0.0001,-8.45213e-009,-1.04558e-005,0,0,0.11074,-0.0160801,0.00121376,0.000256454,0.94006,1
792,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.3193e-008,6.67706e-007,0,0,3,0.0005,0.11088,0,800,0.0001,6.17424e-008,-1.03766e-005,0,0,0.11088,-0.0162199,-0.000309715,0.000273803,0.821932,1
793,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.3665e-006,-8.93642e-007,0,0,3,0.0005,0.11102,0,800,0.0001,2.5946e-008,-1.03454e-005,0,0,0.11102,-0.0163595,0.000364443,0.000279458,0.788964,1
794,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.08195e-005,-0.000101835,0,0,3,0.0005,0.11116,0,800,0.0001,-2.37972e-008,-1.03105e-005,0,0,0.11116,-0.0164995,0.000265317,0.000259038,0.906167,1
795,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000129469,3.53558e-005,0,0,3,0.0005,0.1113,0,800,0.0001,-6.52081e-008,-1.02922e-005,0,0,0.1113,-0.01664,0.000262443,0.000258179,0.835253,1
796,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000129469,3.53558e-005,0,0,3,0.0005,0.11144,0,800,0.0001,-7.38979e-008,-1.02754e-005,0,0,0.11144,-0.0167798,0.000262443,0.000258179,0.835253,1
797,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-5.14651e-005,-3.52315e-005,0,0,3,0.0005,0.11158,0,800,0.0001,-6.66314e-008,-1.02987e-005,0,0,0.11158,-0.0169196,-0.000120014,0.000244243,0.925646,1
798,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00480236,0.00331307,0,0,3,0.0005,0.11172,0,800,0.0001,3.11511e-008,-1.04681e-005,0,0,0.11172,-0.0170595,-0.00101728,0.000264717,0.867822,1
799,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00646101,-0.000907035,0,0,3,0.0005,0.11186,0,800,0.0001,1.27813e-007,-1.06433e-005,0,0,0.11186,-0.0171994,-0.00136351,0.000223802,0.805006,1
800,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00193914,-0.00522699,0,0,3,0.0005,0.112,0,800,0.0001,1.64188e-007,-1.08206e-005,0,0,0.112,-0.0173396,-0.00140564,0.000227561,0.830697,1
801,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.11229e-006,-1.44093e-006,0,0,3,0.0005,0.11214,0,800,0.0001,1.61485e-007,-1.08417e-005,0,0,0.11214,-0.0174794,0.000457244,0.000222796,0.804006,1
802,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-9.48356e-007,2.57479e-006,0,0,3,0.0005,0.11228,0,800,0.0001,1.51259e-007,-1.07634e-005,0,0,0.11228,-0.0176196,0.00025766,0.000255069,0.894618,1
803,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.6525e-005,2.6505e-005,0,0,3,0.0005,0.11242,0,800,0.0001,1.47792e-007,-1.06942e-005,0,0,0.11242,-0.0177597,0.000204719,0.000256014,0.940508,1
804,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.6525e-005,2.6505e-005,0,0,3,0.0005,0.11256,0,800,0.0001,1.42667e-007,-1.0674e-005,0,0,0.11256,-0.0178998,0.000204719,0.000256014,0.940508,1
805,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00829857,-0.00204597,0,0,3,0.0005,0.1127,0,800,0.0001,1.09187e-007,-1.07313e-005,0,0,0.1127,-0.0180395,0.000217639,0.000285298,0.766522,1
806,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00449233,0.0112593,0,0,3,0.0005,0.11284,0,800,0.0001,7.86543e-008,-1.07404e-005,0,0,0.11284,-0.0181795,-0.000649312,0.000218498,0.793148,1
807,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.55052e-006,-1.11231e-007,0,0,3,0.0005,0.11298,0,800,0.0001,4.12787e-008,-1.07533e-005,0,0,0.11298,-0.01832,0.0012413,0.000228696,0.844205,1
808,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.85769e-006,-4.09975e-006,0,0,3,0.0005,0.11312,0,800,0.0001,-6.372e-009,-1.05455e-005,0,0,0.11312,-0.0184599,0.00100089,0.00024875,0.922168,1
809,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.68189e-006,-3.75153e-006,0,0,3,0.0005,0.11326,0,800,0.0001,3.13518e-008,-1.06416e-005,0,0,0.11326,-0.0185995,-0.000725887,0.00021986,0.779828,1
810,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00434077,0.00276432,0,0,3,0.0005,0.1134,0,800,0.0001,3.81188e-008,-1.05946e-005,0,0,0.1134,-0.0187394,0.00137459,0.000278198,0.794642,1
811,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00434077,0.00276432,0,0,3,0.0005,0.11354,0,800,0.0001,1.43873e-008,-1.03759e-005,0,0,0.11354,-0.0188794,0.00137459,0.000278198,0.794642,1
812,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00072662,-0.0046036,0,0,3,0.0005,0.11368,0,800,0.0001,-1.29422e-008,-1.03396e-005,0,0,0.11368,-0.0190193,-0.000340187,0.000237149,0.905146,1
813,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,4.37379e-006,4.89193e-005,0,0,3,0.0005,0.11382,0,800,0.0001,-2.19892e-008,-1.03977e-005,0,0,0.11382,-0.0191592,-6.07602e-005,0.000233265,0.874438,1
814,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,4.29338e-005,2.04097e-005,0,0,3,0.0005,0.11396,0,800,0.0001,-5.71847e-008,-1.0417e-005,0,0,0.11396,-0.0192993,0.000518916,0.000272482,0.838136,1
815,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,6.09432e-006,-4.52329e-005,0,0,3,0.0005,0.1141,0,800,0.0001,-5.31801e-008,-1.05247e-005,0,0,0.1141,-0.0194397,-0.000210797,0.000251532,0.985043,1
816,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000253072,0.0018639,0,0,3,0.0005,0.11424,0,800,0.0001,-2.88924e-008,-1.05711e-005,0,0,0.11424,-0.01958,-0.000295127,0.000246413,0.95928,1
817,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000253072,0.0018639,0,0,3,0.0005,0.11438,0,800,0.0001,-2.21087e-008,-1.06311e-005,0,0,0.11438,-0.0197197,-0.000295127,0.000246413,0.95928,1
818,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000318635,-0.002467,0,0,3,0.0005,0.11452,0,800,0.0001,-2.45035e-008,-1.06043e-005,0,0,0.11452,-0.0198597,-0.000272894,0.000219012,0.778851,1
819,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,6.08545e-006,1.7532e-006,0,0,3,0.0005,0.11466,0,800,0.0001,2.86924e-008,-1.06594e-005,0,0,0.11466,-0.0199999,0.000177469,0.000267756,0.840137,1
820,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00180717,-0.00277622,0,0,3,0.0005,0.1148,0,800,0.0001,1.08904e-007,-1.044e-005,0,0,0.1148,-0.0201396,0.00153325,0.000287609,0.742796,1
821,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00164871,0.00253484,0,0,3,0.0005,0.11494,0,800,0.0001,1.59155e-007,-1.02908e-005,0,0,0.11494,-0.0202795,-0.000104931,0.000236332,0.89695,1
822,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00164871,0.00253484,0,0,3,0.0005,0.11508,0,800,0.0001,1.82564e-007,-1.02526e-005,0,0,0.11508,-0.0204197,-0.000104931,0.000236332,0.89695,1
823,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-8.73936e-008,8.3073e-007,0,0,3,0.0005,0.11522,0,800,0.0001,1.63278e-007,-1.02516e-005,0,0,0.11522,-0.0205597,0.000287485,0.000238821,0.914802,1
824,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-8.73936e-008,8.3073e-007,0,0,3,0.0005,0.11536,0,800,0.0001,1.26037e-007,-1.02489e-005,0,0,0.11536,-0.0206995,0.000287485,0.000238821,0.914802,1
825,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0090226,0.00156875,0,0,3,0.0005,0.1155,0,800,0.0001,5.41962e-008,-1.03709e-005,0,0,0.1155,-0.0208394,0.00011986,0.000217052,0.783087,1
826,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00163128,0.00860318,0,0,3,0.0005,0.11564,0,800,0.0001,2.25418e-009,-1.0348e-005,0,0,0.11564,-0.0209794,0.000656732,0.000224694,0.840624,1
827,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000332484,-0.00174491,0,0,3,0.0005,0.11578,0,800,0.0001,-4.83423e-011,-1.03349e-005,0,0,0.11578,-0.0211198,-0.000310838,0.000244867,0.931241,1
828,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000753286,0.0017383,0,0,3,0.0005,0.11592,0,800,0.0001,1.55899e-008,-1.0354e-005,0,0,0.11592,-0.0212599,-6.67781e-006,0.00022179,0.798391,1
829,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-2.9127e-006,3.80231e-006,0,0,3,0.0005,0.11606,0,800,0.0001,5.55146e-008,-1.03843e-005,0,0,0.11606,-0.0213997,0.000109347,0.000234786,0.894487,1
830,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.0765e-006,3.65821e-006,0,0,3,0.0005,0.1162,0,800,0.0001,8.476e-008,-1.03853e-005,0,0,0.1162,-0.0215398,0.000413866,0.000284934,0.734153,1
831,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-8.53424e-007,-4.34974e-007,0,0,3,0.0005,0.11634,0,800,0.0001,6.91465e-008,-1.03097e-005,0,0,0.11634,-0.0216798,0.000222414,0.000251164,0.805256,1
832,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,4.11569e-007,1.69593e-006,0,0,3,0.0005,0.11648,0,800,0.0001,2.26335e-008,-1.03245e-005,0,0,0.11648,-0.0218199,-0.000556529,0.000217276,0.759201,1
833,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,3.19697e-007,5.51005e-007,0,0,3,0.0005,0.11662,0,800,0.0001,-3.86097e-008,-1.04017e-005,0,0,0.11662,-0.0219601,-0.000144393,0.000232804,0.875583,1
834,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.45881e-007,1.25594e-006,0,0,3,0.0005,0.11676,0,800,0.0001,-4.93062e-008,-1.04217e-005,0,0,0.11676,-0.0220999,-0.000387863,0.000258464,0.92837,1
835,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,7.39149e-007,3.27249e-006,0,0,3,0.0005,0.1169,0,800,0.0001,-4.74317e-009,-1.04291e-005,0,0,0.1169,-0.0222395,-0.000268087,0.000242381,0.924877,1
836,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.74027e-007,4.69234e-006,0,0,3,0.0005,0.11704,0,800,0.0001,-4.44831e-009,-1.04068e-005,0,0,0.11704,-0.0223796,9.78878e-005,0.000276129,0.819075,1
837,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00622221,0.00398667,0,0,3,0.0005,0.11718,0,800,0.0001,-1.37029e-008,-1.04131e-005,0,0,0.11718,-0.0225196,-0.00107714,0.000260471,0.902211,1
838,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0083127,-0.00534108,0,0,3,0.0005,0.11732,0,800,0.0001,-3.87267e-008,-1.0539e-005,0,0,0.11732,-0.0226594,-0.000875534,0.000217642,0.77265,1
839,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00881286,0.00257195,0,0,3,0.0005,0.11746,0,800,0.0001,-1.42658e-008,-1.05463e-005,0,0,0.11746,-0.0227993,0.000109812,0.000217528,0.770283,1
840,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.58377e-007,7.70002e-007,0,0,3,0.0005,0.1176,0,800,0.0001,1.34225e-008,-1.05218e-005,0,0,0.1176,-0.0229394,0.00019494,0.000291686,0.722539,1
841,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.58377e-007,7.70002e-007,0,0,3,0.0005,0.11774,0,800,0.0001,1.65417e-008,-1.04831e-005,0,0,0.11774,-0.0230795,0.00019494,0.000291686,0.722539,1
842,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-2.14046e-007,6.07286e-007,0,0,3,0.0005,0.11788,0,800,0.0001,1.92024e-008,-1.04463e-005,0,0,0.11788,-0.0232197,6.0069e-005,0.000261587,0.861959,1
843,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-6.89015e-007,-2.676e-007,0,0,3,0.0005,0.11802,0,800,0.0001,1.63369e-008,-1.04297e-005,0,0,0.11802,-0.0233596,7.71774e-005,0.000263494,0.838094,1
844,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-6.89015e-007,-2.676e-007,0,0,3,0.0005,0.11816,0,800,0.0001,1.34198e-008,-1.04125e-005,0,0,0.11816,-0.0234997,7.71774e-005,0.000263494,0.838094,1
845,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,4.31599e-005,7.58975e-006,0,0,3,0.0005,0.1183,0,800,0.0001,1.93818e-008,-1.04058e-005,0,0,0.1183,-0.0236397,9.39842e-005,0.000283707,0.763213,1
846,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,4.31599e-005,7.58975e-006,0,0,3,0.0005,0.11844,0,800,0.0001,3.68983e-008,-1.04023e-005,0,0,0.11844,-0.0237796,9.39842e-005,0.000283707,0.763213,1
847,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.34794e-006,3.33329e-006,0,0,3,0.0005,0.11858,0,800,0.0001,4.37496e-008,-1.03423e-005,0,0,0.11858,-0.0239197,0.000504156,0.000213627,0.733745,1
848,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000314458,-0.00446526,0,0,3,0.0005,0.11872,0,800,0.0001,3.73404e-008,-1.02801e-005,0,0,0.11872,-0.0240598,-0.000226751,0.000251452,0.977848,1
849,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000314458,-0.00446526,0,0,3,0.0005,0.11886,0,800,0.0001,2.46213e-008,-1.02825e-005,0,0,0.11886,-0.0241998,-0.000226751,0.000251452,0.977848,1
850,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00167348,0.00381325,0,0,3,0.0005,0.119,0,800,0.0001,6.69078e-009,-1.02774e-005,0,0,0.119,-0.0243398,5.57526e-005,0.000273807,0.830465,1
851,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00167348,0.00381325,0,0,3,0.0005,0.11914,0,800,0.0001,-1.75325e-008,-1.02685e-005,0,0,0.11914,-0.0244796,5.57526e-005,0.000273807,0.830465,1
852,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000723974,-0.00147831,0,0,3,0.0005,0.11928,0,800,0.0001,-3.75241e-008,-1.02958e-005,0,0,0.11928,-0.0246197,0.000236381,0.000259836,0.913303,1
853,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000792911,0.000940415,0,0,3,0.0005,0.11942,0,800,0.0001,-5.73856e-008,-1.03406e-005,0,0,0.11942,-0.0247598,0.000471132,0.000256611,0.883876,1
