vtkOriginalIndices,Concentration,ConcentrationLiquide,ConcentrationSolide,ConductiviteThermiqueP0,DensityFluideP0,DensityP0,DensityP1,EnthalpieVol,ErrReg,FractionLiq_c,FractionSolide_c,GradrholBis_P0:0,GradrholBis_P0:1,GradrholBis_P0:2,MassBalanceRHS_P0,PartitionE,Points:0,Points:1,Points:2,TemperatureC,ViscosityP0,Vitesse:0,Vitesse:1,Vitesse:2,__vtkIsSelected__,arc_length,d_interface_regular,divV_element,h_meshsize,h_quality,vtkValidPointMask
493,6.99447,0.663377,6.99447,70,2600,2800,2800,1.415e+009,100,1.34434e-011,1,-4027.75,655728,0,0,5,0.0005,0.06902,0,544.229,0.001,4.46693e-015,-8.33014e-012,0,0,0.06902,0.0238187,7.12744e-011,0.000164648,0.825371,1
494,6.98921,4.83956,6.98921,70,2600,2800,2800,1.41557e+009,100,9.80739e-011,1,-736396,110929,0,0,5,0.0005,0.06916,0,544.45,0.001,5.73794e-017,-8.34328e-012,0,0,0.06916,0.0236786,1.31085e-011,0.000176204,0.714055,1
495,6.98491,2.67739,6.98491,70,2600,2800,2800,1.41614e+009,100,5.55728e-011,1,329234,712649,0,0,5,0.0005,0.0693,0,544.669,0.001,2.11254e-015,-8.34702e-012,0,0,0.0693,0.0235387,6.39475e-011,0.000156896,0.892178,1
496,6.98266,3.69108,6.98266,70,2600,2800,2800,1.41671e+009,100,7.66134e-011,1,-107395,-705928,0,0,5,0.0005,0.06944,0,544.888,0.001,4.75102e-015,-8.35346e-012,0,0,0.06944,0.0233987,-1.73318e-010,0.000176916,0.714191,1
497,6.98028,3.29166,6.98028,70,2600,2800,2800,1.41728e+009,100,2.29465e-011,1,666775,114817,0,0,5,0.0005,0.06958,0,545.107,0.001,8.24504e-015,-8.36321e-012,0,0,0.06958,0.0232587,3.2314e-011,0.000153219,0.954983,1
498,6.98469,1.41827,6.98469,70,2600,2800,2800,1.41785e+009,100,9.8869e-012,1,492824,-351002,0,0,5,0.0005,0.06972,0,545.326,0.001,1.59044e-014,-8.36064e-012,0,0,0.06972,0.0231187,1.15898e-010,0.000155471,0.910696,1
499,6.99719,2.79227,6.99719,70,2600,2800,2800,1.41842e+009,100,5.03533e-011,1,589225,329024,0,0,5,0.0005,0.06986,0,545.545,0.001,8.34023e-015,-8.37422e-012,0,0,0.06986,0.0229787,-2.87492e-010,0.000145508,0.930674,1
500,6.99245,4.28109,6.99245,70,2600,2800,2800,1.41898e+009,100,5.93628e-011,1,-393378,-720168,0,0,5,0.0005,0.07,0,545.763,0.001,3.75871e-015,-8.38915e-012,0,0,0.07,0.0228387,-2.14477e-010,0.000158624,0.881673,1
501,6.98219,6.956,6.98219,70,2600,2800,2800,1.41955e+009,100,9.10156e-011,1,-507911,602144,0,0,5,0.0005,0.07014,0,545.981,0.001,-2.47883e-015,-8.39328e-012,0,0,0.07014,0.0226987,3.56255e-011,0.00014927,0.937608,1
502,6.982,6.13919,6.982,70,2600,2800,2800,1.42012e+009,100,2.93311e-011,1,618501,622469,0,0,5,0.0005,0.07028,0,546.2,0.001,-3.34787e-015,-8.39836e-012,0,0,0.07028,0.0225587,5.55965e-011,0.000149197,0.897337,1
503,6.99114,6.99114,6.99114,70,2600,2800,2800,1.42068e+009,100,9.93162e-011,1,1451.03,1538.07,0,0,5,0.0005,0.07042,0,546.418,0.001,-2.29143e-015,-8.40119e-012,0,0,0.07042,0.0224187,-9.8991e-012,0.00013947,0.879069,1
504,6.99906,3.30416,6.99906,70,2600,2800,2800,1.42125e+009,100,2.09477e-011,1,-739877,18790.4,0,0,5,0.0005,0.07056,0,546.635,0.001,-2.59572e-015,-8.41003e-012,0,0,0.07056,0.0222787,8.27416e-011,0.000135593,0.823713,1
505,6.98664,6.98664,6.98664,70,2600,2800,2800,1.42181e+009,100,7.66587e-011,1,658.602,-436.051,0,0,5,0.0005,0.0707,0,546.852,0.001,-2.49035e-015,-8.41687e-012,0,0,0.0707,0.0221386,-2.68994e-010,0.000160924,0.855839,1
506,6.99377,3.08538,6.99377,70,2600,2800,2800,1.42238e+009,100,6.01132e-011,1,384022,-617206,0,0,5,0.0005,0.07084,0,547.07,0.001,5.01759e-015,-8.44433e-012,0,0,0.07084,0.0219987,-5.56929e-011,0.000141621,0.904114,1
507,6.99316,3.05523,6.99316,70,2600,2800,2800,1.42295e+009,100,8.50915e-011,1,423893,729393,0,0,5,0.0005,0.07098,0,547.286,0.001,2.71224e-015,-8.44186e-012,0,0,0.07098,0.0218587,9.06571e-011,0.000140227,0.87884,1
508,6.99379,4.66166,6.99379,70,2600,2800,2800,1.42351e+009,100,1.07439e-010,1,1.12707e+006,-73772.8,0,0,5,0.0005,0.07112,0,547.503,0.001,-2.01304e-015,-8.44826e-012,0,0,0.07112,0.0217187,-1.17469e-010,0.00014746,0.807967,1
509,6.98992,5.89924,6.98992,70,2600,2800,2800,1.42407e+009,100,8.20853e-011,1,577650,166238,0,0,5,0.0005,0.07126,0,547.72,0.001,-2.40296e-015,-8.45877e-012,0,0,0.07126,0.0215787,-3.82749e-011,0.000175107,0.730644,1
510,6.98383,6.04272,6.98383,70,2600,2800,2800,1.42463e+009,100,1.34833e-010,1,-491250,-511249,0,0,5,0.0005,0.0714,0,547.936,0.001,-1.65684e-015,-8.45955e-012,0,0,0.0714,0.0214387,-1.87531e-011,0.000133834,0.81599,1
511,6.9963,0.212144,6.9963,70,2600,2800,2800,1.42519e+009,100,1.39694e-012,1,-189184,-766794,0,0,5,0.0005,0.07154,0,548.152,0.001,4.08118e-016,-8.46015e-012,0,0,0.07154,0.0212986,-4.20268e-011,0.000147593,0.973636,1
512,7.00888,0,7.00888,70,2600,2800,2800,1.42576e+009,100,0,1,0.0421533,-380.758,0,0,5,0.0005,0.07168,0,548.368,0.001,1.87416e-015,-8.47309e-012,0,0,0.07168,0.0211587,-5.90145e-011,0.000167134,0.800661,1
513,6.99821,4.36488,6.99821,70,2600,2800,2800,1.42632e+009,100,1.29023e-010,1,-670446,455261,0,0,5,0.0005,0.07182,0,548.584,0.001,3.56586e-015,-8.47956e-012,0,0,0.07182,0.0210187,-3.11682e-011,0.000167969,0.784218,1
514,6.99657,0,6.99657,70,2600,2800,2800,1.42688e+009,100,9.94295e-017,1,0.0828995,-379.798,0,0,5,0.0005,0.07196,0,548.798,0.001,1.68951e-015,-8.48376e-012,0,0,0.07196,0.0208787,-1.90499e-011,0.000172753,0.742873,1
515,6.98761,5.91481,6.98761,70,2600,2800,2800,1.42744e+009,100,5.55756e-011,1,-584280,650495,0,0,5,0.0005,0.0721,0,549.014,0.001,1.24889e-015,-8.4861e-012,0,0,0.0721,0.0207387,-2.41782e-011,0.000140302,0.882296,1
516,7.00135,2.01316,7.00135,70,2600,2800,2800,1.428e+009,100,2.32912e-011,1,-535551,544702,0,0,5,0.0005,0.07224,0,549.229,0.001,1.373e-015,-8.48853e-012,0,0,0.07224,0.0205987,4.91876e-012,0.000150008,0.972881,1
517,7.00884,6.68843,7.00884,70,2600,2800,2800,1.42855e+009,100,8.30183e-011,1,626781,98320.1,0,0,5,0.0005,0.07238,0,549.444,0.001,5.21976e-015,-8.49253e-012,0,0,0.07238,0.0204587,-3.05835e-011,0.00017206,0.758475,1
518,6.99312,6.99312,6.99312,70,2600,2800,2800,1.42911e+009,100,1.06379e-010,1,-1050.61,-1970.94,0,0,5,0.0005,0.07252,0,549.658,0.001,3.96139e-015,-8.5007e-012,0,0,0.07252,0.0203186,-2.94843e-011,0.000144145,0.935764,1
519,6.99155,6.36209,6.99155,70,2600,2800,2800,1.42967e+009,100,5.09225e-011,1,-791145,48755.7,0,0,5,0.0005,0.07266,0,549.872,0.001,3.56134e-015,-8.50438e-012,0,0,0.07266,0.0201787,-2.80596e-011,0.000158608,0.889098,1
520,6.99893,3.63335,6.99893,70,2600,2800,2800,1.43023e+009,100,1.51784e-011,1,-92240.1,-536822,0,0,5,0.0005,0.0728,0,550.086,0.001,-7.22643e-016,-8.5087e-012,0,0,0.0728,0.0200387,4.72092e-011,0.000170076,0.743813,1
521,7.00924,0,7.00924,70,2600,2800,2800,1.43078e+009,100,1.11022e-016,1,-0.0720577,-377.026,0,0,5,0.0005,0.07294,0,550.3,0.001,-2.75879e-015,-8.51385e-012,0,0,0.07294,0.0198987,3.75231e-011,0.000170347,0.726947,1
522,7.01209,3.47193,7.01209,70,2600,2800,2800,1.43134e+009,100,6.22852e-012,1,375335,717718,0,0,5,0.0005,0.07308,0,550.514,0.001,-5.31194e-016,-8.52076e-012,0,0,0.07308,0.0197587,-1.17688e-011,0.000173562,0.733816,1
523,7.00916,3.91544,7.00916,70,2600,2800,2800,1.43189e+009,100,3.63232e-011,1,863791,142053,0,0,5,0.0005,0.07322,0,550.727,0.001,-2.07362e-015,-8.52173e-012,0,0,0.07322,0.0196187,3.13873e-011,0.000142002,0.908706,1
524,6.99584,6.99584,6.99584,70,2600,2800,2800,1.43245e+009,100,7.65508e-011,1,-821.349,-2449.52,0,0,5,0.0005,0.07336,0,550.94,0.001,5.82723e-016,-8.52813e-012,0,0,0.07336,0.0194787,-3.0613e-011,0.000163713,0.791896,1
525,6.99555,5.6645,6.99555,70,2600,2800,2800,1.433e+009,100,3.21109e-011,1,1.17854e+006,-197686,0,0,5,0.0005,0.0735,0,551.153,0.001,-1.15934e-015,-8.53983e-012,0,0,0.0735,0.0193387,-2.20014e-010,0.000153505,0.705515,1
526,6.99766,4.28712,6.99766,70,2600,2800,2800,1.43355e+009,100,5.28783e-012,1,141437,-559362,0,0,5,0.0005,0.07364,0,551.366,0.001,-1.28954e-015,-8.55429e-012,0,0,0.07364,0.0191987,-7.0548e-011,0.000175052,0.729919,1
527,7.01778,0,7.01778,70,2600,2800,2800,1.43411e+009,100,2.87407e-017,1,-0.0341023,-374.667,0,0,5,0.0005,0.07378,0,551.578,0.001,4.65512e-015,-8.55812e-012,0,0,0.07378,0.0190587,-3.60811e-011,0.000152354,0.968843,1
528,7.01305,1.01203,7.01305,70,2600,2800,2800,1.43466e+009,100,4.17178e-012,1,477705,-220679,0,0,5,0.0005,0.07392,0,551.791,0.001,4.48496e-015,-8.56384e-012,0,0,0.07392,0.0189187,-9.22115e-011,0.000167813,0.755179,1
529,7.01698,3.05305,7.01698,70,2600,2800,2800,1.43521e+009,100,3.41027e-011,1,651001,393250,0,0,5,0.0005,0.07406,0,552.003,0.001,2.91134e-015,-8.56363e-012,0,0,0.07406,0.0187786,4.94711e-011,0.000167887,0.774813,1
530,7.01424,0,7.01424,70,2600,2800,2800,1.43576e+009,100,1.3312e-016,1,0.0180201,-373.38,0,0,5,0.0005,0.0742,0,552.215,0.001,1.02125e-015,-8.56848e-012,0,0,0.0742,0.0186387,7.15177e-011,0.00014896,0.979054,1
531,7.01493,0,7.01493,70,2600,2800,2800,1.43631e+009,100,0,1,0.0129289,-373.014,0,0,5,0.0005,0.07434,0,552.426,0.001,-2.61704e-015,-8.56194e-012,0,0,0.07434,0.0184986,-1.37906e-010,0.000140706,0.888605,1
532,7.01398,2.05846,7.01398,70,2600,2800,2800,1.43686e+009,100,4.6459e-011,1,-550505,-519007,0,0,5,0.0005,0.07448,0,552.638,0.001,-2.07049e-015,-8.58176e-012,0,0,0.07448,0.0183587,1.19833e-013,0.000177495,0.705222,1
533,7.02098,1.408,7.02098,70,2600,2800,2800,1.43741e+009,100,3.46668e-011,1,408624,-652105,0,0,5,0.0005,0.07462,0,552.849,0.001,-1.73488e-015,-8.58662e-012,0,0,0.07462,0.0182186,1.10324e-011,0.000157455,0.896763,1
534,6.9916,6.45636,6.9916,70,2600,2800,2800,1.43795e+009,100,1.73014e-010,1,-364149,-677393,0,0,5,0.0005,0.07476,0,553.06,0.001,-8.56069e-015,-8.59018e-012,0,0,0.07476,0.0180787,4.82852e-011,0.000150448,0.993236,1
535,7.02341,0,7.02341,70,2600,2800,2800,1.4385e+009,100,1.04924e-016,1,0.0490504,-371.577,0,0,5,0.0005,0.0749,0,553.271,0.001,-8.0515e-015,-8.59046e-012,0,0,0.0749,0.0179387,1.93576e-011,0.000159282,0.882336,1
536,7.00572,4.62091,7.00572,70,2600,2800,2800,1.43905e+009,100,2.96633e-011,1,-333884,-676590,0,0,5,0.0005,0.07504,0,553.481,0.001,-3.30365e-015,-8.60195e-012,0,0,0.07504,0.0177987,-3.04742e-010,0.000132647,0.787743,1
537,7.03074,0,7.03074,70,2600,2800,2800,1.4396e+009,100,0,1,-0.0297109,-370.704,0,0,5,0.0005,0.07518,0,553.692,0.001,1.64573e-015,-8.61354e-012,0,0,0.07518,0.0176587,8.37425e-011,0.000146461,0.961098,1
538,7.02229,0.488075,7.02229,70,2600,2800,2800,1.44014e+009,100,6.34645e-012,1,-387844,779931,0,0,5,0.0005,0.07532,0,553.902,0.001,-1.96581e-015,-8.61193e-012,0,0,0.07532,0.0175187,4.2606e-011,0.000134359,0.824611,1
539,7.0058,5.6378,7.0058,70,2600,2800,2800,1.44069e+009,100,7.33084e-011,1,-745.378,-598158,0,0,5,0.0005,0.07546,0,554.111,0.001,-2.97095e-015,-8.61278e-012,0,0,0.07546,0.0173786,-1.18238e-010,0.000165473,0.814404,1
540,7.02611,0.461962,7.02611,70,2600,2800,2800,1.44123e+009,100,5.65312e-012,1,792.866,635476,0,0,5,0.0005,0.0756,0,554.321,0.001,-1.56979e-015,-8.62279e-012,0,0,0.0756,0.0172386,-9.19126e-011,0.000163789,0.823791,1
541,7.01794,6.77715,7.01794,70,2600,2800,2800,1.44178e+009,100,6.81228e-011,1,57810.3,589977,0,0,5,0.0005,0.07574,0,554.53,0.001,1.56622e-015,-8.62605e-012,0,0,0.07574,0.0170987,1.13751e-010,0.000174616,0.732564,1
542,7.02701,0.0595745,7.02701,70,2600,2800,2800,1.44232e+009,100,9.60048e-013,1,-646409,605931,0,0,5,0.0005,0.07588,0,554.739,0.001,-1.50721e-015,-8.63097e-012,0,0,0.07588,0.0169587,-1.52263e-011,0.000137856,0.850381,1
543,7.02015,3.17334,7.02015,70,2600,2800,2800,1.44287e+009,100,5.11386e-011,1,-694887,-463464,0,0,5,0.0005,0.07602,0,554.948,0.001,-4.23763e-015,-8.64075e-012,0,0,0.07602,0.0168187,3.54803e-011,0.0001528,0.95707,1
544,7.02549,1.72673,7.02549,70,2600,2800,2800,1.44341e+009,100,1.02321e-011,1,200728,561828,0,0,5,0.0005,0.07616,0,555.157,0.001,-4.69595e-015,-8.64585e-012,0,0,0.07616,0.0166787,6.97657e-011,0.000147881,0.845959,1
545,7.02425,7.0213,7.02425,70,2600,2800,2800,1.44395e+009,100,4.90166e-011,1,-613613,-394626,0,0,5,0.0005,0.0763,0,555.366,0.001,-8.47859e-015,-8.65183e-012,0,0,0.0763,0.0165387,-9.20812e-011,0.000147255,0.925629,1
546,7.02595,3.2644,7.02595,70,2600,2800,2800,1.44449e+009,100,4.94008e-011,1,-733862,-126105,0,0,5,0.0005,0.07644,0,555.573,0.001,8.30694e-016,-8.65687e-012,0,0,0.07644,0.0163987,1.30963e-011,0.000169645,0.764086,1
547,7.02625,5.08365,7.02625,70,2600,2800,2800,1.44503e+009,100,1.61195e-010,1,-303388,412558,0,0,5,0.0005,0.07658,0,555.782,0.001,1.89438e-017,-8.65431e-012,0,0,0.07658,0.0162587,2.74984e-011,0.000178298,0.685443,1
548,7.03434,3.07329,7.03434,70,2600,2800,2800,1.44557e+009,100,1.15027e-010,1,-557213,-953779,0,0,5,0.0005,0.07672,0,555.99,0.001,3.73375e-016,-8.66144e-012,0,0,0.07672,0.0161187,-1.75357e-010,0.000153463,0.79819,1
549,7.02436,7.02436,7.02436,70,2600,2800,2800,1.44611e+009,100,2.12571e-010,1,441.97,-731.051,0,0,5,0.0005,0.07686,0,556.197,0.001,3.47532e-017,-8.66695e-012,0,0,0.07686,0.0159787,-1.58327e-010,0.00015107,0.905275,1
550,7.02969,6.50815,7.02969,70,2600,2800,2800,1.44665e+009,100,5.02704e-011,1,198268,-925863,0,0,5,0.0005,0.077,0,556.404,0.001,4.43367e-015,-8.65673e-012,0,0,0.077,0.0158387,6.14226e-011,0.000131972,0.791933,1
551,7.029,6.93756,7.029,70,2600,2800,2800,1.44719e+009,100,1.2543e-011,1,-257708,-909045,0,0,2,0.0005,0.07714,0,556.611,0.001,-7.02323e-015,-8.71931e-012,0,0,0.07714,0.0156987,1.53905e-009,0.000133791,0.812134,1
552,7.03379,0.705674,7.03379,70,2600,2800,2800,1.44773e+009,100,7.12348e-012,1,-487996,-248579,0,0,2,0.0005,0.07728,0,556.818,0.001,-4.0031e-014,-8.70997e-012,0,0,0.07728,0.0155587,-3.27108e-009,0.000162221,0.819375,1
553,7.03327,1.28652,7.03327,70,2600,2800,2800,1.44826e+009,100,2.48318e-011,1,-931954,295374,0,0,2,0.0005,0.07742,0,557.025,0.001,-4.10576e-014,-8.79107e-012,0,0,0.07742,0.0154187,1.52673e-009,0.000142775,0.830608,1
554,7.03654,0.302525,7.03654,70,2600,2800,2800,1.4488e+009,100,2.51767e-012,1,-599675,-248433,0,0,2,0.0005,0.07756,0,557.232,0.001,-5.89475e-015,-8.76948e-012,0,0,0.07756,0.0152787,-1.57823e-010,0.000168739,0.790007,1
555,7.03855,0,7.03855,70,2600,2800,2800,1.44934e+009,100,6.96248e-017,1,-0.0034996,-363.545,0,0,2,0.0005,0.0777,0,557.438,0.001,-1.77733e-015,-8.79611e-012,0,0,0.0777,0.0151387,-7.83565e-012,0.000168893,0.785485,1
556,7.03145,3.61547,7.03145,70,2600,2800,2800,1.44987e+009,100,3.90867e-012,1,-4522.66,756498,0,0,2,0.0005,0.07784,0,557.644,0.001,-1.4693e-015,-8.79664e-012,0,0,0.07784,0.0149987,-3.61226e-011,0.000163005,0.840521,1
557,7.03427,7.03427,7.03427,70,2600,2800,2800,1.45041e+009,100,9.20222e-012,1,917.404,1101.2,0,0,2,0.0005,0.07798,0,557.849,0.001,1.05616e-015,-8.79993e-012,0,0,0.07798,0.0148587,-6.05603e-014,0.00015525,0.928777,1
558,7.03909,5.69238,7.03909,70,2600,2800,2800,1.45094e+009,100,2.80446e-011,1,-379238,-541662,0,0,2,0.0005,0.07812,0,558.055,0.001,9.38039e-016,-8.80234e-012,0,0,0.07812,0.0147187,-1.38051e-011,0.000165189,0.823971,1
559,7.04287,2.67744,7.04287,70,2600,2800,2800,1.45148e+009,100,1.02225e-011,1,-717942,81235.9,0,0,2,0.0005,0.07826,0,558.26,0.001,-9.92787e-016,-8.80438e-012,0,0,0.07826,0.0145787,-1.04868e-011,0.000164313,0.831794,1
560,7.03753,5.70405,7.03753,70,2600,2800,2800,1.452e+009,100,2.45497e-011,1,-648777,416676,0,0,2,0.0005,0.0784,0,558.465,0.001,-3.38102e-016,-8.80674e-012,0,0,0.0784,0.0144387,-1.84729e-012,0.000170606,0.753855,1
561,7.03999,4.85221,7.03999,70,2600,2800,2800,1.45254e+009,100,4.56498e-011,1,-471714,-731427,0,0,2,0.0005,0.07854,0,558.67,0.001,-1.82549e-015,-8.81129e-012,0,0,0.07854,0.0142987,-9.66043e-011,0.000133698,0.795167,1
562,7.04168,4.43389,7.04168,70,2600,2800,2800,1.45307e+009,100,3.71518e-011,1,-984457,445116,0,0,2,0.0005,0.07868,0,558.875,0.001,9.50385e-016,-8.81653e-012,0,0,0.07868,0.0141587,-1.06185e-010,0.000145499,0.859517,1
563,7.0474,3.11571,7.0474,70,2600,2800,2800,1.45361e+009,100,2.96514e-011,1,592803,-661427,0,0,2,0.0005,0.07882,0,559.079,0.001,5.6569e-015,-8.82109e-012,0,0,0.07882,0.0140187,-4.94229e-011,0.000151648,0.939077,1
564,7.04742,2.94199,7.04742,70,2600,2800,2800,1.45414e+009,100,4.15801e-011,1,709034,399493,0,0,2,0.0005,0.07896,0,559.283,0.001,5.81451e-015,-8.82623e-012,0,0,0.07896,0.0138787,-1.73731e-012,0.00014427,0.927032,1
565,7.03755,5.5172,7.03755,70,2600,2800,2800,1.45466e+009,100,2.84855e-011,1,685692,199958,0,0,2,0.0005,0.0791,0,559.487,0.001,1.52421e-015,-8.82683e-012,0,0,0.0791,0.0137387,2.69575e-011,0.00016084,0.866293,1
566,7.0381,7.0381,7.0381,70,2600,2800,2800,1.4552e+009,100,4.16731e-011,1,1362.35,667.415,0,0,2,0.0005,0.07924,0,559.691,0.001,-6.90137e-016,-8.82935e-012,0,0,0.07924,0.0135987,-8.62867e-012,0.000166674,0.797139,1
567,7.03746,7.03746,7.03746,70,2600,2800,2800,1.45573e+009,100,4.21379e-011,1,-1177.22,-6.23052,0,0,2,0.0005,0.07938,0,559.894,0.001,-8.92292e-016,-8.83195e-012,0,0,0.07938,0.0134587,-1.93719e-011,0.00015251,0.897118,1
568,7.04295,7.04295,7.04295,70,2600,2800,2800,1.45625e+009,100,3.91176e-011,1,-692.654,836.46,0,0,2,0.0005,0.07952,0,560.097,0.001,1.01057e-015,-8.83505e-012,0,0,0.07952,0.0133186,-2.19028e-011,0.000148325,0.828641,1
569,7.05168,7.05168,7.05168,70,2600,2800,2800,1.45678e+009,100,1.03093e-010,1,-1609.47,-1796.79,0,0,2,0.0005,0.07966,0,560.3,0.001,-1.45704e-015,-8.83688e-012,0,0,0.07966,0.0131787,8.20225e-012,0.000130171,0.777892,1
570,7.04744,4.87458,7.04744,70,2600,2800,2800,1.45731e+009,100,4.66723e-011,1,-692940,-131407,0,0,2,0.0005,0.0798,0,560.503,0.001,-8.02271e-016,-8.84122e-012,0,0,0.0798,0.0130387,-6.65267e-012,0.000152328,0.860291,1
571,7.05412,4.24957,7.05412,70,2600,2800,2800,1.45783e+009,100,4.71838e-011,1,-696986,335095,0,0,2,0.0005,0.07994,0,560.705,0.001,9.12359e-016,-8.8461e-012,0,0,0.07994,0.0128986,6.89697e-011,0.000138487,0.856345,1
572,7.05154,3.78806,7.05154,70,2600,2800,2800,1.45836e+009,100,2.62661e-011,1,-572078,-523965,0,0,2,0.0005,0.08008,0,560.908,0.001,-2.74535e-016,-8.84917e-012,0,0,0.08008,0.0127587,-2.74882e-011,0.000138218,0.854828,1
573,7.05852,0,7.05852,70,2600,2800,2800,1.45889e+009,100,3.47399e-017,1,0.0373018,-356.27,0,0,2,0.0005,0.08022,0,561.109,0.001,5.6485e-016,-8.85302e-012,0,0,0.08022,0.0126187,-7.23749e-012,0.000146062,0.952132,1
574,7.05873,0.897323,7.05873,70,2600,2800,2800,1.45941e+009,100,9.16308e-012,1,662772,483864,0,0,2,0.0005,0.08036,0,561.311,0.001,-1.09443e-016,-8.85423e-012,0,0,0.08036,0.0124787,-6.82814e-012,0.000129387,0.74626,1
575,7.05652,4.61359,7.05652,70,2600,2800,2800,1.45993e+009,100,7.66994e-011,1,868423,117148,0,0,2,0.0005,0.0805,0,561.512,0.001,-1.22926e-015,-8.85815e-012,0,0,0.0805,0.0123387,-3.30756e-011,0.000141941,0.914533,1
576,7.0557,6.72987,7.0557,70,2600,2800,2800,1.46046e+009,100,1.78275e-011,1,530990,463117,0,0,2,0.0005,0.08064,0,561.714,0.001,-3.48576e-015,-8.86134e-012,0,0,0.08064,0.0121987,-4.85542e-011,0.000167375,0.802181,1
577,7.05919,5.96244,7.05919,70,2600,2800,2800,1.46098e+009,100,4.40434e-011,1,41494,-814589,0,0,2,0.0005,0.08078,0,561.915,0.001,-4.66261e-015,-8.86377e-012,0,0,0.08078,0.0120587,-1.37175e-010,0.000142203,0.81749,1
578,7.05883,2.11119,7.05883,70,2600,2800,2800,1.4615e+009,100,3.43724e-011,1,-9306.88,772562,0,0,2,0.0005,0.08092,0,562.116,0.001,-4.34268e-015,-8.87021e-012,0,0,0.08092,0.0119187,4.45599e-012,0.0001604,0.870947,1
579,7.0579,7.0579,7.0579,70,2600,2800,2800,1.46202e+009,100,4.68453e-011,1,2320.16,-641.683,0,0,2,0.0005,0.08106,0,562.316,0.001,-1.97747e-015,-8.87022e-012,0,0,0.08106,0.0117787,-8.67744e-013,0.000152128,0.870985,1
580,7.07384,0,7.07384,70,2600,2800,2800,1.46254e+009,100,6.38283e-018,1,-0.0849195,-353.122,0,0,2,0.0005,0.0812,0,562.517,0.001,-3.28475e-015,-8.8712e-012,0,0,0.0812,0.0116387,2.29989e-011,0.000144836,0.760508,1
581,7.07667,0,7.07667,70,2600,2800,2800,1.46306e+009,100,3.79667e-017,1,0.0816794,-352.895,0,0,2,0.0005,0.08134,0,562.717,0.001,-1.2024e-015,-8.87209e-012,0,0,0.08134,0.0114987,6.67845e-012,0.000162563,0.702991,1
582,7.07095,2.72385,7.07095,70,2600,2800,2800,1.46358e+009,100,2.66863e-011,1,-798111,460253,0,0,2,0.0005,0.08148,0,562.917,0.001,-1.23733e-015,-8.8731e-012,0,0,0.08148,0.0113587,-1.93376e-011,0.000138396,0.873947,1
583,7.06781,3.06329,7.06781,70,2600,2800,2800,1.4641e+009,100,4.36934e-011,1,474075,495363,0,0,2,0.0005,0.08162,0,563.116,0.001,-1.69045e-015,-8.87331e-012,0,0,0.08162,0.0112187,-5.86283e-011,0.00015572,0.924512,1
584,7.06797,6.18296,7.06797,70,2600,2800,2800,1.46462e+009,100,1.17874e-010,1,-521715,162004,0,0,2,0.0005,0.08176,0,563.316,0.001,2.23216e-016,-8.87884e-012,0,0,0.08176,0.0110787,1.34919e-012,0.000177848,0.700557,1
585,7.05696,5.76988,7.05696,70,2600,2800,2800,1.46514e+009,100,6.00205e-011,1,937282,97653,0,0,2,0.0005,0.0819,0,563.515,0.001,3.79898e-016,-8.87675e-012,0,0,0.0819,0.0109387,-1.05583e-011,0.000129167,0.767534,1
586,7.07822,0.0524917,7.07822,70,2600,2800,2800,1.46565e+009,100,5.46039e-013,1,217449,-639255,0,0,2,0.0005,0.08204,0,563.714,0.001,1.3242e-016,-8.8778e-012,0,0,0.08204,0.0107987,5.16449e-015,0.000152077,0.968139,1
587,7.07155,4.6931,7.07155,70,2600,2800,2800,1.46617e+009,100,9.63435e-011,1,469746,594378,0,0,2,0.0005,0.08218,0,563.913,0.001,2.67691e-016,-8.87894e-012,0,0,0.08218,0.0106587,1.49224e-011,0.000140915,0.883832,1
588,7.07652,3.27673,7.07652,70,2600,2800,2800,1.46669e+009,100,3.31353e-011,1,-871249,-8645.22,0,0,2,0.0005,0.08232,0,564.111,0.001,-1.42525e-016,-8.88016e-012,0,0,0.08232,0.0105187,2.24251e-011,0.000160398,0.708888,1
589,7.08248,0,7.08248,70,2600,2800,2800,1.4672e+009,100,7.7892e-017,1,-0.0548134,-349.507,0,0,2,0.0005,0.08246,0,564.31,0.001,-6.58668e-016,-8.88159e-012,0,0,0.08246,0.0103786,-1.18904e-012,0.000176422,0.709985,1
590,7.07944,0.861526,7.07944,70,2600,2800,2800,1.46771e+009,100,5.0991e-012,1,603656,717156,0,0,2,0.0005,0.0826,0,564.507,0.001,-1.35081e-015,-8.88691e-012,0,0,0.0826,0.0102387,-3.2989e-012,0.000155128,0.866552,1
591,7.07502,3.51538,7.07502,70,2600,2800,2800,1.46823e+009,100,2.0806e-011,1,559599,-518933,0,0,2,0.0005,0.08274,0,564.705,0.001,-4.87752e-019,-8.88767e-012,0,0,0.08274,0.0100987,-7.25494e-012,0.000135862,0.848453,1
592,7.08053,1.2093,7.08053,70,2600,2800,2800,1.46875e+009,100,2.67931e-012,1,-299651,433675,0,0,2,0.0005,0.08288,0,564.903,0.001,3.6853e-016,-8.88836e-012,0,0,0.08288,0.00995873,2.07968e-012,0.000165453,0.778936,1
593,7.08457,5.09931,7.08457,70,2600,2800,2800,1.46925e+009,100,1.20232e-011,1,-534433,359799,0,0,2,0.0005,0.08302,0,565.1,0.001,4.01747e-016,-8.88899e-012,0,0,0.08302,0.00981867,-1.04295e-012,0.000160813,0.850862,1
