intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
7.1324 89.7534 1475 766778 
7.1324 89.7534 1480 771710 
7.1324 89.7534 1485 776605 
7.1324 89.7534 1490 781548 
7.1324 89.7534 1495 786501 
7.1324 89.7534 1500 791458 
7.1324 89.7534 1505 796501 
7.1324 89.7534 1510 801408 
7.1324 89.7534 1515 806399 
7.1324 89.7534 1520 811398 
7.1324 89.7534 1525 816412 
7.1324 89.7534 1530 821432 
7.1324 89.7534 1535 826486 
7.1324 89.7534 1540 831505 
7.1324 89.7534 1545 836581 
7.1324 89.7534 1550 841683 
7.1324 89.7534 1555 846773 
7.1324 89.7534 1560 851873 
7.1324 89.7534 1565 857011 
7.1324 89.7534 1570 861981 
7.1324 89.7534 1575 867266 
7.1324 89.7534 1580 872478 
7.1324 89.7534 1585 877572 
7.1324 89.7534 1590 882775 
7.1324 89.7534 1595 887967 
7.1324 89.7534 1600 893171 
7.1324 90.0974 100 -232926 
7.1324 90.0974 105 -230428 
7.1324 90.0974 110 -227808 
7.1324 90.0974 115 -225203 
7.1324 90.0974 120 -222643 
7.1324 90.0974 125 -219997 
7.1324 90.0974 130 -217399 
7.1324 90.0974 135 -214758 
7.1324 90.0974 140 -212126 
7.1324 90.0974 145 -209482 
7.1324 90.0974 150 -206845 
7.1324 90.0974 155 -204261 
7.1324 90.0974 160 -201563 
7.1324 90.0974 165 -198798 
7.1324 90.0974 170 -196185 
7.1324 90.0974 175 -193462 
7.1324 90.0974 180 -190765 
7.1324 90.0974 185 -188006 
7.1324 90.0974 190 -185496 
7.1324 90.0974 195 -182532 
7.1324 90.0974 200 -179813 
7.1324 90.0974 205 -177117 
7.1324 90.0974 210 -174380 
7.1324 90.0974 215 -171587 
7.1324 90.0974 220 -168804 
7.1324 90.0974 225 -166049 
7.1324 90.0974 230 -163115 
7.1324 90.0974 235 -160400 
7.1324 90.0974 240 -157594 
7.1324 90.0974 245 -154840 
7.1324 90.0974 250 -152033 
7.1324 90.0974 255 -149216 
7.1324 90.0974 260 -146307 
7.1324 90.0974 265 -143532 
7.1324 90.0974 270 -140679 
7.1324 90.0974 275 -137819 
7.1324 90.0974 280 -134970 
7.1324 90.0974 285 -132073 
7.1324 90.0974 290 -129191 
7.1324 90.0974 295 -126284 
7.1324 90.0974 300 -123357 
7.1324 90.0974 305 -120541 
7.1324 90.0974 310 -117654 
7.1324 90.0974 315 -114707 
7.1324 90.0974 320 -111649 
7.1324 90.0974 325 -108913 
7.1324 90.0974 330 -105944 
7.1324 90.0974 335 -103065 
7.1324 90.0974 340 -100093 
7.1324 90.0974 345 -97162.1 
7.1324 90.0974 350 -94246.2 
7.1324 90.0974 355 -91203.5 
7.1324 90.0974 360 -88254.8 
7.1324 90.0974 365 -85296.9 
7.1324 90.0974 370 -82299.4 
7.1324 90.0974 375 -79287.3 
7.1324 90.0974 380 -76190.1 
7.1324 90.0974 385 -73620.6 
7.1324 90.0974 390 -70261.6 
7.1324 90.0974 395 -70800.8 
7.1324 90.0974 400 -64367.2 
7.1324 90.0974 405 -61184.4 
7.1324 90.0974 410 -58173.8 
7.1324 90.0974 415 -55278.5 
7.1324 90.0974 420 -52248.1 
7.1324 90.0974 425 -48992.5 
7.1324 90.0974 430 -45930.6 
7.1324 90.0974 435 -42858.6 
7.1324 90.0974 440 -39804.3 
7.1324 90.0974 445 -36655.4 
7.1324 90.0974 450 -33610.5 
7.1324 90.0974 455 -30473.6 
7.1324 90.0974 460 -27436.3 
7.1324 90.0974 465 -24155.7 
7.1324 90.0974 470 -21160.4 
7.1324 90.0974 475 -17853.6 
7.1324 90.0974 480 -14944.3 
7.1324 90.0974 485 -11767.2 
7.1324 90.0974 490 -8664.09 
7.1324 90.0974 495 -5529.21 
7.1324 90.0974 500 -2345.27 
7.1324 90.0974 505 843.584 
7.1324 90.0974 510 4012.63 
7.1324 90.0974 515 7144.36 
7.1324 90.0974 520 10364.2 
7.1324 90.0974 525 13481.3 
7.1324 90.0974 530 16709.5 
7.1324 90.0974 535 19907 
7.1324 90.0974 540 23189.7 
7.1324 90.0974 545 26332.1 
7.1324 90.0974 550 29543.6 
7.1324 90.0974 555 32838.7 
7.1324 90.0974 560 35622.7 
