intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
1.8 27.8826 675 706817 
1.8 27.8826 680 709828 
1.8 27.8826 685 712845 
1.8 27.8826 690 715867 
1.8 27.8826 695 718895 
1.8 27.8826 700 721928 
1.8 27.8826 705 724967 
1.8 27.8826 710 728011 
1.8 27.8826 715 731060 
1.8 27.8826 720 734115 
1.8 27.8826 725 737175 
1.8 27.8826 730 740241 
1.8 27.8826 735 743313 
1.8 27.8826 740 746390 
1.8 27.8826 745 749472 
1.8 27.8826 750 752560 
1.8 27.8826 755 755654 
1.8 27.8826 760 758753 
1.8 27.8826 765 761858 
1.8 27.8826 770 764969 
1.8 27.8826 775 768085 
1.8 27.8826 780 771206 
1.8 27.8826 785 774334 
1.8 27.8826 790 777467 
1.8 27.8826 795 780605 
1.8 27.8826 800 783750 
1.8 27.8826 805 786900 
1.8 27.8826 810 790056 
1.8 27.8826 815 793217 
1.8 27.8826 820 796385 
1.8 27.8826 825 799558 
1.8 27.8826 830 802737 
1.8 27.8826 835 805922 
1.8 27.8826 840 809112 
1.8 27.8826 845 812309 
1.8 27.8826 850 815511 
1.8 27.8826 855 818719 
1.8 27.8826 860 821933 
1.8 27.8826 865 825153 
1.8 27.8826 870 828379 
1.8 27.8826 875 831611 
1.8 27.8826 880 834849 
1.8 27.8826 885 838093 
1.8 27.8826 890 841343 
1.8 27.8826 895 844599 
1.8 27.8826 900 847861 
1.8 27.8826 905 851129 
1.8 27.8826 910 854403 
1.8 27.8826 915 857683 
1.8 27.8826 920 860970 
1.8 27.8826 925 864262 
1.8 27.8826 930 867561 
1.8 27.8826 935 870866 
1.8 27.8826 940 874177 
1.8 27.8826 945 877495 
1.8 27.8826 950 880818 
1.8 27.8826 955 884148 
1.8 27.8826 960 887485 
1.8 27.8826 965 890827 
1.8 27.8826 970 894176 
1.8 27.8826 975 897532 
1.8 27.8826 980 900893 
1.8 27.8826 985 904261 
1.8 27.8826 990 907636 
1.8 27.8826 995 911017 
1.8 27.8826 1000 914405 
1.8 27.8826 1005 917799 
1.8 27.8826 1010 921199 
1.8 27.8826 1015 924607 
1.8 27.8826 1020 928020 
1.8 27.8826 1025 931441 
1.8 27.8826 1030 934868 
1.8 27.8826 1035 938302 
1.8 27.8826 1040 941742 
1.8 27.8826 1045 945189 
1.8 27.8826 1050 948643 
1.8 27.8826 1055 952104 
1.8 27.8826 1060 955571 
1.8 27.8826 1065 959046 
1.8 27.8826 1070 962527 
1.8 27.8826 1075 966015 
1.8 27.8826 1080 969510 
1.8 27.8826 1085 973012 
1.8 27.8826 1090 976521 
1.8 27.8826 1095 980037 
1.8 27.8826 1100 983560 
1.8 27.8826 1105 987090 
1.8 27.8826 1110 990627 
1.8 27.8826 1115 994171 
1.8 27.8826 1120 997722 
1.8 27.8826 1125 1.00128e+006 
1.8 27.8826 1130 1.00485e+006 
1.8 27.8826 1135 1.00842e+006 
1.8 27.8826 1140 1.012e+006 
1.8 27.8826 1145 1.01559e+006 
1.8 27.8826 1150 1.01918e+006 
1.8 27.8826 1155 1.02279e+006 
1.8 27.8826 1160 1.0264e+006 
1.8 27.8826 1165 1.03001e+006 
1.8 27.8826 1170 1.03364e+006 
1.8 27.8826 1175 1.03727e+006 
1.8 27.8826 1180 1.04091e+006 
1.8 27.8826 1185 1.04456e+006 
1.8 27.8826 1190 1.04821e+006 
1.8 27.8826 1195 1.05187e+006 
1.8 27.8826 1200 1.05554e+006 
1.8 27.8826 1205 1.05922e+006 
1.8 27.8826 1210 1.06291e+006 
1.8 27.8826 1215 1.0666e+006 
1.8 27.8826 1220 1.0703e+006 
1.8 27.8826 1225 1.07401e+006 
1.8 27.8826 1230 1.07773e+006 
1.8 27.8826 1235 1.08146e+006 
1.8 27.8826 1240 1.08519e+006 
1.8 27.8826 1245 1.08893e+006 
1.8 27.8826 1250 1.09268e+006 
1.8 27.8826 1255 1.09644e+006 
1.8 27.8826 1260 1.1002e+006 
1.8 27.8826 1265 1.10398e+006 
1.8 27.8826 1270 1.10776e+006 
1.8 27.8826 1275 1.11155e+006 
1.8 27.8826 1280 1.11535e+006 
1.8 27.8826 1285 1.11915e+006 
1.8 27.8826 1290 1.12297e+006 
1.8 27.8826 1295 1.12679e+006 
1.8 27.8826 1300 1.13063e+006 
1.8 27.8826 1305 1.13447e+006 
1.8 27.8826 1310 1.13832e+006 
1.8 27.8826 1315 1.14217e+006 
1.8 27.8826 1320 1.14604e+006 
1.8 27.8826 1325 1.14992e+006 
1.8 27.8826 1330 1.1538e+006 
1.8 27.8826 1335 1.15769e+006 
1.8 27.8826 1340 1.1616e+006 
1.8 27.8826 1345 1.16551e+006 
1.8 27.8826 1350 1.16943e+006 
