avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27.6 1120 0 1.47663 27.9798 
1.8 27.6 1125 0 1.50458 28.0885 
1.8 27.6 1130 0 1.53272 28.1992 
1.8 27.6 1135 0 1.56105 28.312 
1.8 27.6 1140 0 1.58954 28.4269 
1.8 27.6 1145 0 1.6182 28.5438 
1.8 27.6 1150 0 1.64701 28.6627 
1.8 27.6 1155 0 1.67598 28.7837 
1.8 27.6 1160 0 1.7051 28.9067 
1.8 27.6 1165 0 1.73435 29.0317 
1.8 27.6 1170 0 1.76374 29.1586 
1.8 27.6 1175 0 1.79326 29.2876 
1.8 27.6 1180 0 1.8229 29.4185 
1.8 27.6 1185 0 1.85266 29.5514 
1.8 27.6 1190 0 1.88252 29.6861 
1.8 27.6 1195 0 1.91249 29.8228 
1.8 27.6 1200 0 1.94256 29.9613 
1.8 27.6 1205 0 1.97272 30.1016 
1.8 27.6 1210 0 2.00296 30.2438 
1.8 27.6 1215 0 2.03329 30.3877 
1.8 27.6 1220 0 2.06369 30.5334 
1.8 27.6 1225 0 2.09417 30.6807 
1.8 27.6 1230 0 2.1247 30.8298 
1.8 27.6 1235 0 2.1553 30.9804 
1.8 27.6 1240 0 2.18594 31.1327 
1.8 27.6 1245 0 2.21664 31.2865 
1.8 27.6 1250 0 2.24737 31.4418 
1.8 27.6 1255 0 2.27814 31.5986 
1.8 27.6 1260 0 2.30894 31.7568 
1.8 27.6 1265 0 2.33977 31.9164 
1.8 27.6 1270 0 2.37061 32.0774 
1.8 27.6 1275 0 2.40147 32.2396 
1.8 27.6 1280 0 2.43234 32.4031 
1.8 27.6 1285 0 2.4632 32.5677 
1.8 27.6 1290 0 2.49407 32.7335 
1.8 27.6 1295 0.584873 2.51057 32.7132 
1.8 27.6 1300 0.616024 2.44965 32.1713 
1.8 27.6 1305 0.650357 2.39162 31.5863 
1.8 27.6 1310 0.687263 2.33236 30.9892 
1.8 27.6 1315 0.727043 2.27199 30.3804 
1.8 27.6 1320 0.770019 2.21068 29.7608 
1.8 27.6 1325 0.816542 2.14861 29.1311 
1.8 27.6 1330 0.848056 2.08763 28.7915 
1.8 27.6 1335 0.876526 2.0266 28.5333 
1.8 27.6 1340 0.907072 1.96514 28.2761 
1.8 27.6 1345 0.939878 1.90333 28.0204 
1.8 27.6 1350 0.975146 1.84126 27.7668 
1.8 27.6 1355 1 1.8 27.6 
1.8 27.6 1360 1 1.8 27.6 
1.8 27.6 1365 1 1.8 27.6 
1.8 27.6 1370 1 1.8 27.6 
1.8 27.6 1375 1 1.8 27.6 
1.8 27.6 1380 1 1.8 27.6 
1.8 27.6 1385 1 1.8 27.6 
1.8 27.6 1390 1 1.8 27.6 
1.8 27.6 1395 1 1.8 27.6 
1.8 27.6 1400 1 1.8 27.6 
1.8 27.6 1405 1 1.8 27.6 
1.8 27.6 1410 1 1.8 27.6 
1.8 27.6 1415 1 1.8 27.6 
1.8 27.6 1420 1 1.8 27.6 
1.8 27.6 1425 1 1.8 27.6 
1.8 27.6 1430 1 1.8 27.6 
1.8 27.6 1435 1 1.8 27.6 
1.8 27.6 1440 1 1.8 27.6 
1.8 27.6 1445 1 1.8 27.6 
1.8 27.6 1450 1 1.8 27.6 
1.8 27.6 1455 1 1.8 27.6 
1.8 27.6 1460 1 1.8 27.6 
1.8 27.6 1465 1 1.8 27.6 
1.8 27.6 1470 1 1.8 27.6 
1.8 27.6 1475 1 1.8 27.6 
1.8 27.6 1480 1 1.8 27.6 
1.8 27.6 1485 1 1.8 27.6 
1.8 27.6 1490 1 1.8 27.6 
1.8 27.6 1495 1 1.8 27.6 
1.8 27.6 1500 1 1.8 27.6 
1.8 27.6 1505 1 1.8 27.6 
1.8 27.6 1510 1 1.8 27.6 
1.8 27.6 1515 1 1.8 27.6 
1.8 27.6 1520 1 1.8 27.6 
1.8 27.6 1525 1 1.8 27.6 
1.8 27.6 1530 1 1.8 27.6 
1.8 27.6 1535 1 1.8 27.6 
1.8 27.6 1540 1 1.8 27.6 
1.8 27.6 1545 1 1.8 27.6 
1.8 27.6 1550 1 1.8 27.6 
1.8 27.6 1555 1 1.8 27.6 
1.8 27.6 1560 1 1.8 27.6 
1.8 27.6 1565 1 1.8 27.6 
1.8 27.6 1570 1 1.8 27.6 
1.8 27.6 1575 1 1.8 27.6 
1.8 27.6 1580 1 1.8 27.6 
1.8 27.6 1585 1 1.8 27.6 
1.8 27.6 1590 1 1.8 27.6 
1.8 27.6 1595 1 1.8 27.6 
1.8 27.6 1600 1 1.8 27.6 
1.8 28.2 100 0 3.97433e-010 55.5643 
1.8 28.2 105 0 5.53878e-010 55.5287 
1.8 28.2 110 0 7.6592e-010 55.4949 
1.8 28.2 115 0 1.2028e-009 55.1161 
1.8 28.2 120 0 1.88134e-009 54.7172 
1.8 28.2 125 0 2.90787e-009 54.3194 
1.8 28.2 130 0 4.44339e-009 53.9226 
