avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27.6 1160 0 6.97762 58.1692 
1.8 27.6 1165 0 6.97696 58.036 
1.8 27.6 1170 0 6.97631 57.9047 
1.8 27.6 1175 0 6.97567 57.7751 
1.8 27.6 1180 0 6.97504 57.6472 
1.8 27.6 1185 0 6.97441 57.5211 
1.8 27.6 1190 0 6.97379 57.3968 
1.8 27.6 1195 0 6.97319 57.2742 
1.8 27.6 1200 0 6.97259 57.1533 
1.8 27.6 1205 0 6.972 57.0342 
1.8 27.6 1210 0 6.97142 56.9168 
1.8 27.6 1215 0 6.97084 56.8011 
1.8 27.6 1220 0 6.97028 56.6872 
1.8 27.6 1225 0 6.96972 56.5749 
1.8 27.6 1230 0 6.96918 56.4644 
1.8 27.6 1235 0 6.96864 56.3555 
1.8 27.6 1240 0 6.9681 56.2484 
1.8 27.6 1245 0 6.96758 56.1429 
1.8 27.6 1250 0 6.96707 56.039 
1.8 27.6 1255 0 6.96656 55.9368 
1.8 27.6 1260 0 6.96606 55.8363 
1.8 27.6 1265 0 6.96557 55.7373 
1.8 27.6 1270 0 6.96509 55.64 
1.8 27.6 1275 0 6.96462 55.5443 
1.8 27.6 1280 0 6.96415 55.4501 
1.8 27.6 1285 0 6.96369 55.3575 
1.8 27.6 1290 0 6.96324 55.2665 
1.8 27.6 1295 0 6.96218 55.0528 
1.8 27.6 1300 0 6.96023 54.6588 
1.8 27.6 1305 0 6.958 54.2096 
1.8 27.6 1310 0 6.95574 53.7535 
1.8 27.6 1315 0 6.95345 53.2899 
1.8 27.6 1320 0 6.95111 52.8179 
1.8 27.6 1325 0 6.94873 52.3368 
1.8 27.6 1330 0 6.9478 52.1494 
1.8 27.6 1335 0 6.94729 52.0469 
1.8 27.6 1340 0 6.94679 51.9471 
1.8 27.6 1345 0 6.94631 51.8501 
1.8 27.6 1350 0 6.94585 51.7558 
1.8 27.6 1355 0 6.94538 51.6612 
1.8 27.6 1360 0 6.94489 51.5621 
1.8 27.6 1365 0 6.9444 51.464 
1.8 27.6 1370 0 6.94392 51.3668 
1.8 27.6 1375 0 6.94344 51.2706 
1.8 27.6 1380 0 6.94297 51.1752 
1.8 27.6 1385 0 6.9425 51.0808 
1.8 27.6 1390 0 6.94204 50.9873 
1.8 27.6 1395 0 6.94158 50.8947 
1.8 27.6 1400 0 6.94113 50.8031 
1.8 27.6 1405 0 6.94068 50.7123 
1.8 27.6 1410 0 6.94023 50.6224 
1.8 27.6 1415 0 6.93979 50.5333 
1.8 27.6 1420 0 6.93935 50.4452 
1.8 27.6 1425 0 6.93892 50.3579 
1.8 27.6 1430 0 6.93849 50.2715 
1.8 27.6 1435 0 6.93807 50.186 
1.8 27.6 1440 0 6.93765 50.1013 
1.8 27.6 1445 0 6.93723 50.0175 
1.8 27.6 1450 0 6.93682 49.9345 
1.8 27.6 1455 0 6.93642 49.8523 
1.8 27.6 1460 0 6.93601 49.771 
1.8 27.6 1465 0 6.93561 49.6905 
1.8 27.6 1470 0 6.93522 49.6109 
1.8 27.6 1475 0 6.93483 49.532 
1.8 27.6 1480 0 6.93444 49.454 
1.8 27.6 1485 0 6.93406 49.3768 
1.8 27.6 1490 0 6.93368 49.3004 
1.8 27.6 1495 0 6.93331 49.2248 
1.8 27.6 1500 0 6.93294 49.15 
1.8 27.6 1505 0 6.93257 49.076 
1.8 27.6 1510 0 6.93221 49.0028 
1.8 27.6 1515 0 6.93185 48.9304 
1.8 27.6 1520 0 6.93149 48.8587 
1.8 27.6 1525 0 6.93114 48.7878 
1.8 27.6 1530 0 6.93079 48.7177 
1.8 27.6 1535 0 6.93045 48.6484 
1.8 27.6 1540 0 6.93011 48.5797 
1.8 27.6 1545 0 6.92978 48.5119 
1.8 27.6 1550 0 6.92944 48.4448 
1.8 27.6 1555 0 6.92911 48.3785 
1.8 27.6 1560 0 6.92879 48.3129 
1.8 27.6 1565 0 6.92847 48.2481 
1.8 27.6 1570 0 6.92815 48.1839 
1.8 27.6 1575 0 6.92784 48.1205 
1.8 27.6 1580 0 6.92753 48.0578 
1.8 27.6 1585 0 6.92722 47.9958 
