avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27.6 585 0 0.00463765 14.4114 
1.8 27.6 590 0 0.00497356 14.3326 
1.8 27.6 595 0 0.00533064 14.2563 
1.8 27.6 600 0 0.00570998 14.1823 
1.8 27.6 605 0 0.0061127 14.1106 
1.8 27.6 610 0 0.00653996 14.0411 
1.8 27.6 615 0 0.00699296 13.9737 
1.8 27.6 620 0 0.00747296 13.9084 
1.8 27.6 625 0 0.00798125 13.8451 
1.8 27.6 630 0 0.00851916 13.7838 
1.8 27.6 635 0 0.00908808 13.7243 
1.8 27.6 640 0 0.00968943 13.6666 
1.8 27.6 645 0 0.0103247 13.6106 
1.8 27.6 650 0 0.0109954 13.5564 
1.8 27.6 655 0 0.0117032 13.5038 
1.8 27.6 660 0 0.0124496 13.4527 
1.8 27.6 665 0 0.0132364 13.4032 
1.8 27.6 670 0 0.0140653 13.3551 
1.8 27.6 675 0 0.0149381 13.3084 
1.8 27.6 680 0 0.0158567 13.2631 
1.8 27.6 685 0 0.016823 13.219 
1.8 27.6 690 0 0.0178391 13.1762 
1.8 27.6 695 0 0.018907 13.1346 
1.8 27.6 700 0 0.0200289 13.0941 
1.8 27.6 705 0 0.021207 13.0547 
1.8 27.6 710 0 0.0224437 13.0163 
1.8 27.6 715 0 0.0237413 12.9788 
1.8 27.6 720 0 0.0251023 12.9423 
1.8 27.6 725 0 0.0265293 12.9067 
1.8 27.6 730 0 0.0280228 12.8741 
1.8 27.6 735 0 0.0295711 12.8566 
1.8 27.6 740 0 0.0311862 12.8424 
1.8 27.6 745 0 0.0328697 12.8312 
1.8 27.6 750 0 0.0346235 12.8228 
1.8 27.6 755 0 0.0364492 12.8171 
1.8 27.6 760 0 0.0383486 12.8138 
1.8 27.6 765 0 0.0403235 12.813 
1.8 27.6 770 0 0.0423755 12.8143 
1.8 27.6 775 0 0.0445065 12.8178 
1.8 27.6 780 0 0.0467181 12.8233 
1.8 27.6 785 0 0.049012 12.8307 
1.8 27.6 790 0 0.05139 12.8399 
1.8 27.6 795 0 0.0538538 12.8509 
1.8 27.6 800 0 0.056405 12.8635 
1.8 27.6 805 0 0.0590452 12.8777 
1.8 27.6 810 0 0.0617762 12.8935 
1.8 27.6 815 0 0.0645993 12.9107 
1.8 27.6 820 0 0.0675165 12.9294 
1.8 27.6 825 0 0.0705292 12.9494 
1.8 27.6 830 0 0.073639 12.9708 
1.8 27.6 835 0 0.0768473 12.9935 
1.8 27.6 840 0 0.0801557 13.0174 
1.8 27.6 845 0 0.0835656 13.0425 
1.8 27.6 850 0 0.0870784 13.0688 
1.8 27.6 855 0 0.0906955 13.0962 
1.8 27.6 860 0 0.0944183 13.1247 
1.8 27.6 865 0 0.0982482 13.1543 
1.8 27.6 870 0 0.102186 13.1849 
1.8 27.6 875 0 0.106234 13.2166 
1.8 27.6 880 0 0.110392 13.2492 
1.8 27.6 885 0.0430306 0.114281 13.3621 
1.8 27.6 890 0.102737 0.118083 13.5135 
1.8 27.6 895 0.15403 0.12202 13.6566 
1.8 27.6 900 0.198428 0.126089 13.7924 
1.8 27.6 905 0.237107 0.130288 13.9217 
1.8 27.6 910 0.270999 0.134614 14.0453 
1.8 27.6 915 0.300848 0.139067 14.1638 
1.8 27.6 920 0.327253 0.143646 14.2778 
1.8 27.6 925 0.350706 0.148349 14.3877 
