Compteur	FrequenceCapteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration	ConcentrationLiquide	ConcentrationBCT_S1	ConcentrationFCC_S1	ConcentrationLiq_S1	FractionBCT_S1	FractionFCC_S1	FractionLiq_S1	CodeConvergence	
14270	10	1427	253.209	8.10939e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14280	10	1428	253.209	8.10939e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14290	10	1429	253.209	8.10939e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14300	10	1430	253.209	8.10938e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14310	10	1431	253.208	8.10938e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14320	10	1432	253.208	8.10938e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14330	10	1433	253.208	8.10937e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14340	10	1434	253.208	8.10937e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14350	10	1435	253.207	8.10937e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14360	10	1436	253.207	8.10936e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14370	10	1437	253.207	8.10936e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14380	10	1438	253.207	8.10935e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14390	10	1439	253.206	8.10935e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14400	10	1440	253.206	8.10934e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14410	10	1441	253.206	8.10934e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14420	10	1442	253.206	8.10933e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14430	10	1443	253.205	8.10933e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14440	10	1444	253.205	8.10932e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14450	10	1445	253.205	8.10932e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14460	10	1446	253.204	8.10931e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14470	10	1447	253.204	8.10931e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14480	10	1448	253.204	8.1093e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14490	10	1449	253.204	8.1093e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14500	10	1450	253.203	8.10929e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14510	10	1451	253.203	8.10929e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14520	10	1452	253.203	8.10928e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14530	10	1453	253.202	8.10928e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14540	10	1454	253.202	8.10927e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14550	10	1455	253.202	8.10927e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14560	10	1456	253.202	8.10926e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14570	10	1457	253.201	8.10926e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14580	10	1458	253.201	8.10925e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14590	10	1459	253.201	8.10925e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14600	10	1460	253.2	8.10924e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14610	10	1461	253.2	8.10923e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14620	10	1462	253.2	8.10923e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14630	10	1463	253.199	8.10922e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14640	10	1464	253.199	8.10922e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14650	10	1465	253.199	8.10921e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14660	10	1466	253.198	8.10921e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
14670	10	1467	253.198	8.1092e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14680	10	1468	253.198	8.1092e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14690	10	1469	253.197	8.10919e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14700	10	1470	253.197	8.10918e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14710	10	1471	253.197	8.10918e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14720	10	1472	253.196	8.10917e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14730	10	1473	253.196	8.10917e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14740	10	1474	253.196	8.10916e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14750	10	1475	253.195	8.10915e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14760	10	1476	253.195	8.10915e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14770	10	1477	253.195	8.10914e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14780	10	1478	253.194	8.10914e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14790	10	1479	253.194	8.10913e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14800	10	1480	253.194	8.10913e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14810	10	1481	253.193	8.10912e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14820	10	1482	253.193	8.10911e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14830	10	1483	253.193	8.10911e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14840	10	1484	253.192	8.1091e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14850	10	1485	253.192	8.1091e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14860	10	1486	253.192	8.10909e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14870	10	1487	253.191	8.10908e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14880	10	1488	253.191	8.10908e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14890	10	1489	253.191	8.10907e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14900	10	1490	253.19	8.10907e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14910	10	1491	253.19	8.10906e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14920	10	1492	253.19	8.10905e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14930	10	1493	253.189	8.10905e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14940	10	1494	253.189	8.10904e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14950	10	1495	253.189	8.10904e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14960	10	1496	253.188	8.10903e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14970	10	1497	253.188	8.10902e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14980	10	1498	253.188	8.10902e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
14990	10	1499	253.187	8.10901e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15000	10	1500	253.187	8.10901e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15010	10	1501	253.186	8.109e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15020	10	1502	253.186	8.10899e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15030	10	1503	253.186	8.10899e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15040	10	1504	253.185	8.10898e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15050	10	1505	253.185	8.10898e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15060	10	1506	253.185	8.10897e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15070	10	1507	253.184	8.10896e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15080	10	1508	253.184	8.10896e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15090	10	1509	253.184	8.10895e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15100	10	1510	253.183	8.10895e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15110	10	1511	253.183	8.10894e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15120	10	1512	253.183	8.10893e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15130	10	1513	253.182	8.10893e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15140	10	1514	253.182	8.10892e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15150	10	1515	253.182	8.10892e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15160	10	1516	253.181	8.10891e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15170	10	1517	253.181	8.1089e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15180	10	1518	253.181	8.1089e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15190	10	1519	253.18	8.10889e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15200	10	1520	253.18	8.10889e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15210	10	1521	253.18	8.10888e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15220	10	1522	253.179	8.10887e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15230	10	1523	253.179	8.10887e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15240	10	1524	253.178	8.10886e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15250	10	1525	253.178	8.10886e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15260	10	1526	253.178	8.10885e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15270	10	1527	253.177	8.10884e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15280	10	1528	253.177	8.10884e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15290	10	1529	253.177	8.10883e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15300	10	1530	253.176	8.10882e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15310	10	1531	253.176	8.10882e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15320	10	1532	253.176	8.10881e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15330	10	1533	253.175	8.10881e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15340	10	1534	253.175	8.1088e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15350	10	1535	253.175	8.10879e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15360	10	1536	253.174	8.10879e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15370	10	1537	253.174	8.10878e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15380	10	1538	253.174	8.10878e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15390	10	1539	253.173	8.10877e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15400	10	1540	253.173	8.10876e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15410	10	1541	253.173	8.10876e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15420	10	1542	253.172	8.10875e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15430	10	1543	253.172	8.10875e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15440	10	1544	253.172	8.10874e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15450	10	1545	253.171	8.10873e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15460	10	1546	253.171	8.10873e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15470	10	1547	253.17	8.10872e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15480	10	1548	253.17	8.10872e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15490	10	1549	253.17	8.10871e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15500	10	1550	253.169	8.1087e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15510	10	1551	253.169	8.1087e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15520	10	1552	253.169	8.10869e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15530	10	1553	253.168	8.10868e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15540	10	1554	253.168	8.10868e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15550	10	1555	253.168	8.10867e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15560	10	1556	253.167	8.10867e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15570	10	1557	253.167	8.10866e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15580	10	1558	253.167	8.10865e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15590	10	1559	253.166	8.10865e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15600	10	1560	253.166	8.10864e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15610	10	1561	253.166	8.10864e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15620	10	1562	253.165	8.10863e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15630	10	1563	253.165	8.10862e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15640	10	1564	253.165	8.10862e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15650	10	1565	253.164	8.10861e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15660	10	1566	253.164	8.10861e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15670	10	1567	253.163	8.1086e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15680	10	1568	253.163	8.10859e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15690	10	1569	253.163	8.10859e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15700	10	1570	253.162	8.10858e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15710	10	1571	253.162	8.10858e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15720	10	1572	253.162	8.10857e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15730	10	1573	253.161	8.10856e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15740	10	1574	253.161	8.10856e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15750	10	1575	253.161	8.10855e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15760	10	1576	253.16	8.10854e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15770	10	1577	253.16	8.10854e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15780	10	1578	253.16	8.10853e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15790	10	1579	253.159	8.10853e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15800	10	1580	253.159	8.10852e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15810	10	1581	253.159	8.10851e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15820	10	1582	253.158	8.10851e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15830	10	1583	253.158	8.1085e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15840	10	1584	253.158	8.1085e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15850	10	1585	253.157	8.10849e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15860	10	1586	253.157	8.10848e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15870	10	1587	253.156	8.10848e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15880	10	1588	253.156	8.10847e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15890	10	1589	253.156	8.10847e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15900	10	1590	253.155	8.10846e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15910	10	1591	253.155	8.10845e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15920	10	1592	253.155	8.10845e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15930	10	1593	253.154	8.10844e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15940	10	1594	253.154	8.10844e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15950	10	1595	253.154	8.10843e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15960	10	1596	253.153	8.10842e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15970	10	1597	253.153	8.10842e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
15980	10	1598	253.153	8.10841e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
15990	10	1599	253.152	8.1084e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16000	10	1600	253.152	8.1084e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16010	10	1601	253.149	8.10834e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16020	10	1602	253.142	8.10822e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16030	10	1603	253.134	8.10808e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16040	10	1604	253.126	8.10794e+08	1.7435e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16050	10	1605	253.117	8.1078e+08	1.74351e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16060	10	1606	253.109	8.10764e+08	1.74351e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16070	10	1607	253.099	8.10747e+08	1.74351e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16080	10	1608	253.088	8.10729e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16090	10	1609	253.077	8.10709e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16100	10	1610	253.065	8.10688e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16110	10	1611	253.052	8.10666e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16120	10	1612	253.039	8.10643e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16130	10	1613	253.026	8.1062e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16140	10	1614	253.013	8.10597e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16150	10	1615	252.999	8.10574e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16160	10	1616	252.985	8.1055e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16170	10	1617	252.971	8.10525e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16180	10	1618	252.957	8.105e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16190	10	1619	252.942	8.10474e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16200	10	1620	252.927	8.10448e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16210	10	1621	252.912	8.10422e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16220	10	1622	252.897	8.10395e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16230	10	1623	252.881	8.10368e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16240	10	1624	252.865	8.1034e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16250	10	1625	252.85	8.10313e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16260	10	1626	252.833	8.10285e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16270	10	1627	252.817	8.10256e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16280	10	1628	252.801	8.10227e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16290	10	1629	252.784	8.10199e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16300	10	1630	252.767	8.10169e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16310	10	1631	252.751	8.1014e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16320	10	1632	252.734	8.1011e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16330	10	1633	252.716	8.1008e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16340	10	1634	252.699	8.1005e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16350	10	1635	252.682	8.1002e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16360	10	1636	252.664	8.0999e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16370	10	1637	252.647	8.09959e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16380	10	1638	252.629	8.09928e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16390	10	1639	252.611	8.09897e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16400	10	1640	252.593	8.09866e+08	1.74352e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16410	10	1641	252.575	8.09835e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16420	10	1642	252.557	8.09803e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16430	10	1643	252.539	8.09772e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16440	10	1644	252.521	8.0974e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16450	10	1645	252.503	8.09708e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16460	10	1646	252.485	8.09677e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16470	10	1647	252.467	8.09645e+08	1.74407e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16480	10	1648	252.448	8.09613e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16490	10	1649	252.43	8.0958e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16500	10	1650	252.411	8.09548e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16510	10	1651	252.393	8.09516e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16520	10	1652	252.374	8.09483e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16530	10	1653	252.355	8.09451e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16540	10	1654	252.337	8.09418e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16550	10	1655	252.318	8.09386e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16560	10	1656	252.299	8.09353e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16570	10	1657	252.281	8.0932e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16580	10	1658	252.262	8.09288e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16590	10	1659	252.243	8.09255e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	2	
16600	10	1660	252.224	8.09222e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
16610	10	1661	252.205	8.09189e+08	1.74423e+06	3	3	2.36001e-310	2.36001e-310	3	0	0	1	1	
