Compteur	FrequenceCapteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration	ConcentrationLiquide	ConcentrationBCT_S1	ConcentrationFCC_S1	ConcentrationLiq_S1	FractionBCT_S1	FractionFCC_S1	FractionLiq_S1	CodeConvergence	
39960	10	3996	206.34	3.39405e+08	3.72822e+06	3.04776	18.4477	2.41636	2.34515e-310	18.4477	0.960556	0	0.0394437	2	
39970	10	3997	206.301	3.39258e+08	3.72723e+06	3.04777	18.4776	2.41906	2.34515e-310	18.4776	0.960794	0	0.0392059	2	
39980	10	3998	206.261	3.39111e+08	3.72624e+06	3.04778	18.5074	2.42176	2.34515e-310	18.5074	0.961032	0	0.038968	2	
39990	10	3999	206.222	3.38964e+08	3.72525e+06	3.0478	18.5373	2.42446	2.34515e-310	18.5373	0.96127	0	0.0387302	2	
40000	10	4000	206.182	3.38817e+08	3.72426e+06	3.04781	18.5672	2.42717	2.34515e-310	18.5672	0.961508	0	0.0384923	2	
40010	10	4001	206.143	3.3867e+08	3.72327e+06	3.04782	18.597	2.42986	2.34515e-310	18.597	0.961745	0	0.0382546	2	
40020	10	4002	206.103	3.38523e+08	3.72228e+06	3.04783	18.6269	2.43256	2.34515e-310	18.6269	0.961983	0	0.0380168	2	
40030	10	4003	206.064	3.38376e+08	3.7211e+06	3.04784	18.6568	2.43526	2.34515e-310	18.6568	0.962221	0	0.037779	2	
40040	10	4004	206.024	3.38229e+08	3.61563e+06	3.04785	18.6866	2.43796	2.34515e-310	18.6866	0.962457	0	0.0375425	2	
40050	10	4005	205.985	3.38087e+08	3.61951e+06	3.04786	18.7166	2.44062	2.34515e-310	18.7166	0.962683	0	0.0373166	2	
40060	10	4006	205.945	3.37947e+08	3.50946e+06	3.04788	18.7466	2.44325	2.34515e-310	18.7466	0.962902	0	0.0370984	2	
40070	10	4007	205.906	3.37808e+08	3.50853e+06	3.04789	18.7766	2.44587	2.34515e-310	18.7766	0.963116	0	0.0368842	2	
40080	10	4008	205.866	3.3767e+08	3.5076e+06	3.0479	18.8066	2.44849	2.34515e-310	18.8066	0.96333	0	0.03667	2	
40090	10	4009	205.827	3.37531e+08	3.50668e+06	3.04791	18.8366	2.45111	2.34515e-310	18.8366	0.963544	0	0.0364559	2	
40100	10	4010	205.787	3.37393e+08	3.50577e+06	3.04792	18.8666	2.45372	2.34515e-310	18.8666	0.963758	0	0.0362418	2	
40110	10	4011	205.748	3.37255e+08	3.50483e+06	3.04793	18.8966	2.45634	2.34515e-310	18.8966	0.963972	0	0.0360277	3	
40120	10	4012	205.709	3.37117e+08	3.5039e+06	3.04794	18.9266	2.45896	2.34515e-310	18.9266	0.964186	0	0.0358136	2	
40130	10	4013	205.669	3.36978e+08	3.50301e+06	3.04795	18.9566	2.46158	2.34515e-310	18.9566	0.964401	0	0.0355995	2	
40140	10	4014	205.63	3.3684e+08	3.50241e+06	3.04796	18.9866	2.4642	2.34515e-310	18.9866	0.964615	0	0.0353854	2	
40150	10	4015	205.59	3.36702e+08	3.50152e+06	3.04797	19.0166	2.46681	2.34515e-310	19.0166	0.964829	0	0.0351713	2	
40160	10	4016	205.551	3.36564e+08	3.50114e+06	3.04798	19.0466	2.46943	2.34515e-310	19.0466	0.965043	0	0.0349572	2	
40170	10	4017	205.511	3.36426e+08	3.50003e+06	3.04799	19.0766	2.47205	2.34515e-310	19.0766	0.965257	0	0.0347431	2	
40180	10	4018	205.472	3.36288e+08	3.49948e+06	3.048	19.1066	2.47467	2.34515e-310	19.1066	0.965471	0	0.034529	2	
40190	10	4019	205.432	3.3615e+08	3.49825e+06	3.04801	19.1366	2.47728	2.34515e-310	19.1366	0.965685	0	0.0343149	2	
40200	10	4020	205.393	3.36012e+08	3.49735e+06	3.04802	19.1666	2.4799	2.34515e-310	19.1666	0.965899	0	0.0341009	2	
40210	10	4021	205.354	3.35874e+08	3.49645e+06	3.04803	19.1966	2.48252	2.34515e-310	19.1966	0.966113	0	0.0338868	2	
40220	10	4022	205.314	3.35736e+08	3.49556e+06	3.04804	19.2266	2.48513	2.34515e-310	19.2266	0.966327	0	0.0336727	3	
40230	10	4023	205.275	3.35599e+08	3.49467e+06	3.04805	19.2566	2.48775	2.34515e-310	19.2566	0.966541	0	0.0334587	2	
40240	10	4024	205.235	3.35461e+08	3.49377e+06	3.04806	19.2866	2.49037	2.34515e-310	19.2866	0.966755	0	0.0332446	2	
40250	10	4025	205.196	3.35323e+08	3.49287e+06	3.04807	19.3165	2.49298	2.34515e-310	19.3165	0.966969	0	0.0330305	2	
40260	10	4026	205.156	3.35186e+08	3.49197e+06	3.04808	19.3465	2.4956	2.34515e-310	19.3465	0.967184	0	0.0328165	2	
40270	10	4027	205.117	3.35048e+08	3.49209e+06	3.04809	19.3765	2.49822	2.34515e-310	19.3765	0.967398	0	0.0326024	2	
40280	10	4028	205.078	3.3491e+08	3.49135e+06	3.0481	19.4065	2.50083	2.34515e-310	19.4065	0.967612	0	0.0323884	2	
40290	10	4029	205.038	3.34773e+08	3.49171e+06	3.04811	19.4365	2.50345	2.34515e-310	19.4365	0.967826	0	0.0321744	3	
40300	10	4030	204.999	3.34638e+08	3.39889e+06	3.04812	19.4665	2.50603	2.34515e-310	19.4665	0.968031	0	0.0319685	2	
40310	10	4031	204.959	3.34505e+08	3.30599e+06	3.04813	19.4966	2.5086	2.34515e-310	19.4966	0.968232	0	0.0317678	2	
40320	10	4032	204.92	3.34375e+08	3.30513e+06	3.04814	19.5268	2.51114	2.34515e-310	19.5268	0.968425	0	0.0315748	2	
40330	10	4033	204.881	3.34245e+08	3.3043e+06	3.04815	19.5569	2.51367	2.34515e-310	19.5569	0.968618	0	0.0313817	3	
40340	10	4034	204.841	3.34114e+08	3.30346e+06	3.04816	19.5871	2.51621	2.34515e-310	19.5871	0.968811	0	0.0311887	2	
40350	10	4035	204.802	3.33984e+08	3.30263e+06	3.04817	19.6172	2.51874	2.34515e-310	19.6172	0.969004	0	0.0309957	2	
40360	10	4036	204.762	3.33854e+08	3.30179e+06	3.04818	19.6474	2.52128	2.34515e-310	19.6474	0.969197	0	0.0308027	2	
40370	10	4037	204.723	3.33724e+08	3.30097e+06	3.04819	19.6775	2.52382	2.34515e-310	19.6775	0.96939	0	0.0306096	3	
40380	10	4038	204.684	3.33594e+08	3.30014e+06	3.0482	19.7077	2.52635	2.34515e-310	19.7077	0.969583	0	0.0304166	2	
40390	10	4039	204.644	3.33464e+08	3.29933e+06	3.04821	19.7378	2.52889	2.34515e-310	19.7378	0.969776	0	0.0302236	2	
40400	10	4040	204.605	3.33334e+08	3.29852e+06	3.04822	19.768	2.53142	2.34515e-310	19.768	0.969969	0	0.0300306	2	
40410	10	4041	204.565	3.33204e+08	3.29771e+06	3.04822	19.7981	2.53396	2.34515e-310	19.7981	0.970162	0	0.0298375	2	
40420	10	4042	204.526	3.33074e+08	3.29298e+06	3.04823	19.8282	2.5365	2.34515e-310	19.8282	0.970356	0	0.0296445	2	
40430	10	4043	204.487	3.32945e+08	3.29636e+06	3.04824	19.8584	2.53903	2.34515e-310	19.8584	0.970549	0	0.0294515	2	
40440	10	4044	204.447	3.32815e+08	3.29543e+06	3.04825	19.8885	2.54157	2.34515e-310	19.8885	0.970742	0	0.0292584	2	
40450	10	4045	204.408	3.32685e+08	3.29448e+06	3.04826	19.9187	2.5441	2.34515e-310	19.9187	0.970935	0	0.0290654	2	
40460	10	4046	204.369	3.32555e+08	3.29367e+06	3.04827	19.9488	2.54664	2.34515e-310	19.9488	0.971128	0	0.0288724	2	
40470	10	4047	204.329	3.32426e+08	3.2931e+06	3.04828	19.9789	2.54917	2.34515e-310	19.9789	0.971321	0	0.0286794	2	
40480	10	4048	204.29	3.32296e+08	3.2923e+06	3.04829	20.0091	2.55171	2.34515e-310	20.0091	0.971514	0	0.0284864	2	
40490	10	4049	204.25	3.32166e+08	3.29173e+06	3.04829	20.0392	2.55424	2.34515e-310	20.0392	0.971707	0	0.0282933	2	
40500	10	4050	204.211	3.32037e+08	3.29091e+06	3.0483	20.0693	2.55678	2.34515e-310	20.0693	0.9719	0	0.0281003	2	
40510	10	4051	204.172	3.31907e+08	3.29009e+06	3.04831	20.0995	2.55931	2.34515e-310	20.0995	0.972093	0	0.0279073	3	
40520	10	4052	204.132	3.31778e+08	3.28928e+06	3.04832	20.1296	2.56185	2.34515e-310	20.1296	0.972286	0	0.0277143	3	
40530	10	4053	204.093	3.31648e+08	3.28845e+06	3.04833	20.1597	2.56438	2.34515e-310	20.1597	0.972479	0	0.0275213	2	
40540	10	4054	204.054	3.31519e+08	3.2875e+06	3.04834	20.1899	2.56692	2.34515e-310	20.1899	0.972672	0	0.0273283	2	
40550	10	4055	204.014	3.31391e+08	3.20572e+06	3.04834	20.22	2.56944	2.34515e-310	20.22	0.972861	0	0.0271391	2	
40560	10	4056	203.975	3.31264e+08	3.20491e+06	3.04835	20.2503	2.57193	2.34515e-310	20.2503	0.973045	0	0.0269554	2	
40570	10	4057	203.935	3.31141e+08	3.11918e+06	3.04836	20.2806	2.57439	2.34515e-310	20.2806	0.97322	0	0.0267798	2	
40580	10	4058	203.896	3.31018e+08	3.12237e+06	3.04837	20.3109	2.57685	2.34515e-310	20.3109	0.973395	0	0.0266054	2	
40590	10	4059	203.857	3.30895e+08	3.12161e+06	3.04838	20.3412	2.5793	2.34515e-310	20.3412	0.973569	0	0.0264311	2	
40600	10	4060	203.817	3.30772e+08	3.12086e+06	3.04838	20.3715	2.58176	2.34515e-310	20.3715	0.973743	0	0.0262568	2	
40610	10	4061	203.778	3.3065e+08	3.1201e+06	3.04839	20.4018	2.58422	2.34515e-310	20.4018	0.973918	0	0.0260825	2	
40620	10	4062	203.739	3.30527e+08	3.11934e+06	3.0484	20.4321	2.58667	2.34515e-310	20.4321	0.974092	0	0.0259081	2	
40630	10	4063	203.699	3.30404e+08	3.11859e+06	3.04841	20.4624	2.58913	2.34515e-310	20.4624	0.974266	0	0.0257338	3	
40640	10	4064	203.66	3.30281e+08	3.11784e+06	3.04841	20.4928	2.59158	2.34515e-310	20.4928	0.974441	0	0.0255595	2	
40650	10	4065	203.621	3.30159e+08	3.1171e+06	3.04842	20.5231	2.59404	2.34515e-310	20.5231	0.974615	0	0.0253852	2	
40660	10	4066	203.581	3.30036e+08	3.11636e+06	3.04843	20.5534	2.59649	2.34515e-310	20.5534	0.974789	0	0.0252108	2	
40670	10	4067	203.542	3.29913e+08	3.11582e+06	3.04844	20.5837	2.59895	2.34515e-310	20.5837	0.974963	0	0.0250365	2	
40680	10	4068	203.503	3.29791e+08	3.11523e+06	3.04844	20.614	2.6014	2.34515e-310	20.614	0.975138	0	0.0248621	2	
40690	10	4069	203.463	3.29668e+08	3.11433e+06	3.04845	20.6443	2.60386	2.34515e-310	20.6443	0.975312	0	0.0246878	2	
40700	10	4070	203.424	3.29546e+08	3.11341e+06	3.04846	20.6746	2.60631	2.34515e-310	20.6746	0.975487	0	0.0245135	2	
40710	10	4071	203.384	3.29423e+08	3.11267e+06	3.04847	20.7049	2.60877	2.34515e-310	20.7049	0.975661	0	0.0243391	2	
40720	10	4072	203.345	3.29301e+08	3.11194e+06	3.04847	20.7352	2.61122	2.34515e-310	20.7352	0.975835	0	0.0241648	2	
40730	10	4073	203.306	3.29178e+08	3.1112e+06	3.04848	20.7655	2.61368	2.34515e-310	20.7655	0.97601	0	0.0239905	3	
40740	10	4074	203.266	3.29056e+08	3.11046e+06	3.04849	20.7958	2.61613	2.34515e-310	20.7958	0.976184	0	0.0238161	2	
40750	10	4075	203.227	3.28934e+08	3.10972e+06	3.0485	20.8261	2.61859	2.34515e-310	20.8261	0.976358	0	0.0236418	2	
40760	10	4076	203.188	3.28811e+08	3.10898e+06	3.0485	20.8564	2.62104	2.34515e-310	20.8564	0.976533	0	0.0234674	2	
40770	10	4077	203.148	3.28689e+08	3.10824e+06	3.04851	20.8867	2.6235	2.34515e-310	20.8867	0.976707	0	0.0232931	2	
40780	10	4078	203.109	3.28567e+08	3.10749e+06	3.04852	20.917	2.62595	2.34515e-310	20.917	0.976881	0	0.0231188	3	
40790	10	4079	203.07	3.28444e+08	3.10663e+06	3.04852	20.9473	2.62841	2.34515e-310	20.9473	0.977056	0	0.0229444	2	
40800	10	4080	203.03	3.28322e+08	3.08278e+06	3.04853	20.9776	2.63086	2.34515e-310	20.9776	0.97723	0	0.0227703	2	
40810	10	4081	202.991	3.28203e+08	3.0333e+06	3.04854	21.008	2.63328	2.34515e-310	21.008	0.977396	0	0.0226044	2	
40820	10	4082	202.952	3.28085e+08	2.9607e+06	3.04854	21.0385	2.63568	2.34515e-310	21.0385	0.977558	0	0.022442	2	
40830	10	4083	202.912	3.27968e+08	2.96001e+06	3.04855	21.069	2.63805	2.34515e-310	21.069	0.977716	0	0.0222845	2	
40840	10	4084	202.873	3.27852e+08	2.95931e+06	3.04856	21.0995	2.64043	2.34515e-310	21.0995	0.977873	0	0.0221269	2	
40850	10	4085	202.834	3.27736e+08	2.95862e+06	3.04856	21.13	2.64281	2.34515e-310	21.13	0.978031	0	0.0219694	2	
40860	10	4086	202.794	3.27619e+08	2.95794e+06	3.04857	21.1604	2.64518	2.34515e-310	21.1604	0.978188	0	0.0218119	2	
40870	10	4087	202.755	3.27503e+08	2.95724e+06	3.04858	21.1909	2.64756	2.34515e-310	21.1909	0.978346	0	0.0216544	2	
40880	10	4088	202.716	3.27387e+08	2.95656e+06	3.04858	21.2214	2.64993	2.34515e-310	21.2214	0.978503	0	0.0214969	2	
40890	10	4089	202.676	3.2727e+08	2.95588e+06	3.04859	21.2519	2.65231	2.34515e-310	21.2519	0.978661	0	0.0213393	2	
40900	10	4090	202.637	3.27154e+08	2.9552e+06	3.04859	21.2824	2.65469	2.34515e-310	21.2824	0.978818	0	0.0211818	2	
40910	10	4091	202.598	3.27038e+08	2.95452e+06	3.0486	21.3129	2.65706	2.34515e-310	21.3129	0.978976	0	0.0210243	3	
40920	10	4092	202.558	3.26922e+08	2.95399e+06	3.04861	21.3434	2.65944	2.34515e-310	21.3434	0.979133	0	0.0208668	2	
40930	10	4093	202.519	3.26806e+08	2.9534e+06	3.04861	21.3739	2.66182	2.34515e-310	21.3739	0.979291	0	0.0207092	3	
40940	10	4094	202.48	3.26689e+08	2.95264e+06	3.04862	21.4044	2.66419	2.34515e-310	21.4044	0.979448	0	0.0205517	3	
40950	10	4095	202.44	3.26573e+08	2.95195e+06	3.04863	21.4349	2.66657	2.34515e-310	21.4349	0.979606	0	0.0203941	2	
40960	10	4096	202.401	3.26457e+08	2.95115e+06	3.04863	21.4653	2.66894	2.34515e-310	21.4653	0.979763	0	0.0202366	2	
40970	10	4097	202.362	3.26341e+08	2.95047e+06	3.04864	21.4958	2.67132	2.34515e-310	21.4958	0.979921	0	0.020079	2	
40980	10	4098	202.322	3.26225e+08	2.9498e+06	3.04864	21.5263	2.67369	2.34515e-310	21.5263	0.980078	0	0.0199215	2	
40990	10	4099	202.283	3.26109e+08	2.94913e+06	3.04865	21.5568	2.67607	2.34515e-310	21.5568	0.980236	0	0.019764	2	
41000	10	4100	202.244	3.25993e+08	2.94845e+06	3.04866	21.5873	2.67845	2.34515e-310	21.5873	0.980394	0	0.0196064	2	
41010	10	4101	202.208	3.25889e+08	2.94742e+06	3.04866	21.6146	2.68058	2.34515e-310	21.6146	0.980535	0	0.0194651	2	
41020	10	4102	202.174	3.25789e+08	2.9468e+06	3.04867	21.6411	2.68264	2.34515e-310	21.6411	0.980672	0	0.0193284	2	
41030	10	4103	202.14	3.25689e+08	2.9462e+06	3.04867	21.6675	2.68469	2.34515e-310	21.6675	0.980808	0	0.0191923	2	
41040	10	4104	202.107	3.25589e+08	2.94561e+06	3.04868	21.6937	2.68674	2.34515e-310	21.6937	0.980943	0	0.0190566	3	
41050	10	4105	202.073	3.25489e+08	2.94501e+06	3.04868	21.7199	2.68878	2.34515e-310	21.7199	0.981079	0	0.0189212	2	
41060	10	4106	202.039	3.2539e+08	2.94432e+06	3.04869	21.7461	2.69082	2.34515e-310	21.7461	0.981214	0	0.0187859	2	
41070	10	4107	202.005	3.25292e+08	2.8798e+06	3.0487	21.7724	2.69284	2.34515e-310	21.7724	0.981344	0	0.0186559	2	
41080	10	4108	201.971	3.25195e+08	2.8792e+06	3.0487	21.7986	2.69484	2.34515e-310	21.7986	0.981473	0	0.0185274	2	
41090	10	4109	201.938	3.251e+08	2.81463e+06	3.04871	21.8249	2.69681	2.34515e-310	21.8249	0.981595	0	0.0184046	2	
41100	10	4110	201.904	3.25005e+08	2.8141e+06	3.04871	21.8512	2.69878	2.34515e-310	21.8512	0.981717	0	0.0182826	2	
41110	10	4111	201.87	3.2491e+08	2.81356e+06	3.04872	21.8774	2.70075	2.34515e-310	21.8774	0.981839	0	0.0181607	2	
41120	10	4112	201.837	3.24816e+08	2.81303e+06	3.04872	21.9037	2.70271	2.34515e-310	21.9037	0.981961	0	0.0180389	3	
41130	10	4113	201.803	3.24721e+08	2.8125e+06	3.04873	21.93	2.70468	2.34515e-310	21.93	0.982083	0	0.0179171	3	
41140	10	4114	201.77	3.24627e+08	2.81198e+06	3.04873	21.9562	2.70664	2.34515e-310	21.9562	0.982205	0	0.0177954	2	
41150	10	4115	201.736	3.24532e+08	2.81161e+06	3.04874	21.9824	2.70861	2.34515e-310	21.9824	0.982326	0	0.0176737	2	
41160	10	4116	201.702	3.24438e+08	2.81108e+06	3.04874	22.0087	2.71057	2.34515e-310	22.0087	0.982448	0	0.017552	2	
41170	10	4117	201.669	3.24343e+08	2.81071e+06	3.04875	22.0349	2.71253	2.34515e-310	22.0349	0.98257	0	0.0174303	2	
41180	10	4118	201.635	3.24249e+08	2.81019e+06	3.04875	22.0611	2.7145	2.34515e-310	22.0611	0.982691	0	0.0173087	3	
41190	10	4119	201.602	3.24155e+08	2.80978e+06	3.04876	22.0873	2.71646	2.34515e-310	22.0873	0.982813	0	0.0171871	3	
41200	10	4120	201.568	3.2406e+08	2.80925e+06	3.04877	22.1135	2.71842	2.34515e-310	22.1135	0.982934	0	0.0170656	3	
41210	10	4121	201.534	3.23966e+08	2.80883e+06	3.04877	22.1397	2.72038	2.34515e-310	22.1397	0.983056	0	0.016944	2	
41220	10	4122	201.501	3.23872e+08	2.80829e+06	3.04878	22.1659	2.72234	2.34515e-310	22.1659	0.983178	0	0.0168224	2	
41230	10	4123	201.467	3.23778e+08	2.80767e+06	3.04878	22.1921	2.7243	2.34515e-310	22.1921	0.983299	0	0.0167009	3	
41240	10	4124	201.434	3.23684e+08	2.80714e+06	3.04879	22.2183	2.72626	2.34515e-310	22.2183	0.983421	0	0.0165794	2	
41250	10	4125	201.4	3.23589e+08	2.80652e+06	3.04879	22.2445	2.72822	2.34515e-310	22.2445	0.983542	0	0.0164579	2	
41260	10	4126	201.367	3.23495e+08	2.806e+06	3.0488	22.2706	2.73018	2.34515e-310	22.2706	0.983664	0	0.0163365	2	
41270	10	4127	201.333	3.23401e+08	2.80547e+06	3.0488	22.2968	2.73214	2.34515e-310	22.2968	0.983785	0	0.016215	2	
41280	10	4128	201.3	3.23307e+08	2.80495e+06	3.04881	22.323	2.7341	2.34515e-310	22.323	0.983906	0	0.0160936	2	
41290	10	4129	201.266	3.23213e+08	2.80443e+06	3.04881	22.3491	2.73606	2.34515e-310	22.3491	0.984028	0	0.0159721	2	
41300	10	4130	201.233	3.23119e+08	2.8039e+06	3.04882	22.3753	2.73802	2.34515e-310	22.3753	0.984149	0	0.0158507	2	
41310	10	4131	201.199	3.23025e+08	2.80338e+06	3.04882	22.4015	2.73998	2.34515e-310	22.4015	0.984271	0	0.0157293	3	
41320	10	4132	201.166	3.22931e+08	2.80286e+06	3.04882	22.4276	2.74194	2.34515e-310	22.4276	0.984392	0	0.0156079	2	
41330	10	4133	201.132	3.22838e+08	2.80233e+06	3.04883	22.4538	2.74389	2.34515e-310	22.4538	0.984513	0	0.0154865	2	
41340	10	4134	201.099	3.22744e+08	2.8018e+06	3.04883	22.4799	2.74585	2.34515e-310	22.4799	0.984635	0	0.0153652	2	
41350	10	4135	201.065	3.2265e+08	2.80119e+06	3.04884	22.5061	2.74781	2.34515e-310	22.5061	0.984756	0	0.0152438	2	
41360	10	4136	201.032	3.22556e+08	2.78257e+06	3.04884	22.5322	2.74977	2.34515e-310	22.5322	0.984877	0	0.0151226	3	
41370	10	4137	200.998	3.22464e+08	2.74323e+06	3.04885	22.5585	2.75169	2.34515e-310	22.5585	0.984993	0	0.0150071	2	
41380	10	4138	200.965	3.22373e+08	2.69948e+06	3.04885	22.5847	2.75361	2.34515e-310	22.5847	0.985108	0	0.014892	2	
41390	10	4139	200.931	3.22283e+08	2.68527e+06	3.04886	22.611	2.7555	2.34515e-310	22.611	0.985218	0	0.0147822	3	
41400	10	4140	200.898	3.22193e+08	2.68478e+06	3.04886	22.6374	2.7574	2.34515e-310	22.6374	0.985327	0	0.0146725	2	
41410	10	4141	200.864	3.22103e+08	2.6843e+06	3.04887	22.6637	2.75929	2.34515e-310	22.6637	0.985437	0	0.0145628	2	
41420	10	4142	200.831	3.22013e+08	2.68382e+06	3.04887	22.69	2.76118	2.34515e-310	22.69	0.985547	0	0.0144532	3	
41430	10	4143	200.797	3.21923e+08	2.68334e+06	3.04887	22.7163	2.76307	2.34515e-310	22.7163	0.985657	0	0.0143435	3	
41440	10	4144	200.764	3.21833e+08	2.68286e+06	3.04888	22.7426	2.76496	2.34515e-310	22.7426	0.985766	0	0.0142338	2	
41450	10	4145	200.73	3.21744e+08	2.68238e+06	3.04888	22.7689	2.76685	2.34515e-310	22.7689	0.985876	0	0.0141241	2	
41460	10	4146	200.697	3.21654e+08	2.68191e+06	3.04889	22.7953	2.76874	2.34515e-310	22.7953	0.985986	0	0.0140145	2	
41470	10	4147	200.664	3.21564e+08	2.68143e+06	3.04889	22.8216	2.77063	2.34515e-310	22.8216	0.986095	0	0.0139048	2	
41480	10	4148	200.63	3.21474e+08	2.68097e+06	3.0489	22.8479	2.77252	2.34515e-310	22.8479	0.986205	0	0.0137952	2	
41490	10	4149	200.597	3.21385e+08	2.68057e+06	3.0489	22.8742	2.77441	2.34515e-310	22.8742	0.986314	0	0.0136855	2	
41500	10	4150	200.563	3.21295e+08	2.68014e+06	3.0489	22.9005	2.7763	2.34515e-310	22.9005	0.986424	0	0.0135759	2	
41510	10	4151	200.53	3.21205e+08	2.67971e+06	3.04891	22.9268	2.77819	2.34515e-310	22.9268	0.986534	0	0.0134662	2	
41520	10	4152	200.496	3.21116e+08	2.67923e+06	3.04891	22.9531	2.78008	2.34515e-310	22.9531	0.986643	0	0.0133566	3	
41530	10	4153	200.463	3.21026e+08	2.6788e+06	3.04892	22.9794	2.78197	2.34515e-310	22.9794	0.986753	0	0.0132469	2	
41540	10	4154	200.429	3.20937e+08	2.6783e+06	3.04892	23.0057	2.78385	2.34515e-310	23.0057	0.986863	0	0.0131373	3	
41550	10	4155	200.396	3.20847e+08	2.67789e+06	3.04892	23.032	2.78574	2.34515e-310	23.032	0.986972	0	0.0130277	2	
41560	10	4156	200.362	3.20758e+08	2.67741e+06	3.04893	23.0583	2.78763	2.34515e-310	23.0583	0.987082	0	0.012918	2	
41570	10	4157	200.329	3.20668e+08	2.67693e+06	3.04893	23.0846	2.78952	2.34515e-310	23.0846	0.987192	0	0.0128084	2	
41580	10	4158	200.296	3.20579e+08	2.67646e+06	3.04894	23.1109	2.79141	2.34515e-310	23.1109	0.987301	0	0.0126988	2	
41590	10	4159	200.262	3.20489e+08	2.67598e+06	3.04894	23.1372	2.7933	2.34515e-310	23.1372	0.987411	0	0.0125892	2	
41600	10	4160	200.229	3.204e+08	2.6755e+06	3.04894	23.1635	2.79519	2.34515e-310	23.1635	0.98752	0	0.0124795	2	
41610	10	4161	200.195	3.2031e+08	2.67502e+06	3.04895	23.1898	2.79708	2.34515e-310	23.1898	0.98763	0	0.0123699	2	
41620	10	4162	200.162	3.20221e+08	2.67455e+06	3.04895	23.2161	2.79896	2.34515e-310	23.2161	0.98774	0	0.0122603	3	
41630	10	4163	200.128	3.20131e+08	2.67407e+06	3.04895	23.2424	2.80085	2.34515e-310	23.2424	0.987849	0	0.0121507	3	
41640	10	4164	200.095	3.20042e+08	2.67359e+06	3.04896	23.2686	2.80274	2.34515e-310	23.2686	0.987959	0	0.0120411	2	
41650	10	4165	200.062	3.19953e+08	2.67303e+06	3.04896	23.2949	2.80463	2.34515e-310	23.2949	0.988069	0	0.0119315	2	
41660	10	4166	200.028	3.19863e+08	2.62197e+06	3.04896	23.3212	2.80651	2.34515e-310	23.3212	0.988177	0	0.0118226	2	
41670	10	4167	199.995	3.19776e+08	2.62143e+06	3.04897	23.3476	2.80837	2.34515e-310	23.3476	0.988282	0	0.0117183	2	
41680	10	4168	199.961	3.19688e+08	2.57027e+06	3.04897	23.374	2.81022	2.34515e-310	23.374	0.988385	0	0.0116148	2	
41690	10	4169	199.928	3.19603e+08	2.56983e+06	3.04898	23.4005	2.81204	2.34515e-310	23.4005	0.988484	0	0.0115157	2	
41700	10	4170	199.894	3.19517e+08	2.56939e+06	3.04898	23.427	2.81386	2.34515e-310	23.427	0.988583	0	0.0114166	2	
41710	10	4171	199.861	3.19431e+08	2.56895e+06	3.04898	23.4535	2.81569	2.34515e-310	23.4535	0.988683	0	0.0113174	2	
41720	10	4172	199.828	3.19345e+08	2.56851e+06	3.04899	23.48	2.81751	2.34515e-310	23.48	0.988782	0	0.0112183	2	
41730	10	4173	199.794	3.19259e+08	2.56807e+06	3.04899	23.5064	2.81933	2.34515e-310	23.5064	0.988881	0	0.0111192	2	
41740	10	4174	199.761	3.19173e+08	2.56763e+06	3.04899	23.5329	2.82115	2.34515e-310	23.5329	0.98898	0	0.0110201	2	
41750	10	4175	199.727	3.19088e+08	2.5672e+06	3.049	23.5594	2.82298	2.34515e-310	23.5594	0.989079	0	0.010921	3	
41760	10	4176	199.694	3.19002e+08	2.56676e+06	3.049	23.5859	2.8248	2.34515e-310	23.5859	0.989178	0	0.0108219	3	
41770	10	4177	199.66	3.18916e+08	2.56633e+06	3.049	23.6123	2.82662	2.34515e-310	23.6123	0.989277	0	0.0107228	2	
41780	10	4178	199.627	3.1883e+08	2.56598e+06	3.049	23.6388	2.82844	2.34515e-310	23.6388	0.989376	0	0.0106237	2	
41790	10	4179	199.594	3.18745e+08	2.56554e+06	3.04901	23.6653	2.83026	2.34515e-310	23.6653	0.989475	0	0.0105246	2	
41800	10	4180	199.56	3.18659e+08	2.56518e+06	3.04901	23.6918	2.83209	2.34515e-310	23.6918	0.989575	0	0.0104254	3	
41810	10	4181	199.527	3.18573e+08	2.56474e+06	3.04901	23.7182	2.83391	2.34515e-310	23.7182	0.989674	0	0.0103263	2	
41820	10	4182	199.493	3.18487e+08	2.56423e+06	3.04902	23.7447	2.83573	2.34515e-310	23.7447	0.989773	0	0.0102272	2	
41830	10	4183	199.46	3.18402e+08	2.5638e+06	3.04902	23.7712	2.83755	2.34515e-310	23.7712	0.989872	0	0.0101281	2	
41840	10	4184	199.427	3.18316e+08	2.56329e+06	3.04902	23.7977	2.83937	2.34515e-310	23.7977	0.989971	0	0.010029	3	
41850	10	4185	199.393	3.18231e+08	2.56286e+06	3.04903	23.8241	2.8412	2.34515e-310	23.8241	0.99007	0	0.0099299	2	
41860	10	4186	199.36	3.18145e+08	2.56243e+06	3.04903	23.8506	2.84302	2.34515e-310	23.8506	0.990169	0	0.00983078	2	
41870	10	4187	199.326	3.18059e+08	2.56199e+06	3.04903	23.8771	2.84484	2.34515e-310	23.8771	0.990268	0	0.00973169	2	
41880	10	4188	199.293	3.17974e+08	2.56156e+06	3.04904	23.9035	2.84666	2.34515e-310	23.9035	0.990367	0	0.00963259	2	
