Compteur	FrequenceCapteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration	ConcentrationLiquide	ConcentrationBCT_S1	ConcentrationFCC_S1	ConcentrationLiq_S1	FractionBCT_S1	FractionFCC_S1	FractionLiq_S1	CodeConvergence	
37920	10	3792	214.635	3.84549e+08	7.56975e+06	3.09278	12.2975	1.78231	2.34515e-310	12.2975	0.875155	0	0.124845	2	
37930	10	3793	214.576	3.84102e+08	7.56571e+06	3.09278	12.3406	1.78732	2.34515e-310	12.3406	0.876069	0	0.123931	2	
37940	10	3794	214.517	3.83656e+08	7.5617e+06	3.09277	12.3835	1.7923	2.34515e-310	12.3835	0.876979	0	0.123021	2	
37950	10	3795	214.458	3.83212e+08	7.55788e+06	3.09276	12.4263	1.79727	2.34515e-310	12.4263	0.877886	0	0.122114	2	
37960	10	3796	214.399	3.82769e+08	7.55386e+06	3.09275	12.469	1.80224	2.34515e-310	12.469	0.878792	0	0.121208	2	
37970	10	3797	214.341	3.82326e+08	7.54984e+06	3.09275	12.5117	1.8072	2.34515e-310	12.5117	0.879698	0	0.120302	2	
37980	10	3798	214.282	3.81883e+08	7.54582e+06	3.09274	12.5545	1.81217	2.34515e-310	12.5545	0.880606	0	0.119394	2	
37990	10	3799	214.223	3.81439e+08	7.5418e+06	3.09273	12.5974	1.81715	2.34515e-310	12.5974	0.881514	0	0.118486	2	
38000	10	3800	214.164	3.80994e+08	7.53768e+06	3.09273	12.6403	1.82214	2.34515e-310	12.6403	0.882425	0	0.117575	2	
38010	10	3801	214.105	3.80549e+08	7.53243e+06	3.09272	12.6834	1.82714	2.34515e-310	12.6834	0.883339	0	0.116661	2	
38020	10	3802	214.046	3.80102e+08	7.53048e+06	3.09271	12.7266	1.83216	2.34515e-310	12.7266	0.884255	0	0.115745	2	
38030	10	3803	213.986	3.79667e+08	6.91261e+06	3.09271	12.7699	1.83715	2.34515e-310	12.7699	0.88514	0	0.11486	3	
38040	10	3804	213.927	3.79261e+08	6.82085e+06	3.0927	12.8131	1.84204	2.34515e-310	12.8131	0.885951	0	0.114049	2	
38050	10	3805	213.869	3.78861e+08	6.81692e+06	3.09269	12.856	1.84689	2.34515e-310	12.856	0.886749	0	0.113251	2	
38060	10	3806	213.81	3.78464e+08	6.81499e+06	3.09269	12.8986	1.8517	2.34515e-310	12.8986	0.88754	0	0.11246	2	
38070	10	3807	213.752	3.7807e+08	6.80996e+06	3.09268	12.9409	1.85648	2.34515e-310	12.9409	0.888327	0	0.111673	2	
38080	10	3808	213.695	3.77678e+08	6.80652e+06	3.09267	12.9831	1.86123	2.34515e-310	12.9831	0.88911	0	0.11089	2	
38090	10	3809	213.638	3.77288e+08	6.80454e+06	3.09267	13.025	1.86596	2.34515e-310	13.025	0.889889	0	0.110111	2	
38100	10	3810	213.58	3.76899e+08	6.80128e+06	3.09266	13.0668	1.87068	2.34515e-310	13.0668	0.890666	0	0.109334	2	
38110	10	3811	213.523	3.76512e+08	6.79791e+06	3.09265	13.1084	1.87538	2.34515e-310	13.1084	0.89144	0	0.10856	2	
38120	10	3812	213.467	3.76126e+08	6.79451e+06	3.09265	13.15	1.88008	2.34515e-310	13.15	0.892212	0	0.107788	3	
38130	10	3813	213.41	3.75741e+08	6.7911e+06	3.09264	13.1914	1.88476	2.34515e-310	13.1914	0.892983	0	0.107017	2	
38140	10	3814	213.353	3.75357e+08	6.78769e+06	3.09264	13.2328	1.88943	2.34515e-310	13.2328	0.893752	0	0.106248	2	
38150	10	3815	213.297	3.74973e+08	6.7843e+06	3.09263	13.2741	1.8941	2.34515e-310	13.2741	0.894521	0	0.105479	2	
38160	10	3816	213.24	3.74591e+08	6.78091e+06	3.09262	13.3154	1.89876	2.34515e-310	13.3154	0.895287	0	0.104713	2	
38170	10	3817	213.184	3.74209e+08	6.77754e+06	3.09262	13.3566	1.90341	2.34515e-310	13.3566	0.896053	0	0.103947	2	
38180	10	3818	213.128	3.73828e+08	6.77363e+06	3.09261	13.3977	1.90805	2.34515e-310	13.3977	0.896818	0	0.103182	2	
38190	10	3819	213.072	3.73448e+08	6.77001e+06	3.09261	13.4387	1.91268	2.34515e-310	13.4387	0.89758	0	0.10242	2	
38200	10	3820	213.016	3.73069e+08	6.68875e+06	3.0926	13.4797	1.91731	2.34515e-310	13.4797	0.898341	0	0.101659	2	
38210	10	3821	212.96	3.72718e+08	6.2226e+06	3.09259	13.5207	1.92183	2.34515e-310	13.5207	0.899029	0	0.100971	2	
38220	10	3822	212.904	3.72372e+08	6.21946e+06	3.09259	13.5616	1.92632	2.34515e-310	13.5616	0.899704	0	0.100296	2	
38230	10	3823	212.849	3.72028e+08	6.16802e+06	3.09258	13.6023	1.93079	2.34515e-310	13.6023	0.900374	0	0.0996264	2	
38240	10	3824	212.794	3.71688e+08	6.16565e+06	3.09258	13.6428	1.93523	2.34515e-310	13.6428	0.901037	0	0.0989631	2	
38250	10	3825	212.739	3.71349e+08	6.16214e+06	3.09257	13.6832	1.93966	2.34515e-310	13.6832	0.901698	0	0.0983021	2	
38260	10	3826	212.684	3.71012e+08	6.15935e+06	3.09257	13.7234	1.94407	2.34515e-310	13.7234	0.902356	0	0.0976437	2	
38270	10	3827	212.629	3.70676e+08	6.15635e+06	3.09256	13.7635	1.94847	2.34515e-310	13.7635	0.903013	0	0.0969875	2	
38280	10	3828	212.575	3.70341e+08	6.15346e+06	3.09256	13.8035	1.95285	2.34515e-310	13.8035	0.903666	0	0.0963335	2	
38290	10	3829	212.521	3.70007e+08	6.1507e+06	3.09255	13.8433	1.95721	2.34515e-310	13.8433	0.904318	0	0.0956817	2	
38300	10	3830	212.466	3.69675e+08	6.14783e+06	3.09254	13.883	1.96157	2.34515e-310	13.883	0.904968	0	0.0950317	2	
38310	10	3831	212.413	3.69343e+08	6.14505e+06	3.09254	13.9226	1.96591	2.34515e-310	13.9226	0.905616	0	0.0943841	2	
38320	10	3832	212.359	3.69013e+08	6.14215e+06	3.09253	13.962	1.97024	2.34515e-310	13.962	0.906262	0	0.0937381	2	
38330	10	3833	212.305	3.68684e+08	6.14055e+06	3.09253	14.0014	1.97455	2.34515e-310	14.0014	0.906906	0	0.0930936	2	
38340	10	3834	212.252	3.68356e+08	6.13771e+06	3.09252	14.0406	1.97886	2.34515e-310	14.0406	0.907548	0	0.0924516	2	
38350	10	3835	212.199	3.68029e+08	6.13488e+06	3.09252	14.0798	1.98315	2.34515e-310	14.0798	0.908189	0	0.0918111	2	
38360	10	3836	212.145	3.67703e+08	6.13216e+06	3.09251	14.1188	1.98743	2.34515e-310	14.1188	0.908828	0	0.0911716	2	
38370	10	3837	212.092	3.67378e+08	6.12846e+06	3.09251	14.1577	1.9917	2.34515e-310	14.1577	0.909465	0	0.0905347	2	
38380	10	3838	212.039	3.67054e+08	6.12643e+06	3.0925	14.1966	1.99595	2.34515e-310	14.1966	0.910101	0	0.0898994	2	
38390	10	3839	211.987	3.66743e+08	5.66658e+06	3.0925	14.2354	2.00015	2.34515e-310	14.2354	0.9107	0	0.0892995	2	
38400	10	3840	211.934	3.66446e+08	5.66388e+06	3.09249	14.2741	2.00428	2.34515e-310	14.2741	0.911267	0	0.0887333	2	
38410	10	3841	211.882	3.66149e+08	5.66122e+06	3.09249	14.3127	2.0084	2.34515e-310	14.3127	0.911831	0	0.0881692	2	
38420	10	3842	211.83	3.65854e+08	5.65468e+06	3.09248	14.3512	2.01251	2.34515e-310	14.3512	0.912393	0	0.0876066	3	
38430	10	3843	211.778	3.65562e+08	5.6155e+06	3.09248	14.3896	2.01659	2.34515e-310	14.3896	0.912949	0	0.087051	3	
38440	10	3844	211.726	3.65271e+08	5.61304e+06	3.09247	14.4278	2.02066	2.34515e-310	14.4278	0.913502	0	0.0864978	2	
38450	10	3845	211.674	3.64981e+08	5.6106e+06	3.09247	14.466	2.02472	2.34515e-310	14.466	0.914054	0	0.0859459	2	
38460	10	3846	211.622	3.64691e+08	5.60824e+06	3.09246	14.504	2.02876	2.34515e-310	14.504	0.914604	0	0.085396	2	
38470	10	3847	211.571	3.64404e+08	5.60576e+06	3.09246	14.5419	2.03279	2.34515e-310	14.5419	0.915152	0	0.084848	2	
38480	10	3848	211.52	3.64117e+08	5.60342e+06	3.09245	14.5796	2.03681	2.34515e-310	14.5796	0.915698	0	0.0843017	2	
38490	10	3849	211.469	3.6383e+08	5.60102e+06	3.09245	14.6173	2.04082	2.34515e-310	14.6173	0.916243	0	0.0837567	2	
38500	10	3850	211.418	3.63545e+08	5.59862e+06	3.09244	14.6548	2.04481	2.34515e-310	14.6548	0.916787	0	0.0832134	2	
38510	10	3851	211.367	3.63261e+08	5.59093e+06	3.09244	14.6923	2.0488	2.34515e-310	14.6923	0.917329	0	0.0826714	2	
38520	10	3852	211.317	3.62978e+08	5.59386e+06	3.09243	14.7296	2.05277	2.34515e-310	14.7296	0.917869	0	0.0821314	2	
38530	10	3853	211.266	3.62696e+08	5.59149e+06	3.09243	14.7668	2.05673	2.34515e-310	14.7668	0.918407	0	0.0815932	2	
38540	10	3854	211.216	3.62414e+08	5.58912e+06	3.09242	14.8039	2.06068	2.34515e-310	14.8039	0.918944	0	0.0810558	2	
38550	10	3855	211.166	3.62134e+08	5.58677e+06	3.09242	14.8409	2.06462	2.34515e-310	14.8409	0.91948	0	0.0805202	3	
38560	10	3856	211.116	3.61855e+08	5.58441e+06	3.09242	14.8778	2.06855	2.34515e-310	14.8778	0.920014	0	0.0799864	2	
38570	10	3857	211.066	3.61576e+08	5.58127e+06	3.09241	14.9146	2.07246	2.34515e-310	14.9146	0.920546	0	0.079454	2	
38580	10	3858	211.016	3.613e+08	5.37184e+06	3.09241	14.9514	2.07636	2.34515e-310	14.9514	0.921073	0	0.0789267	2	
38590	10	3859	210.966	3.61042e+08	5.18526e+06	3.0924	14.9881	2.08017	2.34515e-310	14.9881	0.921551	0	0.0784487	2	
38600	10	3860	210.917	3.60785e+08	5.18359e+06	3.0924	15.0248	2.08396	2.34515e-310	15.0248	0.922027	0	0.0779735	2	
38610	10	3861	210.867	3.6053e+08	5.18173e+06	3.09239	15.0613	2.08773	2.34515e-310	15.0613	0.9225	0	0.0775002	2	
38620	10	3862	210.818	3.60275e+08	5.17977e+06	3.09239	15.0977	2.0915	2.34515e-310	15.0977	0.922972	0	0.077028	2	
38630	10	3863	210.769	3.60022e+08	5.14216e+06	3.09238	15.134	2.09525	2.34515e-310	15.134	0.923441	0	0.076559	2	
38640	10	3864	210.72	3.59771e+08	5.14019e+06	3.09238	15.1702	2.09899	2.34515e-310	15.1702	0.923906	0	0.076094	2	
38650	10	3865	210.672	3.5952e+08	5.13813e+06	3.09238	15.2063	2.10272	2.34515e-310	15.2063	0.92437	0	0.0756305	2	
38660	10	3866	210.623	3.59271e+08	5.13614e+06	3.09237	15.2423	2.10643	2.34515e-310	15.2423	0.924832	0	0.0751683	2	
38670	10	3867	210.575	3.59022e+08	5.13408e+06	3.09237	15.2783	2.11014	2.34515e-310	15.2783	0.925293	0	0.0747073	2	
38680	10	3868	210.526	3.58774e+08	5.13205e+06	3.09236	15.3141	2.11383	2.34515e-310	15.3141	0.925752	0	0.0742476	2	
38690	10	3869	210.478	3.58526e+08	5.13003e+06	3.09236	15.3498	2.11752	2.34515e-310	15.3498	0.926211	0	0.0737891	2	
38700	10	3870	210.43	3.5828e+08	5.128e+06	3.09235	15.3854	2.12119	2.34515e-310	15.3854	0.926668	0	0.0733318	3	
38710	10	3871	210.382	3.58034e+08	5.12599e+06	3.09235	15.4209	2.12486	2.34515e-310	15.4209	0.927124	0	0.0728757	2	
38720	10	3872	210.334	3.57789e+08	5.12398e+06	3.09235	15.4564	2.12851	2.34515e-310	15.4564	0.927579	0	0.0724211	2	
38730	10	3873	210.286	3.57544e+08	5.12198e+06	3.09234	15.4917	2.13216	2.34515e-310	15.4917	0.928033	0	0.0719674	2	
38740	10	3874	210.239	3.57301e+08	5.11998e+06	3.09234	15.527	2.1358	2.34515e-310	15.527	0.928485	0	0.0715146	2	
38750	10	3875	210.191	3.57058e+08	5.11799e+06	3.09233	15.5621	2.13943	2.34515e-310	15.5621	0.928937	0	0.0710634	2	
38760	10	3876	210.144	3.56816e+08	5.116e+06	3.09233	15.5972	2.14304	2.34515e-310	15.5972	0.929386	0	0.0706137	2	
38770	10	3877	210.097	3.56574e+08	5.11366e+06	3.09233	15.6322	2.14665	2.34515e-310	15.6322	0.929836	0	0.0701644	2	
38780	10	3878	210.05	3.56333e+08	5.11135e+06	3.09232	15.6671	2.15025	2.34515e-310	15.6671	0.930283	0	0.0697165	2	
38790	10	3879	210.003	3.56099e+08	4.77208e+06	3.09232	15.702	2.15381	2.34515e-310	15.702	0.930714	0	0.0692864	2	
38800	10	3880	209.956	3.55876e+08	4.77026e+06	3.09231	15.7368	2.15731	2.34515e-310	15.7368	0.931116	0	0.0688845	2	
38810	10	3881	209.909	3.55653e+08	4.76843e+06	3.09231	15.7716	2.16079	2.34515e-310	15.7716	0.931517	0	0.0684831	2	
38820	10	3882	209.862	3.55431e+08	4.76711e+06	3.09231	15.8063	2.16427	2.34515e-310	15.8063	0.931917	0	0.068083	3	
38830	10	3883	209.816	3.55209e+08	4.76517e+06	3.0923	15.8409	2.16774	2.34515e-310	15.8409	0.932316	0	0.0676839	2	
38840	10	3884	209.77	3.54988e+08	4.76307e+06	3.0923	15.8754	2.1712	2.34515e-310	15.8754	0.932714	0	0.067286	2	
38850	10	3885	209.723	3.54769e+08	4.73117e+06	3.0923	15.9098	2.17464	2.34515e-310	15.9098	0.933108	0	0.0668916	2	
38860	10	3886	209.677	3.5455e+08	4.72943e+06	3.09229	15.9442	2.17808	2.34515e-310	15.9442	0.933501	0	0.0664992	2	
38870	10	3887	209.631	3.54333e+08	4.72794e+06	3.09229	15.9785	2.18151	2.34515e-310	15.9785	0.933892	0	0.0661076	2	
38880	10	3888	209.585	3.54115e+08	4.72695e+06	3.09228	16.0127	2.18492	2.34515e-310	16.0127	0.934283	0	0.065717	2	
38890	10	3889	209.539	3.53899e+08	4.72619e+06	3.09228	16.0468	2.18833	2.34515e-310	16.0468	0.934673	0	0.0653273	2	
38900	10	3890	209.494	3.53683e+08	4.72348e+06	3.09228	16.0809	2.19174	2.34515e-310	16.0809	0.935062	0	0.0649384	2	
38910	10	3891	209.448	3.53467e+08	4.72176e+06	3.09227	16.1148	2.19514	2.34515e-310	16.1148	0.93545	0	0.0645504	2	
38920	10	3892	209.402	3.53252e+08	4.72005e+06	3.09227	16.1487	2.19852	2.34515e-310	16.1487	0.935836	0	0.0641635	3	
38930	10	3893	209.357	3.53038e+08	4.71833e+06	3.09227	16.1825	2.2019	2.34515e-310	16.1825	0.936223	0	0.0637773	2	
38940	10	3894	209.312	3.52824e+08	4.71671e+06	3.09226	16.2163	2.20528	2.34515e-310	16.2163	0.936608	0	0.0633918	2	
38950	10	3895	209.266	3.52611e+08	4.71507e+06	3.09226	16.25	2.20864	2.34515e-310	16.25	0.936993	0	0.063007	3	
38960	10	3896	209.221	3.52398e+08	4.7133e+06	3.09226	16.2836	2.212	2.34515e-310	16.2836	0.937377	0	0.0626234	2	
38970	10	3897	209.176	3.52186e+08	4.71161e+06	3.09225	16.3171	2.21535	2.34515e-310	16.3171	0.93776	0	0.0622404	2	
38980	10	3898	209.131	3.51974e+08	4.70991e+06	3.09225	16.3506	2.2187	2.34515e-310	16.3506	0.938142	0	0.0618581	2	
38990	10	3899	209.086	3.51763e+08	4.70775e+06	3.09224	16.384	2.22204	2.34515e-310	16.384	0.938523	0	0.0614768	2	
39000	10	3900	209.042	3.51552e+08	4.70597e+06	3.09224	16.4173	2.22537	2.34515e-310	16.4173	0.938904	0	0.0610964	3	
39010	10	3901	208.997	3.51349e+08	4.4122e+06	3.09224	16.4507	2.22865	2.34515e-310	16.4507	0.939262	0	0.0607375	2	
39020	10	3902	208.952	3.51153e+08	4.41065e+06	3.09223	16.484	2.23188	2.34515e-310	16.484	0.939605	0	0.0603947	2	
39030	10	3903	208.908	3.50956e+08	4.4093e+06	3.09223	16.5173	2.23511	2.34515e-310	16.5173	0.939948	0	0.0600522	2	
39040	10	3904	208.863	3.50761e+08	4.40789e+06	3.09223	16.5505	2.23833	2.34515e-310	16.5505	0.940289	0	0.0597106	2	
39050	10	3905	208.819	3.50565e+08	4.4063e+06	3.09222	16.5837	2.24155	2.34515e-310	16.5837	0.94063	0	0.0593697	2	
39060	10	3906	208.775	3.50371e+08	4.40548e+06	3.09222	16.6167	2.24476	2.34515e-310	16.6167	0.94097	0	0.0590296	2	
39070	10	3907	208.731	3.50176e+08	4.37689e+06	3.09222	16.6497	2.24796	2.34515e-310	16.6497	0.94131	0	0.0586905	2	
39080	10	3908	208.687	3.49983e+08	4.3754e+06	3.09221	16.6827	2.25115	2.34515e-310	16.6827	0.941645	0	0.0583546	2	
39090	10	3909	208.643	3.49791e+08	4.37391e+06	3.09221	16.7156	2.25433	2.34515e-310	16.7156	0.941981	0	0.0580195	2	
39100	10	3910	208.599	3.49599e+08	4.37245e+06	3.09221	16.7485	2.25751	2.34515e-310	16.7485	0.942315	0	0.0576849	3	
39110	10	3911	208.555	3.49407e+08	4.37184e+06	3.0922	16.7813	2.26069	2.34515e-310	16.7813	0.942649	0	0.0573508	2	
39120	10	3912	208.511	3.49216e+08	4.36951e+06	3.0922	16.814	2.26386	2.34515e-310	16.814	0.942983	0	0.0570173	3	
39130	10	3913	208.468	3.49025e+08	4.36802e+06	3.0922	16.8467	2.26702	2.34515e-310	16.8467	0.943315	0	0.0566847	2	
39140	10	3914	208.424	3.48835e+08	4.36655e+06	3.0922	16.8793	2.27017	2.34515e-310	16.8793	0.943647	0	0.0563525	3	
39150	10	3915	208.38	3.48645e+08	4.36508e+06	3.09219	16.9118	2.27332	2.34515e-310	16.9118	0.943979	0	0.0560209	2	
39160	10	3916	208.337	3.48456e+08	4.36362e+06	3.09219	16.9443	2.27647	2.34515e-310	16.9443	0.94431	0	0.0556899	2	
39170	10	3917	208.294	3.48266e+08	4.36258e+06	3.09219	16.9768	2.27961	2.34515e-310	16.9768	0.944641	0	0.0553591	2	
39180	10	3918	208.25	3.48077e+08	4.36157e+06	3.09218	17.0092	2.28274	2.34515e-310	17.0092	0.944971	0	0.055029	2	
39190	10	3919	208.207	3.47889e+08	4.36003e+06	3.09218	17.0416	2.28587	2.34515e-310	17.0416	0.9453	0	0.0546996	2	
39200	10	3920	208.164	3.47701e+08	4.35856e+06	3.09218	17.0739	2.289	2.34515e-310	17.0739	0.945629	0	0.0543707	2	
39210	10	3921	208.121	3.47513e+08	4.3571e+06	3.09217	17.1061	2.29212	2.34515e-310	17.1061	0.945958	0	0.0540422	3	
39220	10	3922	208.078	3.47325e+08	4.35521e+06	3.09217	17.1383	2.29524	2.34515e-310	17.1383	0.946286	0	0.0537142	2	
39230	10	3923	208.035	3.47138e+08	4.29636e+06	3.09217	17.1705	2.29834	2.34515e-310	17.1705	0.946612	0	0.0533876	2	
39240	10	3924	207.992	3.4696e+08	4.09862e+06	3.09216	17.2027	2.30139	2.34515e-310	17.2027	0.946917	0	0.0530832	2	
39250	10	3925	207.949	3.46784e+08	4.09751e+06	3.09216	17.2349	2.30441	2.34515e-310	17.2349	0.947213	0	0.0527872	2	
39260	10	3926	207.906	3.46609e+08	4.09627e+06	3.09216	17.2671	2.30743	2.34515e-310	17.2671	0.947508	0	0.0524916	2	
39270	10	3927	207.864	3.46434e+08	4.09491e+06	3.09216	17.2992	2.31045	2.34515e-310	17.2992	0.947804	0	0.0521962	2	
39280	10	3928	207.821	3.46259e+08	4.09354e+06	3.09215	17.3312	2.31345	2.34515e-310	17.3312	0.948098	0	0.0519016	2	
39290	10	3929	207.778	3.46085e+08	4.09209e+06	3.09215	17.3633	2.31646	2.34515e-310	17.3633	0.948393	0	0.0516074	2	
39300	10	3930	207.736	3.45911e+08	4.09072e+06	3.09215	17.3952	2.31946	2.34515e-310	17.3952	0.948686	0	0.0513136	2	
39310	10	3931	207.693	3.45738e+08	4.06674e+06	3.09214	17.4272	2.32245	2.34515e-310	17.4272	0.948978	0	0.0510217	2	
39320	10	3932	207.651	3.45565e+08	4.06544e+06	3.09214	17.4591	2.32544	2.34515e-310	17.4591	0.949269	0	0.0507312	3	
39330	10	3933	207.608	3.45393e+08	4.06417e+06	3.09214	17.4909	2.32842	2.34515e-310	17.4909	0.949559	0	0.0504411	2	
39340	10	3934	207.566	3.45221e+08	4.06287e+06	3.09214	17.5228	2.3314	2.34515e-310	17.5228	0.949849	0	0.0501514	2	
39350	10	3935	207.524	3.4505e+08	4.06216e+06	3.09213	17.5546	2.33437	2.34515e-310	17.5546	0.950138	0	0.0498621	2	
39360	10	3936	207.482	3.44878e+08	4.06032e+06	3.09213	17.5863	2.33734	2.34515e-310	17.5863	0.950427	0	0.0495732	2	
39370	10	3937	207.44	3.44707e+08	4.05902e+06	3.09213	17.618	2.3403	2.34515e-310	17.618	0.950715	0	0.0492848	2	
39380	10	3938	207.398	3.44536e+08	4.05774e+06	3.09212	17.6496	2.34327	2.34515e-310	17.6496	0.951003	0	0.0489966	2	
39390	10	3939	207.355	3.44366e+08	4.05646e+06	3.09212	17.6812	2.34622	2.34515e-310	17.6812	0.951291	0	0.0487087	3	
39400	10	3940	207.313	3.44195e+08	4.05518e+06	3.09212	17.7128	2.34918	2.34515e-310	17.7128	0.951579	0	0.048421	2	
39410	10	3941	207.272	3.44025e+08	4.0539e+06	3.09212	17.7444	2.35213	2.34515e-310	17.7444	0.951866	0	0.0481338	3	
39420	10	3942	207.23	3.43856e+08	4.05274e+06	3.09211	17.7759	2.35508	2.34515e-310	17.7759	0.952153	0	0.047847	2	
39430	10	3943	207.188	3.43686e+08	4.05136e+06	3.09211	17.8074	2.35803	2.34515e-310	17.8074	0.952439	0	0.0475606	2	
39440	10	3944	207.146	3.43517e+08	4.05008e+06	3.09211	17.8388	2.36097	2.34515e-310	17.8388	0.952726	0	0.0472743	2	
39450	10	3945	207.104	3.43348e+08	4.04881e+06	3.09211	17.8702	2.36391	2.34515e-310	17.8702	0.953011	0	0.0469885	2	
39460	10	3946	207.063	3.43179e+08	4.04714e+06	3.0921	17.9016	2.36684	2.34515e-310	17.9016	0.953297	0	0.0467029	3	
39470	10	3947	207.021	3.43012e+08	3.92874e+06	3.0921	17.933	2.36976	2.34515e-310	17.933	0.953577	0	0.0464233	2	
39480	10	3948	206.979	3.42852e+08	3.82325e+06	3.0921	17.9644	2.37262	2.34515e-310	17.9644	0.953838	0	0.0461617	2	
39490	10	3949	206.938	3.42693e+08	3.82287e+06	3.0921	17.9958	2.37547	2.34515e-310	17.9958	0.954097	0	0.0459032	3	
39500	10	3950	206.896	3.42534e+08	3.82166e+06	3.09209	18.0273	2.37832	2.34515e-310	18.0273	0.954355	0	0.0456447	3	
39510	10	3951	206.855	3.42376e+08	3.82046e+06	3.09209	18.0586	2.38116	2.34515e-310	18.0586	0.954613	0	0.0453866	2	
39520	10	3952	206.813	3.42218e+08	3.81928e+06	3.09209	18.09	2.384	2.34515e-310	18.09	0.954871	0	0.0451288	2	
39530	10	3953	206.772	3.42059e+08	3.81803e+06	3.09209	18.1213	2.38684	2.34515e-310	18.1213	0.955129	0	0.0448713	2	
39540	10	3954	206.73	3.41902e+08	3.81764e+06	3.09208	18.1525	2.38967	2.34515e-310	18.1525	0.955386	0	0.044614	2	
39550	10	3955	206.689	3.41744e+08	3.79588e+06	3.09208	18.1838	2.3925	2.34515e-310	18.1838	0.955642	0	0.0443579	2	
39560	10	3956	206.648	3.41587e+08	3.79476e+06	3.09208	18.215	2.39533	2.34515e-310	18.215	0.955897	0	0.0441032	2	
39570	10	3957	206.606	3.41431e+08	3.79368e+06	3.09208	18.2462	2.39815	2.34515e-310	18.2462	0.956151	0	0.0438489	2	
39580	10	3958	206.565	3.41274e+08	3.79254e+06	3.09207	18.2774	2.40097	2.34515e-310	18.2774	0.956405	0	0.0435948	2	
39590	10	3959	206.524	3.41118e+08	3.79183e+06	3.09207	18.3086	2.40378	2.34515e-310	18.3086	0.956659	0	0.0433409	2	
39600	10	3960	206.483	3.40962e+08	3.79028e+06	3.09207	18.3397	2.4066	2.34515e-310	18.3397	0.956913	0	0.0430873	3	
39610	10	3961	206.442	3.40807e+08	3.78914e+06	3.09207	18.3707	2.40941	2.34515e-310	18.3707	0.957166	0	0.042834	2	
39620	10	3962	206.401	3.40651e+08	3.78801e+06	3.09206	18.4018	2.41221	2.34515e-310	18.4018	0.957419	0	0.0425808	2	
39630	10	3963	206.36	3.40496e+08	3.78687e+06	3.09206	18.4329	2.41502	2.34515e-310	18.4329	0.957672	0	0.0423276	2	
39640	10	3964	206.319	3.4034e+08	3.78574e+06	3.09206	18.4639	2.41783	2.34515e-310	18.4639	0.957925	0	0.0420747	2	
39650	10	3965	206.278	3.40185e+08	3.78462e+06	3.09206	18.4949	2.42063	2.34515e-310	18.4949	0.958178	0	0.0418222	3	
39660	10	3966	206.237	3.4003e+08	3.78349e+06	3.09205	18.5258	2.42343	2.34515e-310	18.5258	0.95843	0	0.0415698	2	
39670	10	3967	206.196	3.39875e+08	3.78236e+06	3.09205	18.5568	2.42622	2.34515e-310	18.5568	0.958682	0	0.0413177	3	
39680	10	3968	206.155	3.39721e+08	3.78123e+06	3.09205	18.5877	2.42902	2.34515e-310	18.5877	0.958934	0	0.0410656	2	
39690	10	3969	206.114	3.39566e+08	3.7801e+06	3.09205	18.6186	2.43181	2.34515e-310	18.6186	0.959186	0	0.0408137	2	
39700	10	3970	206.073	3.39412e+08	3.7788e+06	3.09205	18.6495	2.4346	2.34515e-310	18.6495	0.959438	0	0.040562	2	
39710	10	3971	206.032	3.39258e+08	3.67464e+06	3.09204	18.6804	2.43739	2.34515e-310	18.6804	0.959688	0	0.0403123	2	
39720	10	3972	205.992	3.39111e+08	3.58209e+06	3.09204	18.7113	2.44012	2.34515e-310	18.7113	0.959921	0	0.0400785	2	
39730	10	3973	205.951	3.38965e+08	3.58102e+06	3.09204	18.7423	2.44283	2.34515e-310	18.7423	0.96015	0	0.0398501	2	
39740	10	3974	205.91	3.38819e+08	3.57996e+06	3.09204	18.7732	2.44554	2.34515e-310	18.7732	0.960378	0	0.0396218	2	
39750	10	3975	205.87	3.38673e+08	3.57891e+06	3.09203	18.8042	2.44825	2.34515e-310	18.8042	0.960606	0	0.0393936	2	
39760	10	3976	205.829	3.38528e+08	3.57786e+06	3.09203	18.8351	2.45095	2.34515e-310	18.8351	0.960834	0	0.0391656	2	
39770	10	3977	205.788	3.38383e+08	3.57682e+06	3.09203	18.866	2.45365	2.34515e-310	18.866	0.961062	0	0.0389378	2	
39780	10	3978	205.748	3.38237e+08	3.57571e+06	3.09203	18.8968	2.45635	2.34515e-310	18.8968	0.96129	0	0.0387101	3	
39790	10	3979	205.707	3.38092e+08	3.57469e+06	3.09203	18.9277	2.45905	2.34515e-310	18.9277	0.961517	0	0.0384825	3	
39800	10	3980	205.667	3.37948e+08	3.55632e+06	3.09202	18.9586	2.46175	2.34515e-310	18.9586	0.961743	0	0.0382567	3	
39810	10	3981	205.626	3.37804e+08	3.55562e+06	3.09202	18.9894	2.46444	2.34515e-310	18.9894	0.961969	0	0.0380314	2	
39820	10	3982	205.585	3.3766e+08	3.55488e+06	3.09202	19.0202	2.46713	2.34515e-310	19.0202	0.962194	0	0.0378062	2	
39830	10	3983	205.545	3.37516e+08	3.55421e+06	3.09202	19.051	2.46981	2.34515e-310	19.051	0.962419	0	0.0375812	3	
39840	10	3984	205.505	3.37372e+08	3.55315e+06	3.09202	19.0818	2.4725	2.34515e-310	19.0818	0.962644	0	0.0373564	2	
