Temps	vA	vM
3731.4	0.0023437	0.0056563
3731.5	0.00234379	0.00565621
3731.6	0.00234405	0.00565595
3731.7	0.00234409	0.00565591
3731.8	0.00234393	0.00565607
3731.9	0.00234401	0.00565599
3732	0.002344	0.005656
3732.1	0.00234405	0.00565595
3732.2	0.0023441	0.0056559
3732.3	0.00234412	0.00565588
3732.4	0.00234416	0.00565584
3732.5	0.00234415	0.00565585
3732.6	0.00234423	0.00565577
3732.7	0.00234432	0.00565568
3732.8	0.00234436	0.00565564
3732.9	0.00234442	0.00565558
3733	0.00234441	0.00565559
3733.1	0.00234476	0.00565524
3733.2	0.00234444	0.00565556
3733.3	0.00234483	0.00565517
3733.4	0.00234583	0.00565417
3733.5	0.00234471	0.00565529
3733.6	0.00234478	0.00565522
3733.7	0.00234562	0.00565438
3733.8	0.00234478	0.00565522
3733.9	0.00234486	0.00565514
3734	0.0023453	0.0056547
3734.1	0.00234522	0.00565478
3734.2	0.00234527	0.00565473
3734.3	0.00234546	0.00565454
3734.4	0.0023454	0.0056546
3734.5	0.00234546	0.00565454
3734.6	0.00234548	0.00565452
3734.7	0.00234555	0.00565445
3734.8	0.00234562	0.00565438
3734.9	0.0023457	0.0056543
3735	0.00234582	0.00565418
3735.1	0.00234584	0.00565416
3735.2	0.00234589	0.00565411
3735.3	0.00234615	0.00565385
3735.4	0.00234611	0.00565389
3735.5	0.00234607	0.00565393
3735.6	0.00234612	0.00565388
3735.7	0.00234616	0.00565384
3735.8	0.00234623	0.00565377
3735.9	0.00234623	0.00565377
3736	0.00234626	0.00565374
3736.1	0.00234631	0.00565369
3736.2	0.0023469	0.0056531
3736.3	0.00234666	0.00565334
3736.4	0.00234656	0.00565344
3736.5	0.00234658	0.00565342
3736.6	0.00234653	0.00565347
3736.7	0.00234661	0.00565339
3736.8	0.00234663	0.00565337
3736.9	0.00234686	0.00565314
3737	0.00234678	0.00565322
3737.1	0.00234677	0.00565323
3737.2	0.0023468	0.0056532
3737.3	0.0023469	0.0056531
3737.4	0.00234697	0.00565303
3737.5	0.00234691	0.00565309
3737.6	0.00234693	0.00565307
3737.7	0.00234698	0.00565302
3737.8	0.00234716	0.00565284
3737.9	0.00234714	0.00565286
3738	0.00234709	0.00565291
3738.1	0.00234717	0.00565283
3738.2	0.0023474	0.0056526
3738.3	0.00234725	0.00565275
3738.4	0.00234729	0.00565271
3738.5	0.00234757	0.00565243
3738.6	0.00234744	0.00565256
3738.7	0.0023474	0.0056526
3738.8	0.00234753	0.00565247
3738.9	0.00234764	0.00565236
3739	0.00234764	0.00565236
3739.1	0.00234761	0.00565239
3739.2	0.00234846	0.00565154
3739.3	0.00234882	0.00565118
3739.4	0.00234851	0.00565149
3739.5	0.0023481	0.0056519
3739.6	0.00234811	0.00565189
3739.7	0.00234816	0.00565184
3739.8	0.00234802	0.00565198
3739.9	0.0023481	0.0056519
3740	0.00234841	0.00565159
3740.1	0.00234832	0.00565168
3740.2	0.00234842	0.00565158
3740.3	0.00234831	0.00565169
3740.4	0.00234834	0.00565166
3740.5	0.00234853	0.00565147
3740.6	0.00234845	0.00565155
3740.7	0.00234862	0.00565138
3740.8	0.00234876	0.00565124
3740.9	0.00234865	0.00565135
3741	0.00234862	0.00565138
3741.1	0.00234892	0.00565108
3741.2	0.00234873	0.00565127
3741.3	0.00234971	0.00565029
3741.4	0.00235039	0.00564961
3741.5	0.0023489	0.0056511
3741.6	0.00234884	0.00565116
3741.7	0.00234888	0.00565112
3741.8	0.00234897	0.00565103
3741.9	0.00234903	0.00565097
3742	0.00234904	0.00565096
3742.1	0.00234923	0.00565077
3742.2	0.00235214	0.00564786
3742.3	0.00235104	0.00564896
3742.4	0.00235505	0.00564495
3742.5	0.00235012	0.00564988
3742.6	0.00234919	0.00565081
3742.7	0.00234922	0.00565078
3742.8	0.00234927	0.00565073
3742.9	0.00234927	0.00565073
3743	0.0023493	0.0056507
3743.1	0.00234934	0.00565066
3743.2	0.00234937	0.00565063
3743.3	0.00234957	0.00565043
3743.4	0.00234945	0.00565055
3743.5	0.00234948	0.00565052
3743.6	0.00234952	0.00565048
3743.7	0.00234956	0.00565044
3743.8	0.00235038	0.00564962
3743.9	0.00234998	0.00565002
3744	0.00234993	0.00565007
3744.1	0.0023498	0.0056502
3744.2	0.00234979	0.00565021
3744.3	0.0023592	0.0056408
3744.4	0.00235671	0.00564329
3744.5	0.00235147	0.00564853
3744.6	0.00235049	0.00564951
3744.7	0.0023505	0.0056495
3744.8	0.00235048	0.00564952
3744.9	0.00235052	0.00564948
3745	0.00235061	0.00564939
3745.1	0.00235078	0.00564922
3745.2	0.00235068	0.00564932
3745.3	0.00235071	0.00564929
3745.4	0.00235076	0.00564924
3745.5	0.00235105	0.00564895
3745.6	0.00235095	0.00564905
3745.7	0.00235101	0.00564899
3745.8	0.0023511	0.0056489
3745.9	0.00235103	0.00564897
3746	0.0023511	0.0056489
3746.1	0.0023511	0.0056489
3746.2	0.00235112	0.00564888
3746.3	0.00235116	0.00564884
3746.4	0.00235137	0.00564863
3746.5	0.00235124	0.00564876
3746.6	0.00235125	0.00564875
3746.7	0.00235419	0.00564581
3746.8	0.0023522	0.0056478
3746.9	0.00235164	0.00564836
3747	0.00235164	0.00564836
3747.1	0.00235593	0.00564407
3747.2	0.002353	0.005647
3747.3	0.00235229	0.00564771
3747.4	0.00235225	0.00564775
3747.5	0.00235261	0.00564739
3747.6	0.00235211	0.00564789
3747.7	0.00235221	0.00564779
3747.8	0.00235213	0.00564787
3747.9	0.00235231	0.00564769
3748	0.00235295	0.00564705
3748.1	0.00235223	0.00564777
3748.2	0.00235229	0.00564771
3748.3	0.0023525	0.0056475
3748.4	0.00235239	0.00564761
3748.5	0.00235241	0.00564759
3748.6	0.00235236	0.00564764
3748.7	0.00235242	0.00564758
3748.8	0.00235261	0.00564739
3748.9	0.00235255	0.00564745
3749	0.00235252	0.00564748
3749.1	0.00235262	0.00564738
3749.2	0.00235254	0.00564746
3749.3	0.00235257	0.00564743
3749.4	0.00235266	0.00564734
3749.5	0.00235271	0.00564729
3749.6	0.00235423	0.00564577
3749.7	0.00235317	0.00564683
3749.8	0.00235461	0.00564539
3749.9	0.00235385	0.00564615
3750	0.00235302	0.00564698
3750.1	0.00235295	0.00564705
3750.2	0.00235299	0.00564701
3750.3	0.00235306	0.00564694
3750.4	0.00235309	0.00564691
3750.5	0.00235303	0.00564697
3750.6	0.0023531	0.0056469
3750.7	0.00235733	0.00564267
3750.8	0.00235601	0.00564399
3750.9	0.00235348	0.00564652
3751	0.00235328	0.00564672
3751.1	0.00235341	0.00564659
3751.2	0.00235336	0.00564664
3751.3	0.00235358	0.00564642
3751.4	0.00235381	0.00564619
3751.5	0.00235396	0.00564604
3751.6	0.00235394	0.00564606
3751.7	0.00235406	0.00564594
3751.8	0.00235413	0.00564587
3751.9	0.00235435	0.00564565
3752	0.00235414	0.00564586
3752.1	0.00235429	0.00564571
3752.2	0.00235411	0.00564589
3752.3	0.00235415	0.00564585
3752.4	0.00235446	0.00564554
3752.5	0.00235429	0.00564571
3752.6	0.00235431	0.00564569
3752.7	0.00235435	0.00564565
3752.8	0.00235446	0.00564554
3752.9	0.00235446	0.00564554
3753	0.00235481	0.00564519
3753.1	0.00235467	0.00564533
3753.2	0.00235468	0.00564532
3753.3	0.00235498	0.00564502
3753.4	0.00235476	0.00564524
3753.5	0.00235485	0.00564515
3753.6	0.00235495	0.00564505
3753.7	0.00235498	0.00564502
3753.8	0.00235513	0.00564487
3753.9	0.00235501	0.00564499
3754	0.00235529	0.00564471
3754.1	0.00235512	0.00564488
3754.2	0.00235523	0.00564477
3754.3	0.00235524	0.00564476
3754.4	0.00235532	0.00564468
3754.5	0.00235525	0.00564475
3754.6	0.00235528	0.00564472
3754.7	0.00235541	0.00564459
3754.8	0.00235539	0.00564461
3754.9	0.00235545	0.00564455
3755	0.00235554	0.00564446
3755.1	0.00235566	0.00564434
3755.2	0.00235549	0.00564451
3755.3	0.00235555	0.00564445
3755.4	0.00235577	0.00564423
3755.5	0.00235565	0.00564435
3755.6	0.00235564	0.00564436
3755.7	0.00235578	0.00564422
3755.8	0.00235596	0.00564404
3755.9	0.002356	0.005644
3756	0.00235587	0.00564413
3756.1	0.00235586	0.00564414
3756.2	0.00235584	0.00564416
3756.3	0.00235586	0.00564414
3756.4	0.00235585	0.00564415
3756.5	0.0023559	0.0056441
3756.6	0.0023559	0.0056441
3756.7	0.00235606	0.00564394
3756.8	0.00235601	0.00564399
3756.9	0.00235598	0.00564402
3757	0.00235593	0.00564407
3757.1	0.00235596	0.00564404
3757.2	0.00235599	0.00564401
3757.3	0.00235602	0.00564398
3757.4	0.00235614	0.00564386
3757.5	0.00235607	0.00564393
3757.6	0.0023561	0.0056439
3757.7	0.00235613	0.00564387
3757.8	0.00235616	0.00564384
3757.9	0.00235619	0.00564381
3758	0.00235621	0.00564379
3758.1	0.00235624	0.00564376
3758.2	0.00235626	0.00564374
3758.3	0.00235629	0.00564371
3758.4	0.00235631	0.00564369
3758.5	0.00235634	0.00564366
3758.6	0.00235637	0.00564363
3758.7	0.00235641	0.00564359
3758.8	0.00235661	0.00564339
3758.9	0.0023565	0.0056435
3759	0.00235654	0.00564346
3759.1	0.00235658	0.00564342
3759.2	0.00235663	0.00564337
3759.3	0.00235668	0.00564332
3759.4	0.00235672	0.00564328
3759.5	0.00235677	0.00564323
3759.6	0.00235684	0.00564316
3759.7	0.00235685	0.00564315
3759.8	0.00235689	0.00564311
3759.9	0.00235693	0.00564307
3760	0.00235697	0.00564303
3760.1	0.00235702	0.00564298
3760.2	0.00235706	0.00564294
3760.3	0.0023571	0.0056429
3760.4	0.00235717	0.00564283
3760.5	0.00235718	0.00564282
3760.6	0.00235721	0.00564279
3760.7	0.00235724	0.00564276
3760.8	0.00235728	0.00564272
3760.9	0.00235732	0.00564268
3761	0.00235735	0.00564265
3761.1	0.00235739	0.00564261
3761.2	0.00235796	0.00564204
3761.3	0.00235752	0.00564248
3761.4	0.00235755	0.00564245
3761.5	0.00235775	0.00564225
3761.6	0.00235758	0.00564242
3761.7	0.00235779	0.00564221
3761.8	0.00235766	0.00564234
3761.9	0.00235781	0.00564219
3762	0.00235782	0.00564218
3762.1	0.00235867	0.00564133
3762.2	0.00235858	0.00564142
3762.3	0.00235828	0.00564172
3762.4	0.00235837	0.00564163
3762.5	0.00235814	0.00564186
3762.6	0.00235801	0.00564199
3762.7	0.00235835	0.00564165
3762.8	0.00235838	0.00564162
3762.9	0.00235976	0.00564024
3763	0.0023585	0.0056415
3763.1	0.00235825	0.00564175
3763.2	0.0023583	0.0056417
3763.3	0.00235835	0.00564165
3763.4	0.0023584	0.0056416
3763.5	0.00235863	0.00564137
3763.6	0.00235854	0.00564146
3763.7	0.00235855	0.00564145
3763.8	0.0023586	0.0056414
3763.9	0.00235866	0.00564134
3764	0.00235881	0.00564119
3764.1	0.00235878	0.00564122
3764.2	0.00235886	0.00564114
3764.3	0.00235887	0.00564113
3764.4	0.00235895	0.00564105
3764.5	0.002359	0.005641
3764.6	0.00235893	0.00564107
3764.7	0.00235913	0.00564087
3764.8	0.00235903	0.00564097
3764.9	0.00235903	0.00564097
3765	0.00235905	0.00564095
3765.1	0.00235909	0.00564091
3765.2	0.00235915	0.00564085
3765.3	0.00235915	0.00564085
3765.4	0.00235921	0.00564079
3765.5	0.00235919	0.00564081
3765.6	0.00235923	0.00564077
3765.7	0.00235927	0.00564073
3765.8	0.00235935	0.00564065
3765.9	0.00235958	0.00564042
3766	0.00235942	0.00564058
3766.1	0.00235942	0.00564058
3766.2	0.00235943	0.00564057
3766.3	0.00235948	0.00564052
3766.4	0.00235952	0.00564048
3766.5	0.00235963	0.00564037
3766.6	0.00235958	0.00564042
3766.7	0.00235962	0.00564038
3766.8	0.00235961	0.00564039
3766.9	0.00235963	0.00564037
3767	0.00235971	0.00564029
3767.1	0.00236026	0.00563974
3767.2	0.00236419	0.00563581
3767.3	0.00236378	0.00563622
3767.4	0.00236086	0.00563914
3767.5	0.00236027	0.00563973
3767.6	0.00236033	0.00563967
3767.7	0.0023613	0.0056387
3767.8	0.00236098	0.00563902
3767.9	0.00236087	0.00563913
3768	0.00236065	0.00563935
3768.1	0.00236058	0.00563942
3768.2	0.00236062	0.00563938
3768.3	0.00236065	0.00563935
3768.4	0.00236078	0.00563922
3768.5	0.00236093	0.00563907
3768.6	0.0023608	0.0056392
3768.7	0.00236088	0.00563912
3768.8	0.0023609	0.0056391
3768.9	0.00236099	0.00563901
3769	0.002361	0.005639
3769.1	0.00236105	0.00563895
3769.2	0.0023611	0.0056389
3769.3	0.00236114	0.00563886
3769.4	0.00236119	0.00563881
3769.5	0.00236122	0.00563878
3769.6	0.00236194	0.00563806
3769.7	0.00236185	0.00563815
3769.8	0.00236335	0.00563665
3769.9	0.00236144	0.00563856
3770	0.00236467	0.00563533
3770.1	0.00236423	0.00563577
3770.2	0.00236401	0.00563599
3770.3	0.00236391	0.00563609
3770.4	0.00236389	0.00563611
3770.5	0.00236381	0.00563619
3770.6	0.00236381	0.00563619
3770.7	0.00236395	0.00563605
3770.8	0.00236388	0.00563612
3770.9	0.00236384	0.00563616
3771	0.00236384	0.00563616
3771.1	0.00236394	0.00563606
3771.2	0.00236404	0.00563596
3771.3	0.00236393	0.00563607
3771.4	0.002364	0.005636
3771.5	0.00236424	0.00563576
3771.6	0.00236411	0.00563589
3771.7	0.00236415	0.00563585
3771.8	0.00236412	0.00563588
3771.9	0.00236411	0.00563589
3772	0.00236417	0.00563583
3772.1	0.00236418	0.00563582
3772.2	0.00236423	0.00563577
3772.3	0.00236439	0.00563561
3772.4	0.0023645	0.0056355
3772.5	0.0023644	0.0056356
3772.6	0.00236443	0.00563557
3772.7	0.00236442	0.00563558
3772.8	0.00236445	0.00563555
3772.9	0.00236471	0.00563529
3773	0.00236493	0.00563507
3773.1	0.0023646	0.0056354
3773.2	0.00236467	0.00563533
3773.3	0.00236462	0.00563538
3773.4	0.00236467	0.00563533
3773.5	0.00236473	0.00563527
3773.6	0.0023648	0.0056352
3773.7	0.00236487	0.00563513
3773.8	0.00236492	0.00563508
3773.9	0.00236498	0.00563502
3774	0.00236559	0.00563441
3774.1	0.0023652	0.0056348
3774.2	0.00236515	0.00563485
3774.3	0.00236526	0.00563474
3774.4	0.00236527	0.00563473
3774.5	0.00236538	0.00563462
3774.6	0.0023654	0.0056346
3774.7	0.00236552	0.00563448
3774.8	0.00236551	0.00563449
3774.9	0.00236552	0.00563448
3775	0.00236633	0.00563367
3775.1	0.00236564	0.00563436
3775.2	0.00236599	0.00563401
3775.3	0.00236579	0.00563421
3775.4	0.00236583	0.00563417
3775.5	0.00236621	0.00563379
3775.6	0.0023658	0.0056342
3775.7	0.00236583	0.00563417
3775.8	0.00236612	0.00563388
3775.9	0.00236615	0.00563385
3776	0.00236584	0.00563416
3776.1	0.00236581	0.00563419
3776.2	0.00236601	0.00563399
3776.3	0.00236591	0.00563409
3776.4	0.00236656	0.00563344
3776.5	0.00236618	0.00563382
3776.6	0.002366	0.005634
3776.7	0.00236605	0.00563395
3776.8	0.00236609	0.00563391
3776.9	0.00236622	0.00563378
3777	0.00236623	0.00563377
3777.1	0.00236612	0.00563388
3777.2	0.00236613	0.00563387
3777.3	0.00236748	0.00563252
3777.4	0.00236657	0.00563343
3777.5	0.00236651	0.00563349
3777.6	0.00236804	0.00563196
3777.7	0.0023667	0.0056333
3777.8	0.00236664	0.00563336
3777.9	0.00238259	0.00561741
3778	0.00236971	0.00563029
3778.1	0.00237156	0.00562844
3778.2	0.00237003	0.00562997
3778.3	0.00236992	0.00563008
3778.4	0.00236972	0.00563028
3778.5	0.00236923	0.00563077
3778.6	0.00236924	0.00563076
3778.7	0.00236926	0.00563074
3778.8	0.0023693	0.0056307
3778.9	0.00236933	0.00563067
3779	0.00236936	0.00563064
3779.1	0.00236983	0.00563017
3779.2	0.00236946	0.00563054
3779.3	0.00236946	0.00563054
3779.4	0.00236969	0.00563031
3779.5	0.0023697	0.0056303
3779.6	0.00236998	0.00563002
3779.7	0.00236998	0.00563002
3779.8	0.00236985	0.00563015
3779.9	0.00236993	0.00563007
3780	0.0023699	0.0056301
3780.1	0.00237009	0.00562991
3780.2	0.00237005	0.00562995
3780.3	0.00237024	0.00562976
3780.4	0.00237024	0.00562976
3780.5	0.00237053	0.00562947
3780.6	0.00237029	0.00562971
3780.7	0.00237079	0.00562921
3780.8	0.00237045	0.00562955
3780.9	0.0023704	0.0056296
3781	0.00237088	0.00562912
3781.1	0.00237066	0.00562934
3781.2	0.00237099	0.00562901
3781.3	0.00237076	0.00562924
3781.4	0.00237093	0.00562907
3781.5	0.00237078	0.00562922
3781.6	0.00237112	0.00562888
3781.7	0.00237089	0.00562911
3781.8	0.00237088	0.00562912
3781.9	0.00237098	0.00562902
3782	0.00237115	0.00562885
3782.1	0.00237113	0.00562887
3782.2	0.00237363	0.00562637
3782.3	0.00237199	0.00562801
3782.4	0.00237194	0.00562806
3782.5	0.00237212	0.00562788
3782.6	0.00237147	0.00562853
3782.7	0.00237157	0.00562843
3782.8	0.00237164	0.00562836
3782.9	0.00237158	0.00562842
3783	0.00237172	0.00562828
3783.1	0.0023717	0.0056283
3783.2	0.00237178	0.00562822
3783.3	0.00237181	0.00562819
3783.4	0.00237175	0.00562825
3783.5	0.00237202	0.00562798
3783.6	0.00237194	0.00562806
3783.7	0.00237189	0.00562811
3783.8	0.0023719	0.0056281
3783.9	0.0023719	0.0056281
3784	0.00237195	0.00562805
3784.1	0.00237192	0.00562808
3784.2	0.00237196	0.00562804
3784.3	0.00237201	0.00562799
3784.4	0.00237207	0.00562793
3784.5	0.00237211	0.00562789
3784.6	0.00237207	0.00562793
3784.7	0.0023723	0.0056277
3784.8	0.00237207	0.00562793
3784.9	0.0023721	0.0056279
3785	0.00237231	0.00562769
3785.1	0.00237208	0.00562792
3785.2	0.0023721	0.0056279
3785.3	0.00237214	0.00562786
3785.4	0.00237221	0.00562779
3785.5	0.00237217	0.00562783
3785.6	0.00237221	0.00562779
3785.7	0.00237228	0.00562772
3785.8	0.0023723	0.0056277
3785.9	0.00237253	0.00562747
3786	0.00237253	0.00562747
3786.1	0.00237237	0.00562763
3786.2	0.00237277	0.00562723
3786.3	0.00237252	0.00562748
3786.4	0.00237245	0.00562755
3786.5	0.00237241	0.00562759
3786.6	0.00237244	0.00562756
3786.7	0.00237245	0.00562755
3786.8	0.00237249	0.00562751
3786.9	0.00237247	0.00562753
3787	0.00237244	0.00562756
3787.1	0.00237258	0.00562742
3787.2	0.00237249	0.00562751
3787.3	0.0023725	0.0056275
3787.4	0.00237257	0.00562743
3787.5	0.00237265	0.00562735
3787.6	0.00237253	0.00562747
3787.7	0.00237256	0.00562744
3787.8	0.00237258	0.00562742
3787.9	0.0023726	0.0056274
3788	0.00237278	0.00562722
3788.1	0.00237285	0.00562715
3788.2	0.00237274	0.00562726
3788.3	0.0023727	0.0056273
3788.4	0.00237284	0.00562716
3788.5	0.00237281	0.00562719
3788.6	0.00237565	0.00562435
3788.7	0.00237436	0.00562564
3788.8	0.00237387	0.00562613
3788.9	0.00237301	0.00562699
3789	0.00237292	0.00562708
3789.1	0.00237294	0.00562706
3789.2	0.00237298	0.00562702
3789.3	0.00237302	0.00562698
3789.4	0.00237305	0.00562695
3789.5	0.00237295	0.00562705
3789.6	0.002373	0.005627
3789.7	0.00237298	0.00562702
3789.8	0.00237299	0.00562701
3789.9	0.00237324	0.00562676
3790	0.0023731	0.0056269
3790.1	0.00237307	0.00562693
3790.2	0.00237354	0.00562646
3790.3	0.00237343	0.00562657
3790.4	0.00237313	0.00562687
3790.5	0.00237419	0.00562581
3790.6	0.00237361	0.00562639
3790.7	0.00237345	0.00562655
3790.8	0.00237348	0.00562652
3790.9	0.00237337	0.00562663
3791	0.00237341	0.00562659
3791.1	0.00237336	0.00562664
3791.2	0.00237335	0.00562665
3791.3	0.00237338	0.00562662
3791.4	0.00237345	0.00562655
3791.5	0.00237339	0.00562661
3791.6	0.0023734	0.0056266
3791.7	0.00237339	0.00562661
3791.8	0.00237381	0.00562619
3791.9	0.00237339	0.00562661
3792	0.00237346	0.00562654
3792.1	0.00237342	0.00562658
3792.2	0.00237345	0.00562655
3792.3	0.00237343	0.00562657
3792.4	0.00237345	0.00562655
3792.5	0.00237363	0.00562637
3792.6	0.00237348	0.00562652
3792.7	0.00237395	0.00562605
3792.8	0.00237387	0.00562613
3792.9	0.00237354	0.00562646
3793	0.00237373	0.00562627
3793.1	0.00237452	0.00562548
3793.2	0.00237469	0.00562531
3793.3	0.00237395	0.00562605
3793.4	0.00237376	0.00562624
3793.5	0.0023737	0.0056263
3793.6	0.00237385	0.00562615
3793.7	0.0023738	0.0056262
3793.8	0.00237372	0.00562628
3793.9	0.00237377	0.00562623
3794	0.00237538	0.00562462
3794.1	0.00237475	0.00562525
3794.2	0.0023745	0.0056255
3794.3	0.0023743	0.0056257
3794.4	0.00237411	0.00562589
3794.5	0.00237428	0.00562572
3794.6	0.00237471	0.00562529
3794.7	0.00237441	0.00562559
3794.8	0.00237457	0.00562543
3794.9	0.00237464	0.00562536
3795	0.00237632	0.00562368
3795.1	0.0023764	0.0056236
3795.2	0.00237612	0.00562388
3795.3	0.00238048	0.00561952
3795.4	0.00237955	0.00562045
3795.5	0.00237603	0.00562397
3795.6	0.00237592	0.00562408
3795.7	0.00237608	0.00562392
3795.8	0.00237605	0.00562395
3795.9	0.00237658	0.00562342
3796	0.00237614	0.00562386
3796.1	0.00237611	0.00562389
3796.2	0.00237618	0.00562382
3796.3	0.00237614	0.00562386
3796.4	0.00237616	0.00562384
3796.5	0.00237657	0.00562343
3796.6	0.00237687	0.00562313
3796.7	0.00237641	0.00562359
3796.8	0.00237701	0.00562299
3796.9	0.00237645	0.00562355
3797	0.00237687	0.00562313
3797.1	0.00237661	0.00562339
3797.2	0.00237761	0.00562239
3797.3	0.00237686	0.00562314
3797.4	0.00237671	0.00562329
3797.5	0.00237699	0.00562301
3797.6	0.00237681	0.00562319
3797.7	0.00237715	0.00562285
3797.8	0.00237872	0.00562128
3797.9	0.00237753	0.00562247
3798	0.00237713	0.00562287
3798.1	0.002377	0.005623
3798.2	0.00237703	0.00562297
3798.3	0.00237714	0.00562286
3798.4	0.0023771	0.0056229
3798.5	0.00237703	0.00562297
3798.6	0.00237708	0.00562292
3798.7	0.00237759	0.00562241
3798.8	0.00237741	0.00562259
3798.9	0.00237715	0.00562285
3799	0.00237718	0.00562282
3799.1	0.00237723	0.00562277
3799.2	0.00237743	0.00562257
3799.3	0.00237742	0.00562258
3799.4	0.00237744	0.00562256
3799.5	0.00237728	0.00562272
3799.6	0.00237738	0.00562262
3799.7	0.00237731	0.00562269
3799.8	0.0023774	0.0056226
3799.9	0.00237747	0.00562253
3800	0.00237753	0.00562247
3800.1	0.00237744	0.00562256
3800.2	0.00237741	0.00562259
3800.3	0.00237766	0.00562234
3800.4	0.00237759	0.00562241
3800.5	0.00237757	0.00562243
3800.6	0.00237753	0.00562247
3800.7	0.0023776	0.0056224
3800.8	0.00237773	0.00562227
3800.9	0.00237767	0.00562233
3801	0.00237774	0.00562226
3801.1	0.00237766	0.00562234
3801.2	0.00237763	0.00562237
3801.3	0.00237771	0.00562229
3801.4	0.0023782	0.0056218
3801.5	0.0023778	0.0056222
3801.6	0.00237771	0.00562229
3801.7	0.00237775	0.00562225
3801.8	0.00237777	0.00562223
3801.9	0.00237776	0.00562224
3802	0.00237836	0.00562164
3802.1	0.00237798	0.00562202
3802.2	0.00237795	0.00562205
3802.3	0.00237782	0.00562218
3802.4	0.00237778	0.00562222
3802.5	0.00237787	0.00562213
3802.6	0.00237786	0.00562214
3802.7	0.00237786	0.00562214
3802.8	0.00237943	0.00562057
3802.9	0.00238908	0.00561092
3803	0.00238082	0.00561918
3803.1	0.00238089	0.00561911
3803.2	0.00237986	0.00562014
3803.3	0.0023796	0.0056204
3803.4	0.00237921	0.00562079
3803.5	0.00237912	0.00562088
3803.6	0.002379	0.005621
3803.7	0.00237907	0.00562093
3803.8	0.00237917	0.00562083
3803.9	0.00237927	0.00562073
3804	0.00237937	0.00562063
3804.1	0.00237943	0.00562057
3804.2	0.00237953	0.00562047
3804.3	0.00237955	0.00562045
3804.4	0.00237962	0.00562038
3804.5	0.00237978	0.00562022
3804.6	0.00237969	0.00562031
3804.7	0.0023797	0.0056203
3804.8	0.00237973	0.00562027
3804.9	0.00237988	0.00562012
3805	0.00237976	0.00562024
3805.1	0.0023798	0.0056202
3805.2	0.00237982	0.00562018
3805.3	0.00238003	0.00561997
3805.4	0.00238007	0.00561993
3805.5	0.00237998	0.00562002
3805.6	0.0023799	0.0056201
3805.7	0.00237993	0.00562007
3805.8	0.00237995	0.00562005
3805.9	0.00237997	0.00562003
3806	0.00237997	0.00562003
3806.1	0.00238	0.00562
3806.2	0.00238002	0.00561998
3806.3	0.00238007	0.00561993
3806.4	0.00238007	0.00561993
3806.5	0.00238009	0.00561991
3806.6	0.00238011	0.00561989
3806.7	0.00238014	0.00561986
3806.8	0.00238017	0.00561983
3806.9	0.00238019	0.00561981
3807	0.00238021	0.00561979
3807.1	0.00238024	0.00561976
3807.2	0.00238062	0.00561938
3807.3	0.00238078	0.00561922
3807.4	0.00238053	0.00561947
3807.5	0.0023805	0.0056195
3807.6	0.00238066	0.00561934
3807.7	0.00238174	0.00561826
3807.8	0.0023814	0.0056186
3807.9	0.00238391	0.00561609
3808	0.00238206	0.00561794
3808.1	0.00238156	0.00561844
3808.2	0.00238163	0.00561837
3808.3	0.00238155	0.00561845
3808.4	0.00238134	0.00561866
3808.5	0.00238133	0.00561867
3808.6	0.00238151	0.00561849
3808.7	0.00238132	0.00561868
3808.8	0.00238128	0.00561872
3808.9	0.0023813	0.0056187
3809	0.00238132	0.00561868
3809.1	0.00238135	0.00561865
3809.2	0.00238138	0.00561862
3809.3	0.00238139	0.00561861
3809.4	0.00238177	0.00561823
3809.5	0.00238144	0.00561856
3809.6	0.00238146	0.00561854
3809.7	0.00238147	0.00561853
3809.8	0.00238148	0.00561852
3809.9	0.0023815	0.0056185
3810	0.00238152	0.00561848
3810.1	0.00238155	0.00561845
3810.2	0.00238157	0.00561843
3810.3	0.0023816	0.0056184
3810.4	0.00238162	0.00561838
3810.5	0.00238165	0.00561835
3810.6	0.00238166	0.00561834
3810.7	0.00238167	0.00561833
3810.8	0.00238171	0.00561829
3810.9	0.00238175	0.00561825
3811	0.00238177	0.00561823
3811.1	0.00238179	0.00561821
3811.2	0.00238179	0.00561821
3811.3	0.00238181	0.00561819
3811.4	0.00238184	0.00561816
3811.5	0.00238184	0.00561816
3811.6	0.00238187	0.00561813
3811.7	0.00238189	0.00561811
3811.8	0.00238192	0.00561808
3811.9	0.00238194	0.00561806
3812	0.00238196	0.00561804
3812.1	0.00238199	0.00561801
3812.2	0.00238202	0.00561798
3812.3	0.00238205	0.00561795
3812.4	0.00238208	0.00561792
3812.5	0.0023821	0.0056179
3812.6	0.00238214	0.00561786
3812.7	0.00238218	0.00561782
3812.8	0.00238223	0.00561777
3812.9	0.00238227	0.00561773
3813	0.00238232	0.00561768
3813.1	0.00238236	0.00561764
3813.2	0.0023824	0.0056176
3813.3	0.00238244	0.00561756
3813.4	0.00238247	0.00561753
3813.5	0.0023825	0.0056175
3813.6	0.00238253	0.00561747
3813.7	0.00238256	0.00561744
3813.8	0.00238258	0.00561742
3813.9	0.00238261	0.00561739
3814	0.00238264	0.00561736
3814.1	0.00238265	0.00561735
3814.2	0.00238267	0.00561733
3814.3	0.00238269	0.00561731
3814.4	0.00238271	0.00561729
3814.5	0.00238274	0.00561726
3814.6	0.00238277	0.00561723
3814.7	0.0023828	0.0056172
