Temps	vA	vM	mMpct	msoluteM_pct
3049.4	0.00200524	0.00599476	1.355309386	2.762426627
3049.5	0.00200528	0.00599472	1.355075631	2.76164606
3049.6	0.00200532	0.00599468	1.354841877	2.763987761
3049.7	0.00200535	0.00599465	1.354608122	2.763987761
3049.8	0.00200538	0.00599462	1.354374367	2.763207194
3049.9	0.00200542	0.00599458	1.354140613	2.762426627
3050	0.00200545	0.00599455	1.353906858	2.762426627
3050.1	0.00200549	0.00599451	1.353673103	2.763987761
3050.2	0.00200552	0.00599448	1.353439349	2.763987761
3050.3	0.00200556	0.00599444	1.353205594	2.763207194
3050.4	0.00200559	0.00599441	1.35297184	2.762426627
3050.5	0.00200563	0.00599437	1.352738085	2.76164606
3050.6	0.00200567	0.00599433	1.352270576	2.763207194
3050.7	0.0020057	0.0059943	1.352036821	2.762426627
3050.8	0.00200574	0.00599426	1.351803066	2.76164606
3050.9	0.00200578	0.00599422	1.351335557	2.760865493
3051	0.00200582	0.00599418	1.351101802	2.760865493
3051.1	0.00200585	0.00599415	1.350868048	2.765548895
3051.2	0.00200587	0.00599413	1.350868048	2.764768328
3051.3	0.00200589	0.00599411	1.350868048	2.764768328
3051.4	0.00200591	0.00599409	1.350868048	2.764768328
3051.5	0.00200594	0.00599406	1.350868048	2.763987761
3051.6	0.00200597	0.00599403	1.350634293	2.767110029
3051.7	0.002006	0.005994	1.350400539	2.767110029
3051.8	0.00200603	0.00599397	1.350166784	2.766329462
3051.9	0.00200606	0.00599394	1.349933029	2.765548895
3052	0.00200609	0.00599391	1.349699275	2.765548895
3052.1	0.00200611	0.00599389	1.349699275	2.766329462
3052.2	0.00200614	0.00599386	1.349699275	2.766329462
3052.3	0.00200616	0.00599384	1.34946552	2.766329462
3052.4	0.00200619	0.00599381	1.34946552	2.765548895
3052.5	0.00200622	0.00599378	1.349231765	2.765548895
3052.6	0.00200624	0.00599376	1.349231765	2.766329462
3052.7	0.00200627	0.00599373	1.348998011	2.766329462
3052.8	0.00200629	0.00599371	1.348998011	2.766329462
3052.9	0.00200632	0.00599368	1.348764256	2.765548895
3053	0.00200634	0.00599366	1.348764256	2.765548895
3053.1	0.00200637	0.00599363	1.348764256	2.767110029
3053.2	0.00200638	0.00599362	1.348764256	2.767110029
3053.3	0.0020064	0.0059936	1.348764256	2.767110029
3053.4	0.00200642	0.00599358	1.348764256	2.767110029
3053.5	0.00200643	0.00599357	1.348998011	2.766329462
3053.6	0.00200644	0.00599356	1.348998011	2.767890596
3053.7	0.00200646	0.00599354	1.348998011	2.767110029
3053.8	0.00200649	0.00599351	1.348998011	2.767110029
3053.9	0.00200651	0.00599349	1.348998011	2.767110029
3054	0.00200653	0.00599347	1.348764256	2.767110029
3054.1	0.00200655	0.00599345	1.348764256	2.767890596
3054.2	0.00200657	0.00599343	1.348764256	2.767890596
3054.3	0.00200659	0.00599341	1.348764256	2.767890596
3054.4	0.00200661	0.00599339	1.348764256	2.767890596
3054.5	0.00200663	0.00599337	1.348764256	2.767890596
3054.6	0.00200664	0.00599336	1.348998011	2.76945173
3054.7	0.00200666	0.00599334	1.348998011	2.76945173
3054.8	0.00200667	0.00599333	1.348998011	2.76945173
3054.9	0.00200669	0.00599331	1.349231765	2.76945173
3055	0.0020067	0.0059933	1.349231765	2.76945173
3055.1	0.00200672	0.00599328	1.349231765	2.770232297
3055.2	0.00200674	0.00599326	1.349231765	2.770232297
3055.3	0.00200676	0.00599324	1.349231765	2.76945173
3055.4	0.00200678	0.00599322	1.349231765	2.76945173
3055.5	0.0020068	0.0059932	1.349231765	2.76945173
3055.6	0.00200683	0.00599317	1.349231765	2.76945173
3055.7	0.00200685	0.00599315	1.349231765	2.76945173
3055.8	0.00200687	0.00599313	1.348998011	2.76945173
3055.9	0.00200689	0.00599311	1.348998011	2.768671163
3056	0.00200691	0.00599309	1.349231765	2.768671163
3056.1	0.00200693	0.00599307	1.349231765	2.770232297
3056.2	0.00200694	0.00599306	1.349231765	2.76945173
3056.3	0.00200696	0.00599304	1.34946552	2.76945173
3056.4	0.00200698	0.00599302	1.34946552	2.76945173
3056.5	0.00200699	0.00599301	1.349699275	2.76945173
3056.6	0.002007	0.005993	1.349699275	2.771012864
3056.7	0.00200702	0.00599298	1.349699275	2.771012864
3056.8	0.00200704	0.00599296	1.349933029	2.771012864
3056.9	0.00200705	0.00599295	1.349933029	2.771012864
3057	0.00200706	0.00599294	1.350166784	2.771012864
3057.1	0.00200707	0.00599293	1.350166784	2.771793431
3057.2	0.00200709	0.00599291	1.350400539	2.771793431
3057.3	0.0020071	0.0059929	1.350400539	2.771793431
3057.4	0.00200711	0.00599289	1.350634293	2.771793431
3057.5	0.00200712	0.00599288	1.350868048	2.771793431
3057.6	0.00200714	0.00599286	1.350868048	2.774135132
3057.7	0.00200715	0.00599285	1.351101802	2.774135132
3057.8	0.00200716	0.00599284	1.351335557	2.774135132
3057.9	0.00200717	0.00599283	1.351335557	2.774135132
3058	0.00200719	0.00599281	1.351569312	2.774135132
3058.1	0.0020072	0.0059928	1.351803066	2.7772574
3058.2	0.00200721	0.00599279	1.351803066	2.7772574
3058.3	0.00200722	0.00599278	1.352036821	2.7772574
3058.4	0.00200723	0.00599277	1.352270576	2.7772574
3058.5	0.00200724	0.00599276	1.35250433	2.7772574
3058.6	0.00200726	0.00599274	1.35250433	2.780379668
3058.7	0.00200728	0.00599272	1.35250433	2.780379668
3058.8	0.0020073	0.0059927	1.35250433	2.780379668
3058.9	0.00200732	0.00599268	1.35250433	2.780379668
3059	0.00200734	0.00599266	1.35250433	2.779599101
3059.1	0.00200736	0.00599264	1.35250433	2.785843637
3059.2	0.00200738	0.00599262	1.35250433	2.785843637
3059.3	0.0020074	0.0059926	1.35250433	2.785843637
3059.4	0.00200742	0.00599258	1.35250433	2.78506307
3059.5	0.00200745	0.00599255	1.35250433	2.78506307
3059.6	0.00200747	0.00599253	1.352270576	2.790527039
3059.7	0.0020075	0.0059925	1.352270576	2.789746472
3059.8	0.00200752	0.00599248	1.352270576	2.789746472
3059.9	0.00200754	0.00599246	1.352270576	2.789746472
3060	0.00200755	0.00599245	1.35250433	2.788965905
3060.1	0.00200757	0.00599243	1.35250433	2.791307606
3060.2	0.00200759	0.00599241	1.35250433	2.791307606
3060.3	0.0020076	0.0059924	1.35250433	2.790527039
3060.4	0.00200762	0.00599238	1.35250433	2.790527039
3060.5	0.00200763	0.00599237	1.352738085	2.790527039
3060.6	0.00200765	0.00599235	1.352738085	2.79286874
3060.7	0.00200766	0.00599234	1.35297184	2.79286874
3060.8	0.00200767	0.00599233	1.353205594	2.79286874
3060.9	0.00200767	0.00599233	1.353205594	2.79286874
3061	0.00200768	0.00599232	1.353439349	2.79286874
3061.1	0.00200774	0.00599226	1.352738085	2.79286874
3061.2	0.00200777	0.00599223	1.352738085	2.792088173
3061.3	0.00200779	0.00599221	1.352738085	2.791307606
3061.4	0.00200785	0.00599215	1.352036821	2.790527039
3061.5	0.00200786	0.00599214	1.352270576	2.790527039
3061.6	0.00200789	0.00599211	1.352036821	2.793649307
3061.7	0.0020079	0.0059921	1.352270576	2.793649307
3061.8	0.00200792	0.00599208	1.352036821	2.79286874
3061.9	0.00200793	0.00599207	1.352270576	2.79286874
3062	0.00200708	0.00599292	1.366763363	2.79286874
3062.1	0.002008	0.005992	1.351803066	2.796771575
3062.2	0.002008	0.005992	1.352270576	2.797552142
3062.3	0.00200802	0.00599198	1.352036821	2.796771575
3062.4	0.00200803	0.00599197	1.352270576	2.796771575
3062.5	0.00200804	0.00599196	1.35250433	2.796771575
3062.6	0.00200806	0.00599194	1.35250433	2.80067441
3062.7	0.00200809	0.00599191	1.352270576	2.80067441
3062.8	0.00200811	0.00599189	1.352270576	2.799893843
3062.9	0.00200813	0.00599187	1.352270576	2.799893843
3063	0.00200816	0.00599184	1.352036821	2.799113276
3063.1	0.00200818	0.00599182	1.352036821	2.803796678
3063.2	0.0020082	0.0059918	1.352036821	2.803016111
3063.3	0.00200822	0.00599178	1.352036821	2.803016111
3063.4	0.00200824	0.00599176	1.352036821	2.803016111
3063.5	0.00200826	0.00599174	1.352036821	2.803016111
3063.6	0.00200828	0.00599172	1.352036821	2.805357812
3063.7	0.0020083	0.0059917	1.352036821	2.804577245
3063.8	0.00200832	0.00599168	1.352036821	2.804577245
3063.9	0.00200834	0.00599166	1.351803066	2.804577245
3064	0.00200837	0.00599163	1.351803066	2.803796678
3064.1	0.00200839	0.00599161	1.351803066	2.806918946
3064.2	0.00200841	0.00599159	1.351803066	2.806918946
3064.3	0.00200843	0.00599157	1.351803066	2.806138379
3064.4	0.00200845	0.00599155	1.351569312	2.806138379
3064.5	0.00200847	0.00599153	1.351569312	2.806138379
3064.6	0.0020085	0.0059915	1.351569312	2.807699513
3064.7	0.00200853	0.00599147	1.351335557	2.807699513
3064.8	0.00200855	0.00599145	1.351335557	2.806918946
3064.9	0.00200858	0.00599142	1.351101802	2.806918946
3065	0.00200861	0.00599139	1.351101802	2.806138379
3065.1	0.00200864	0.00599136	1.350868048	2.807699513
3065.2	0.00200866	0.00599134	1.350868048	2.807699513
3065.3	0.00200868	0.00599132	1.350634293	2.807699513
3065.4	0.00200871	0.00599129	1.350634293	2.806918946
3065.5	0.00200873	0.00599127	1.350634293	2.806918946
3065.6	0.00200875	0.00599125	1.350634293	2.80848008
3065.7	0.00200877	0.00599123	1.350634293	2.807699513
3065.8	0.00200879	0.00599121	1.350634293	2.807699513
3065.9	0.00200881	0.00599119	1.350634293	2.807699513
3066	0.00200883	0.00599117	1.350634293	2.807699513
3066.1	0.00200885	0.00599115	1.350634293	2.810041214
3066.2	0.00200886	0.00599114	1.350868048	2.810041214
3066.3	0.00200887	0.00599113	1.350868048	2.810041214
3066.4	0.00200889	0.00599111	1.351101802	2.810041214
3066.5	0.00200889	0.00599111	1.351335557	2.810041214
3066.6	0.00200891	0.00599109	1.351335557	2.813944049
3066.7	0.00200893	0.00599107	1.351335557	2.813944049
3066.8	0.00200894	0.00599106	1.351335557	2.813163482
3066.9	0.00200896	0.00599104	1.351569312	2.813163482
3067	0.00200898	0.00599102	1.351569312	2.813163482
3067.1	0.00200901	0.00599099	1.351335557	2.815505183
3067.2	0.00200904	0.00599096	1.351101802	2.815505183
3067.3	0.00200907	0.00599093	1.351101802	2.815505183
3067.4	0.00200911	0.00599089	1.350868048	2.814724616
3067.5	0.00200914	0.00599086	1.350634293	2.814724616
3067.6	0.00200917	0.00599083	1.350400539	2.817846884
3067.7	0.00200919	0.00599081	1.350400539	2.817846884
3067.8	0.00200922	0.00599078	1.350166784	2.817066317
3067.9	0.00200925	0.00599075	1.350166784	2.817066317
3068	0.00200927	0.00599073	1.350166784	2.817066317
3068.1	0.00200931	0.00599069	1.349933029	2.819408018
3068.2	0.00200934	0.00599066	1.349699275	2.819408018
3068.3	0.00200938	0.00599062	1.34946552	2.818627451
3068.4	0.00200942	0.00599058	1.348998011	2.818627451
3068.5	0.00200945	0.00599055	1.348764256	2.817846884
3068.6	0.00200949	0.00599051	1.348764256	2.819408018
3068.7	0.00200952	0.00599048	1.348530501	2.819408018
3068.8	0.00200955	0.00599045	1.348296747	2.818627451
3068.9	0.00200959	0.00599041	1.348062992	2.817846884
3069	0.00200963	0.00599037	1.347829238	2.817846884
3069.1	0.00200965	0.00599035	1.347829238	2.817846884
3069.2	0.00200967	0.00599033	1.347829238	2.817846884
3069.3	0.00200969	0.00599031	1.347829238	2.817846884
3069.4	0.00200971	0.00599029	1.347829238	2.817846884
3069.5	0.00200973	0.00599027	1.347829238	2.817066317
3069.6	0.00200975	0.00599025	1.348062992	2.819408018
3069.7	0.00200976	0.00599024	1.348062992	2.819408018
3069.8	0.00200978	0.00599022	1.348062992	2.819408018
3069.9	0.0020098	0.0059902	1.348296747	2.819408018
3070	0.00200981	0.00599019	1.348296747	2.818627451
3070.1	0.00200983	0.00599017	1.348530501	2.820969152
3070.2	0.00200985	0.00599015	1.348530501	2.820969152
3070.3	0.00200986	0.00599014	1.348764256	2.820188585
3070.4	0.00200988	0.00599012	1.348764256	2.820188585
3070.5	0.00200989	0.00599011	1.348998011	2.820188585
3070.6	0.00200991	0.00599009	1.348998011	2.823310853
3070.7	0.00200992	0.00599008	1.349231765	2.823310853
3070.8	0.00200994	0.00599006	1.349231765	2.823310853
3070.9	0.00200995	0.00599005	1.34946552	2.823310853
3071	0.00200997	0.00599003	1.34946552	2.823310853
3071.1	0.00201	0.00599	1.34946552	2.826433121
3071.2	0.00201003	0.00598997	1.349231765	2.826433121
3071.3	0.00201006	0.00598994	1.349231765	2.826433121
3071.4	0.00201009	0.00598991	1.348998011	2.825652554
3071.5	0.00201012	0.00598988	1.348764256	2.825652554
3071.6	0.00201015	0.00598985	1.348764256	2.827994255
3071.7	0.00201018	0.00598982	1.348530501	2.827994255
3071.8	0.00201022	0.00598978	1.348296747	2.827994255
3071.9	0.00201025	0.00598975	1.348296747	2.827213688
3072	0.00201028	0.00598972	1.348062992	2.827213688
3072.1	0.00201031	0.00598969	1.348062992	2.829555389
3072.2	0.00201034	0.00598966	1.347829238	2.828774822
3072.3	0.00201037	0.00598963	1.347829238	2.828774822
3072.4	0.0020104	0.0059896	1.347595483	2.827994255
3072.5	0.00201042	0.00598958	1.347595483	2.827994255
3072.6	0.00201044	0.00598956	1.347595483	2.831116523
3072.7	0.00201046	0.00598954	1.347595483	2.831116523
3072.8	0.00201048	0.00598952	1.347595483	2.831116523
3072.9	0.0020105	0.0059895	1.347595483	2.830335956
3073	0.00201052	0.00598948	1.347829238	2.830335956
3073.1	0.00201055	0.00598945	1.347595483	2.832677657
3073.2	0.00201059	0.00598941	1.347361728	2.83189709
3073.3	0.00201063	0.00598937	1.346894219	2.831116523
3073.4	0.00201067	0.00598933	1.346660464	2.831116523
3073.5	0.00201071	0.00598929	1.34642671	2.830335956
3073.6	0.00201076	0.00598924	1.3459592	2.833458224
3073.7	0.00201081	0.00598919	1.345491691	2.832677657
3073.8	0.00201085	0.00598915	1.345024182	2.832677657
3073.9	0.0020109	0.0059891	1.344556673	2.83189709
3074	0.00201095	0.00598905	1.344322918	2.831116523
3074.1	0.00201098	0.00598902	1.344089163	2.834238791
3074.2	0.00201102	0.00598898	1.343855409	2.833458224
3074.3	0.00201106	0.00598894	1.343621654	2.832677657
3074.4	0.00201109	0.00598891	1.343387899	2.832677657
3074.5	0.00201112	0.00598888	1.343154145	2.83189709
3074.6	0.00201115	0.00598885	1.343154145	2.832677657
3074.7	0.00201118	0.00598882	1.34292039	2.832677657
3074.8	0.00201121	0.00598879	1.34292039	2.832677657
3074.9	0.00201123	0.00598877	1.342686636	2.83189709
3075	0.00201125	0.00598875	1.34292039	2.83189709
3075.1	0.00201128	0.00598872	1.342686636	2.833458224
3075.2	0.00201131	0.00598869	1.342686636	2.833458224
3075.3	0.00201134	0.00598866	1.342452881	2.832677657
3075.4	0.00201136	0.00598864	1.342452881	2.832677657
3075.5	0.00201139	0.00598861	1.342452881	2.83189709
3075.6	0.00201141	0.00598859	1.342219126	2.835799925
3075.7	0.00201144	0.00598856	1.342219126	2.835799925
3075.8	0.00201146	0.00598854	1.342219126	2.835799925
3075.9	0.00201148	0.00598852	1.342219126	2.835799925
3076	0.00201151	0.00598849	1.342219126	2.835019358
3076.1	0.00201153	0.00598847	1.342219126	2.838141626
3076.2	0.00201155	0.00598845	1.342219126	2.838141626
3076.3	0.00201158	0.00598842	1.342219126	2.838141626
3076.4	0.0020116	0.0059884	1.342219126	2.837361059
3076.5	0.00201163	0.00598837	1.341985372	2.837361059
3076.6	0.00201165	0.00598835	1.341985372	2.842825028
3076.7	0.00201168	0.00598832	1.341751617	2.842825028
3076.8	0.00201171	0.00598829	1.341751617	2.842044461
3076.9	0.00201173	0.00598827	1.341517862	2.842044461
3077	0.00201176	0.00598824	1.341517862	2.842044461
3077.1	0.00201177	0.00598823	1.341751617	2.845166729
3077.2	0.00201178	0.00598822	1.341985372	2.845166729
3077.3	0.00201179	0.00598821	1.342219126	2.845166729
3077.4	0.0020118	0.0059882	1.342219126	2.844386162
3077.5	0.00201181	0.00598819	1.342452881	2.844386162
3077.6	0.00201182	0.00598818	1.342686636	2.851411265
3077.7	0.00201184	0.00598816	1.342686636	2.851411265
3077.8	0.00201185	0.00598815	1.342686636	2.851411265
3077.9	0.00201187	0.00598813	1.34292039	2.850630698
3078	0.00201189	0.00598811	1.34292039	2.850630698
3078.1	0.00201192	0.00598808	1.34292039	2.853752966
3078.2	0.00201195	0.00598805	1.342686636	2.853752966
3078.3	0.00201198	0.00598802	1.342452881	2.852972399
3078.4	0.00201201	0.00598799	1.342452881	2.852972399
3078.5	0.00201204	0.00598796	1.342219126	2.852972399
3078.6	0.00201206	0.00598794	1.342219126	2.8553141
3078.7	0.00201209	0.00598791	1.341985372	2.8553141
3078.8	0.00201212	0.00598788	1.341751617	2.8553141
3078.9	0.00201215	0.00598785	1.341751617	2.854533533
3079	0.00201218	0.00598782	1.341517862	2.854533533
3079.1	0.00201221	0.00598779	1.341517862	2.856875234
3079.2	0.00201224	0.00598776	1.341284108	2.856094667
3079.3	0.00201227	0.00598773	1.341050353	2.856094667
3079.4	0.00201231	0.00598769	1.340816598	2.8553141
3079.5	0.00201233	0.00598767	1.340816598	2.8553141
3079.6	0.00201235	0.00598765	1.340816598	2.858436368
3079.7	0.00201237	0.00598763	1.340816598	2.858436368
3079.8	0.00201239	0.00598761	1.341050353	2.857655801
3079.9	0.00201241	0.00598759	1.341050353	2.857655801
3080	0.00201242	0.00598758	1.341050353	2.857655801
3080.1	0.00201244	0.00598756	1.341284108	2.860778069
3080.2	0.00201245	0.00598755	1.341284108	2.860778069
3080.3	0.00201246	0.00598754	1.341517862	2.860778069
3080.4	0.00201247	0.00598753	1.341751617	2.860778069
3080.5	0.00201248	0.00598752	1.341985372	2.860778069
3080.6	0.0020125	0.0059875	1.341985372	2.86311977
3080.7	0.00201251	0.00598749	1.342219126	2.86311977
3080.8	0.00201252	0.00598748	1.342452881	2.86311977
3080.9	0.00201253	0.00598747	1.342452881	2.86311977
3081	0.00201254	0.00598746	1.342686636	2.86311977
3081.1	0.00201255	0.00598745	1.34292039	2.867022605
3081.2	0.00201256	0.00598744	1.343154145	2.867022605
3081.3	0.00201257	0.00598743	1.343387899	2.867022605
3081.4	0.00201259	0.00598741	1.343387899	2.867022605
3081.5	0.0020126	0.0059874	1.343621654	2.867022605
3081.6	0.00201262	0.00598738	1.343855409	2.871706007
3081.7	0.00201263	0.00598737	1.343855409	2.871706007
3081.8	0.00201265	0.00598735	1.343855409	2.871706007
3081.9	0.00201267	0.00598733	1.344089163	2.871706007
3082	0.00201268	0.00598732	1.344089163	2.87092544
3082.1	0.0020127	0.0059873	1.344322918	2.874828275
3082.2	0.00201271	0.00598729	1.344322918	2.874828275
3082.3	0.00201273	0.00598727	1.344556673	2.874828275
3082.4	0.00201274	0.00598726	1.344556673	2.874828275
3082.5	0.00201276	0.00598724	1.344790427	2.874047708
3082.6	0.00201278	0.00598722	1.344556673	2.877169976
3082.7	0.00201282	0.00598718	1.344556673	2.877169976
3082.8	0.00201285	0.00598715	1.344322918	2.876389409
3082.9	0.00201288	0.00598712	1.344089163	2.876389409
3083	0.00201292	0.00598708	1.343855409	2.875608842
3083.1	0.00201296	0.00598704	1.343621654	2.87873111
3083.2	0.002013	0.005987	1.343387899	2.877950543
3083.3	0.00201304	0.00598696	1.343154145	2.877950543
3083.4	0.00201307	0.00598693	1.34292039	2.877169976
3083.5	0.00201312	0.00598688	1.342452881	2.876389409
3083.6	0.00201314	0.00598686	1.342452881	2.879511677
3083.7	0.00201317	0.00598683	1.342452881	2.87873111
3083.8	0.0020132	0.0059868	1.342452881	2.87873111
3083.9	0.00201322	0.00598678	1.342219126	2.87873111
3084	0.00201325	0.00598675	1.342219126	2.877950543
3084.1	0.0020133	0.0059867	1.341517862	2.881072811
3084.2	0.00201336	0.00598664	1.341050353	2.880292244
3084.3	0.00201341	0.00598659	1.340582844	2.879511677
3084.4	0.00201346	0.00598654	1.340115335	2.87873111
3084.5	0.0020135	0.0059865	1.33988158	2.877950543
3084.6	0.00201354	0.00598646	1.339647825	2.87873111
3084.7	0.00201358	0.00598642	1.339414071	2.87873111
3084.8	0.00201361	0.00598639	1.339180316	2.877950543
3084.9	0.00201365	0.00598635	1.338946561	2.877950543
3085	0.00201368	0.00598632	1.338712807	2.877169976
3085.1	0.00201371	0.00598629	1.338712807	2.87873111
3085.2	0.00201374	0.00598626	1.338479052	2.87873111
3085.3	0.00201377	0.00598623	1.338479052	2.87873111
3085.4	0.0020138	0.0059862	1.338245297	2.877950543
3085.5	0.00201382	0.00598618	1.338245297	2.877950543
3085.6	0.00201384	0.00598616	1.338245297	2.87873111
3085.7	0.00201385	0.00598615	1.338479052	2.87873111
3085.8	0.00201386	0.00598614	1.338712807	2.87873111
3085.9	0.00201388	0.00598612	1.338946561	2.87873111
3086	0.00201388	0.00598612	1.339180316	2.87873111
3086.1	0.00201389	0.00598611	1.339414071	2.881853378
3086.2	0.0020139	0.0059861	1.339647825	2.881853378
3086.3	0.00201391	0.00598609	1.33988158	2.881853378
3086.4	0.00201392	0.00598608	1.340115335	2.881853378
3086.5	0.00201393	0.00598607	1.340349089	2.881853378
3086.6	0.00201393	0.00598607	1.340582844	2.885756213
3086.7	0.00201394	0.00598606	1.340816598	2.885756213
3086.8	0.00201395	0.00598605	1.341050353	2.885756213
3086.9	0.00201396	0.00598604	1.341284108	2.885756213
3087	0.00201397	0.00598603	1.341517862	2.885756213
3087.1	0.00201398	0.00598602	1.341751617	2.888878481
3087.2	0.00201399	0.00598601	1.341985372	2.889659048
3087.3	0.002014	0.005986	1.342219126	2.889659048
3087.4	0.00201401	0.00598599	1.342452881	2.888878481
3087.5	0.00201402	0.00598598	1.342686636	2.888878481
3087.6	0.00201404	0.00598596	1.342686636	2.891220182
3087.7	0.00201406	0.00598594	1.342686636	2.891220182
3087.8	0.00201409	0.00598591	1.342686636	2.890439615
3087.9	0.00201412	0.00598588	1.342686636	2.890439615
3088	0.00201414	0.00598586	1.342452881	2.889659048
3088.1	0.00201418	0.00598582	1.342219126	2.893561883
3088.2	0.00201422	0.00598578	1.341985372	2.892781316
3088.3	0.00201426	0.00598574	1.341751617	2.892781316
3088.4	0.0020143	0.0059857	1.341284108	2.892000749
3088.5	0.00201435	0.00598565	1.341050353	2.891220182
3088.6	0.00201439	0.00598561	1.340582844	2.891220182
3088.7	0.00201444	0.00598556	1.340115335	2.890439615
3088.8	0.00201449	0.00598551	1.339647825	2.889659048
3088.9	0.00201454	0.00598546	1.339180316	2.888878481
3089	0.00201459	0.00598541	1.338712807	2.888097914
3089.1	0.00201462	0.00598538	1.338712807	2.887317347
3089.2	0.00201465	0.00598535	1.338479052	2.887317347
3089.3	0.00201468	0.00598532	1.338479052	2.88653678
3089.4	0.00201472	0.00598528	1.338245297	2.88653678
3089.5	0.00201475	0.00598525	1.338011543	2.88653678
3089.6	0.00201477	0.00598523	1.338011543	2.888097914
3089.7	0.0020148	0.0059852	1.338011543	2.888097914
3089.8	0.00201482	0.00598518	1.338011543	2.887317347
3089.9	0.00201484	0.00598516	1.338011543	2.887317347
3090	0.00201486	0.00598514	1.338245297	2.887317347
3090.1	0.00201488	0.00598512	1.338245297	2.888878481
3090.2	0.0020149	0.0059851	1.338245297	2.888097914
3090.3	0.00201493	0.00598507	1.338245297	2.888097914
3090.4	0.00201495	0.00598505	1.338011543	2.888097914
3090.5	0.00201498	0.00598502	1.338245297	2.887317347
3090.6	0.002015	0.005985	1.338245297	2.888097914
3090.7	0.00201502	0.00598498	1.338245297	2.888097914
3090.8	0.00201504	0.00598496	1.338245297	2.887317347
3090.9	0.00201507	0.00598493	1.338245297	2.887317347
3091	0.00201509	0.00598491	1.338245297	2.887317347
3091.1	0.0020151	0.0059849	1.338479052	2.888097914
3091.2	0.00201511	0.00598489	1.338712807	2.888097914
3091.3	0.00201512	0.00598488	1.338946561	2.888097914
3091.4	0.00201512	0.00598488	1.339414071	2.888097914
3091.5	0.00201512	0.00598488	1.339647825	2.888097914
3091.6	0.00201513	0.00598487	1.33988158	2.890439615
3091.7	0.00201515	0.00598485	1.340115335	2.890439615
3091.8	0.00201516	0.00598484	1.340349089	2.890439615
3091.9	0.00201517	0.00598483	1.340582844	2.890439615
3092	0.00201519	0.00598481	1.340582844	2.890439615
3092.1	0.00201521	0.00598479	1.340582844	2.892000749
3092.2	0.00201524	0.00598476	1.340582844	2.891220182
3092.3	0.00201526	0.00598474	1.340582844	2.891220182
3092.4	0.00201529	0.00598471	1.340582844	2.891220182
3092.5	0.00201531	0.00598469	1.340582844	2.890439615
3092.6	0.00201535	0.00598465	1.340349089	2.892000749
3092.7	0.00201538	0.00598462	1.340115335	2.891220182
3092.8	0.00201542	0.00598458	1.33988158	2.891220182
3092.9	0.00201546	0.00598454	1.339647825	2.890439615
3093	0.00201551	0.00598449	1.339414071	2.889659048
3093.1	0.00201555	0.00598445	1.338946561	2.892000749
3093.2	0.0020156	0.0059844	1.338712807	2.891220182
3093.3	0.00201564	0.00598436	1.338245297	2.890439615
3093.4	0.00201569	0.00598431	1.338011543	2.889659048
3093.5	0.00201574	0.00598426	1.337544034	2.889659048
3093.6	0.00201577	0.00598423	1.337544034	2.893561883
3093.7	0.00201579	0.00598421	1.337544034	2.892781316
3093.8	0.00201582	0.00598418	1.337310279	2.892781316
3093.9	0.00201585	0.00598415	1.337310279	2.892000749
3094	0.00201589	0.00598411	1.337076524	2.892000749
3094.1	0.00201594	0.00598406	1.336609015	2.896684151
3094.2	0.00201599	0.00598401	1.33637526	2.895903584
3094.3	0.00201604	0.00598396	1.335907751	2.895123017
3094.4	0.00201609	0.00598391	1.335440242	2.89434245
3094.5	0.00201615	0.00598385	1.334738978	2.893561883
3094.6	0.00201619	0.00598381	1.334505223	2.897464718
3094.7	0.00201623	0.00598377	1.334271469	2.897464718
3094.8	0.00201627	0.00598373	1.334037714	2.896684151
3094.9	0.00201631	0.00598369	1.333570205	2.896684151
3095	0.00201635	0.00598365	1.333570205	2.895903584
3095.1	0.00201639	0.00598361	1.333102695	2.900586986
3095.2	0.00201643	0.00598357	1.332868941	2.899806419
3095.3	0.00201647	0.00598353	1.332635186	2.899806419
3095.4	0.00201651	0.00598349	1.332401432	2.899025852
3095.5	0.00201655	0.00598345	1.332167677	2.899025852
3095.6	0.00201659	0.00598341	1.331933922	2.903709254
3095.7	0.00201663	0.00598337	1.331700168	2.902928687
3095.8	0.00201667	0.00598333	1.331466413	2.902928687
3095.9	0.00201671	0.00598329	1.331232658	2.90214812
3096	0.00201674	0.00598326	1.330998904	2.90214812
3096.1	0.00201679	0.00598321	1.330765149	2.906050955
3096.2	0.00201683	0.00598317	1.33029764	2.906050955
3096.3	0.00201688	0.00598312	1.329830131	2.905270388
3096.4	0.00201693	0.00598307	1.329596376	2.904489821
3096.5	0.00201697	0.00598303	1.329128867	2.903709254
3096.6	0.00201703	0.00598297	1.328661357	2.906831522
3096.7	0.0020171	0.0059829	1.327960093	2.906050955
3096.8	0.00201716	0.00598284	1.327258829	2.905270388
3096.9	0.00201722	0.00598278	1.326557566	2.904489821
3097	0.00201728	0.00598272	1.326090056	2.903709254
3097.1	0.00201731	0.00598269	1.326090056	2.906831522
3097.2	0.00201734	0.00598266	1.325856302	2.906050955
3097.3	0.00201737	0.00598263	1.325856302	2.906050955
3097.4	0.0020174	0.0059826	1.325622547	2.906050955
3097.5	0.00201744	0.00598256	1.325622547	2.905270388
3097.6	0.00201748	0.00598252	1.325155038	2.905270388
3097.7	0.00201751	0.00598249	1.324921283	2.905270388
3097.8	0.00201755	0.00598245	1.324687528	2.904489821
