intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
8.84984 65.6668 1375 816476 
8.84984 65.6668 1380 821039 
8.84984 65.6668 1385 825609 
8.84984 65.6668 1390 830186 
8.84984 65.6668 1395 834769 
8.84984 65.6668 1400 839359 
8.84984 65.6668 1405 843955 
8.84984 65.6668 1410 848557 
8.84984 65.6668 1415 853166 
8.84984 65.6668 1420 857782 
8.84984 65.6668 1425 862404 
8.84984 65.6668 1430 867032 
8.84984 65.6668 1435 871667 
8.84984 65.6668 1440 876309 
8.84984 65.6668 1445 880957 
8.84984 65.6668 1450 885611 
8.84984 65.6668 1455 890272 
8.84984 65.6668 1460 894939 
8.84984 65.6668 1465 899613 
8.84984 65.6668 1470 904293 
8.84984 65.6668 1475 908980 
8.84984 65.6668 1480 913674 
8.84984 65.6668 1485 918373 
8.84984 65.6668 1490 923080 
8.84984 65.6668 1495 927792 
8.84984 65.6668 1500 932512 
8.84984 65.6668 1505 937237 
8.84984 65.6668 1510 941970 
8.84984 65.6668 1515 946708 
8.84984 65.6668 1520 951454 
8.84984 65.6668 1525 956205 
8.84984 65.6668 1530 960963 
8.84984 65.6668 1535 965728 
8.84984 65.6668 1540 970499 
8.84984 65.6668 1545 975279 
8.84984 65.6668 1550 980067 
8.84984 65.6668 1555 984864 
8.84984 65.6668 1560 989669 
8.84984 65.6668 1565 994483 
8.84984 65.6668 1570 999304 
8.84984 65.6668 1575 1.00413e+006 
8.84984 65.6668 1580 1.00897e+006 
8.84984 65.6668 1585 1.01382e+006 
8.84984 65.6668 1590 1.01867e+006 
8.84984 65.6668 1595 1.02353e+006 
8.84984 65.6668 1600 1.0284e+006 
8.84984 68.1983 100 -148042 
8.84984 68.1983 105 -145342 
8.84984 68.1983 110 -142276 
8.84984 68.1983 115 -139378 
8.84984 68.1983 120 -136503 
8.84984 68.1983 125 -136287 
8.84984 68.1983 130 -130826 
8.84984 68.1983 135 -129173 
8.84984 68.1983 140 -125113 
8.84984 68.1983 145 -122237 
8.84984 68.1983 150 -119680 
8.84984 68.1983 155 -116635 
8.84984 68.1983 160 -113768 
8.84984 68.1983 165 -111186 
8.84984 68.1983 170 -108352 
8.84984 68.1983 175 -105257 
8.84984 68.1983 180 -102132 
8.84984 68.1983 185 -99163.7 
8.84984 68.1983 190 -96040.1 
8.84984 68.1983 195 -93068.3 
8.84984 68.1983 200 -89854 
8.84984 68.1983 205 -88078.5 
8.84984 68.1983 210 -84731.6 
8.84984 68.1983 215 -81225.9 
8.84984 68.1983 220 -77968.7 
8.84984 68.1983 225 -75396.8 
8.84984 68.1983 230 -72137.8 
8.84984 68.1983 235 -69341.5 
8.84984 68.1983 240 -66310.7 
8.84984 68.1983 245 -63720.4 
8.84984 68.1983 250 -59370.2 
8.84984 68.1983 255 -57066.7 
8.84984 68.1983 260 -53984.1 
8.84984 68.1983 265 -46714 
8.84984 68.1983 270 -47286.3 
8.84984 68.1983 275 -45274 
8.84984 68.1983 280 -41558.9 
