Time	pos1	pos2	pos3	pos4	pos5	pos6
579.9	455.196	504.384	550.13	586.128	603.333	609.25	
580	455.176	504.361	550.103	586.113	603.321	609.239	
580.1	455.156	504.338	550.076	586.097	603.308	609.228	
580.2	455.136	504.315	550.05	586.082	603.295	609.217	
580.3	455.116	504.292	550.024	586.067	603.282	609.206	
580.4	455.096	504.269	549.998	586.051	603.27	609.195	
580.5	455.076	504.246	549.972	586.036	603.257	609.185	
580.6	455.056	504.223	549.947	586.021	603.244	609.174	
580.7	455.036	504.2	549.922	586.006	603.231	609.163	
580.8	455.016	504.177	549.897	585.991	603.218	609.152	
580.9	454.996	504.154	549.873	585.976	603.206	609.141	
581	454.976	504.131	549.848	585.96	603.193	609.13	
581.1	454.956	504.108	549.824	585.945	603.18	609.119	
581.2	454.936	504.085	549.8	585.931	603.167	609.108	
581.3	454.916	504.062	549.777	585.916	603.154	609.097	
581.4	454.896	504.039	549.753	585.901	603.141	609.086	
581.5	454.876	504.016	549.73	585.886	603.129	609.076	
581.6	454.856	503.993	549.707	585.871	603.116	609.065	
581.7	454.836	503.969	549.684	585.856	603.103	609.054	
581.8	454.816	503.946	549.661	585.841	603.09	609.042	
581.9	454.796	503.923	549.638	585.827	603.077	609.031	
582	454.776	503.9	549.616	585.812	603.064	609.02	
582.1	454.756	503.877	549.593	585.797	603.052	609.009	
582.2	454.736	503.854	549.571	585.783	603.039	608.998	
582.3	454.716	503.831	549.549	585.768	603.026	608.986	
582.4	454.696	503.808	549.527	585.753	603.013	608.975	
582.5	454.676	503.785	549.505	585.739	603	608.963	
582.6	454.656	503.762	549.484	585.724	602.987	608.952	
582.7	454.636	503.739	549.462	585.71	602.974	608.941	
582.8	454.616	503.716	549.441	585.695	602.961	608.929	
582.9	454.596	503.693	549.419	585.68	602.948	608.918	
583	454.576	503.67	549.398	585.666	602.936	608.907	
583.1	454.556	503.647	549.377	585.651	602.923	608.895	
583.2	454.536	503.624	549.356	585.637	602.91	608.884	
583.3	454.516	503.601	549.335	585.622	602.897	608.873	
583.4	454.496	503.578	549.314	585.608	602.884	608.862	
583.5	454.476	503.555	549.293	585.593	602.871	608.85	
583.6	454.456	503.532	549.273	585.579	602.858	608.839	
583.7	454.436	503.509	549.252	585.564	602.845	608.828	
583.8	454.416	503.487	549.231	585.55	602.832	608.816	
583.9	454.396	503.464	549.211	585.535	602.819	608.805	
584	454.376	503.441	549.191	585.521	602.806	608.794	
584.1	454.356	503.419	549.17	585.506	602.793	608.782	
584.2	454.336	503.396	549.15	585.492	602.78	608.771	
584.3	454.316	503.373	549.13	585.478	602.767	608.76	
584.4	454.296	503.351	549.11	585.463	602.754	608.749	
584.5	454.276	503.328	549.09	585.449	602.741	608.737	
584.6	454.255	503.306	549.07	585.434	602.728	608.726	
584.7	454.235	503.283	549.05	585.42	602.715	608.715	
584.8	454.215	503.261	549.031	585.406	602.702	608.703	
584.9	454.195	503.238	549.011	585.391	602.689	608.692	
585	454.175	503.216	548.991	585.377	602.676	608.681	
585.1	454.155	503.193	548.971	585.363	602.663	608.669	
585.2	454.135	503.171	548.951	585.348	602.65	608.658	
585.3	454.115	503.149	548.93	585.332	602.637	608.647	
585.4	454.095	503.127	548.908	585.316	602.624	608.635	
585.5	454.075	503.104	548.884	585.299	602.611	608.624	
585.6	454.055	503.082	548.857	585.281	602.598	608.613	
585.7	454.035	503.06	548.829	585.263	602.585	608.601	
585.8	454.015	503.038	548.8	585.245	602.572	608.59	
585.9	453.995	503.016	548.769	585.226	602.558	608.579	
586	453.975	502.994	548.738	585.208	602.545	608.567	
586.1	453.955	502.972	548.706	585.19	602.532	608.556	
586.2	453.935	502.95	548.673	585.172	602.519	608.545	
586.3	453.915	502.928	548.641	585.155	602.506	608.533	
586.4	453.895	502.906	548.609	585.138	602.493	608.522	
586.5	453.875	502.884	548.576	585.12	602.48	608.511	
586.6	453.855	502.861	548.544	585.103	602.467	608.499	
586.7	453.835	502.839	548.513	585.087	602.454	608.488	
586.8	453.815	502.817	548.481	585.07	602.441	608.476	
586.9	453.795	502.795	548.45	585.054	602.427	608.465	
587	453.775	502.773	548.42	585.037	602.414	608.454	
587.1	453.756	502.751	548.389	585.021	602.401	608.442	
587.2	453.736	502.729	548.36	585.005	602.388	608.431	
587.3	453.716	502.707	548.33	584.989	602.375	608.419	
587.4	453.696	502.685	548.301	584.973	602.362	608.408	
587.5	453.676	502.662	548.272	584.958	602.348	608.396	
587.6	453.656	502.64	548.244	584.942	602.335	608.385	
587.7	453.636	502.618	548.216	584.927	602.322	608.374	
587.8	453.616	502.596	548.188	584.911	602.309	608.362	
587.9	453.597	502.573	548.161	584.896	602.296	608.351	
588	453.577	502.551	548.134	584.881	602.283	608.339	
588.1	453.557	502.528	548.107	584.865	602.269	608.328	
588.2	453.537	502.506	548.08	584.85	602.256	608.316	
588.3	453.517	502.483	548.054	584.835	602.243	608.305	
588.4	453.498	502.461	548.028	584.82	602.23	608.293	
588.5	453.478	502.438	548.003	584.805	602.217	608.282	
588.6	453.458	502.415	547.977	584.79	602.203	608.27	
588.7	453.438	502.393	547.952	584.775	602.19	608.259	
588.8	453.418	502.37	547.927	584.761	602.177	608.247	
588.9	453.399	502.347	547.902	584.746	602.163	608.236	
589	453.379	502.324	547.878	584.731	602.15	608.224	
589.1	453.359	502.302	547.853	584.716	602.137	608.213	
589.2	453.339	502.279	547.829	584.702	602.124	608.201	
589.3	453.32	502.256	547.805	584.687	602.11	608.189	
589.4	453.3	502.233	547.782	584.672	602.097	608.178	
589.5	453.28	502.211	547.758	584.658	602.084	608.166	
589.6	453.26	502.188	547.735	584.643	602.071	608.155	
589.7	453.241	502.165	547.711	584.628	602.057	608.143	
589.8	453.221	502.142	547.688	584.614	602.044	608.131	
589.9	453.201	502.119	547.665	584.599	602.031	608.12	
590	453.181	502.097	547.643	584.585	602.018	608.108	
590.1	453.161	502.074	547.62	584.57	602.004	608.097	
590.2	453.142	502.051	547.598	584.556	601.991	608.085	
590.3	453.122	502.028	547.575	584.541	601.978	608.073	
590.4	453.102	502.005	547.553	584.527	601.964	608.061	
590.5	453.082	501.983	547.531	584.512	601.951	608.05	
590.6	453.063	501.96	547.509	584.498	601.938	608.038	
590.7	453.043	501.937	547.487	584.483	601.924	608.026	
590.8	453.023	501.914	547.465	584.469	601.911	608.014	
590.9	453.003	501.892	547.444	584.454	601.897	608.002	
591	452.984	501.869	547.422	584.44	601.884	607.99	
591.1	452.964	501.846	547.401	584.426	601.871	607.978	
591.2	452.944	501.824	547.379	584.411	601.857	607.966	
591.3	452.924	501.801	547.358	584.397	601.844	607.954	
591.4	452.904	501.778	547.337	584.383	601.831	607.942	
591.5	452.885	501.756	547.316	584.368	601.817	607.93	
591.6	452.865	501.733	547.295	584.354	601.804	607.918	
591.7	452.845	501.711	547.274	584.34	601.79	607.905	
591.8	452.825	501.688	547.253	584.325	601.777	607.893	
591.9	452.806	501.666	547.233	584.311	601.764	607.881	
592	452.786	501.643	547.212	584.297	601.75	607.869	
592.1	452.766	501.621	547.191	584.282	601.737	607.857	
592.2	452.746	501.598	547.171	584.268	601.723	607.845	
592.3	452.726	501.576	547.151	584.254	601.71	607.833	
592.4	452.707	501.553	547.13	584.239	601.696	607.821	
592.5	452.687	501.531	547.11	584.225	601.683	607.809	
592.6	452.667	501.509	547.09	584.211	601.67	607.797	
592.7	452.647	501.486	547.07	584.197	601.656	607.785	
592.8	452.627	501.464	547.05	584.182	601.643	607.773	
592.9	452.608	501.442	547.03	584.168	601.629	607.761	
593	452.588	501.42	547.01	584.154	601.616	607.749	
593.1	452.568	501.398	546.99	584.139	601.602	607.737	
593.2	452.548	501.375	546.97	584.124	601.589	607.725	
593.3	452.528	501.353	546.949	584.106	601.575	607.713	
593.4	452.509	501.331	546.927	584.087	601.562	607.701	
593.5	452.489	501.309	546.904	584.068	601.548	607.689	
593.6	452.469	501.287	546.879	584.048	601.535	607.677	
593.7	452.449	501.265	546.853	584.028	601.521	607.665	
593.8	452.43	501.243	546.825	584.009	601.507	607.653	
593.9	452.41	501.221	546.797	583.99	601.494	607.641	
594	452.39	501.199	546.767	583.971	601.48	607.629	
594.1	452.37	501.178	546.737	583.953	601.467	607.617	
594.2	452.35	501.156	546.707	583.935	601.453	607.605	
594.3	452.331	501.134	546.677	583.918	601.44	607.593	
594.4	452.311	501.112	546.646	583.901	601.426	607.581	
594.5	452.291	501.09	546.615	583.884	601.413	607.569	
594.6	452.272	501.068	546.584	583.867	601.399	607.557	
594.7	452.252	501.046	546.554	583.851	601.386	607.545	
594.8	452.232	501.025	546.524	583.835	601.372	607.533	
594.9	452.212	501.003	546.494	583.819	601.359	607.52	
595	452.193	500.981	546.464	583.803	601.345	607.508	
595.1	452.173	500.959	546.434	583.788	601.331	607.496	
595.2	452.153	500.937	546.405	583.772	601.318	607.484	
595.3	452.134	500.915	546.376	583.757	601.304	607.472	
595.4	452.114	500.893	546.348	583.741	601.291	607.46	
595.5	452.094	500.871	546.319	583.726	601.277	607.448	
595.6	452.075	500.849	546.291	583.711	601.263	607.436	
595.7	452.055	500.827	546.263	583.696	601.25	607.424	
595.8	452.035	500.805	546.236	583.681	601.236	607.412	
595.9	452.016	500.783	546.209	583.666	601.222	607.399	
596	451.996	500.761	546.182	583.651	601.209	607.387	
596.1	451.977	500.739	546.155	583.636	601.195	607.375	
596.2	451.957	500.716	546.129	583.621	601.181	607.363	
596.3	451.937	500.694	546.103	583.607	601.168	607.351	
596.4	451.918	500.672	546.077	583.592	601.154	607.339	
596.5	451.898	500.65	546.051	583.577	601.14	607.327	
596.6	451.879	500.627	546.026	583.563	601.127	607.314	
596.7	451.859	500.605	546	583.548	601.113	607.302	
596.8	451.839	500.583	545.975	583.534	601.099	607.29	
596.9	451.82	500.56	545.951	583.519	601.086	607.278	
597	451.8	500.538	545.926	583.505	601.072	607.266	
597.1	451.781	500.515	545.901	583.49	601.058	607.253	
597.2	451.761	500.493	545.877	583.476	601.045	607.241	
597.3	451.742	500.47	545.853	583.461	601.031	607.229	
597.4	451.722	500.448	545.829	583.447	601.017	607.217	
597.5	451.703	500.425	545.806	583.432	601.004	607.205	
597.6	451.683	500.403	545.782	583.418	600.99	607.192	
597.7	451.664	500.38	545.759	583.404	600.976	607.18	
597.8	451.644	500.358	545.735	583.389	600.962	607.168	
597.9	451.624	500.335	545.712	583.375	600.949	607.155	
598	451.605	500.313	545.689	583.361	600.935	607.143	
598.1	451.585	500.29	545.666	583.346	600.921	607.131	
598.2	451.566	500.268	545.644	583.332	600.907	607.119	
598.3	451.546	500.245	545.621	583.318	600.894	607.106	
598.4	451.527	500.223	545.599	583.303	600.88	607.094	
598.5	451.507	500.2	545.576	583.289	600.866	607.081	
598.6	451.488	500.178	545.554	583.275	600.852	607.069	
598.7	451.468	500.155	545.532	583.261	600.838	607.057	
598.8	451.449	500.133	545.51	583.247	600.825	607.044	
598.9	451.429	500.11	545.488	583.232	600.811	607.032	
599	451.41	500.088	545.466	583.218	600.797	607.019	
599.1	451.39	500.066	545.445	583.204	600.783	607.007	
599.2	451.37	500.043	545.423	583.19	600.769	606.994	
599.3	451.351	500.021	545.402	583.175	600.756	606.981	
599.4	451.331	499.998	545.38	583.161	600.742	606.968	
599.5	451.312	499.976	545.359	583.147	600.728	606.955	
599.6	451.292	499.954	545.338	583.133	600.714	606.943	
599.7	451.273	499.931	545.317	583.119	600.7	606.93	
599.8	451.253	499.909	545.296	583.105	600.686	606.917	
599.9	451.234	499.887	545.275	583.09	600.673	606.904	
600	451.214	499.865	545.254	583.076	600.659	606.892	
600.1	451.194	499.842	545.233	583.062	600.645	606.879	
600.2	451.175	499.82	545.213	583.048	600.631	606.866	
600.3	451.155	499.798	545.192	583.034	600.617	606.853	
600.4	451.136	499.776	545.171	583.019	600.603	606.841	
600.5	451.116	499.754	545.151	583.005	600.589	606.828	
600.6	451.097	499.732	545.13	582.991	600.575	606.815	
600.7	451.077	499.709	545.11	582.977	600.561	606.803	
600.8	451.057	499.687	545.09	582.963	600.547	606.79	
600.9	451.038	499.665	545.07	582.948	600.534	606.777	
601	451.018	499.643	545.049	582.934	600.52	606.765	
601.1	450.999	499.621	545.029	582.917	600.506	606.752	
601.2	450.979	499.599	545.009	582.897	600.492	606.739	
601.3	450.96	499.577	544.988	582.875	600.478	606.727	
601.4	450.94	499.556	544.966	582.853	600.464	606.714	
601.5	450.92	499.534	544.943	582.831	600.45	606.701	
601.6	450.901	499.512	544.919	582.81	600.436	606.688	
601.7	450.881	499.49	544.894	582.79	600.422	606.676	
601.8	450.862	499.468	544.868	582.771	600.408	606.663	
601.9	450.842	499.446	544.841	582.752	600.394	606.65	
602	450.823	499.425	544.813	582.734	600.38	606.638	
602.1	450.803	499.403	544.785	582.717	600.366	606.625	
602.2	450.784	499.381	544.756	582.7	600.352	606.612	
602.3	450.764	499.36	544.727	582.684	600.338	606.599	
602.4	450.745	499.338	544.697	582.667	600.324	606.587	
602.5	450.725	499.316	544.668	582.651	600.31	606.574	
602.6	450.706	499.295	544.639	582.636	600.296	606.561	
602.7	450.686	499.273	544.609	582.62	600.282	606.549	
602.8	450.667	499.251	544.58	582.605	600.268	606.536	
602.9	450.647	499.23	544.551	582.589	600.254	606.523	
603	450.628	499.208	544.522	582.574	600.24	606.51	
603.1	450.608	499.186	544.494	582.559	600.226	606.498	
603.2	450.589	499.165	544.465	582.544	600.212	606.485	
603.3	450.569	499.143	544.437	582.529	600.198	606.472	
603.4	450.55	499.121	544.409	582.515	600.184	606.459	
603.5	450.53	499.099	544.381	582.5	600.17	606.447	
603.6	450.511	499.077	544.353	582.485	600.156	606.434	
603.7	450.491	499.056	544.326	582.471	600.142	606.421	
603.8	450.472	499.034	544.299	582.456	600.128	606.408	
603.9	450.453	499.012	544.272	582.442	600.114	606.395	
604	450.433	498.99	544.246	582.427	600.1	606.383	
604.1	450.414	498.968	544.219	582.413	600.086	606.37	
604.2	450.394	498.946	544.193	582.399	600.072	606.357	
604.3	450.375	498.924	544.167	582.384	600.058	606.344	
604.4	450.356	498.902	544.141	582.37	600.044	606.331	
604.5	450.336	498.88	544.116	582.356	600.029	606.319	
604.6	450.317	498.858	544.09	582.341	600.015	606.306	
604.7	450.297	498.836	544.065	582.327	600.001	606.293	
604.8	450.278	498.814	544.04	582.313	599.987	606.28	
604.9	450.259	498.792	544.015	582.299	599.973	606.267	
605	450.239	498.769	543.991	582.285	599.959	606.254	
605.1	450.22	498.747	543.966	582.27	599.945	606.241	
605.2	450.201	498.725	543.942	582.256	599.93	606.229	
605.3	450.181	498.703	543.918	582.242	599.916	606.216	
605.4	450.162	498.681	543.894	582.228	599.902	606.203	
605.5	450.143	498.659	543.87	582.214	599.888	606.19	
605.6	450.123	498.636	543.846	582.2	599.874	606.177	
605.7	450.104	498.614	543.823	582.186	599.86	606.164	
605.8	450.085	498.592	543.8	582.172	599.845	606.151	
605.9	450.065	498.57	543.776	582.157	599.831	606.138	
606	450.046	498.547	543.753	582.143	599.817	606.125	
606.1	450.027	498.525	543.73	582.129	599.803	606.112	
606.2	450.007	498.503	543.708	582.115	599.789	606.099	
606.3	449.988	498.481	543.685	582.101	599.775	606.086	
606.4	449.969	498.458	543.662	582.087	599.76	606.073	
606.5	449.949	498.436	543.64	582.073	599.746	606.06	
606.6	449.93	498.414	543.617	582.059	599.732	606.047	
606.7	449.911	498.392	543.595	582.045	599.718	606.034	
606.8	449.891	498.37	543.573	582.031	599.704	606.021	
606.9	449.872	498.347	543.551	582.017	599.689	606.007	
607	449.853	498.325	543.529	582.003	599.675	605.994	
607.1	449.833	498.303	543.507	581.988	599.661	605.98	
607.2	449.814	498.281	543.485	581.974	599.647	605.967	
607.3	449.795	498.259	543.464	581.96	599.632	605.954	
607.4	449.775	498.236	543.442	581.946	599.618	605.94	
607.5	449.756	498.214	543.421	581.932	599.604	605.927	
607.6	449.737	498.192	543.399	581.918	599.589	605.913	
607.7	449.717	498.17	543.378	581.904	599.575	605.9	
607.8	449.698	498.148	543.357	581.89	599.561	605.887	
607.9	449.678	498.126	543.336	581.876	599.546	605.873	
608	449.659	498.104	543.315	581.862	599.532	605.86	
608.1	449.64	498.082	543.294	581.848	599.518	605.847	
608.2	449.62	498.06	543.273	581.834	599.503	605.833	
608.3	449.601	498.038	543.252	581.819	599.489	605.82	
608.4	449.582	498.016	543.231	581.805	599.475	605.807	
608.5	449.562	497.994	543.211	581.791	599.461	605.793	
608.6	449.543	497.972	543.19	581.777	599.446	605.78	
608.7	449.524	497.95	543.169	581.763	599.432	605.766	
608.8	449.504	497.928	543.149	581.749	599.418	605.753	
608.9	449.485	497.907	543.129	581.734	599.403	605.74	
609	449.466	497.885	543.108	581.712	599.389	605.726	
609.1	449.446	497.863	543.088	581.685	599.375	605.713	
609.2	449.427	497.841	543.067	581.658	599.36	605.7	
609.3	449.408	497.819	543.045	581.633	599.346	605.686	
609.4	449.388	497.798	543.023	581.61	599.332	605.673	
609.5	449.369	497.776	543	581.59	599.317	605.66	
609.6	449.349	497.754	542.976	581.571	599.303	605.646	
609.7	449.33	497.733	542.952	581.553	599.288	605.633	
609.8	449.311	497.711	542.926	581.536	599.274	605.62	
609.9	449.291	497.69	542.9	581.519	599.26	605.606	
610	449.272	497.668	542.873	581.503	599.245	605.593	
610.1	449.253	497.646	542.846	581.487	599.231	605.58	
610.2	449.233	497.625	542.818	581.472	599.216	605.566	
610.3	449.214	497.603	542.79	581.457	599.202	605.553	
610.4	449.195	497.582	542.762	581.442	599.188	605.54	
610.5	449.175	497.56	542.734	581.427	599.173	605.526	
610.6	449.156	497.539	542.706	581.412	599.159	605.513	
610.7	449.137	497.517	542.677	581.398	599.144	605.499	
610.8	449.118	497.496	542.649	581.383	599.13	605.486	
610.9	449.098	497.474	542.621	581.369	599.115	605.473	
611	449.079	497.453	542.593	581.355	599.101	605.459	
611.1	449.06	497.431	542.565	581.341	599.087	605.446	
611.2	449.04	497.41	542.538	581.326	599.072	605.432	
611.3	449.021	497.388	542.51	581.312	599.058	605.419	
611.4	449.002	497.367	542.483	581.298	599.043	605.406	
611.5	448.983	497.345	542.455	581.284	599.029	605.392	
611.6	448.963	497.323	542.428	581.27	599.014	605.379	
611.7	448.944	497.302	542.402	581.256	599	605.365	
611.8	448.925	497.28	542.375	581.242	598.985	605.352	
611.9	448.906	497.258	542.349	581.228	598.971	605.338	
612	448.886	497.237	542.322	581.214	598.956	605.325	
612.1	448.867	497.215	542.296	581.2	598.942	605.312	
612.2	448.848	497.193	542.27	581.186	598.927	605.298	
612.3	448.829	497.171	542.245	581.172	598.913	605.285	
612.4	448.81	497.15	542.219	581.158	598.898	605.271	
612.5	448.79	497.128	542.194	581.144	598.884	605.258	
612.6	448.771	497.106	542.169	581.13	598.869	605.244	
612.7	448.752	497.084	542.144	581.117	598.854	605.231	
612.8	448.733	497.062	542.119	581.103	598.84	605.217	
612.9	448.714	497.04	542.094	581.089	598.825	605.204	
613	448.695	497.018	542.07	581.075	598.811	605.19	
613.1	448.675	496.996	542.045	581.061	598.796	605.177	
613.2	448.656	496.975	542.021	581.047	598.782	605.163	
613.3	448.637	496.953	541.997	581.033	598.767	605.149	
613.4	448.618	496.931	541.973	581.019	598.753	605.136	
613.5	448.599	496.909	541.949	581.005	598.738	605.122	
613.6	448.58	496.887	541.926	580.991	598.724	605.109	
613.7	448.56	496.865	541.902	580.977	598.709	605.095	
613.8	448.541	496.843	541.879	580.963	598.694	605.081	
613.9	448.522	496.821	541.856	580.95	598.68	605.068	
614	448.503	496.799	541.833	580.936	598.665	605.054	
614.1	448.484	496.777	541.81	580.922	598.651	605.04	
614.2	448.465	496.755	541.787	580.908	598.636	605.027	
614.3	448.446	496.733	541.764	580.894	598.621	605.013	
614.4	448.426	496.711	541.741	580.88	598.607	604.999	
614.5	448.407	496.689	541.719	580.866	598.592	604.985	
614.6	448.388	496.667	541.696	580.852	598.577	604.97	
614.7	448.369	496.645	541.674	580.838	598.563	604.956	
614.8	448.35	496.623	541.652	580.824	598.548	604.942	
614.9	448.331	496.601	541.63	580.81	598.533	604.928	
615	448.312	496.579	541.608	580.796	598.519	604.914	
615.1	448.292	496.557	541.586	580.782	598.504	604.9	
615.2	448.273	496.535	541.564	580.768	598.489	604.886	
615.3	448.254	496.513	541.542	580.754	598.475	604.872	
615.4	448.235	496.491	541.52	580.74	598.46	604.858	
615.5	448.216	496.469	541.499	580.726	598.445	604.844	
615.6	448.197	496.447	541.477	580.712	598.431	604.83	
615.7	448.177	496.425	541.456	580.698	598.416	604.816	
615.8	448.158	496.404	541.434	580.684	598.401	604.803	
615.9	448.139	496.382	541.413	580.67	598.387	604.789	
616	448.12	496.36	541.392	580.656	598.372	604.775	
616.1	448.101	496.338	541.371	580.642	598.357	604.761	
616.2	448.082	496.316	541.35	580.628	598.342	604.747	
616.3	448.062	496.295	541.329	580.614	598.328	604.733	
616.4	448.043	496.273	541.308	580.6	598.313	604.719	
616.5	448.024	496.251	541.287	580.586	598.298	604.705	
616.6	448.005	496.229	541.266	580.572	598.283	604.691	
616.7	447.986	496.208	541.246	580.558	598.269	604.677	
616.8	447.967	496.186	541.225	580.53	598.254	604.663	
616.9	447.947	496.164	541.204	580.49	598.239	604.649	
617	447.928	496.143	541.184	580.457	598.224	604.635	
617.1	447.909	496.121	541.163	580.432	598.209	604.621	
617.2	447.89	496.099	541.141	580.411	598.195	604.607	
617.3	447.871	496.078	541.119	580.393	598.18	604.593	
617.4	447.852	496.056	541.096	580.376	598.165	604.579	
617.5	447.832	496.035	541.073	580.361	598.15	604.565	
617.6	447.813	496.013	541.049	580.345	598.136	604.551	
617.7	447.794	495.992	541.024	580.331	598.121	604.537	
617.8	447.775	495.97	540.999	580.316	598.106	604.523	
617.9	447.756	495.949	540.973	580.302	598.091	604.509	
618	447.737	495.927	540.947	580.288	598.076	604.495	
618.1	447.718	495.906	540.92	580.274	598.062	604.481	
618.2	447.698	495.885	540.893	580.26	598.047	604.467	
618.3	447.679	495.863	540.866	580.247	598.032	604.453	
618.4	447.66	495.842	540.839	580.233	598.017	604.439	
618.5	447.641	495.82	540.812	580.219	598.002	604.425	
618.6	447.622	495.799	540.785	580.206	597.987	604.411	
618.7	447.603	495.778	540.757	580.192	597.973	604.397	
618.8	447.584	495.756	540.73	580.178	597.958	604.383	
618.9	447.565	495.735	540.703	580.165	597.943	604.369	
619	447.545	495.714	540.675	580.151	597.928	604.355	
619.1	447.526	495.692	540.648	580.138	597.913	604.341	
619.2	447.507	495.671	540.621	580.124	597.898	604.327	
619.3	447.488	495.649	540.595	580.11	597.883	604.313	
619.4	447.469	495.628	540.568	580.097	597.868	604.299	
619.5	447.45	495.607	540.541	580.083	597.853	604.285	
619.6	447.431	495.585	540.515	580.07	597.839	604.271	
619.7	447.412	495.564	540.489	580.056	597.824	604.257	
619.8	447.393	495.542	540.462	580.042	597.809	604.243	
619.9	447.374	495.521	540.437	580.029	597.794	604.229	
620	447.355	495.499	540.411	580.015	597.779	604.215	
620.1	447.336	495.478	540.385	580.002	597.764	604.2	
620.2	447.317	495.456	540.36	579.988	597.749	604.186	
620.3	447.298	495.434	540.334	579.974	597.734	604.172	
620.4	447.279	495.413	540.309	579.961	597.72	604.158	
620.5	447.26	495.391	540.284	579.947	597.705	604.144	
620.6	447.241	495.37	540.259	579.933	597.69	604.13	
620.7	447.222	495.348	540.234	579.92	597.675	604.116	
620.8	447.203	495.326	540.21	579.906	597.66	604.101	
620.9	447.184	495.304	540.185	579.892	597.645	604.087	
621	447.165	495.283	540.161	579.879	597.63	604.073	
621.1	447.146	495.261	540.137	579.865	597.615	604.059	
621.2	447.127	495.239	540.113	579.851	597.6	604.044	
621.3	447.108	495.218	540.089	579.837	597.585	604.03	
621.4	447.089	495.196	540.065	579.824	597.57	604.016	
621.5	447.07	495.174	540.042	579.81	597.555	604.001	
621.6	447.051	495.152	540.018	579.796	597.54	603.986	
621.7	447.032	495.131	539.995	579.782	597.525	603.972	
621.8	447.013	495.109	539.971	579.769	597.51	603.957	
621.9	446.994	495.087	539.948	579.755	597.495	603.942	
622	446.975	495.065	539.925	579.741	597.48	603.928	
622.1	446.956	495.043	539.902	579.727	597.465	603.913	
622.2	446.937	495.022	539.879	579.713	597.45	603.898	
622.3	446.918	495	539.856	579.699	597.435	603.884	
622.4	446.899	494.978	539.834	579.686	597.42	603.869	
622.5	446.88	494.956	539.811	579.672	597.405	603.855	
622.6	446.861	494.935	539.789	579.658	597.39	603.84	
622.7	446.842	494.913	539.766	579.644	597.375	603.826	
622.8	446.823	494.891	539.744	579.63	597.36	603.811	
622.9	446.804	494.869	539.722	579.616	597.344	603.797	
623	446.785	494.847	539.7	579.602	597.329	603.782	
623.1	446.766	494.826	539.678	579.588	597.314	603.768	
623.2	446.747	494.804	539.656	579.574	597.299	603.753	
623.3	446.728	494.782	539.634	579.561	597.284	603.738	
623.4	446.709	494.761	539.613	579.547	597.269	603.724	
623.5	446.69	494.739	539.591	579.533	597.254	603.709	
623.6	446.671	494.717	539.569	579.519	597.239	603.695	
623.7	446.652	494.696	539.548	579.505	597.224	603.68	
623.8	446.633	494.674	539.526	579.491	597.209	603.666	
623.9	446.614	494.652	539.505	579.477	597.193	603.651	
624	446.595	494.631	539.484	579.463	597.178	603.637	
624.1	446.576	494.609	539.462	579.449	597.163	603.622	
624.2	446.557	494.587	539.441	579.435	597.148	603.608	
624.3	446.538	494.566	539.42	579.421	597.133	603.593	
624.4	446.519	494.544	539.399	579.407	597.118	603.579	
624.5	446.5	494.523	539.378	579.393	597.103	603.564	
624.6	446.481	494.501	539.357	579.315	597.088	603.55	
624.7	446.462	494.48	539.336	579.271	597.072	603.535	
624.8	446.443	494.458	539.316	579.252	597.057	603.52	
624.9	446.424	494.437	539.294	579.237	597.042	603.506	
625	446.405	494.415	539.273	579.224	597.027	603.491	
625.1	446.386	494.394	539.251	579.211	597.012	603.477	
625.2	446.367	494.372	539.229	579.199	596.997	603.462	
625.3	446.348	494.351	539.206	579.186	596.981	603.448	
625.4	446.329	494.329	539.183	579.174	596.966	603.433	
625.5	446.31	494.308	539.159	579.161	596.951	603.419	
625.6	446.291	494.287	539.134	579.149	596.936	603.404	
625.7	446.272	494.265	539.11	579.136	596.921	603.389	
625.8	446.253	494.244	539.084	579.124	596.905	603.375	
625.9	446.234	494.223	539.059	579.111	596.89	603.36	
626	446.215	494.202	539.033	579.098	596.875	603.346	
626.1	446.196	494.18	539.006	579.085	596.86	603.331	
626.2	446.177	494.159	538.98	579.072	596.845	603.316	
626.3	446.158	494.138	538.954	579.06	596.829	603.302	
626.4	446.139	494.117	538.927	579.047	596.814	603.287	
626.5	446.12	494.095	538.9	579.034	596.799	603.272	
626.6	446.101	494.074	538.874	579.021	596.784	603.258	
626.7	446.083	494.053	538.847	579.008	596.769	603.243	
626.8	446.064	494.032	538.821	578.994	596.753	603.229	
626.9	446.045	494.01	538.794	578.981	596.738	603.214	
627	446.026	493.989	538.768	578.968	596.723	603.199	
627.1	446.007	493.968	538.741	578.955	596.708	603.184	
627.2	445.988	493.947	538.715	578.942	596.692	603.17	
627.3	445.969	493.925	538.689	578.928	596.677	603.155	
627.4	445.95	493.904	538.663	578.915	596.662	603.14	
627.5	445.931	493.883	538.637	578.902	596.647	603.126	
627.6	445.912	493.861	538.611	578.888	596.631	603.111	
627.7	445.893	493.84	538.585	578.875	596.616	603.096	
627.8	445.874	493.819	538.56	578.862	596.601	603.081	
627.9	445.855	493.797	538.534	578.848	596.585	603.066	
628	445.837	493.776	538.509	578.835	596.57	603.052	
628.1	445.818	493.754	538.484	578.821	596.555	603.037	
628.2	445.799	493.733	538.459	578.808	596.539	603.022	
628.3	445.78	493.712	538.434	578.795	596.524	603.007	
