pos1	pos2	pos3	pos4	pos5	pos6
0	0	0	0.635008	0.837653	0.922432	
0	0	0	0.634848	0.837486	0.922301	
0	0	0	0.634688	0.837318	0.92217	
0	0	0	0.634529	0.83715	0.922039	
0	0	0	0.634369	0.836983	0.921908	
0	0	0	0.634209	0.836815	0.921776	
0	0	0	0.634049	0.836647	0.921645	
0	0	0	0.633889	0.836479	0.921513	
0	0	0	0.633729	0.836311	0.921381	
0	0	0	0.633568	0.836143	0.92125	
0	0	0	0.633408	0.835975	0.921118	
0	0	0	0.633248	0.835807	0.920986	
0	0	0	0.633088	0.835639	0.920853	
0	0	0	0.632927	0.835471	0.920721	
0	0	0	0.632767	0.835303	0.920589	
0	0	0	0.632607	0.835134	0.920456	
0	0	0	0.632446	0.834966	0.920324	
0	0	0	0.632286	0.834798	0.920191	
0	0	0	0.632126	0.834629	0.920058	
0	0	0	0.631966	0.834461	0.919925	
0	0	0	0.631805	0.834292	0.919792	
0	0	0	0.631645	0.834124	0.919659	
0	0	0	0.631485	0.833955	0.919525	
0	0	0	0.631325	0.833787	0.919392	
0	0	0	0.631165	0.833618	0.919258	
0	0	0	0.631006	0.833449	0.919125	
0	0	0	0.630846	0.833281	0.918991	
0	0	0	0.630686	0.833112	0.918857	
0	0	0	0.630527	0.832943	0.918723	
0	0	0	0.630367	0.832774	0.918589	
0	0	0	0.630208	0.832605	0.918455	
0	0	0	0.630049	0.832436	0.91832	
0	0	0	0.62989	0.832266	0.918186	
0	0	0	0.629731	0.832097	0.918051	
0	0	0	0.629572	0.831927	0.917916	
0	0	0	0.629413	0.831757	0.917781	
0	0	0	0.629255	0.831587	0.917646	
0	0	0	0.629096	0.831417	0.917511	
0	0	0	0.628938	0.831247	0.917376	
0	0	0	0.62878	0.831077	0.917241	
0	0	0	0.628622	0.830906	0.917105	
0	0	0	0.628464	0.830736	0.91697	
0	0	0	0.628306	0.830566	0.916834	
0	0	0	0.628148	0.830396	0.916698	
0	0	0	0.627991	0.830225	0.916562	
0	0	0	0.627833	0.830056	0.916426	
0	0	0	0.627676	0.82989	0.91629	
0	0	0	0.627519	0.829724	0.916153	
0	0	0	0.627361	0.829558	0.916017	
0	0	0	0.627204	0.829392	0.91588	
0	0	0	0.627047	0.829226	0.915743	
0	0	0	0.626891	0.82906	0.915607	
0	0	0	0.626734	0.828894	0.91547	
0	0	0	0.626577	0.828727	0.915332	
0	0	0	0.626421	0.828561	0.915195	
0	0	0	0.626264	0.828395	0.915058	
0	0	0	0.626107	0.828229	0.91492	
0	0	0	0.625951	0.828063	0.914783	
0	0	0	0.625795	0.827897	0.914645	
0	0	0	0.625638	0.82773	0.914507	
0	0	0	0.625482	0.827564	0.914369	
0	0	0	0.625325	0.827398	0.91423	
0	0	0	0.625169	0.827232	0.914092	
0	0	0	0.625011	0.827065	0.913953	
0	0	0	0.624854	0.826899	0.913815	
0	0	0	0.624699	0.826732	0.913676	
0	0	0	0.624544	0.826566	0.913537	
0	0	0	0.62439	0.8264	0.913398	
0	0	0	0.624237	0.826233	0.913259	
0	0	0	0.624083	0.826067	0.913119	
0	0	0	0.62393	0.8259	0.91298	
0	0	0	0.623777	0.825734	0.91284	
0	0	0	0.623623	0.825567	0.9127	
0	0	0	0.62347	0.8254	0.91256	
0	0	0	0.623316	0.825234	0.91242	
0	0	0	0.623163	0.825067	0.91228	
0	0	0	0.623009	0.8249	0.91214	
0	0	0	0.622855	0.824733	0.911999	
0	0	0	0.6227	0.824566	0.911858	
0	0	0	0.622546	0.824399	0.911717	
0	0	0	0.622391	0.824232	0.911576	
0	0	0	0.622236	0.824064	0.911435	
0	0	0	0.62208	0.823897	0.911294	
0	0	0	0.621925	0.823729	0.911152	
0	0	0	0.621769	0.823562	0.91101	
0	0	0	0.621613	0.823394	0.910869	
0	0	0	0.621457	0.823226	0.910726	
0	0	0	0.621301	0.823059	0.910584	
0	0	0	0.621145	0.822891	0.910442	
0	0	0	0.620989	0.822723	0.910299	
0	0	0	0.620833	0.822555	0.910156	
0	0	0	0.620676	0.822387	0.910013	
0	0	0	0.62052	0.822218	0.90987	
0	0	0	0.620364	0.82205	0.909727	
0	0	0	0.620207	0.82188	0.909583	
0	0	0	0.620051	0.821711	0.909439	
0	0	0	0.619895	0.821541	0.909295	
0	0	0	0.619738	0.821371	0.909151	
0	0	0	0.619582	0.821201	0.909006	
0	0	0	0.619426	0.82103	0.908861	
0	0	0	0.61927	0.820859	0.908716	
0	0	0	0.619114	0.820687	0.908571	
0	0	0	0.618958	0.820516	0.908425	
0	0	0	0.618803	0.820345	0.908278	
0	0	0	0.618647	0.820174	0.908131	
0	0	0	0.618491	0.820003	0.907984	
0	0	0	0.618336	0.819832	0.907836	
0	0	0	0.618181	0.819661	0.907686	
0	0	0	0.618026	0.81949	0.907539	
0	0	0	0.617871	0.819319	0.907393	
0	0	0	0.617716	0.819148	0.907248	
0	0	0	0.617561	0.818976	0.907103	
0	0	0	0.617406	0.818805	0.906958	
0	0	0	0.617252	0.818634	0.906813	
0	0	0	0.617097	0.818463	0.906669	
0	0	0	0.616943	0.818292	0.906524	
0	0	0	0.616789	0.818121	0.90638	
0	0	0	0.616635	0.81795	0.906235	
0	0	0	0.616481	0.817779	0.90609	
0	0	0	0.616327	0.817608	0.905946	
0	0	0	0.616174	0.817437	0.905801	
0	0	0	0.61602	0.817265	0.905657	
0	0	0	0.615867	0.817094	0.905512	
0	0	0	0.615713	0.816922	0.905368	
0	0	0	0.61556	0.816751	0.905223	
0	0	0	0.615406	0.816579	0.905078	
0	0	0	0.615253	0.816408	0.904933	
0	0	0	0.6151	0.816236	0.904789	
0	0	0	0.614946	0.816064	0.904644	
0	0	0	0.614793	0.815892	0.904499	
0	0	0	0.614639	0.81572	0.904354	
0	0	0	0.614486	0.815548	0.904209	
0	0	0	0.614336	0.815376	0.904064	
0	0	0	0.614186	0.815204	0.903919	
0	0	0	0.614035	0.815032	0.903773	
0	0	0	0.613885	0.81486	0.903628	
0	0	0	0.613735	0.814687	0.903483	
0	0	0	0.613586	0.814515	0.903337	
0	0	0	0.613437	0.814342	0.903192	
0	0	0	0.613288	0.81417	0.903046	
0	0	0	0.613139	0.813997	0.9029	
0	0	0	0.612991	0.813824	0.902754	
0	0	0	0.612842	0.813651	0.902608	
0	0	0	0.612694	0.813477	0.902463	
0	0	0	0.612547	0.813303	0.902316	
0	0	0	0.612399	0.81313	0.90217	
0	0	0	0.612251	0.812956	0.902024	
0	0	0	0.612104	0.812782	0.901878	
0	0	0	0.611956	0.812608	0.901731	
0	0	0	0.611808	0.812437	0.901585	
0	0	0	0.61166	0.812268	0.901438	
0	0	0	0.611512	0.812098	0.901291	
0	0	0	0.611363	0.811929	0.901145	
0	0	0	0.611214	0.81176	0.900998	
0	0	0	0.611064	0.81159	0.900851	
0	0	0	0.610914	0.811421	0.900704	
0	0	0	0.610764	0.811252	0.900556	
0	0	0	0.610613	0.811083	0.900409	
0	0	0	0.610462	0.810914	0.900262	
0	0	0	0.610311	0.810745	0.900114	
0	0	0	0.610159	0.810576	0.899967	
0	0	0	0.610007	0.810407	0.899819	
0	0	0	0.609855	0.810238	0.899671	
0	0	0	0.609703	0.810069	0.899523	
0	0	0	0.60955	0.8099	0.899375	
0	0	0	0.609398	0.809731	0.899227	
0	0	0	0.609245	0.809562	0.899079	
0	0	0	0.609092	0.809393	0.898931	
0	0	0	0.608939	0.809224	0.898782	
0	0	0	0.608786	0.809055	0.898634	
0	0	0	0.608633	0.808886	0.898485	
0	0	0	0.60848	0.808716	0.898336	
0	0	0	0.608327	0.808547	0.898187	
0	0	0	0.608175	0.808378	0.898038	
0	0	0	0.608022	0.808208	0.897889	
0	0	0	0.607869	0.808039	0.89774	
0	0	0	0.607716	0.807869	0.897591	
0	0	0	0.607564	0.8077	0.897441	
0	0	0	0.607412	0.80753	0.897292	
0	0	0	0.607259	0.80736	0.897142	
0	0	0	0.607107	0.80719	0.896992	
0	0	0	0.606955	0.80702	0.896842	
0	0	0	0.606803	0.80685	0.896692	
0	0	0	0.606652	0.80668	0.896542	
0	0	0	0.6065	0.80651	0.896392	
0	0	0	0.606348	0.80634	0.896241	
0	0	0	0.606197	0.80617	0.896091	
0	0	0	0.606046	0.806	0.89594	
0	0	0	0.605895	0.805829	0.895789	
0	0	0	0.605744	0.805658	0.895638	
0	0	0	0.605593	0.805487	0.895487	
0	0	0	0.605442	0.805316	0.895336	
0	0	0	0.605291	0.805145	0.895185	
0	0	0	0.60514	0.804974	0.895034	
0	0	0	0.604989	0.804803	0.894882	
0	0	0	0.604839	0.804631	0.894731	
0	0	0	0.604688	0.80446	0.894579	
0	0	0	0.604537	0.804286	0.894427	
0	0	0	0.60439	0.804112	0.894275	
0	0	0	0.604243	0.803938	0.894123	
0	0	0	0.604096	0.803764	0.89397	
0	0	0	0.603949	0.80359	0.893818	
0	0	0	0.603802	0.803416	0.893665	
0	0	0	0.603656	0.803243	0.893513	
0	0	0	0.603509	0.803069	0.89336	
0	0	0	0.603363	0.802896	0.893207	
0	0	0	0.603217	0.802722	0.893054	
0	0	0	0.603072	0.802549	0.8929	
0	0	0	0.602926	0.802375	0.892747	
0	0	0	0.602781	0.802202	0.892594	
0	0	0	0.602636	0.802028	0.89244	
0	0	0	0.602491	0.801855	0.892286	
0	0	0	0.602347	0.801681	0.892132	
0	0	0	0.602203	0.801507	0.891978	
0	0	0	0.602059	0.801334	0.891824	
0	0	0	0.601915	0.80116	0.891669	
0	0	0	0.601771	0.800986	0.891514	
0	0	0	0.601627	0.800813	0.89136	
0	0	0	0.601484	0.800639	0.891205	
0	0	0	0.601341	0.800465	0.89105	
0	0	0	0.601198	0.800291	0.890894	
0	0	0	0.601055	0.800118	0.890739	
0	0	0	0.600912	0.799944	0.890584	
0	0	0	0.60077	0.79977	0.890428	
0	0	0	0.600627	0.799596	0.890272	
0	0	0	0.600485	0.799422	0.890116	
0	0	0	0.600342	0.799248	0.889959	
0	0	0	0.600199	0.799074	0.889803	
0	0	0	0.600055	0.7989	0.889646	
0	0	0	0.599911	0.798725	0.889489	
0	0	0	0.599767	0.798551	0.889332	
0	0	0	0.599622	0.798377	0.889175	
0	0	0	0.599476	0.798202	0.889018	
0	0	0	0.59933	0.798027	0.88886	
0	0	0	0.599183	0.797853	0.888702	
0	0	0	0.599035	0.797678	0.888543	
0	0	0	0.598887	0.797503	0.888385	
0	0	0	0.598739	0.797328	0.888226	
0	0	0	0.59859	0.797153	0.888067	
0	0	0	0.598441	0.796978	0.887908	
0	0	0	0.598292	0.796802	0.887748	
0	0	0	0.598142	0.796626	0.887587	
0	0	0	0.597993	0.796451	0.887426	
0	0	0	0.597843	0.796274	0.887264	
0	0	0	0.597693	0.796098	0.887101	
0	0	0	0.597543	0.795921	0.88694	
0	0	0	0.597393	0.795746	0.88678	
0	0	0	0.597243	0.795574	0.886621	
0	0	0	0.597093	0.795402	0.886462	
0	0	0	0.596943	0.79523	0.886303	
0	0	0	0.596793	0.795059	0.886145	
0	0	0	0.596643	0.794887	0.885987	
0	0	0	0.596494	0.794716	0.885829	
0	0	0	0.596344	0.794545	0.885671	
0	0	0	0.596194	0.794373	0.885513	
0	0	0	0.596045	0.794202	0.885355	
0	0	0	0.595896	0.794031	0.885197	
0	0	0	0.595747	0.79386	0.885039	
0	0	0	0.595598	0.793689	0.884881	
0	0	0	0.595449	0.793517	0.884723	
0	0	0	0.5953	0.793346	0.884565	
0	0	0	0.595151	0.793175	0.884407	
0	0	0	0.595002	0.793004	0.884249	
0	0	0	0.594854	0.792832	0.884091	
0	0	0	0.594708	0.792661	0.883933	
0	0	0	0.594563	0.79249	0.883775	
0	0	0	0.594419	0.792318	0.883617	
0	0	0	0.594275	0.792147	0.883458	
0	0	0	0.594131	0.791975	0.8833	
0	0	0	0.593987	0.791804	0.883142	
0	0	0	0.593843	0.791632	0.882983	
0	0	0	0.593699	0.791461	0.882825	
0	0	0	0.593556	0.791289	0.882666	
0	0	0	0.593412	0.791118	0.882507	
0	0	0	0.593269	0.790946	0.882349	
0	0	0	0.593126	0.790774	0.88219	
0	0	0	0.592984	0.790602	0.882031	
0	0	0	0.592841	0.79043	0.881872	
0	0	0	0.592699	0.790258	0.881713	
0	0	0	0.592557	0.790086	0.881554	
0	0	0	0.592416	0.789914	0.881395	
0	0	0	0.592274	0.789742	0.881235	
0	0	0	0.592133	0.789569	0.881076	
0	0	0	0.591992	0.789397	0.880917	
0	0	0	0.591851	0.789224	0.880757	
0	0	0	0.591711	0.789052	0.880598	
0	0	0	0.591571	0.788879	0.880438	
0	0	0	0.59143	0.788706	0.880278	
0	0	0	0.591291	0.788533	0.880118	
0	0	0	0.591151	0.78836	0.879958	
0	0	0	0.591011	0.788186	0.879798	
0	0	0	0.590872	0.788012	0.879638	
0	0	0	0.590733	0.787837	0.879478	
0	0	0	0.590594	0.787663	0.879317	
0	0	0	0.590455	0.787487	0.879157	
0	0	0	0.590316	0.787311	0.878996	
0	0	0	0.590178	0.787136	0.878836	
0	0	0	0.590039	0.78696	0.878675	
0	0	0	0.589901	0.786784	0.878514	
0	0	0	0.589763	0.786609	0.878353	
0	0	0	0.589625	0.786433	0.878192	
0	0	0	0.589487	0.786258	0.878031	
0	0	0	0.589349	0.786082	0.87787	
0	0	0	0.589212	0.785907	0.877708	
0	0	0	0.589073	0.785732	0.877547	
0	0	0	0.588935	0.785556	0.877385	
0	0	0	0.588796	0.785381	0.877223	
0	0	0	0.588656	0.785205	0.877062	
0	0	0	0.588515	0.78503	0.8769	
0	0	0	0.588374	0.784855	0.876738	
0	0	0	0.588231	0.784679	0.876575	
0	0	0	0.588088	0.784504	0.876413	
0	0	0	0.587944	0.784328	0.876251	
0	0	0	0.587799	0.784153	0.876088	
0	0	0	0.587653	0.783977	0.875926	
0	0	0	0.587507	0.783802	0.875763	
0	0	0	0.587361	0.783626	0.8756	
0	0	0	0.587214	0.78345	0.875437	
0	0	0	0.587067	0.783274	0.875274	
0	0	0	0.586919	0.783098	0.875111	
0	0	0	0.586772	0.782922	0.874948	
0	0	0	0.586624	0.782746	0.874784	
0	0	0	0.586476	0.78257	0.87462	
0	0	0	0.586328	0.782394	0.874457	
0	0	0	0.586181	0.782218	0.874293	
0	0	0	0.586033	0.782041	0.874129	
0	0	0	0.585885	0.781865	0.873965	
0	0	0	0.585737	0.781689	0.873801	
0	0	0	0.585589	0.781512	0.873636	
0	0	0	0.585442	0.781336	0.873472	
0	0	0	0.585297	0.781159	0.873307	
0	0	0	0.585153	0.780982	0.873142	
0	0	0	0.58501	0.780805	0.872977	
0	0	0	0.584868	0.780627	0.872812	
0	0	0	0.584725	0.78045	0.872647	
0	0	0	0.584583	0.780273	0.872482	
0	0	0	0.58444	0.780095	0.872316	
0	0	0	0.584298	0.779918	0.872151	
0	0	0	0.584156	0.77974	0.871985	
0	0	0	0.584015	0.779565	0.871819	
0	0	0	0.583873	0.779391	0.871653	
0	0	0	0.583732	0.779218	0.871487	
0	0	0	0.583591	0.779045	0.87132	
0	0	0	0.58345	0.778872	0.871154	
0	0	0	0.583309	0.778699	0.870987	
0	0	0	0.583169	0.778526	0.87082	
0	0	0	0.583029	0.778353	0.870653	
0	0	0	0.58289	0.77818	0.870486	
0	0	0	0.58275	0.778007	0.870318	
0	0	0	0.582611	0.777834	0.870151	
0	0	0	0.582473	0.777662	0.869983	
0	0	0	0.582334	0.777489	0.869815	
0	0	0	0.582196	0.777316	0.869647	
0	0	0	0.582058	0.777143	0.869478	
0	0	0	0.58192	0.77697	0.86931	
0	0	0	0.581782	0.776797	0.869141	
0	0	0	0.581645	0.776624	0.868971	
0	0	0	0.581508	0.776451	0.868802	
0	0	0	0.581371	0.776278	0.868632	
0	0	0	0.581235	0.776105	0.868462	
0	0	0	0.581098	0.775932	0.868292	
0	0	0	0.580962	0.775759	0.868121	
0	0	0	0.580826	0.775586	0.86795	
0	0	0	0.58069	0.775413	0.867778	
0	0	0	0.580554	0.77524	0.867606	
0	0	0	0.580419	0.775067	0.867432	
0	0	0	0.580284	0.774894	0.867258	
0	0	0	0.580148	0.77472	0.867087	
0	0	0	0.580013	0.774546	0.866916	
0	0	0	0.579879	0.774373	0.866747	
0	0	0	0.579744	0.774199	0.866577	
0	0	0	0.579609	0.774025	0.866408	
0	0	0	0.579475	0.773852	0.866239	
0	0	0	0.579341	0.773678	0.86607	
0	0	0	0.579207	0.773504	0.865901	
0	0	0	0.579073	0.77333	0.865732	
0	0	0	0.578939	0.773156	0.865563	
0	0	0	0.578806	0.772982	0.865395	
0	0	0	0.578672	0.772808	0.865226	
0	0	0	0.578538	0.772633	0.865057	
0	0	0	0.578405	0.772457	0.864889	
0	0	0	0.578272	0.772282	0.86472	
0	0	0	0.578138	0.772107	0.864551	
0	0	0	0.578004	0.771931	0.864382	
0	0	0	0.57787	0.771756	0.864214	
0	0	0	0.577734	0.77158	0.864045	
0	0	0	0.577597	0.771404	0.863876	
0	0	0	0.577458	0.771228	0.863707	
0	0	0	0.577319	0.771051	0.863538	
0	0	0	0.577178	0.770874	0.863369	
0	0	0	0.577036	0.770697	0.8632	
0	0	0	0.576893	0.77052	0.863031	
0	0	0	0.576749	0.770344	0.862862	
0	0	0	0.576604	0.770167	0.862693	
0	0	0	0.576459	0.76999	0.862524	
0	0	0	0.576313	0.769813	0.862354	
0	0	0	0.576169	0.769636	0.862185	
0	0	0	0.576026	0.76946	0.862015	
0	0	0	0.575883	0.769283	0.861846	
0	0	0	0.575741	0.769106	0.861676	
0	0	0	0.575599	0.768929	0.861507	
0	0	0	0.575457	0.768752	0.861337	
0	0	0	0.575315	0.768575	0.861167	
0	0	0	0.575173	0.768398	0.860997	
0	0	0	0.575031	0.768221	0.860827	
0	0	0	0.57489	0.768044	0.860657	
0	0	0	0.574748	0.767867	0.860487	
0	0	0	0.574607	0.76769	0.860317	
0	0	0	0.574466	0.767513	0.860146	
0	0	0	0.574326	0.767335	0.859976	
0	0	0	0.574186	0.767158	0.859805	
0	0	0	0.574046	0.766981	0.859635	
0	0	0	0.573907	0.766804	0.859464	
0	0	0	0.573767	0.766627	0.859293	
0	0	0	0.573629	0.766449	0.859122	
0	0	0	0.57349	0.766272	0.858951	
0	0	0	0.573352	0.766094	0.85878	
0	0	0	0.573215	0.765916	0.858609	
0	0	0	0.573077	0.765738	0.858438	
0	0	0	0.572941	0.76556	0.858266	
0	0	0	0.572804	0.765382	0.858095	
0	0	0	0.572668	0.765204	0.857923	
0	0	0	0.572532	0.765026	0.857752	
0	0	0	0.572396	0.764847	0.85758	
0	0	0	0.572261	0.764669	0.857408	
0	0	0	0.572125	0.764491	0.857236	
0	0	0	0.571991	0.764312	0.857064	
0	0	0	0.571856	0.764134	0.856892	
0	0	0	0.571722	0.763959	0.85672	
0	0	0	0.571588	0.763785	0.856547	
0	0	0	0.571454	0.763611	0.856375	
0	0	0	0.571321	0.763437	0.856202	
0	0	0	0.571187	0.763264	0.856029	
0	0	0	0.571054	0.76309	0.855856	
0	0	0	0.570921	0.762916	0.855683	
0	0	0	0.570789	0.762742	0.85551	
0	0	0	0.570657	0.762568	0.855337	
0	0	0	0.570524	0.762394	0.855163	
0	0	0	0.570392	0.76222	0.85499	
0	0	0	0.570261	0.762046	0.854816	
0	0	0	0.570129	0.761872	0.854643	
0	0	0	0.569998	0.761698	0.854469	
0	0	0	0.569866	0.761525	0.854295	
0	0	0	0.569735	0.761351	0.854121	
0	0	0	0.569604	0.761177	0.853946	
0	0	0	0.569473	0.761003	0.853772	
0	0	0	0.569343	0.760829	0.853597	
0	0	0	0.569212	0.760655	0.853423	
0	0	0	0.569082	0.760481	0.853248	
0	0	0	0.568952	0.760306	0.853073	
0	0	0	0.568821	0.760132	0.852898	
0	0	0	0.568691	0.759958	0.852722	
0	0	0	0.568562	0.759783	0.852547	
0	0	0	0.568432	0.759608	0.852371	
0	0	0	0.568302	0.759434	0.852196	
0	0	0	0.568173	0.759259	0.85202	
0	0	0	0.568043	0.759085	0.851844	
0	0	0	0.567913	0.75891	0.851667	
0	0	0	0.567784	0.758735	0.851491	
0	0	0	0.567654	0.75856	0.851314	
0	0	0	0.567525	0.758386	0.851137	
0	0	0	0.567396	0.758211	0.85096	
0	0	0	0.567267	0.758036	0.850783	
0	0	0	0.567139	0.757861	0.850606	
0	0	0	0.56701	0.757686	0.850428	
0	0	0	0.566878	0.75751	0.85025	
0	0	0	0.566745	0.757334	0.850072	
0	0	0	0.56661	0.757158	0.849894	
0	0	0	0.566474	0.756982	0.849715	
0	0	0	0.566336	0.756806	0.849536	
0	0	0	0.566197	0.75663	0.849357	
0	0	0	0.566057	0.756454	0.849177	
0	0	0	0.565916	0.756278	0.848997	
0	0	0	0.565775	0.756102	0.848816	
0	0	0	0.565634	0.755926	0.848635	
0	0	0	0.565492	0.755748	0.848452	
0	0	0	0.565351	0.755571	0.848269	
0	0	0	0.56521	0.755393	0.848089	
0	0	0	0.565069	0.755216	0.84791	
0	0	0	0.564928	0.755038	0.847732	
0	0	0	0.564788	0.75486	0.847553	
0	0	0	0.564648	0.754683	0.847375	
0	0	0	0.564509	0.754505	0.847198	
0	0	0	0.56437	0.754327	0.84702	
0	0	0	0.564231	0.754149	0.846842	
0	0	0	0.564093	0.753972	0.846665	
0	0	0	0.563956	0.753794	0.846487	
0	0	0	0.563819	0.753616	0.84631	
0	0	0	0.563682	0.753438	0.846132	
0	0	0	0.563546	0.753261	0.845955	
0	0	0	0.563411	0.753083	0.845778	
0	0	0	0.563275	0.752905	0.8456	
0	0	0	0.563141	0.752727	0.845423	
0	0	0	0.563006	0.75255	0.845246	
0	0	0	0.562873	0.752372	0.845068	
0	0	0	0.562739	0.752194	0.844891	
0	0	0	0.562606	0.752016	0.844713	
0	0	0	0.562473	0.751838	0.844536	
0	0	0	0.562341	0.75166	0.844358	
0	0	0	0.562209	0.751482	0.844181	
0	0	0	0.562077	0.751303	0.844003	
0	0	0	0.561946	0.751125	0.843825	
0	0	0	0.561815	0.750946	0.843648	
0	0	0	0.561684	0.750767	0.84347	
0	0	0	0.561554	0.750589	0.843292	
0	0	0	0.561423	0.75041	0.843114	
0	0	0	0.561293	0.750231	0.842936	
0	0	0	0.561164	0.750052	0.842758	
0	0	0	0.561035	0.749873	0.84258	
0	0	0	0.560905	0.749695	0.842402	
0	0	0	0.560777	0.749516	0.842224	
0	0	0	0.560648	0.749337	0.842045	
0	0	0	0.560519	0.749158	0.841867	
0	0	0	0.560391	0.748981	0.841688	
0	0	0	0.560263	0.748807	0.84151	
0	0	0	0.560135	0.748633	0.841331	
0	0	0	0.560007	0.748459	0.841152	
0	0	0	0.55988	0.748285	0.840974	
0	0	0	0.559752	0.748111	0.840795	
0	0	0	0.559625	0.747937	0.840616	
0	0	0	0.559498	0.747763	0.840437	
0	0	0	0.559371	0.747589	0.840258	
0	0	0	0.559244	0.747415	0.840079	
0	0	0	0.559117	0.74724	0.839899	
0	0	0	0.55899	0.747066	0.83972	
0	0	0	0.558864	0.746891	0.83954	
0	0	0	0.558738	0.746717	0.839361	
0	0	0	0.558614	0.746542	0.839181	
0	0	0	0.558491	0.746368	0.839001	
0	0	0	0.558368	0.746193	0.838821	
0	0	0	0.558245	0.746018	0.838641	
0	0	0	0.558123	0.745843	0.838461	
0	0	0	0.558001	0.745668	0.838281	
0	0	0	0.557878	0.745493	0.838101	
0	0	0	0.557756	0.745318	0.837921	
0	0	0	0.557634	0.745143	0.83774	
0	0	0	0.557512	0.744967	0.837559	
0	0	0	0.55739	0.744792	0.837379	
0	0	0	0.557268	0.744617	0.837198	
0	0	0	0.557146	0.744442	0.837017	
0	0	0	0.557024	0.744267	0.836836	
0	0	0	0.556901	0.744092	0.836654	
0	0	0	0.556776	0.743916	0.836473	
0	0	0	0.556649	0.743741	0.836292	
0	0	0	0.55652	0.743566	0.83611	
0	0	0	0.556387	0.743391	0.835929	
0	0	0	0.556252	0.743215	0.835747	
0	0	0	0.556115	0.743039	0.835565	
0	0	0	0.555976	0.742863	0.835383	
0	0	0	0.555836	0.742686	0.8352	
0	0	0	0.555696	0.74251	0.835018	
0	0	0	0.555555	0.742334	0.834836	
0	0	0	0.555414	0.742157	0.834653	
0	0	0	0.555273	0.741981	0.83447	
0	0	0	0.555133	0.741804	0.834287	
0	0	0	0.554993	0.741628	0.834104	
0	0	0	0.554853	0.741452	0.833921	
0	0	0	0.554715	0.741275	0.833738	
0	0	0	0.554576	0.741099	0.833554	
0	0	0	0.554439	0.740922	0.83337	
0	0	0	0.554302	0.740744	0.833186	
0	0	0	0.554166	0.740566	0.833002	
0	0	0	0.554031	0.740388	0.832818	
0	0	0	0.553896	0.74021	0.832633	
0	0	0	0.553762	0.740033	0.832449	
0	0	0	0.553628	0.739855	0.832264	
0	0	0	0.553495	0.739677	0.832079	
0	0	0	0.553363	0.739499	0.831893	
0	0	0	0.553231	0.739321	0.831707	
0	0	0	0.5531	0.739142	0.831521	
0	0	0	0.552969	0.738964	0.831335	
0	0	0	0.552839	0.738786	0.831149	
0	0	0	0.552709	0.738608	0.830962	
0	0	0	0.55258	0.73843	0.830774	
0	0	0	0.552451	0.738252	0.830586	
0	0	0	0.552322	0.738074	0.830398	
0	0	0	0.552194	0.737896	0.830206	
0	0	0	0.552066	0.737718	0.830017	
0	0	0	0.551939	0.737539	0.829831	
0	0	0	0.551812	0.737361	0.829645	
0	0	0	0.551685	0.737182	0.829459	
0	0	0	0.551558	0.737003	0.829274	
0	0	0	0.551432	0.736824	0.829089	
0	0	0	0.551307	0.736645	0.828904	
0	0	0	0.551181	0.736466	0.828719	
0	0	0	0.551055	0.736287	0.828535	
0	0	0	0.55093	0.736108	0.82835	
0	0	0	0.550805	0.735929	0.828166	
0	0	0	0.55068	0.73575	0.827981	
0	0	0	0.550556	0.735571	0.827797	
0	0	0	0.550431	0.735392	0.827613	
0	0	0	0.550308	0.735213	0.827428	
0	0	0	0.550187	0.735034	0.827244	
0	0	0	0.550066	0.734855	0.82706	
0	0	0	0.549946	0.734676	0.826875	
0	0	0	0.549826	0.7345	0.826691	
0	0	0	0.549706	0.734326	0.826507	
0	0	0	0.549586	0.734151	0.826322	
0	0	0	0.549466	0.733977	0.826138	
0	0	0	0.549347	0.733803	0.825953	
0	0	0	0.549227	0.733629	0.825769	
0	0	0	0.549108	0.733456	0.825584	
0	0	0	0.548989	0.733282	0.8254	
0	0	0	0.54887	0.733108	0.825215	
0	0	0	0.548751	0.732934	0.82503	
0	0	0	0.548632	0.732759	0.824846	
0	0	0	0.548513	0.732585	0.824661	
0	0	0	0.548394	0.73241	0.824476	
0	0	0	0.548275	0.732235	0.824291	
0	0	0	0.548157	0.73206	0.824106	
0	0	0	0.548038	0.731885	0.823921	
0	0	0	0.54792	0.73171	0.823736	
0	0	0	0.547801	0.731534	0.82355	
0	0	0	0.547683	0.731359	0.823365	
0	0	0	0.547564	0.731184	0.82318	
0	0	0	0.547446	0.731009	0.822995	
0	0	0	0.547328	0.730833	0.822809	
0	0	0	0.54721	0.730658	0.822623	
0	0	0	0.547092	0.730483	0.822438	
0	0	0	0.546974	0.730307	0.822252	
0	0	0	0.546855	0.730132	0.822066	
0	0	0	0.546734	0.729957	0.82188	
0	0	0	0.54661	0.729781	0.821694	
0	0	0	0.546482	0.729606	0.821508	
0	0	0	0.546349	0.729431	0.821322	
0	0	0	0.546213	0.729255	0.821136	
0	0	0	0.546074	0.72908	0.82095	
0	0	0	0.545933	0.728903	0.820763	
0	0	0	0.545791	0.728727	0.820577	
0	0	0	0.54565	0.72855	0.82039	
0	0	0	0.545508	0.728374	0.820203	
0	0	0	0.545367	0.728197	0.820016	
0	0	0	0.545226	0.728021	0.819829	
0	0	0	0.545087	0.727844	0.819642	
0	0	0	0.544949	0.727668	0.819455	
