Time	pos1	pos2	pos3	pos4	pos5	pos6
854.9	403.377	445.266	484.016	519.317	550.961	577.481	
855	403.358	445.245	483.992	519.292	550.935	577.47	
855.1	403.339	445.223	483.969	519.267	550.908	577.459	
855.2	403.321	445.202	483.946	519.243	550.882	577.448	
855.3	403.302	445.181	483.923	519.218	550.855	577.437	
855.4	403.283	445.16	483.899	519.193	550.828	577.426	
855.5	403.265	445.139	483.876	519.168	550.801	577.415	
855.6	403.246	445.118	483.853	519.144	550.773	577.404	
855.7	403.227	445.097	483.83	519.119	550.746	577.393	
855.8	403.209	445.075	483.806	519.094	550.719	577.381	
855.9	403.19	445.054	483.783	519.07	550.692	577.37	
856	403.172	445.033	483.76	519.045	550.665	577.359	
856.1	403.153	445.012	483.737	519.02	550.638	577.347	
856.2	403.134	444.991	483.714	518.996	550.611	577.336	
856.3	403.116	444.97	483.69	518.971	550.584	577.325	
856.4	403.097	444.949	483.667	518.947	550.557	577.313	
856.5	403.078	444.928	483.644	518.922	550.53	577.301	
856.6	403.06	444.906	483.621	518.897	550.503	577.297	
856.7	403.041	444.885	483.598	518.873	550.477	577.292	
856.8	403.022	444.864	483.574	518.848	550.45	577.286	
856.9	403.004	444.843	483.551	518.823	550.424	577.273	
857	402.985	444.822	483.528	518.799	550.398	577.246	
857.1	402.967	444.801	483.505	518.774	550.372	577.214	
857.2	402.948	444.78	483.482	518.749	550.346	577.181	
857.3	402.929	444.759	483.459	518.725	550.32	577.146	
857.4	402.911	444.738	483.435	518.7	550.293	577.112	
857.5	402.892	444.716	483.412	518.675	550.267	577.076	
857.6	402.874	444.695	483.389	518.651	550.24	577.041	
857.7	402.855	444.674	483.366	518.626	550.213	576.698	
857.8	402.836	444.653	483.343	518.601	550.186	575.956	
857.9	402.818	444.632	483.32	518.576	550.158	574.598	
858	402.799	444.611	483.297	518.552	550.13	573.711	
858.1	402.781	444.59	483.273	518.527	550.1	573.002	
858.2	402.762	444.569	483.25	518.502	550.07	572.39	
858.3	402.743	444.548	483.227	518.478	550.039	571.843	
858.4	402.725	444.527	483.204	518.453	550.007	571.341	
858.5	402.706	444.506	483.181	518.428	549.972	570.875	
858.6	402.688	444.485	483.158	518.403	549.936	570.437	
858.7	402.669	444.464	483.135	518.379	549.897	570.023	
858.8	402.65	444.443	483.112	518.354	549.855	569.628	
858.9	402.632	444.421	483.089	518.329	549.811	569.251	
859	402.613	444.4	483.065	518.304	549.764	568.887	
859.1	402.595	444.379	483.042	518.28	549.713	568.537	
859.2	402.576	444.358	483.019	518.255	549.66	568.199	
859.3	402.558	444.337	482.996	518.23	549.604	567.87	
859.4	402.539	444.316	482.973	518.205	549.544	567.552	
859.5	402.52	444.295	482.95	518.18	549.482	567.241	
859.6	402.502	444.274	482.927	518.155	549.417	566.939	
859.7	402.483	444.253	482.904	518.13	549.35	566.644	
859.8	402.465	444.232	482.881	518.105	549.28	566.355	
859.9	402.446	444.211	482.858	518.079	549.207	566.073	
860	402.428	444.19	482.835	518.054	549.132	565.796	
860.1	402.409	444.169	482.812	518.028	549.055	565.525	
860.2	402.391	444.148	482.788	518.003	548.975	565.259	
860.3	402.372	444.127	482.765	517.977	548.894	564.997	
860.4	402.354	444.106	482.742	517.951	548.811	564.74	
860.5	402.335	444.085	482.719	517.925	548.726	564.488	
860.6	402.316	444.064	482.696	517.898	548.639	564.239	
860.7	402.298	444.043	482.673	517.871	548.551	563.994	
860.8	402.279	444.022	482.65	517.844	548.461	563.753	
860.9	402.261	444.001	482.627	517.817	548.37	563.515	
861	402.242	443.98	482.604	517.79	548.277	563.28	
861.1	402.224	443.959	482.581	517.762	548.184	563.049	
861.2	402.205	443.938	482.558	517.734	548.089	562.821	
861.3	402.187	443.917	482.535	517.706	547.993	562.595	
861.4	402.168	443.896	482.512	517.677	547.896	562.372	
861.5	402.15	443.875	482.489	517.648	547.798	562.152	
861.6	402.131	443.854	482.466	517.619	547.699	561.934	
861.7	402.113	443.833	482.442	517.589	547.599	561.719	
861.8	402.094	443.812	482.419	517.559	547.499	561.506	
861.9	402.076	443.791	482.396	517.528	547.398	561.295	
862	402.057	443.77	482.373	517.498	547.296	561.087	
862.1	402.039	443.749	482.35	517.466	547.194	560.881	
862.2	402.02	443.728	482.327	517.435	547.091	560.676	
862.3	402.002	443.707	482.304	517.403	546.987	560.474	
862.4	401.983	443.686	482.28	517.37	546.883	560.273	
862.5	401.965	443.665	482.257	517.337	546.778	560.075	
862.6	401.946	443.645	482.234	517.304	546.673	559.878	
862.7	401.928	443.624	482.211	517.271	546.568	559.683	
862.8	401.909	443.603	482.187	517.237	546.462	559.489	
862.9	401.891	443.582	482.164	517.202	546.356	559.298	
863	401.872	443.561	482.141	517.167	546.249	559.107	
863.1	401.854	443.54	482.117	517.132	546.142	558.919	
863.2	401.835	443.519	482.094	517.096	546.035	558.732	
863.3	401.817	443.498	482.07	517.06	545.928	558.546	
863.4	401.798	443.477	482.047	517.024	545.82	558.362	
863.5	401.78	443.456	482.023	516.987	545.712	558.179	
863.6	401.761	443.435	482	516.949	545.604	557.997	
863.7	401.743	443.414	481.976	516.912	545.496	557.817	
863.8	401.724	443.393	481.952	516.874	545.388	557.638	
863.9	401.706	443.372	481.928	516.835	545.279	557.46	
864	401.688	443.351	481.905	516.796	545.171	557.284	
864.1	401.669	443.33	481.881	516.757	545.062	557.108	
864.2	401.651	443.31	481.857	516.717	544.953	556.934	
864.3	401.632	443.289	481.833	516.677	544.844	556.761	
864.4	401.614	443.268	481.809	516.636	544.735	556.589	
864.5	401.595	443.247	481.785	516.595	544.626	556.418	
864.6	401.577	443.226	481.76	516.554	544.517	556.249	
864.7	401.558	443.205	481.736	516.512	544.408	556.08	
864.8	401.54	443.184	481.712	516.47	544.298	555.912	
864.9	401.521	443.163	481.687	516.427	544.189	555.745	
865	401.503	443.142	481.663	516.384	544.08	555.58	
865.1	401.485	443.121	481.638	516.341	543.97	555.415	
865.2	401.466	443.1	481.614	516.297	543.861	555.251	
865.3	401.448	443.079	481.589	516.253	543.752	555.088	
865.4	401.429	443.058	481.564	516.209	543.643	554.926	
865.5	401.411	443.037	481.539	516.164	543.533	554.765	
865.6	401.392	443.016	481.514	516.119	543.424	554.605	
865.7	401.374	442.995	481.489	516.074	543.315	554.445	
865.8	401.356	442.974	481.464	516.028	543.206	554.286	
865.9	401.337	442.953	481.439	515.982	543.097	554.129	
866	401.319	442.932	481.413	515.936	542.988	553.972	
866.1	401.3	442.911	481.388	515.889	542.879	553.815	
866.2	401.282	442.89	481.362	515.842	542.77	553.66	
866.3	401.264	442.869	481.336	515.794	542.661	553.505	
866.4	401.245	442.848	481.311	515.747	542.552	553.351	
866.5	401.227	442.827	481.285	515.699	542.443	553.198	
866.6	401.208	442.806	481.259	515.65	542.335	553.046	
866.7	401.19	442.785	481.233	515.602	542.226	552.894	
866.8	401.172	442.764	481.207	515.553	542.118	552.743	
866.9	401.153	442.743	481.18	515.504	542.009	552.593	
867	401.135	442.722	481.154	515.454	541.901	552.443	
867.1	401.116	442.701	481.127	515.404	541.793	552.294	
867.2	401.098	442.68	481.101	515.354	541.685	552.146	
867.3	401.08	442.659	481.074	515.304	541.577	551.998	
867.4	401.061	442.638	481.047	515.253	541.469	551.851	
867.5	401.043	442.617	481.02	515.202	541.361	551.704	
867.6	401.024	442.596	480.993	515.151	541.253	551.559	
867.7	401.006	442.574	480.966	515.1	541.145	551.413	
867.8	400.988	442.553	480.939	515.048	541.038	551.269	
867.9	400.969	442.532	480.911	514.996	540.93	551.125	
868	400.951	442.511	480.884	514.944	540.823	550.981	
868.1	400.932	442.49	480.856	514.891	540.716	550.838	
868.2	400.914	442.468	480.828	514.839	540.609	550.696	
868.3	400.896	442.447	480.8	514.786	540.502	550.554	
868.4	400.877	442.426	480.772	514.733	540.395	550.413	
868.5	400.859	442.404	480.744	514.679	540.288	550.272	
868.6	400.84	442.383	480.716	514.626	540.182	550.132	
868.7	400.822	442.362	480.688	514.572	540.075	549.993	
868.8	400.803	442.34	480.659	514.518	539.969	549.853	
868.9	400.785	442.319	480.631	514.464	539.863	549.715	
869	400.767	442.298	480.602	514.409	539.757	549.577	
869.1	400.748	442.276	480.573	514.354	539.651	549.439	
869.2	400.73	442.255	480.544	514.299	539.545	549.302	
869.3	400.711	442.233	480.515	514.244	539.439	549.166	
869.4	400.693	442.212	480.486	514.189	539.333	549.029	
869.5	400.675	442.19	480.456	514.134	539.228	548.894	
869.6	400.656	442.169	480.427	514.078	539.123	548.759	
869.7	400.638	442.147	480.397	514.022	539.017	548.624	
869.8	400.619	442.125	480.367	513.966	538.912	548.49	
869.9	400.601	442.104	480.338	513.91	538.807	548.356	
870	400.582	442.082	480.308	513.853	538.703	548.222	
870.1	400.564	442.061	480.278	513.796	538.598	548.089	
870.2	400.545	442.039	480.247	513.74	538.493	547.957	
870.3	400.527	442.017	480.217	513.683	538.389	547.825	
870.4	400.509	441.995	480.187	513.626	538.285	547.693	
870.5	400.49	441.973	480.156	513.568	538.18	547.562	
870.6	400.472	441.952	480.125	513.511	538.076	547.431	
870.7	400.453	441.93	480.094	513.453	537.973	547.301	
870.8	400.435	441.908	480.063	513.395	537.869	547.171	
870.9	400.416	441.886	480.032	513.337	537.765	547.041	
871	400.398	441.864	480.001	513.279	537.662	546.912	
871.1	400.379	441.842	479.97	513.221	537.558	546.783	
871.2	400.361	441.82	479.938	513.163	537.455	546.655	
871.3	400.342	441.798	479.907	513.104	537.352	546.527	
871.4	400.324	441.776	479.875	513.045	537.249	546.399	
871.5	400.305	441.754	479.843	512.986	537.146	546.272	
871.6	400.286	441.731	479.811	512.927	537.043	546.145	
871.7	400.268	441.709	479.779	512.868	536.941	546.019	
871.8	400.249	441.687	479.747	512.809	536.838	545.892	
871.9	400.231	441.665	479.715	512.75	536.736	545.767	
872	400.212	441.642	479.682	512.69	536.634	545.641	
872.1	400.194	441.62	479.65	512.63	536.532	545.516	
872.2	400.175	441.598	479.617	512.571	536.43	545.391	
872.3	400.156	441.575	479.584	512.511	536.328	545.267	
872.4	400.138	441.553	479.552	512.451	536.227	545.143	
872.5	400.119	441.53	479.519	512.391	536.125	545.019	
872.6	400.1	441.508	479.485	512.33	536.024	544.896	
872.7	400.082	441.485	479.452	512.27	535.922	544.773	
872.8	400.063	441.462	479.419	512.209	535.821	544.65	
872.9	400.044	441.44	479.385	512.149	535.72	544.528	
873	400.026	441.417	479.352	512.088	535.619	544.405	
873.1	400.007	441.394	479.318	512.027	535.519	544.284	
873.2	399.988	441.371	479.284	511.966	535.418	544.162	
873.3	399.97	441.348	479.25	511.905	535.318	544.041	
873.4	399.951	441.326	479.216	511.844	535.217	543.92	
873.5	399.932	441.303	479.182	511.783	535.117	543.8	
873.6	399.913	441.28	479.148	511.722	535.017	543.68	
873.7	399.894	441.257	479.114	511.66	534.917	543.56	
873.8	399.876	441.234	479.079	511.599	534.817	543.44	
873.9	399.857	441.21	479.044	511.537	534.718	543.321	
874	399.838	441.187	479.01	511.475	534.618	543.202	
874.1	399.819	441.164	478.975	511.414	534.519	543.083	
874.2	399.8	441.141	478.94	511.352	534.419	542.964	
874.3	399.781	441.118	478.905	511.29	534.32	542.846	
874.4	399.762	441.094	478.87	511.228	534.221	542.728	
874.5	399.743	441.071	478.834	511.166	534.122	542.611	
874.6	399.724	441.047	478.799	511.103	534.023	542.493	
874.7	399.705	441.024	478.764	511.041	533.925	542.376	
874.8	399.686	441	478.728	510.979	533.826	542.26	
874.9	399.667	440.977	478.692	510.916	533.728	542.143	
875	399.648	440.953	478.657	510.854	533.629	542.027	
875.1	399.629	440.929	478.621	510.791	533.531	541.911	
875.2	399.61	440.906	478.585	510.728	533.433	541.795	
875.3	399.591	440.882	478.549	510.666	533.335	541.68	
875.4	399.572	440.858	478.512	510.603	533.237	541.565	
875.5	399.553	440.834	478.476	510.54	533.14	541.45	
875.6	399.534	440.81	478.44	510.477	533.042	541.335	
875.7	399.515	440.786	478.403	510.414	532.945	541.221	
875.8	399.495	440.762	478.367	510.351	532.847	541.106	
875.9	399.476	440.738	478.33	510.287	532.75	540.992	
876	399.457	440.714	478.293	510.224	532.653	540.879	
876.1	399.438	440.69	478.256	510.161	532.556	540.765	
876.2	399.418	440.666	478.219	510.098	532.459	540.652	
876.3	399.399	440.641	478.182	510.034	532.363	540.539	
876.4	399.38	440.617	478.145	509.971	532.266	540.427	
876.5	399.36	440.593	478.107	509.907	532.169	540.314	
876.6	399.341	440.568	478.07	509.843	532.073	540.202	
876.7	399.321	440.544	478.033	509.78	531.977	540.09	
876.8	399.302	440.519	477.995	509.716	531.881	539.978	
876.9	399.282	440.495	477.957	509.652	531.785	539.866	
877	399.263	440.47	477.92	509.589	531.689	539.755	
877.1	399.243	440.445	477.882	509.525	531.593	539.644	
877.2	399.224	440.421	477.844	509.461	531.497	539.533	
877.3	399.204	440.396	477.806	509.397	531.402	539.423	
877.4	399.185	440.371	477.767	509.333	531.306	539.312	
877.5	399.165	440.346	477.729	509.269	531.211	539.202	
877.6	399.145	440.321	477.691	509.205	531.116	539.092	
877.7	399.126	440.296	477.652	509.14	531.021	538.982	
877.8	399.106	440.271	477.614	509.076	530.926	538.873	
877.9	399.086	440.246	477.575	509.012	530.831	538.763	
878	399.066	440.221	477.537	508.948	530.736	538.654	
878.1	399.046	440.196	477.498	508.883	530.642	538.545	
878.2	399.027	440.17	477.459	508.819	530.547	538.437	
878.3	399.007	440.145	477.42	508.755	530.453	538.328	
878.4	398.987	440.12	477.381	508.69	530.358	538.22	
878.5	398.967	440.094	477.342	508.626	530.264	538.112	
878.6	398.947	440.069	477.303	508.561	530.17	538.004	
878.7	398.927	440.043	477.263	508.497	530.076	537.896	
878.8	398.907	440.018	477.224	508.432	529.982	537.789	
878.9	398.887	439.992	477.185	508.367	529.889	537.681	
879	398.867	439.966	477.145	508.303	529.795	537.574	
879.1	398.847	439.94	477.105	508.238	529.701	537.467	
879.2	398.826	439.915	477.066	508.173	529.608	537.361	
879.3	398.806	439.889	477.026	508.108	529.515	537.254	
879.4	398.786	439.863	476.986	508.044	529.422	537.148	
879.5	398.766	439.837	476.946	507.979	529.328	537.042	
879.6	398.745	439.811	476.906	507.914	529.235	536.936	
879.7	398.725	439.785	476.866	507.849	529.143	536.83	
879.8	398.705	439.759	476.826	507.784	529.05	536.724	
879.9	398.684	439.732	476.786	507.719	528.957	536.619	
880	398.664	439.706	476.745	507.654	528.865	536.514	
880.1	398.643	439.68	476.705	507.589	528.772	536.409	
880.2	398.623	439.653	476.664	507.524	528.68	536.304	
880.3	398.602	439.627	476.624	507.459	528.588	536.199	
880.4	398.582	439.601	476.583	507.394	528.495	536.095	
880.5	398.561	439.574	476.542	507.329	528.403	535.991	
880.6	398.541	439.547	476.502	507.264	528.311	535.887	
880.7	398.52	439.521	476.461	507.199	528.22	535.783	
880.8	398.499	439.494	476.42	507.133	528.128	535.679	
880.9	398.478	439.467	476.379	507.068	528.036	535.575	
881	398.458	439.441	476.338	507.003	527.945	535.472	
881.1	398.437	439.414	476.297	506.938	527.853	535.369	
881.2	398.416	439.387	476.255	506.873	527.762	535.266	
881.3	398.395	439.36	476.214	506.807	527.671	535.163	
881.4	398.374	439.333	476.173	506.742	527.58	535.06	
881.5	398.353	439.306	476.131	506.677	527.489	534.957	
881.6	398.332	439.278	476.09	506.611	527.398	534.855	
881.7	398.311	439.251	476.048	506.546	527.307	534.753	
881.8	398.29	439.224	476.007	506.481	527.216	534.651	
881.9	398.269	439.197	475.965	506.415	527.125	534.549	
882	398.248	439.169	475.923	506.35	527.035	534.447	
882.1	398.226	439.142	475.881	506.284	526.944	534.346	
882.2	398.205	439.114	475.839	506.219	526.854	534.244	
882.3	398.184	439.087	475.797	506.153	526.764	534.143	
882.4	398.163	439.059	475.755	506.088	526.674	534.042	
882.5	398.141	439.032	475.713	506.023	526.584	533.941	
882.6	398.12	439.004	475.671	505.957	526.494	533.84	
882.7	398.098	438.976	475.629	505.892	526.404	533.739	
882.8	398.077	438.948	475.587	505.826	526.314	533.639	
882.9	398.055	438.921	475.544	505.761	526.224	533.539	
883	398.034	438.893	475.502	505.695	526.135	533.438	
883.1	398.012	438.865	475.459	505.629	526.045	533.338	
883.2	397.99	438.837	475.417	505.564	525.956	533.239	
883.3	397.969	438.809	475.374	505.498	525.867	533.139	
883.4	397.947	438.78	475.331	505.433	525.777	533.039	
883.5	397.925	438.752	475.289	505.367	525.688	532.94	
883.6	397.903	438.724	475.246	505.302	525.599	532.841	
883.7	397.882	438.696	475.203	505.236	525.51	532.741	
883.8	397.86	438.667	475.16	505.17	525.422	532.642	
883.9	397.838	438.639	475.117	505.105	525.333	532.544	
884	397.816	438.61	475.074	505.039	525.244	532.445	
884.1	397.794	438.582	475.031	504.973	525.156	532.346	
884.2	397.772	438.553	474.988	504.908	525.067	532.248	
884.3	397.75	438.525	474.945	504.842	524.979	532.15	
884.4	397.727	438.496	474.901	504.777	524.891	532.052	
884.5	397.705	438.467	474.858	504.711	524.802	531.954	
884.6	397.683	438.438	474.815	504.645	524.714	531.856	
884.7	397.661	438.41	474.771	504.58	524.626	531.758	
884.8	397.638	438.381	474.728	504.514	524.538	531.661	
884.9	397.616	438.352	474.684	504.448	524.45	531.563	
885	397.594	438.323	474.641	504.383	524.363	531.466	
885.1	397.571	438.294	474.597	504.317	524.275	531.369	
885.2	397.549	438.264	474.553	504.251	524.187	531.272	
885.3	397.526	438.235	474.509	504.185	524.1	531.175	
885.4	397.504	438.206	474.466	504.12	524.013	531.078	
885.5	397.481	438.177	474.422	504.054	523.925	530.982	
885.6	397.458	438.147	474.378	503.988	523.838	530.885	
885.7	397.436	438.118	474.334	503.923	523.751	530.789	
885.8	397.413	438.089	474.29	503.857	523.664	530.693	
885.9	397.39	438.059	474.246	503.791	523.577	530.596	
886	397.367	438.03	474.202	503.726	523.49	530.501	
886.1	397.344	438	474.157	503.66	523.403	530.405	
886.2	397.322	437.97	474.113	503.594	523.316	530.309	
886.3	397.299	437.94	474.069	503.528	523.23	530.213	
886.4	397.276	437.911	474.025	503.463	523.143	530.118	
886.5	397.252	437.881	473.98	503.397	523.057	530.023	
886.6	397.229	437.851	473.936	503.331	522.97	529.928	
886.7	397.206	437.821	473.891	503.266	522.884	529.832	
886.8	397.183	437.791	473.847	503.2	522.798	529.738	
886.9	397.16	437.761	473.802	503.134	522.712	529.643	
887	397.137	437.731	473.758	503.069	522.626	529.548	
887.1	397.113	437.701	473.713	503.003	522.54	529.453	
887.2	397.09	437.671	473.668	502.937	522.454	529.359	
887.3	397.066	437.64	473.623	502.872	522.368	529.265	
887.4	397.043	437.61	473.579	502.806	522.282	529.171	
887.5	397.019	437.58	473.534	502.74	522.197	529.076	
887.6	396.996	437.549	473.489	502.675	522.111	528.983	
887.7	396.972	437.519	473.444	502.609	522.026	528.889	
887.8	396.949	437.488	473.399	502.543	521.94	528.795	
887.9	396.925	437.458	473.354	502.478	521.855	528.701	
888	396.901	437.427	473.309	502.412	521.77	528.608	
888.1	396.878	437.396	473.264	502.346	521.685	528.515	
888.2	396.854	437.366	473.218	502.281	521.6	528.421	
888.3	396.83	437.335	473.173	502.215	521.514	528.328	
888.4	396.806	437.304	473.128	502.149	521.43	528.235	
888.5	396.782	437.273	473.083	502.084	521.345	528.142	
888.6	396.758	437.242	473.037	502.018	521.26	528.049	
888.7	396.734	437.211	472.992	501.952	521.175	527.957	
888.8	396.71	437.18	472.946	501.887	521.091	527.864	
888.9	396.686	437.149	472.901	501.821	521.006	527.772	
889	396.662	437.118	472.855	501.756	520.922	527.679	
889.1	396.637	437.087	472.81	501.69	520.837	527.587	
889.2	396.613	437.056	472.764	501.624	520.753	527.495	
889.3	396.589	437.024	472.719	501.559	520.669	527.403	
889.4	396.564	436.993	472.673	501.493	520.585	527.311	
889.5	396.54	436.962	472.627	501.428	520.5	527.219	
889.6	396.516	436.93	472.581	501.362	520.416	527.128	
889.7	396.491	436.899	472.536	501.296	520.333	527.036	
889.8	396.467	436.867	472.49	501.231	520.249	526.945	
889.9	396.442	436.836	472.444	501.165	520.165	526.853	
890	396.417	436.804	472.398	501.1	520.081	526.762	
890.1	396.393	436.772	472.352	501.034	519.998	526.671	
890.2	396.368	436.741	472.306	500.969	519.914	526.58	
890.3	396.343	436.709	472.26	500.903	519.831	526.489	
890.4	396.319	436.677	472.214	500.838	519.747	526.398	
890.5	396.294	436.645	472.168	500.772	519.664	526.308	
890.6	396.269	436.613	472.122	500.707	519.581	526.217	
890.7	396.244	436.581	472.075	500.641	519.497	526.126	
890.8	396.219	436.549	472.029	500.576	519.414	526.036	
890.9	396.194	436.517	471.983	500.51	519.331	525.946	
891	396.169	436.485	471.937	500.445	519.248	525.856	
891.1	396.144	436.453	471.89	500.38	519.165	525.765	
891.2	396.118	436.42	471.844	500.314	519.083	525.675	
891.3	396.093	436.388	471.798	500.249	519	525.586	
891.4	396.068	436.356	471.751	500.183	518.917	525.496	
891.5	396.043	436.323	471.705	500.118	518.834	525.406	
891.6	396.017	436.291	471.658	500.052	518.752	525.317	
891.7	395.992	436.258	471.612	499.987	518.669	525.227	
891.8	395.967	436.226	471.565	499.922	518.587	525.138	
891.9	395.941	436.193	471.518	499.856	518.505	525.048	
892	395.916	436.161	471.472	499.791	518.422	524.959	
892.1	395.89	436.128	471.425	499.726	518.34	524.87	
892.2	395.864	436.095	471.378	499.66	518.258	524.781	
892.3	395.839	436.063	471.332	499.595	518.176	524.692	
892.4	395.813	436.03	471.285	499.53	518.094	524.603	
892.5	395.787	435.997	471.238	499.464	518.012	524.515	
892.6	395.761	435.964	471.191	499.399	517.93	524.426	
892.7	395.736	435.931	471.144	499.334	517.849	524.338	
892.8	395.71	435.898	471.097	499.269	517.767	524.249	
892.9	395.684	435.865	471.05	499.203	517.685	524.161	
893	395.658	435.832	471.003	499.138	517.604	524.073	
893.1	395.632	435.799	470.956	499.073	517.522	523.984	
893.2	395.606	435.766	470.909	499.008	517.441	523.896	
893.3	395.58	435.732	470.862	498.943	517.359	523.808	
893.4	395.554	435.699	470.815	498.877	517.278	523.721	
893.5	395.527	435.666	470.768	498.812	517.197	523.633	
893.6	395.501	435.632	470.721	498.747	517.116	523.545	
893.7	395.475	435.599	470.674	498.682	517.034	523.458	
893.8	395.449	435.565	470.626	498.617	516.953	523.37	
893.9	395.422	435.532	470.579	498.552	516.872	523.283	
894	395.396	435.498	470.532	498.486	516.792	523.195	
894.1	395.369	435.465	470.485	498.421	516.711	523.108	
894.2	395.343	435.431	470.437	498.356	516.63	523.021	
894.3	395.316	435.397	470.39	498.291	516.549	522.934	
894.4	395.29	435.364	470.342	498.226	516.469	522.847	
894.5	395.263	435.33	470.295	498.161	516.388	522.76	
894.6	395.236	435.296	470.248	498.096	516.307	522.673	
894.7	395.21	435.262	470.2	498.031	516.227	522.587	
894.8	395.183	435.228	470.152	497.966	516.147	522.5	
894.9	395.156	435.194	470.105	497.901	516.066	522.414	
895	395.129	435.16	470.057	497.836	515.986	522.327	
895.1	395.102	435.126	470.01	497.771	515.906	522.241	
895.2	395.075	435.092	469.962	497.706	515.826	522.155	
895.3	395.048	435.058	469.914	497.641	515.746	522.068	
895.4	395.021	435.024	469.867	497.576	515.666	521.982	
895.5	394.994	434.99	469.819	497.511	515.586	521.896	
895.6	394.967	434.955	469.771	497.446	515.506	521.81	
895.7	394.94	434.921	469.724	497.382	515.426	521.725	
895.8	394.913	434.887	469.676	497.317	515.346	521.639	
895.9	394.886	434.852	469.628	497.252	515.266	521.553	
896	394.858	434.818	469.58	497.187	515.187	521.468	
896.1	394.831	434.783	469.532	497.122	515.107	521.382	
896.2	394.804	434.749	469.484	497.057	515.028	521.297	
896.3	394.776	434.714	469.436	496.993	514.948	521.211	
896.4	394.749	434.68	469.388	496.928	514.869	521.126	
896.5	394.721	434.645	469.34	496.863	514.79	521.041	
896.6	394.694	434.61	469.292	496.798	514.71	520.956	
896.7	394.666	434.575	469.244	496.733	514.631	520.871	
896.8	394.639	434.541	469.196	496.669	514.552	520.786	
896.9	394.611	434.506	469.148	496.604	514.473	520.701	
897	394.583	434.471	469.1	496.539	514.394	520.616	
897.1	394.555	434.436	469.052	496.475	514.315	520.532	
897.2	394.528	434.401	469.004	496.41	514.236	520.447	
897.3	394.5	434.366	468.956	496.345	514.157	520.363	
897.4	394.472	434.331	468.908	496.281	514.078	520.278	
897.5	394.444	434.296	468.859	496.216	514	520.194	
897.6	394.416	434.261	468.811	496.151	513.921	520.11	
897.7	394.388	434.226	468.763	496.087	513.842	520.025	
897.8	394.36	434.19	468.715	496.022	513.764	519.941	
897.9	394.332	434.155	468.666	495.958	513.685	519.857	
898	394.304	434.12	468.618	495.893	513.607	519.773	
898.1	394.276	434.084	468.57	495.829	513.528	519.689	
898.2	394.248	434.049	468.521	495.764	513.45	519.606	
898.3	394.219	434.014	468.473	495.7	513.372	519.522	
898.4	394.191	433.978	468.424	495.635	513.294	519.438	
898.5	394.163	433.943	468.376	495.571	513.215	519.355	
898.6	394.134	433.907	468.327	495.506	513.137	519.271	
898.7	394.106	433.872	468.279	495.442	513.059	519.188	
898.8	394.077	433.836	468.23	495.377	512.981	519.104	
898.9	394.049	433.8	468.182	495.313	512.903	519.021	
899	394.02	433.765	468.133	495.248	512.826	518.938	
899.1	393.992	433.729	468.085	495.184	512.748	518.855	
899.2	393.963	433.693	468.036	495.12	512.67	518.772	
899.3	393.935	433.657	467.987	495.055	512.592	518.689	
899.4	393.906	433.621	467.939	494.991	512.515	518.606	
899.5	393.877	433.586	467.89	494.927	512.437	518.523	
899.6	393.848	433.55	467.841	494.862	512.36	518.44	
899.7	393.82	433.514	467.793	494.798	512.282	518.358	
899.8	393.791	433.478	467.744	494.734	512.205	518.275	
899.9	393.762	433.442	467.695	494.67	512.127	518.192	
900	393.733	433.406	467.646	494.605	512.05	518.11	
900.1	393.704	433.369	467.598	494.541	511.973	518.028	
900.2	393.675	433.333	467.549	494.477	511.896	517.945	
900.3	393.646	433.297	467.5	494.413	511.818	517.863	
900.4	393.617	433.261	467.451	494.349	511.741	517.781	
900.5	393.588	433.225	467.402	494.284	511.664	517.699	
900.6	393.558	433.188	467.353	494.22	511.587	517.617	
900.7	393.529	433.152	467.305	494.156	511.51	517.535	
900.8	393.5	433.115	467.256	494.092	511.434	517.453	
900.9	393.471	433.079	467.207	494.028	511.357	517.371	
901	393.441	433.043	467.158	493.964	511.28	517.289	
901.1	393.412	433.006	467.109	493.9	511.203	517.208	
901.2	393.383	432.97	467.06	493.836	511.127	517.126	
901.3	393.353	432.933	467.011	493.772	511.05	517.044	
901.4	393.324	432.896	466.962	493.708	510.973	516.963	
901.5	393.294	432.86	466.913	493.644	510.897	516.882	
901.6	393.265	432.823	466.863	493.58	510.821	516.8	
901.7	393.235	432.786	466.814	493.516	510.744	516.719	
901.8	393.205	432.749	466.765	493.452	510.668	516.638	
901.9	393.176	432.713	466.716	493.388	510.592	516.557	
902	393.146	432.676	466.667	493.324	510.515	516.476	
902.1	393.116	432.639	466.618	493.26	510.439	516.395	
902.2	393.086	432.602	466.569	493.196	510.363	516.314	
902.3	393.057	432.565	466.519	493.132	510.287	516.233	
902.4	393.027	432.528	466.47	493.068	510.211	516.152	
902.5	392.997	432.491	466.421	493.005	510.135	516.071	
902.6	392.967	432.454	466.372	492.941	510.059	515.991	
902.7	392.937	432.417	466.322	492.877	509.983	515.91	
902.8	392.907	432.38	466.273	492.813	509.907	515.829	
902.9	392.877	432.343	466.224	492.749	509.831	515.749	
903	392.847	432.305	466.175	492.686	509.756	515.669	
903.1	392.817	432.268	466.125	492.622	509.68	515.588	
903.2	392.786	432.231	466.076	492.558	509.604	515.508	
903.3	392.756	432.194	466.026	492.495	509.529	515.428	
