pos1	pos2	pos3	pos4	pos5	pos6
0	0	0	0.636189	0.839162	0.923723	
0	0	0	0.636027	0.838996	0.923593	
0	0	0	0.635864	0.83883	0.923463	
0	0	0	0.635701	0.838664	0.923332	
0	0	0	0.635538	0.838498	0.923202	
0	0	0	0.635376	0.838331	0.923071	
0	0	0	0.635215	0.838164	0.922941	
0	0	0	0.635055	0.837996	0.92281	
0	0	0	0.634896	0.837829	0.922679	
0	0	0	0.634737	0.837661	0.922548	
0	0	0	0.634578	0.837492	0.922417	
0	0	0	0.63442	0.837325	0.922285	
0	0	0	0.634262	0.837158	0.922154	
0	0	0	0.634105	0.83699	0.922022	
0	0	0	0.633947	0.836822	0.921891	
0	0	0	0.63379	0.836654	0.921759	
0	0	0	0.633633	0.836486	0.921627	
0	0	0	0.633476	0.836318	0.921496	
0	0	0	0.63332	0.83615	0.921364	
0	0	0	0.633163	0.835981	0.921231	
0	0	0	0.633007	0.835813	0.921099	
0	0	0	0.63285	0.835645	0.920967	
0	0	0	0.632694	0.835476	0.920834	
0	0	0	0.632537	0.835307	0.920702	
0	0	0	0.63238	0.835139	0.920569	
0	0	0	0.632223	0.83497	0.920437	
0	0	0	0.632066	0.834801	0.920304	
0	0	0	0.631909	0.834633	0.920171	
0	0	0	0.631752	0.834464	0.920037	
0	0	0	0.631594	0.834295	0.919904	
0	0	0	0.631436	0.834126	0.919771	
0	0	0	0.631278	0.833957	0.919638	
0	0	0	0.631119	0.833788	0.919504	
0	0	0	0.630961	0.83362	0.91937	
0	0	0	0.630802	0.83345	0.919236	
0	0	0	0.630643	0.833281	0.919103	
0	0	0	0.630483	0.833112	0.918968	
0	0	0	0.630324	0.832943	0.918834	
0	0	0	0.630164	0.832774	0.9187	
0	0	0	0.630004	0.832604	0.918566	
0	0	0	0.629845	0.832435	0.918431	
0	0	0	0.629684	0.832266	0.918296	
0	0	0	0.629524	0.832095	0.918162	
0	0	0	0.629364	0.831925	0.918027	
0	0	0	0.629204	0.831755	0.917892	
0	0	0	0.629043	0.831585	0.917757	
0	0	0	0.628883	0.831415	0.917622	
0	0	0	0.628722	0.831244	0.917486	
0	0	0	0.628562	0.831074	0.917351	
0	0	0	0.628401	0.830903	0.917215	
0	0	0	0.628241	0.830733	0.917079	
0	0	0	0.628081	0.830562	0.916943	
0	0	0	0.62792	0.830392	0.916807	
0	0	0	0.62776	0.830221	0.916671	
0	0	0	0.6276	0.830051	0.916535	
0	0	0	0.627439	0.829883	0.916399	
0	0	0	0.627279	0.829715	0.916262	
0	0	0	0.627119	0.829549	0.916126	
0	0	0	0.626959	0.829382	0.915989	
0	0	0	0.626799	0.829215	0.915852	
0	0	0	0.62664	0.829049	0.915715	
0	0	0	0.62648	0.828882	0.915578	
0	0	0	0.62632	0.828716	0.91544	
0	0	0	0.626161	0.828549	0.915303	
0	0	0	0.626001	0.828383	0.915165	
0	0	0	0.625842	0.828216	0.915028	
0	0	0	0.625683	0.82805	0.91489	
0	0	0	0.625523	0.827883	0.914752	
0	0	0	0.625364	0.827717	0.914614	
0	0	0	0.625205	0.82755	0.914476	
0	0	0	0.625045	0.827384	0.914337	
0	0	0	0.624885	0.827217	0.914199	
0	0	0	0.624727	0.827051	0.91406	
0	0	0	0.62457	0.826884	0.913921	
0	0	0	0.624413	0.826717	0.913782	
0	0	0	0.624257	0.826551	0.913643	
0	0	0	0.624101	0.826384	0.913504	
0	0	0	0.623945	0.826217	0.913365	
0	0	0	0.62379	0.82605	0.913225	
0	0	0	0.623635	0.825883	0.913085	
0	0	0	0.623481	0.825717	0.912946	
0	0	0	0.623327	0.82555	0.912806	
0	0	0	0.623172	0.825383	0.912666	
0	0	0	0.623019	0.825216	0.912525	
0	0	0	0.622865	0.825049	0.912385	
0	0	0	0.622712	0.824882	0.912244	
0	0	0	0.622559	0.824714	0.912103	
0	0	0	0.622406	0.824547	0.911963	
0	0	0	0.622253	0.82438	0.911822	
0	0	0	0.622101	0.824211	0.91168	
0	0	0	0.621949	0.824043	0.911539	
0	0	0	0.621798	0.823875	0.911397	
0	0	0	0.621646	0.823707	0.911255	
0	0	0	0.621495	0.823539	0.911114	
0	0	0	0.621343	0.823372	0.910972	
0	0	0	0.621192	0.823204	0.910829	
0	0	0	0.621041	0.823036	0.910687	
0	0	0	0.620889	0.822868	0.910544	
0	0	0	0.620738	0.822699	0.910402	
0	0	0	0.620587	0.822531	0.910259	
0	0	0	0.620435	0.822363	0.910116	
0	0	0	0.620283	0.822194	0.909972	
0	0	0	0.620131	0.822026	0.909829	
0	0	0	0.619979	0.821857	0.909685	
0	0	0	0.619826	0.821688	0.909541	
0	0	0	0.619673	0.821518	0.909397	
0	0	0	0.61952	0.821348	0.909253	
0	0	0	0.619366	0.821178	0.909108	
0	0	0	0.619212	0.821007	0.908963	
0	0	0	0.619057	0.820837	0.908818	
0	0	0	0.618902	0.820665	0.908673	
0	0	0	0.618747	0.820494	0.908528	
0	0	0	0.618591	0.820323	0.908382	
0	0	0	0.618436	0.820151	0.908235	
0	0	0	0.61828	0.81998	0.908088	
0	0	0	0.618123	0.819808	0.907941	
0	0	0	0.617967	0.819637	0.907794	
0	0	0	0.61781	0.819466	0.907645	
0	0	0	0.617653	0.819294	0.907498	
0	0	0	0.617496	0.819123	0.907352	
0	0	0	0.617339	0.818952	0.907206	
0	0	0	0.617182	0.81878	0.90706	
0	0	0	0.617025	0.818609	0.906915	
0	0	0	0.616867	0.818437	0.906769	
0	0	0	0.61671	0.818266	0.906624	
0	0	0	0.616553	0.818095	0.906479	
0	0	0	0.616396	0.817923	0.906334	
0	0	0	0.616238	0.817752	0.906189	
0	0	0	0.616081	0.81758	0.906044	
0	0	0	0.615924	0.817409	0.9059	
0	0	0	0.615767	0.817237	0.905755	
0	0	0	0.61561	0.817065	0.90561	
0	0	0	0.615453	0.816893	0.905465	
0	0	0	0.615296	0.816722	0.90532	
0	0	0	0.615139	0.81655	0.905175	
0	0	0	0.614983	0.816378	0.90503	
0	0	0	0.614826	0.816206	0.904885	
0	0	0	0.614669	0.816033	0.90474	
0	0	0	0.614512	0.815861	0.904595	
0	0	0	0.614358	0.815689	0.904449	
0	0	0	0.614204	0.815517	0.904304	
0	0	0	0.614051	0.815344	0.904159	
0	0	0	0.613898	0.815172	0.904013	
0	0	0	0.613745	0.814999	0.903868	
0	0	0	0.613593	0.814827	0.903722	
0	0	0	0.61344	0.814654	0.903577	
0	0	0	0.613288	0.814481	0.903431	
0	0	0	0.613137	0.814309	0.903285	
0	0	0	0.612986	0.814136	0.903139	
0	0	0	0.612834	0.813963	0.902993	
0	0	0	0.612684	0.813789	0.902847	
0	0	0	0.612533	0.813616	0.902701	
0	0	0	0.612383	0.813442	0.902555	
0	0	0	0.612233	0.813268	0.902409	
0	0	0	0.612083	0.813094	0.902263	
0	0	0	0.611933	0.81292	0.902116	
0	0	0	0.611784	0.812746	0.90197	
0	0	0	0.611635	0.812572	0.901823	
0	0	0	0.611486	0.8124	0.901676	
0	0	0	0.611337	0.812229	0.901529	
0	0	0	0.611189	0.812059	0.901382	
0	0	0	0.61104	0.811889	0.901235	
0	0	0	0.610892	0.811719	0.901088	
0	0	0	0.610744	0.81155	0.900941	
0	0	0	0.610596	0.81138	0.900794	
0	0	0	0.610448	0.811211	0.900647	
0	0	0	0.610301	0.811041	0.900499	
0	0	0	0.610153	0.810872	0.900351	
0	0	0	0.610006	0.810702	0.900204	
0	0	0	0.60986	0.810532	0.900056	
0	0	0	0.609714	0.810363	0.899908	
0	0	0	0.609568	0.810193	0.89976	
0	0	0	0.609422	0.810024	0.899612	
0	0	0	0.609276	0.809855	0.899463	
0	0	0	0.609129	0.809686	0.899315	
0	0	0	0.608983	0.809516	0.899167	
0	0	0	0.608837	0.809347	0.899018	
0	0	0	0.60869	0.809178	0.898869	
0	0	0	0.608543	0.809008	0.898721	
0	0	0	0.608396	0.808838	0.898572	
0	0	0	0.608249	0.808669	0.898423	
0	0	0	0.6081	0.8085	0.898274	
0	0	0	0.607952	0.80833	0.898124	
0	0	0	0.607802	0.80816	0.897975	
0	0	0	0.607653	0.80799	0.897826	
0	0	0	0.607502	0.807821	0.897676	
0	0	0	0.607351	0.80765	0.897527	
0	0	0	0.6072	0.807481	0.897377	
0	0	0	0.607048	0.80731	0.897227	
0	0	0	0.606896	0.80714	0.897077	
0	0	0	0.606744	0.80697	0.896927	
0	0	0	0.60659	0.8068	0.896777	
0	0	0	0.606437	0.80663	0.896626	
0	0	0	0.606284	0.80646	0.896476	
0	0	0	0.60613	0.806289	0.896325	
0	0	0	0.605976	0.806118	0.896174	
0	0	0	0.605821	0.805948	0.896024	
0	0	0	0.605667	0.805777	0.895873	
0	0	0	0.605512	0.805606	0.895722	
0	0	0	0.605358	0.805435	0.89557	
0	0	0	0.605203	0.805264	0.895419	
0	0	0	0.605048	0.805092	0.895268	
0	0	0	0.604893	0.804921	0.895116	
0	0	0	0.604738	0.804749	0.894964	
0	0	0	0.604583	0.804577	0.894813	
0	0	0	0.60443	0.804405	0.894661	
0	0	0	0.604278	0.804232	0.894508	
0	0	0	0.604127	0.804059	0.894356	
0	0	0	0.603976	0.803885	0.894204	
0	0	0	0.603825	0.803711	0.894051	
0	0	0	0.603674	0.803538	0.893899	
0	0	0	0.603524	0.803364	0.893746	
0	0	0	0.603373	0.80319	0.893593	
0	0	0	0.603224	0.803016	0.89344	
0	0	0	0.603074	0.802842	0.893287	
0	0	0	0.602925	0.802668	0.893133	
0	0	0	0.602776	0.802494	0.89298	
0	0	0	0.602627	0.80232	0.892826	
0	0	0	0.602479	0.802147	0.892673	
0	0	0	0.602331	0.801973	0.892519	
0	0	0	0.602183	0.801799	0.892365	
0	0	0	0.602036	0.801625	0.89221	
0	0	0	0.601889	0.801451	0.892056	
0	0	0	0.601742	0.801277	0.891902	
0	0	0	0.601595	0.801103	0.891747	
0	0	0	0.601449	0.800929	0.891592	
0	0	0	0.601303	0.800755	0.891437	
0	0	0	0.601157	0.800581	0.891282	
0	0	0	0.601011	0.800407	0.891127	
0	0	0	0.600866	0.800233	0.890971	
0	0	0	0.600721	0.800059	0.890816	
0	0	0	0.600576	0.799885	0.89066	
0	0	0	0.600431	0.79971	0.890504	
0	0	0	0.600286	0.799536	0.890348	
0	0	0	0.600142	0.799362	0.890192	
0	0	0	0.599997	0.799187	0.890035	
0	0	0	0.599853	0.799013	0.889878	
0	0	0	0.599709	0.798839	0.889721	
0	0	0	0.599566	0.798664	0.889564	
0	0	0	0.599422	0.798489	0.889407	
0	0	0	0.599279	0.798314	0.88925	
0	0	0	0.599135	0.798139	0.889092	
0	0	0	0.598992	0.797965	0.888934	
0	0	0	0.598849	0.797789	0.888776	
0	0	0	0.598707	0.797614	0.888618	
0	0	0	0.598564	0.797439	0.888459	
0	0	0	0.598421	0.797264	0.8883	
0	0	0	0.598279	0.797089	0.888141	
0	0	0	0.598137	0.796912	0.887982	
0	0	0	0.597996	0.796737	0.887823	
0	0	0	0.597855	0.796562	0.887663	
0	0	0	0.597715	0.796387	0.887503	
0	0	0	0.597573	0.79621	0.887342	
0	0	0	0.597432	0.796034	0.88718	
0	0	0	0.59729	0.795857	0.887019	
0	0	0	0.597148	0.795682	0.886858	
0	0	0	0.597005	0.795508	0.886698	
0	0	0	0.596862	0.795335	0.886538	
0	0	0	0.596718	0.795162	0.886379	
0	0	0	0.596574	0.79499	0.886219	
0	0	0	0.596429	0.794818	0.88606	
0	0	0	0.596283	0.794646	0.885902	
0	0	0	0.596136	0.794474	0.885743	
0	0	0	0.595988	0.794303	0.885585	
0	0	0	0.595839	0.794131	0.885426	
0	0	0	0.59569	0.793959	0.885268	
0	0	0	0.595541	0.793788	0.885109	
0	0	0	0.595391	0.793616	0.884951	
0	0	0	0.59524	0.793445	0.884793	
0	0	0	0.595088	0.793273	0.884634	
0	0	0	0.594937	0.793101	0.884476	
0	0	0	0.594785	0.79293	0.884317	
0	0	0	0.594635	0.792759	0.884159	
0	0	0	0.594486	0.792587	0.884001	
0	0	0	0.594337	0.792415	0.883842	
0	0	0	0.594189	0.792243	0.883684	
0	0	0	0.59404	0.792072	0.883525	
0	0	0	0.59389	0.7919	0.883366	
0	0	0	0.593741	0.791728	0.883208	
0	0	0	0.593592	0.791556	0.883049	
0	0	0	0.593444	0.791384	0.88289	
0	0	0	0.593295	0.791213	0.882731	
0	0	0	0.593147	0.791041	0.882572	
0	0	0	0.592999	0.790869	0.882413	
0	0	0	0.592851	0.790697	0.882254	
0	0	0	0.592704	0.790524	0.882095	
0	0	0	0.592557	0.790352	0.881936	
0	0	0	0.59241	0.79018	0.881777	
0	0	0	0.592264	0.790007	0.881617	
0	0	0	0.592118	0.789835	0.881458	
0	0	0	0.591972	0.789662	0.881298	
0	0	0	0.591827	0.789489	0.881139	
0	0	0	0.591682	0.789316	0.880979	
0	0	0	0.591538	0.789144	0.880819	
0	0	0	0.591394	0.788971	0.880659	
0	0	0	0.59125	0.788798	0.880499	
0	0	0	0.591106	0.788625	0.880339	
0	0	0	0.590963	0.788451	0.880179	
0	0	0	0.59082	0.788278	0.880019	
0	0	0	0.590678	0.788104	0.879859	
0	0	0	0.590535	0.78793	0.879698	
0	0	0	0.590393	0.787755	0.879538	
0	0	0	0.590251	0.78758	0.879377	
0	0	0	0.59011	0.787405	0.879216	
0	0	0	0.589968	0.78723	0.879055	
0	0	0	0.589827	0.787054	0.878895	
0	0	0	0.589686	0.786878	0.878734	
0	0	0	0.589545	0.786702	0.878572	
0	0	0	0.589405	0.786526	0.878411	
0	0	0	0.589264	0.786351	0.87825	
0	0	0	0.589124	0.786175	0.878089	
0	0	0	0.588984	0.785999	0.877927	
0	0	0	0.588844	0.785824	0.877765	
0	0	0	0.588705	0.785648	0.877604	
0	0	0	0.588565	0.785472	0.877442	
0	0	0	0.588426	0.785297	0.87728	
0	0	0	0.588287	0.785121	0.877118	
0	0	0	0.588148	0.784945	0.876956	
0	0	0	0.588009	0.78477	0.876793	
0	0	0	0.58787	0.784594	0.876631	
0	0	0	0.587731	0.784418	0.876468	
0	0	0	0.587592	0.784242	0.876306	
0	0	0	0.587454	0.784066	0.876143	
0	0	0	0.587316	0.783891	0.87598	
0	0	0	0.587177	0.783715	0.875817	
0	0	0	0.587039	0.783538	0.875654	
0	0	0	0.586901	0.783362	0.875491	
0	0	0	0.586763	0.783186	0.875327	
0	0	0	0.586626	0.783008	0.875164	
0	0	0	0.58649	0.782833	0.875	
0	0	0	0.586354	0.782658	0.874836	
0	0	0	0.586217	0.782481	0.874672	
0	0	0	0.58608	0.782305	0.874508	
0	0	0	0.585943	0.782129	0.874344	
0	0	0	0.585804	0.781952	0.87418	
0	0	0	0.585665	0.781776	0.874016	
0	0	0	0.585526	0.781599	0.873851	
0	0	0	0.585385	0.781422	0.873687	
0	0	0	0.585246	0.781245	0.873522	
0	0	0	0.585106	0.781068	0.873357	
0	0	0	0.584965	0.780891	0.873192	
0	0	0	0.584824	0.780713	0.873027	
0	0	0	0.584682	0.780535	0.872862	
0	0	0	0.584539	0.780358	0.872696	
0	0	0	0.584395	0.78018	0.872531	
0	0	0	0.58425	0.780003	0.872365	
0	0	0	0.584105	0.779825	0.872199	
0	0	0	0.583959	0.779647	0.872033	
0	0	0	0.583813	0.779472	0.871867	
0	0	0	0.583666	0.779297	0.8717	
0	0	0	0.58352	0.779123	0.871534	
0	0	0	0.583373	0.778949	0.871367	
0	0	0	0.583226	0.778775	0.871201	
0	0	0	0.583079	0.778602	0.871034	
0	0	0	0.582933	0.778428	0.870866	
0	0	0	0.582787	0.778255	0.870699	
0	0	0	0.582641	0.778082	0.870532	
0	0	0	0.582495	0.777909	0.870364	
0	0	0	0.582349	0.777736	0.870196	
0	0	0	0.582204	0.777563	0.870028	
0	0	0	0.582059	0.777389	0.86986	
0	0	0	0.581914	0.777216	0.869691	
0	0	0	0.58177	0.777043	0.869523	
0	0	0	0.581627	0.77687	0.869354	
0	0	0	0.581483	0.776697	0.869185	
0	0	0	0.581341	0.776523	0.869015	
0	0	0	0.581198	0.77635	0.868846	
0	0	0	0.581056	0.776177	0.868676	
0	0	0	0.580915	0.776004	0.868506	
0	0	0	0.580774	0.77583	0.868335	
0	0	0	0.580633	0.775657	0.868165	
0	0	0	0.580493	0.775484	0.867993	
0	0	0	0.580353	0.77531	0.867822	
0	0	0	0.580214	0.775137	0.86765	
0	0	0	0.580074	0.774963	0.867477	
0	0	0	0.579936	0.774789	0.867304	
0	0	0	0.579797	0.774615	0.867132	
0	0	0	0.579659	0.774442	0.866961	
0	0	0	0.579521	0.774268	0.86679	
0	0	0	0.579383	0.774094	0.86662	
0	0	0	0.579246	0.77392	0.86645	
0	0	0	0.579108	0.773746	0.86628	
0	0	0	0.578971	0.773572	0.866111	
0	0	0	0.578834	0.773397	0.865941	
0	0	0	0.578698	0.773223	0.865772	
0	0	0	0.578561	0.773049	0.865603	
0	0	0	0.578425	0.772874	0.865434	
0	0	0	0.578289	0.7727	0.865265	
0	0	0	0.578153	0.772525	0.865096	
0	0	0	0.578018	0.77235	0.864927	
0	0	0	0.577882	0.772174	0.864757	
0	0	0	0.577746	0.771999	0.864588	
0	0	0	0.577611	0.771823	0.864419	
0	0	0	0.577476	0.771648	0.86425	
0	0	0	0.577341	0.771472	0.864081	
0	0	0	0.577206	0.771296	0.863912	
0	0	0	0.577071	0.771119	0.863743	
0	0	0	0.576936	0.770942	0.863574	
0	0	0	0.576801	0.770765	0.863404	
0	0	0	0.576667	0.770588	0.863235	
0	0	0	0.576532	0.770411	0.863066	
0	0	0	0.576397	0.770234	0.862896	
0	0	0	0.576263	0.770057	0.862727	
0	0	0	0.576131	0.76988	0.862557	
0	0	0	0.575999	0.769703	0.862387	
0	0	0	0.575868	0.769526	0.862218	
0	0	0	0.575738	0.769349	0.862048	
0	0	0	0.575608	0.769172	0.861878	
0	0	0	0.575479	0.768993	0.861708	
0	0	0	0.57535	0.768817	0.861538	
0	0	0	0.575222	0.768641	0.861368	
0	0	0	0.575093	0.768464	0.861198	
0	0	0	0.574963	0.768286	0.861028	
0	0	0	0.574832	0.768109	0.860857	
0	0	0	0.574699	0.767932	0.860687	
0	0	0	0.574566	0.767754	0.860517	
0	0	0	0.574432	0.767577	0.860346	
0	0	0	0.574296	0.7674	0.860175	
0	0	0	0.574159	0.767222	0.860004	
0	0	0	0.57402	0.767045	0.859834	
0	0	0	0.57388	0.766867	0.859663	
0	0	0	0.573739	0.76669	0.859492	
0	0	0	0.573596	0.766512	0.859321	
0	0	0	0.573453	0.766334	0.85915	
0	0	0	0.573309	0.766156	0.858978	
0	0	0	0.573165	0.765978	0.858807	
0	0	0	0.573021	0.7658	0.858636	
0	0	0	0.572875	0.765621	0.858464	
0	0	0	0.572731	0.765443	0.858292	
0	0	0	0.572586	0.765265	0.858121	
0	0	0	0.572441	0.765086	0.857949	
0	0	0	0.572298	0.764908	0.857777	
0	0	0	0.572153	0.764729	0.857605	
0	0	0	0.572009	0.76455	0.857433	
0	0	0	0.571866	0.764372	0.85726	
0	0	0	0.571723	0.764193	0.857088	
0	0	0	0.57158	0.764015	0.856916	
0	0	0	0.571439	0.763839	0.856743	
0	0	0	0.571297	0.763664	0.85657	
0	0	0	0.571156	0.76349	0.856397	
0	0	0	0.571015	0.763316	0.856224	
0	0	0	0.570875	0.763142	0.856051	
0	0	0	0.570735	0.762968	0.855878	
0	0	0	0.570596	0.762793	0.855705	
0	0	0	0.570457	0.762619	0.855531	
0	0	0	0.570319	0.762445	0.855358	
0	0	0	0.570181	0.762271	0.855184	
0	0	0	0.570043	0.762096	0.85501	
0	0	0	0.569907	0.761922	0.854836	
0	0	0	0.56977	0.761748	0.854662	
0	0	0	0.569634	0.761574	0.854488	
0	0	0	0.569499	0.7614	0.854314	
0	0	0	0.569364	0.761225	0.85414	
0	0	0	0.569229	0.761051	0.853965	
0	0	0	0.569094	0.760877	0.85379	
0	0	0	0.56896	0.760703	0.853615	
0	0	0	0.568826	0.760528	0.85344	
0	0	0	0.568693	0.760354	0.853265	
0	0	0	0.568559	0.760179	0.85309	
0	0	0	0.568426	0.760005	0.852914	
0	0	0	0.568294	0.75983	0.852739	
0	0	0	0.568161	0.759655	0.852563	
0	0	0	0.568028	0.75948	0.852387	
0	0	0	0.567896	0.759306	0.852211	
0	0	0	0.567764	0.759131	0.852035	
0	0	0	0.567632	0.758956	0.851859	
0	0	0	0.5675	0.758781	0.851682	
0	0	0	0.567368	0.758606	0.851505	
0	0	0	0.567239	0.758431	0.851328	
0	0	0	0.56711	0.758256	0.851151	
0	0	0	0.566982	0.758081	0.850974	
0	0	0	0.566854	0.757906	0.850796	
0	0	0	0.566727	0.757731	0.850619	
0	0	0	0.5666	0.757555	0.850441	
0	0	0	0.566472	0.757379	0.850263	
0	0	0	0.566345	0.757203	0.850084	
0	0	0	0.566217	0.757027	0.849906	
0	0	0	0.56609	0.756851	0.849727	
0	0	0	0.565963	0.756675	0.849548	
0	0	0	0.565836	0.756498	0.849368	
0	0	0	0.565709	0.756322	0.849188	
0	0	0	0.565582	0.756146	0.849008	
0	0	0	0.565455	0.755969	0.848827	
0	0	0	0.565328	0.755793	0.848646	
0	0	0	0.565201	0.755615	0.848465	
0	0	0	0.565076	0.755438	0.848283	
0	0	0	0.56495	0.75526	0.848102	
0	0	0	0.564825	0.755083	0.847923	
0	0	0	0.564699	0.754903	0.847742	
0	0	0	0.564576	0.754727	0.847564	
0	0	0	0.564452	0.754549	0.847386	
0	0	0	0.564326	0.754371	0.847207	
0	0	0	0.564199	0.754193	0.847029	
0	0	0	0.564071	0.754016	0.846851	
0	0	0	0.563941	0.753838	0.846673	
0	0	0	0.563809	0.75366	0.846495	
0	0	0	0.563675	0.753481	0.846317	
0	0	0	0.563539	0.753303	0.846139	
0	0	0	0.563402	0.753125	0.845962	
0	0	0	0.563263	0.752947	0.845784	
0	0	0	0.563122	0.752769	0.845606	
0	0	0	0.56298	0.752591	0.845428	
0	0	0	0.562836	0.752412	0.845251	
0	0	0	0.562694	0.752234	0.845073	
0	0	0	0.562549	0.752056	0.844895	
0	0	0	0.562406	0.751878	0.844717	
0	0	0	0.562262	0.751699	0.844539	
0	0	0	0.562117	0.751521	0.844361	
0	0	0	0.561975	0.751342	0.844184	
0	0	0	0.561831	0.751163	0.844006	
0	0	0	0.561688	0.750984	0.843828	
0	0	0	0.561546	0.750805	0.84365	
0	0	0	0.561406	0.750627	0.843471	
0	0	0	0.561265	0.750447	0.843293	
0	0	0	0.561125	0.750268	0.843115	
0	0	0	0.560985	0.750089	0.842937	
0	0	0	0.560846	0.74991	0.842758	
0	0	0	0.560708	0.749731	0.84258	
0	0	0	0.56057	0.749551	0.842401	
0	0	0	0.560433	0.749372	0.842223	
0	0	0	0.560298	0.749193	0.842044	
0	0	0	0.560162	0.749015	0.841865	
0	0	0	0.560028	0.748839	0.841687	
0	0	0	0.559894	0.748663	0.841508	
0	0	0	0.559761	0.748489	0.841329	
0	0	0	0.559629	0.748314	0.84115	
0	0	0	0.559496	0.74814	0.840971	
0	0	0	0.559364	0.747966	0.840792	
0	0	0	0.559233	0.747791	0.840612	
0	0	0	0.559102	0.747617	0.840433	
0	0	0	0.558972	0.747443	0.840254	
0	0	0	0.558842	0.747268	0.840074	
0	0	0	0.558712	0.747093	0.839894	
0	0	0	0.558585	0.746919	0.839715	
0	0	0	0.558458	0.746744	0.839535	
0	0	0	0.558332	0.746569	0.839355	
0	0	0	0.558207	0.746394	0.839175	
0	0	0	0.558081	0.746219	0.838995	
0	0	0	0.557956	0.746044	0.838815	
0	0	0	0.557831	0.745869	0.838634	
0	0	0	0.557707	0.745694	0.838454	
0	0	0	0.557582	0.745518	0.838273	
0	0	0	0.557457	0.745343	0.838093	
0	0	0	0.557333	0.745168	0.837912	
0	0	0	0.557209	0.744992	0.837731	
0	0	0	0.557084	0.744817	0.83755	
0	0	0	0.55696	0.744642	0.837369	
0	0	0	0.556836	0.744466	0.837188	
0	0	0	0.556712	0.744291	0.837007	
0	0	0	0.556588	0.744116	0.836825	
0	0	0	0.556465	0.74394	0.836644	
0	0	0	0.556341	0.743765	0.836462	
0	0	0	0.556217	0.743589	0.83628	
0	0	0	0.556094	0.743414	0.836098	
0	0	0	0.55597	0.743238	0.835916	
0	0	0	0.555847	0.743063	0.835734	
0	0	0	0.555723	0.742886	0.835552	
0	0	0	0.5556	0.74271	0.83537	
0	0	0	0.555477	0.742533	0.835187	
0	0	0	0.555354	0.742357	0.835004	
0	0	0	0.555231	0.74218	0.834821	
0	0	0	0.555108	0.742004	0.834638	
0	0	0	0.554986	0.741827	0.834455	
0	0	0	0.554863	0.74165	0.834272	
0	0	0	0.554741	0.741474	0.834089	
0	0	0	0.554622	0.741297	0.833905	
0	0	0	0.554501	0.74112	0.833721	
0	0	0	0.554382	0.740943	0.833537	
0	0	0	0.554263	0.740766	0.833353	
0	0	0	0.554145	0.740588	0.833169	
0	0	0	0.554025	0.740411	0.832984	
0	0	0	0.553903	0.740233	0.832799	
0	0	0	0.553778	0.740054	0.832615	
0	0	0	0.553651	0.739876	0.83243	
0	0	0	0.553521	0.739698	0.832245	
0	0	0	0.553388	0.73952	0.832059	
0	0	0	0.553252	0.739341	0.831873	
0	0	0	0.553114	0.739163	0.831688	
0	0	0	0.552975	0.738985	0.831501	
0	0	0	0.552831	0.738806	0.831315	
0	0	0	0.552689	0.738628	0.831128	
0	0	0	0.552544	0.738449	0.830941	
0	0	0	0.552401	0.738271	0.830754	
0	0	0	0.552256	0.738092	0.830566	
0	0	0	0.552114	0.737914	0.830377	
0	0	0	0.551969	0.737735	0.830188	
0	0	0	0.551826	0.737556	0.829999	
0	0	0	0.551685	0.737378	0.829812	
0	0	0	0.551544	0.737199	0.829625	
0	0	0	0.551403	0.737019	0.829439	
0	0	0	0.551263	0.73684	0.829253	
0	0	0	0.551126	0.736661	0.829067	
0	0	0	0.550988	0.736482	0.828882	
0	0	0	0.550851	0.736303	0.828697	
0	0	0	0.550714	0.736123	0.828512	
0	0	0	0.550579	0.735944	0.828327	
0	0	0	0.550445	0.735764	0.828142	
0	0	0	0.550312	0.735585	0.827957	
0	0	0	0.550182	0.735406	0.827772	
0	0	0	0.550054	0.735226	0.827587	
0	0	0	0.549927	0.735047	0.827403	
0	0	0	0.549801	0.734868	0.827218	
0	0	0	0.549675	0.734688	0.827033	
0	0	0	0.549551	0.734511	0.826849	
0	0	0	0.549426	0.734335	0.826664	
0	0	0	0.549303	0.73416	0.826479	
0	0	0	0.549179	0.733985	0.826294	
0	0	0	0.549056	0.73381	0.82611	
0	0	0	0.548933	0.733636	0.825925	
0	0	0	0.548811	0.733462	0.82574	
0	0	0	0.548689	0.733288	0.825555	
0	0	0	0.548567	0.733114	0.82537	
0	0	0	0.548445	0.732939	0.825185	
0	0	0	0.548323	0.732765	0.825	
0	0	0	0.548202	0.73259	0.824815	
0	0	0	0.548081	0.732415	0.82463	
0	0	0	0.54796	0.73224	0.824444	
0	0	0	0.547838	0.732065	0.824259	
0	0	0	0.547718	0.731889	0.824074	
0	0	0	0.547597	0.731714	0.823888	
0	0	0	0.547476	0.731539	0.823703	
0	0	0	0.547356	0.731363	0.823517	
0	0	0	0.547235	0.731188	0.823332	
0	0	0	0.547115	0.731013	0.823146	
0	0	0	0.546995	0.730837	0.82296	
0	0	0	0.546875	0.730662	0.822775	
0	0	0	0.546755	0.730486	0.822589	
0	0	0	0.546635	0.730311	0.822403	
0	0	0	0.546515	0.730135	0.822217	
0	0	0	0.546395	0.72996	0.82203	
0	0	0	0.546276	0.729784	0.821844	
0	0	0	0.546156	0.729608	0.821658	
0	0	0	0.546037	0.729433	0.821471	
0	0	0	0.545918	0.729257	0.821285	
0	0	0	0.545799	0.729082	0.821098	
