TemperatureC,Vitesse:0,Vitesse:1,Vitesse:2,FractionLiq,Concentration_carbon,Concentration_chromium,FractionBCC,FractionFCC,FractionM7C3,FractionCementite,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
122.125,8.56258e-018,-7.56575e-018,-2.94808e-017,0,2.05032,30.2093,0.71322,0,0,0.28678,1,0.0471,-0.00297761,-0.00304722,0.0471,314,0
122.16,-2.51051e-018,1.69873e-018,-3.13567e-017,0,2.04973,30.2077,0.713303,0,0,0.286697,1,0.04725,-0.00297761,-0.00304722,0.04725,315,0
122.195,2.08234e-018,-2.92471e-018,-2.44111e-017,0,2.04931,30.2057,0.713361,0,0,0.286639,1,0.0474,-0.00297761,-0.00304722,0.0474,316,0
122.23,1.3338e-017,-6.37352e-018,-1.60037e-017,0,2.04881,30.2036,0.713431,0,0,0.286569,1,0.04755,-0.00297761,-0.00304722,0.04755,317,0
122.265,1.74969e-017,-4.71897e-018,-5.55212e-018,0,2.04776,30.198,0.713579,0,0,0.286421,1,0.0477,-0.00297761,-0.00304722,0.0477,318,0
122.299,6.64958e-018,1.52266e-018,9.33857e-018,0,2.04572,30.1864,0.713864,0,0,0.286136,1,0.04785,-0.00297761,-0.00304722,0.04785,319,0
122.333,-1.43097e-019,2.88965e-018,2.29372e-017,0,2.04398,30.1779,0.714107,0,0,0.285893,1,0.048,-0.00297761,-0.00304722,0.048,320,0
122.367,-8.82894e-018,-2.36642e-018,2.97319e-017,0,2.04342,30.1759,0.714185,0,0,0.285815,1,0.04815,-0.00297761,-0.00304722,0.04815,321,0
122.401,-1.91219e-017,-1.32459e-017,3.07491e-017,0,2.04385,30.1796,0.714124,0,0,0.285876,1,0.0483,-0.00297761,-0.00304722,0.0483,322,0
122.434,-2.94148e-017,-2.41254e-017,3.17663e-017,0,2.04429,30.1832,0.714063,0,0,0.285937,1,0.04845,-0.00297761,-0.00304722,0.04845,323,0
122.468,-3.9708e-017,-3.50052e-017,3.27836e-017,0,2.04472,30.1868,0.714002,0,0,0.285998,1,0.0486,-0.00297761,-0.00304722,0.0486,324,0
122.501,-3.12076e-017,-4.04263e-017,2.8652e-017,0,2.04343,30.1819,0.714183,0,0,0.285817,1,0.04875,-0.00297761,-0.00304722,0.04875,325,0
122.534,-2.6649e-017,-2.98293e-017,1.52985e-017,0,2.04226,30.1766,0.714346,0,0,0.285654,1,0.0489,-0.00297761,-0.00304722,0.0489,326,0
122.567,-3.34201e-017,-1.19661e-017,8.13814e-018,0,2.04148,30.1708,0.714456,0,0,0.285544,1,0.04905,-0.00297761,-0.00304722,0.04905,327,0
122.599,-3.83269e-017,-8.1214e-018,1.52854e-017,0,2.04067,30.1645,0.714569,0,0,0.285431,1,0.0492,-0.00297761,-0.00304722,0.0492,328,0
122.632,-2.56464e-017,-7.33665e-018,1.53372e-017,0,2.0394,30.1576,0.714747,0,0,0.285253,1,0.04935,-0.00297761,-0.00304722,0.04935,329,0
122.664,-1.29655e-017,-6.55188e-018,1.5389e-017,0,2.03813,30.1507,0.714925,0,0,0.285075,1,0.0495,-0.00297761,-0.00304722,0.0495,330,0
122.697,-5.91497e-019,7.86519e-020,8.32049e-018,0,2.03692,30.1449,0.715093,0,0,0.284907,1,0.04965,-0.00297761,-0.00304722,0.04965,331,0
122.729,1.28198e-017,1.58571e-018,3.20553e-018,0,2.036,30.1402,0.715222,0,0,0.284778,1,0.0498,-0.00297761,-0.00304722,0.0498,332,0
122.76,3.08866e-017,-1.95861e-017,6.38175e-018,0,2.03636,30.1397,0.715172,0,0,0.284828,1,0.04995,-0.00297761,-0.00304722,0.04995,333,0
122.791,4.62856e-017,-3.74631e-017,8.15123e-018,0,2.0368,30.1409,0.715111,0,0,0.284889,1,0.0501,-0.00297761,-0.00304722,0.0501,334,0
122.823,5.90131e-017,-5.20408e-017,8.51185e-018,0,2.03732,30.1437,0.715038,0,0,0.284963,1,0.05025,-0.00297761,-0.00304722,0.05025,335,0
122.854,6.56254e-017,-6.39183e-017,5.3227e-018,0,2.03747,30.1441,0.715016,0,0,0.284984,1,0.0504,-0.00297761,-0.00304722,0.0504,336,0
122.885,6.19681e-017,-7.00118e-017,-2.48741e-018,0,2.03707,30.1414,0.715073,0,0,0.284927,1,0.05055,-0.00297761,-0.00304722,0.05055,337,0
122.916,5.61283e-017,-5.94561e-017,1.41948e-017,0,2.03675,30.1386,0.715117,0,0,0.284883,1,0.0507,-0.00297761,-0.00304722,0.0507,338,0
122.946,5.01047e-017,-4.81662e-017,3.33628e-017,0,2.03641,30.1362,0.715164,0,0,0.284836,1,0.05085,-0.00297761,-0.00304722,0.05085,339,0
122.976,4.40809e-017,-3.68761e-017,5.25312e-017,0,2.03607,30.1337,0.715211,0,0,0.284789,1,0.051,-0.00297761,-0.00304722,0.051,340,0
123.007,3.20204e-017,-2.08798e-017,6.29135e-017,0,2.03553,30.1309,0.715287,0,0,0.284713,1,0.05115,-0.00297761,-0.00304722,0.05115,341,0
123.037,8.6825e-018,3.90885e-018,5.68833e-017,0,2.03462,30.1273,0.715415,0,0,0.284585,1,0.0513,-0.00297761,-0.00304722,0.0513,342,0
123.067,1.65985e-018,4.84791e-018,4.84706e-017,0,2.03505,30.1339,0.715355,0,0,0.284645,1,0.05145,-0.00297761,-0.00304722,0.05145,343,0
123.097,-3.06048e-019,-2.40339e-018,3.45282e-017,0,2.03596,30.1445,0.715227,0,0,0.284773,1,0.0516,-0.00297761,-0.00304722,0.0516,344,0
123.126,-1.03788e-017,-2.87429e-019,6.87219e-018,0,2.03639,30.1529,0.715167,0,0,0.284833,1,0.05175,-0.00297761,-0.00304722,0.05175,345,0
123.156,-2.04518e-017,1.82858e-018,-2.07845e-017,0,2.03683,30.1612,0.715106,0,0,0.284893,1,0.0519,-0.00297761,-0.00304722,0.0519,346,0
123.185,-2.82431e-017,1.68552e-018,-4.20758e-017,0,2.03716,30.1674,0.715059,0,0,0.284941,1,0.05205,-0.00297761,-0.00304722,0.05205,347,0
123.214,-3.30434e-017,3.66569e-018,-4.44772e-017,0,2.03752,30.1685,0.715009,0,0,0.284991,1,0.0522,-0.00297761,-0.00304722,0.0522,348,0
123.242,-3.75573e-017,5.47341e-018,-4.69031e-017,0,2.03786,30.1696,0.714962,0,0,0.285038,1,0.05235,-0.00297761,-0.00304722,0.05235,349,0
123.271,-4.10635e-017,7.17931e-018,-4.84541e-017,0,2.03814,30.1703,0.714923,0,0,0.285077,1,0.0525,-0.00297761,-0.00304722,0.0525,350,0
123.299,-3.56278e-017,1.21205e-017,-3.57069e-017,0,2.03782,30.1676,0.714968,0,0,0.285032,1,0.05265,-0.00297761,-0.00304722,0.05265,351,0
123.327,-2.94567e-017,1.69084e-017,-2.28622e-017,0,2.03746,30.1646,0.715018,0,0,0.284982,1,0.0528,-0.00297761,-0.00304722,0.0528,352,0
123.355,-2.32857e-017,2.16961e-017,-1.00179e-017,0,2.0371,30.1617,0.715068,0,0,0.284932,1,0.05295,-0.00297761,-0.00304722,0.05295,353,0
123.383,-1.71147e-017,2.64838e-017,2.82649e-018,0,2.03674,30.1587,0.715118,0,0,0.284882,1,0.0531,-0.00297761,-0.00304722,0.0531,354,0
123.411,-3.59601e-018,2.63235e-017,1.1689e-017,0,2.03694,30.1574,0.715091,0,0,0.284909,1,0.05325,-0.00297761,-0.00304722,0.05325,355,0
123.438,4.68714e-018,1.44749e-017,1.70235e-017,0,2.03733,30.1578,0.715036,0,0,0.284964,1,0.0534,-0.00297761,-0.00304722,0.0534,356,0
123.466,1.21121e-017,1.42787e-018,2.20799e-017,0,2.03773,30.1583,0.714981,0,0,0.285019,1,0.05355,-0.00297761,-0.00304722,0.05355,357,0
123.493,1.95372e-017,-1.16195e-017,2.71364e-017,0,2.03812,30.1589,0.714925,0,0,0.285075,1,0.0537,-0.00297761,-0.00304722,0.0537,358,0
123.52,1.58009e-017,-2.54894e-017,2.66629e-017,0,2.03863,30.1604,0.714854,0,0,0.285146,1,0.05385,-0.00297761,-0.00304722,0.05385,359,0
123.547,-1.0085e-017,-4.09923e-017,1.52152e-017,0,2.03938,30.1638,0.71475,0,0,0.28525,1,0.054,-0.00297761,-0.00304722,0.054,360,0
123.573,-2.8265e-017,-5.42419e-017,9.4163e-018,0,2.03992,30.1658,0.714673,0,0,0.285327,1,0.05415,-0.00297761,-0.00304722,0.05415,361,0
123.599,-1.48093e-017,-5.24271e-017,1.49614e-017,0,2.04012,30.1663,0.714646,0,0,0.285354,1,0.0543,-0.00297761,-0.00304722,0.0543,362,0
123.625,5.90766e-018,-4.45328e-017,1.77676e-017,0,2.04045,30.1684,0.7146,0,0,0.2854,1,0.05445,-0.00297761,-0.00304722,0.05445,363,0
123.651,2.66246e-017,-3.66385e-017,2.05739e-017,0,2.04078,30.1705,0.714555,0,0,0.285445,1,0.0546,-0.00297761,-0.00304722,0.0546,364,0
123.676,3.44989e-017,-2.44536e-017,9.59643e-018,0,2.04123,30.1724,0.714491,0,0,0.285509,1,0.05475,-0.00297761,-0.00304722,0.05475,365,0
123.702,3.94528e-017,-1.12935e-017,-4.51478e-018,0,2.04172,30.1743,0.714423,0,0,0.285577,1,0.0549,-0.00297761,-0.00304722,0.0549,366,0
123.727,4.44067e-017,1.86657e-018,-1.8626e-017,0,2.04221,30.1762,0.714355,0,0,0.285645,1,0.05505,-0.00297761,-0.00304722,0.05505,367,0
123.752,3.52255e-017,1.19805e-018,-2.83721e-017,0,2.04256,30.1773,0.714305,0,0,0.285695,1,0.0552,-0.00297761,-0.00304722,0.0552,368,0
123.777,2.4388e-017,-1.09121e-018,-3.76064e-017,0,2.0429,30.1782,0.714258,0,0,0.285742,1,0.05535,-0.00297761,-0.00304722,0.05535,369,0
123.802,1.62722e-017,-6.94364e-018,-1.97617e-017,0,2.04284,30.1773,0.714266,0,0,0.285734,1,0.0555,-0.00297761,-0.00304722,0.0555,370,0
123.826,8.37717e-018,-1.30856e-017,2.82684e-019,0,2.04275,30.1762,0.714279,0,0,0.285721,1,0.05565,-0.00297761,-0.00304722,0.05565,371,0
123.851,4.82387e-019,-1.92274e-017,2.03265e-017,0,2.04266,30.1751,0.714291,0,0,0.285709,1,0.0558,-0.00297761,-0.00304722,0.0558,372,0
123.875,-7.4124e-018,-2.53692e-017,4.03704e-017,0,2.04257,30.174,0.714304,0,0,0.285696,1,0.05595,-0.00297761,-0.00304722,0.05595,373,0
123.899,-1.099e-017,-3.15013e-017,4.23032e-017,0,2.04248,30.1725,0.714315,0,0,0.285685,1,0.0561,-0.00297761,-0.00304722,0.0561,374,0
123.923,-1.15474e-017,-3.77575e-017,3.70813e-017,0,2.04248,30.171,0.714315,0,0,0.285685,1,0.05625,-0.00297761,-0.00304722,0.05625,375,0
123.946,-1.21049e-017,-4.40137e-017,3.18593e-017,0,2.04248,30.1694,0.714316,0,0,0.285684,1,0.0564,-0.00297761,-0.00304722,0.0564,376,0
123.97,-1.26624e-017,-5.02701e-017,2.66372e-017,0,2.04248,30.1678,0.714316,0,0,0.285684,1,0.05655,-0.00297761,-0.00304722,0.05655,377,0
123.993,-1.34085e-017,-5.59879e-017,2.10919e-017,0,2.04248,30.1664,0.714316,0,0,0.285684,1,0.0567,-0.00297761,-0.00304722,0.0567,378,0
124.017,-1.1341e-017,-5.38076e-017,2.48219e-018,0,2.04252,30.1667,0.714311,0,0,0.285689,1,0.05685,-0.00297761,-0.00304722,0.05685,379,0
124.04,-7.5646e-018,-4.74422e-017,-1.29465e-017,0,2.04254,30.1667,0.714308,0,0,0.285692,1,0.057,-0.00297761,-0.00304722,0.057,380,0
124.062,-1.0969e-018,-3.68066e-017,-6.58064e-018,0,2.04265,30.166,0.714293,0,0,0.285707,1,0.05715,-0.00297761,-0.00304722,0.05715,381,0
124.084,5.11915e-018,-2.38884e-017,2.90711e-018,0,2.04277,30.166,0.714276,0,0,0.285724,1,0.0573,-0.00297761,-0.00304722,0.0573,382,0
124.107,8.84724e-018,-2.47621e-018,9.88425e-018,0,2.04262,30.1683,0.714297,0,0,0.285703,1,0.05745,-0.00297761,-0.00304722,0.05745,383,0
124.129,1.25752e-017,1.89355e-017,1.68612e-017,0,2.04247,30.1707,0.714318,0,0,0.285682,1,0.0576,-0.00297761,-0.00304722,0.0576,384,0
124.151,5.17075e-018,3.6531e-017,1.25213e-018,0,2.04256,30.1728,0.714306,0,0,0.285694,1,0.05775,-0.00297761,-0.00304722,0.05775,385,0
124.173,-1.15901e-017,3.00045e-017,-1.5804e-017,0,2.04308,30.1757,0.714233,0,0,0.285767,1,0.0579,-0.00297761,-0.00304722,0.0579,386,0
124.194,-2.55813e-017,1.10184e-017,-1.59992e-017,0,2.04369,30.179,0.714148,0,0,0.285852,1,0.05805,-0.00297761,-0.00304722,0.05805,387,0
124.215,-3.95726e-017,-7.96767e-018,-1.61943e-017,0,2.0443,30.1823,0.714062,0,0,0.285938,1,0.0582,-0.00297761,-0.00304722,0.0582,388,0
124.237,-5.35638e-017,-2.69538e-017,-1.63894e-017,0,2.04491,30.1857,0.713977,0,0,0.286023,1,0.05835,-0.00297761,-0.00304722,0.05835,389,0
124.258,-6.54063e-017,-4.29608e-017,-1.17348e-017,0,2.04549,30.1909,0.713895,0,0,0.286105,1,0.0585,-0.00297761,-0.00304722,0.0585,390,0
124.279,-5.76504e-017,-4.83745e-017,5.07024e-018,0,2.0458,30.1929,0.713852,0,0,0.286148,1,0.05865,-0.00297761,-0.00304722,0.05865,391,0
124.299,-4.53091e-017,-5.19965e-017,2.33893e-017,0,2.04604,30.1933,0.713818,0,0,0.286182,1,0.0588,-0.00297761,-0.00304722,0.0588,392,0
124.319,-3.43302e-017,-4.16033e-017,2.02079e-017,0,2.04627,30.1909,0.713786,0,0,0.286214,1,0.05895,-0.00297761,-0.00304722,0.05895,393,0
124.34,-2.22765e-017,-2.58073e-017,1.89534e-017,0,2.0465,30.1902,0.713755,0,0,0.286245,1,0.0591,-0.00297761,-0.00304722,0.0591,394,0
124.36,-1.02228e-017,-1.00114e-017,1.7699e-017,0,2.04672,30.1895,0.713723,0,0,0.286277,1,0.05925,-0.00297761,-0.00304722,0.05925,395,0
124.38,1.83118e-018,5.78491e-018,1.64445e-017,0,2.04695,30.1888,0.713692,0,0,0.286308,1,0.0594,-0.00297761,-0.00304722,0.0594,396,0
124.4,9.4417e-019,1.93087e-017,-2.35152e-018,0,2.04737,30.1916,0.713633,0,0,0.286367,1,0.05955,-0.00297761,-0.00304722,0.05955,397,0
124.419,-5.57033e-018,3.18445e-017,-2.87757e-017,0,2.04788,30.196,0.713562,0,0,0.286438,1,0.0597,-0.00297761,-0.00304722,0.0597,398,0
124.438,-1.2085e-017,4.43805e-017,-5.52005e-017,0,2.04838,30.2003,0.713491,0,0,0.286509,1,0.05985,-0.00297761,-0.00304722,0.05985,399,0
124.457,-1.82375e-017,4.39145e-017,-6.17217e-017,0,2.04903,30.2046,0.7134,0,0,0.2866,1,0.06,-0.00297761,-0.00304722,0.06,400,0
124.476,-2.39666e-017,2.82373e-017,-4.4958e-017,0,2.04984,30.2088,0.713288,0,0,0.286712,1,0.06015,-0.00297761,-0.00304722,0.06015,401,0
124.495,-2.96333e-017,1.20977e-017,-2.67119e-017,0,2.05061,30.2127,0.713179,0,0,0.286821,1,0.0603,-0.00297761,-0.00304722,0.0603,402,0
124.514,-2.96221e-017,1.72364e-018,-1.32835e-017,0,2.05137,30.2163,0.713072,0,0,0.286928,1,0.06045,-0.00297761,-0.00304722,0.06045,403,0
124.532,-2.41748e-017,-2.6325e-018,-2.26359e-018,0,2.05203,30.2191,0.712981,0,0,0.287019,1,0.0606,-0.00297761,-0.00304722,0.0606,404,0
124.55,-1.87274e-017,-6.98875e-018,8.7566e-018,0,2.05268,30.2219,0.71289,0,0,0.28711,1,0.06075,-0.00297761,-0.00304722,0.06075,405,0
124.568,-1.32801e-017,-1.13449e-017,1.97765e-017,0,2.05333,30.2248,0.712799,0,0,0.287201,1,0.0609,-0.00297761,-0.00304722,0.0609,406,0
124.586,-6.80915e-018,-1.09614e-017,2.51229e-017,0,2.05394,30.2269,0.712714,0,0,0.287286,1,0.06105,-0.00297761,-0.00304722,0.06105,407,0
124.603,2.5696e-018,2.8848e-018,1.43539e-017,0,2.05442,30.2272,0.712646,0,0,0.287354,1,0.0612,-0.00297761,-0.00304722,0.0612,408,0
124.621,7.32879e-018,1.17551e-017,6.89189e-018,0,2.05496,30.2283,0.712571,0,0,0.287429,1,0.06135,-0.00297761,-0.00304722,0.06135,409,0
124.638,2.7484e-018,1.05655e-017,6.1157e-018,0,2.05558,30.2314,0.712483,0,0,0.287517,1,0.0615,-0.00297761,-0.00304722,0.0615,410,0
124.655,-1.8321e-018,9.37581e-018,5.33948e-018,0,2.05621,30.2345,0.712395,0,0,0.287605,1,0.06165,-0.00297761,-0.00304722,0.06165,411,0
124.672,-3.40702e-018,2.79212e-018,-6.20165e-020,0,2.05702,30.238,0.712283,0,0,0.287717,1,0.0618,-0.00297761,-0.00304722,0.0618,412,0
124.688,-3.2951e-018,-6.81904e-018,-8.05949e-018,0,2.05791,30.2417,0.712157,0,0,0.287843,1,0.06195,-0.00297761,-0.00304722,0.06195,413,0
124.705,-3.18317e-018,-1.64302e-017,-1.6057e-017,0,2.05881,30.2454,0.712031,0,0,0.287969,1,0.0621,-0.00297761,-0.00304722,0.0621,414,0
124.722,-5.83658e-018,-2.2825e-017,-1.86405e-017,0,2.05958,30.2501,0.711923,0,0,0.288077,1,0.06225,-0.00297761,-0.00304722,0.06225,415,0
124.737,4.14824e-019,-2.29757e-017,-1.54936e-017,0,2.06036,30.2544,0.711815,0,0,0.288186,1,0.0624,-0.00297761,-0.00304722,0.0624,416,0
124.753,6.66623e-018,-2.31264e-017,-1.23468e-017,0,2.06114,30.2588,0.711706,0,0,0.288294,1,0.06255,-0.00297761,-0.00304722,0.06255,417,0
124.768,1.29178e-017,-2.32771e-017,-9.19993e-018,0,2.06192,30.2631,0.711597,0,0,0.288403,1,0.0627,-0.00297761,-0.00304722,0.0627,418,0
124.784,1.91693e-017,-2.34278e-017,-6.05303e-018,0,2.0627,30.2674,0.711488,0,0,0.288512,1,0.06285,-0.00297761,-0.00304722,0.06285,419,0
124.799,1.89271e-017,-1.69352e-017,-3.00924e-018,0,2.06342,30.2715,0.711387,0,0,0.288613,1,0.063,-0.00297761,-0.00304722,0.063,420,0
124.815,1.29987e-017,-5.05245e-018,-1.29188e-019,0,2.06407,30.2756,0.711297,0,0,0.288703,1,0.06315,-0.00297761,-0.00304722,0.06315,421,0
124.83,9.79282e-018,-1.19548e-018,2.44401e-018,0,2.06445,30.2776,0.711244,0,0,0.288756,1,0.0633,-0.00297761,-0.00304722,0.0633,422,0
124.845,9.70542e-018,-6.47487e-018,4.65178e-018,0,2.0645,30.2769,0.711236,0,0,0.288764,1,0.06345,-0.00297761,-0.00304722,0.06345,423,0
124.859,7.54306e-018,-4.79868e-018,6.88601e-018,0,2.0645,30.2731,0.711236,0,0,0.288764,1,0.0636,-0.00297761,-0.00304722,0.0636,424,0
124.873,5.3808e-018,-3.12259e-018,9.12013e-018,0,2.0645,30.2694,0.711236,0,0,0.288764,1,0.06375,-0.00297761,-0.00304722,0.06375,425,0
124.887,4.13999e-018,-2.02272e-018,1.12723e-017,0,2.06468,30.2665,0.711211,0,0,0.288789,1,0.0639,-0.00297761,-0.00304722,0.0639,426,0
124.901,4.54266e-018,-1.95067e-018,1.3278e-017,0,2.06517,30.2651,0.711142,0,0,0.288858,1,0.06405,-0.00297761,-0.00304722,0.06405,427,0
124.915,4.94532e-018,-1.87862e-018,1.52836e-017,0,2.06566,30.2638,0.711074,0,0,0.288926,1,0.0642,-0.00297761,-0.00304722,0.0642,428,0
124.928,2.77231e-019,-2.79661e-018,1.72834e-017,0,2.06636,30.2675,0.710975,0,0,0.289025,1,0.06435,-0.00297761,-0.00304722,0.06435,429,0
124.942,-6.23e-018,-4.07369e-018,1.9281e-017,0,2.06715,30.2731,0.710865,0,0,0.289135,1,0.0645,-0.00297761,-0.00304722,0.0645,430,0
124.955,1.32704e-019,-8.39677e-018,1.05079e-017,0,2.06807,30.2783,0.710737,0,0,0.289263,1,0.06465,-0.00297761,-0.00304722,0.06465,431,0
124.968,9.92437e-018,-1.35316e-017,-1.13507e-018,0,2.06903,30.2833,0.710603,0,0,0.289397,1,0.0648,-0.00297761,-0.00304722,0.0648,432,0
124.981,1.9716e-017,-1.86664e-017,-1.2778e-017,0,2.06998,30.2884,0.710469,0,0,0.289531,1,0.06495,-0.00297761,-0.00304722,0.06495,433,0
124.994,2.94399e-017,-2.33203e-017,-2.4251e-017,0,2.07094,30.2933,0.710336,0,0,0.289664,1,0.0651,-0.00297761,-0.00304722,0.0651,434,0
125.006,3.23595e-017,-2.3026e-017,-3.21335e-017,0,2.07186,30.2995,0.710206,0,0,0.289794,1,0.06525,-0.00297761,-0.00304722,0.06525,435,0
125.018,2.98982e-017,-2.36962e-017,-2.91805e-017,0,2.07251,30.3028,0.710115,0,0,0.289885,1,0.0654,-0.00297761,-0.00304722,0.0654,436,0
125.03,2.40554e-017,-2.28567e-017,-2.0309e-017,0,2.07282,30.3037,0.710073,0,0,0.289927,1,0.06555,-0.00297761,-0.00304722,0.06555,437,0
125.042,1.82124e-017,-2.20173e-017,-1.1437e-017,0,2.07312,30.3046,0.710031,0,0,0.289969,1,0.0657,-0.00297761,-0.00304722,0.0657,438,0
125.054,1.23694e-017,-2.11778e-017,-2.56504e-018,0,2.07342,30.3055,0.709989,0,0,0.290011,1,0.06585,-0.00297761,-0.00304722,0.06585,439,0
125.065,6.5267e-018,-2.03384e-017,6.3065e-018,0,2.07372,30.3064,0.709947,0,0,0.290053,1,0.066,-0.00297761,-0.00304722,0.066,440,0
125.077,6.8369e-019,-1.94989e-017,1.51785e-017,0,2.07402,30.3073,0.709905,0,0,0.290095,1,0.06615,-0.00297761,-0.00304722,0.06615,441,0
125.088,-3.60364e-019,-1.65269e-017,1.67432e-017,0,2.07467,30.3107,0.709814,0,0,0.290186,1,0.0663,-0.00297761,-0.00304722,0.0663,442,0
125.099,-1.70524e-018,-1.02034e-017,1.54734e-017,0,2.07529,30.3135,0.709727,0,0,0.290273,1,0.06645,-0.00297761,-0.00304722,0.06645,443,0
125.11,-2.62542e-018,-3.15872e-018,1.26611e-017,0,2.07597,30.3168,0.709632,0,0,0.290368,1,0.0666,-0.00297761,-0.00304722,0.0666,444,0
125.12,1.29106e-018,-6.16837e-018,1.14587e-017,0,2.07706,30.3253,0.709479,0,0,0.290521,1,0.06675,-0.00297761,-0.00304722,0.06675,445,0
125.131,4.86869e-019,-3.21329e-018,1.36289e-018,0,2.07737,30.3246,0.709436,0,0,0.290564,1,0.0669,-0.00297761,-0.00304722,0.0669,446,0
125.141,-3.17365e-019,-2.58071e-019,-8.7334e-018,0,2.07768,30.3239,0.709393,0,0,0.290607,1,0.06705,-0.00297761,-0.00304722,0.06705,447,0
125.151,1.41957e-018,1.66363e-018,-1.41005e-017,0,2.0784,30.3278,0.709292,0,0,0.290708,1,0.0672,-0.00297761,-0.00304722,0.0672,448,0
125.161,6.07206e-018,2.39941e-018,-1.40413e-017,0,2.07959,30.3369,0.709125,0,0,0.290875,1,0.06735,-0.00297761,-0.00304722,0.06735,449,0
125.17,9.82608e-018,2.38177e-018,-1.12117e-017,0,2.08073,30.344,0.708965,0,0,0.291035,1,0.0675,-0.00297761,-0.00304722,0.0675,450,0
125.18,1.28232e-017,1.72959e-018,-6.04899e-018,0,2.08183,30.3494,0.708812,0,0,0.291188,1,0.06765,-0.00297761,-0.00304722,0.06765,451,0
125.189,1.20868e-017,4.32286e-019,-2.12171e-018,0,2.08187,30.3458,0.708807,0,0,0.291193,1,0.0678,-0.00297761,-0.00304722,0.0678,452,0
125.198,1.12997e-017,-8.73836e-019,1.789e-018,0,2.08189,30.3421,0.708803,0,0,0.291197,1,0.06795,-0.00297761,-0.00304722,0.06795,453,0
125.207,9.60822e-018,-1.7434e-018,4.40301e-018,0,2.08212,30.3405,0.708772,0,0,0.291229,1,0.0681,-0.00297761,-0.00304722,0.0681,454,0
125.216,7.33407e-018,-2.33158e-018,6.18123e-018,0,2.08247,30.3403,0.708722,0,0,0.291278,1,0.06825,-0.00297761,-0.00304722,0.06825,455,0
125.225,4.53883e-018,-3.62816e-018,7.7712e-018,0,2.08328,30.3432,0.708608,0,0,0.291392,1,0.0684,-0.00297761,-0.00304722,0.0684,456,0
125.232,5.69688e-018,-4.08449e-018,8.00329e-018,0,2.08426,30.3467,0.708471,0,0,0.291529,1,0.06855,-0.00297761,-0.00304722,0.06855,457,0
125.24,8.12929e-018,-4.22325e-018,7.82631e-018,0,2.08526,30.3501,0.708332,0,0,0.291668,1,0.0687,-0.00297761,-0.00304722,0.0687,458,0
125.248,8.70435e-018,-3.45161e-018,7.05868e-018,0,2.08622,30.3535,0.708198,0,0,0.291802,1,0.06885,-0.00297761,-0.00304722,0.06885,459,0
125.256,7.52524e-018,-1.82021e-018,5.73323e-018,0,2.08714,30.3569,0.708069,0,0,0.291931,1,0.069,-0.00297761,-0.00304722,0.069,460,0
125.263,6.34619e-018,-1.88879e-019,4.40785e-018,0,2.08806,30.3603,0.70794,0,0,0.29206,1,0.06915,-0.00297761,-0.00304722,0.06915,461,0
125.271,7.02681e-018,-2.52377e-019,4.03686e-018,0,2.08903,30.3643,0.707805,0,0,0.292195,1,0.0693,-0.00297761,-0.00304722,0.0693,462,0
125.278,1.12788e-017,-3.86276e-018,6.16468e-018,0,2.09027,30.3707,0.707632,0,0,0.292368,1,0.06945,-0.00297761,-0.00304722,0.06945,463,0
125.285,1.23606e-017,-5.16133e-018,7.9818e-018,0,2.09181,30.3785,0.707416,0,0,0.292584,1,0.0696,-0.00297761,-0.00304722,0.0696,464,0
125.292,1.11339e-017,-5.56296e-018,9.14752e-018,0,2.09316,30.3839,0.707228,0,0,0.292772,1,0.06975,-0.00297761,-0.00304722,0.06975,465,0
125.298,8.55585e-018,-5.33173e-018,8.89069e-018,0,2.09456,30.3905,0.707032,0,0,0.292968,1,0.0699,-0.00297761,-0.00304722,0.0699,466,0
125.305,5.94036e-018,-4.98694e-018,7.66772e-018,0,2.09612,30.3996,0.706814,0,0,0.293186,1,0.07005,-0.00297761,-0.00304722,0.07005,467,0
125.311,3.32475e-018,-4.64214e-018,6.4447e-018,0,2.09768,30.4086,0.706596,0,0,0.293404,1,0.0702,-0.00297761,-0.00304722,0.0702,468,0
125.317,3.74378e-018,-3.05253e-018,6.1484e-018,0,2.09935,30.4162,0.706361,0,0,0.293639,1,0.07035,-0.00297761,-0.00304722,0.07035,469,0
125.323,3.48784e-018,-3.76162e-019,6.53326e-018,0,2.10048,30.4177,0.706204,0,0,0.293796,1,0.0705,-0.00297761,-0.00304722,0.0705,470,0
125.328,2.18931e-018,6.10781e-019,4.42783e-018,0,2.1018,30.4232,0.706019,0,0,0.293981,1,0.07065,-0.00297761,-0.00304722,0.07065,471,0
125.334,8.37881e-019,1.51201e-018,2.19605e-018,0,2.10314,30.4289,0.705832,0,0,0.294168,1,0.0708,-0.00297761,-0.00304722,0.0708,472,0
125.339,-5.1348e-019,2.41319e-018,-3.56165e-020,0,2.10447,30.4345,0.705645,0,0,0.294355,1,0.07095,-0.00297761,-0.00304722,0.07095,473,0
125.344,-1.68747e-018,3.02513e-018,-2.32691e-018,0,2.10591,30.4408,0.705444,0,0,0.294556,1,0.0711,-0.00297761,-0.00304722,0.0711,474,0
125.349,-1.31673e-018,1.11871e-018,-5.13623e-018,0,2.10826,30.4528,0.705116,0,0,0.294884,1,0.07125,-0.00297761,-0.00304722,0.07125,475,0
