TemperatureC,Vitesse0,Vitesse1,Vitesse2,FractionLiq,Concentration_carbon,Concentration_chromium,FractionBCC,FractionFCC,FractionM7C3,FractionCementite,vtkValidPointMask,arc_length,Points0,Points1,Points2,vtkOriginalIndices,__vtkIsSelected__
121.344,-8.31439e-017,-8.4243e-018,7.89654e-017,0,1.9861,29.947,0.722202,0,0,0.277798,1,0.04395,-4.49829e-007,5.49946e-007,0.04395,293,0
121.383,-7.10643e-017,-1.05777e-017,9.25521e-018,0,1.98639,29.9502,0.722161,0,0,0.277839,1,0.0441,-4.49829e-007,5.49946e-007,0.0441,294,0
121.422,-5.89847e-017,-1.27311e-017,-6.04549e-017,0,1.98668,29.9533,0.722121,0,0,0.277879,1,0.04425,-4.49829e-007,5.49946e-007,0.04425,295,0
121.461,-5.2736e-017,2.85989e-018,-9.43852e-017,0,1.98698,29.9571,0.722079,0,0,0.277921,1,0.0444,-4.49829e-007,5.49946e-007,0.0444,296,0
121.5,-5.62908e-017,2.18939e-017,-6.88338e-017,0,1.98712,29.9581,0.722059,0,0,0.277941,1,0.04455,-4.49829e-007,5.49946e-007,0.04455,297,0
121.538,-5.21131e-017,3.4716e-017,-4.92747e-017,0,1.98722,29.959,0.722044,0,0,0.277956,1,0.0447,-4.49829e-007,5.49946e-007,0.0447,298,0
121.575,-3.33162e-017,4.21607e-017,-3.95958e-017,0,1.9873,29.9608,0.722034,0,0,0.277966,1,0.04485,-4.49829e-007,5.49946e-007,0.04485,299,0
121.613,-1.45198e-017,4.96053e-017,-2.99171e-017,0,1.98737,29.9626,0.722024,0,0,0.277976,1,0.045,-4.49829e-007,5.49946e-007,0.045,300,0
121.651,3.58421e-018,5.11862e-017,-1.52311e-017,0,1.98727,29.9619,0.722039,0,0,0.277961,1,0.04515,-4.49829e-007,5.49946e-007,0.04515,301,0
121.688,2.12796e-017,4.93036e-017,2.4131e-018,0,1.98705,29.9597,0.722068,0,0,0.277932,1,0.0453,-4.49829e-007,5.49946e-007,0.0453,302,0
121.726,3.89745e-017,4.74209e-017,2.00569e-017,0,1.98684,29.9576,0.722098,0,0,0.277902,1,0.04545,-4.49829e-007,5.49946e-007,0.04545,303,0
121.764,5.05706e-017,3.85174e-017,1.75144e-017,0,1.98652,29.9539,0.722143,0,0,0.277857,1,0.0456,-4.49829e-007,5.49946e-007,0.0456,304,0
121.801,4.58055e-017,3.65816e-017,1.25733e-017,0,1.98569,29.9457,0.722259,0,0,0.277741,1,0.04575,-4.49829e-007,5.49946e-007,0.04575,305,0
121.837,3.68141e-017,4.05938e-017,1.53327e-017,0,1.9847,29.9364,0.722398,0,0,0.277602,1,0.0459,-4.49829e-007,5.49946e-007,0.0459,306,0
121.874,1.98113e-017,3.76913e-017,7.21847e-018,0,1.98423,29.9328,0.722464,0,0,0.277536,1,0.04605,-4.49829e-007,5.49946e-007,0.04605,307,0
121.91,3.37829e-019,3.26566e-017,-4.24867e-018,0,1.98392,29.931,0.722506,0,0,0.277494,1,0.0462,-4.49829e-007,5.49946e-007,0.0462,308,0
121.947,-1.91351e-017,2.76221e-017,-1.57155e-017,0,1.98362,29.9292,0.722549,0,0,0.277451,1,0.04635,-4.49829e-007,5.49946e-007,0.04635,309,0
121.983,-3.51991e-017,2.08055e-017,-2.42317e-017,0,1.98319,29.9255,0.722609,0,0,0.277391,1,0.0465,-4.49829e-007,5.49946e-007,0.0465,310,0
122.019,-2.25225e-017,1.77965e-017,-2.19459e-017,0,1.98331,29.9259,0.722593,0,0,0.277407,1,0.04665,-4.49829e-007,5.49946e-007,0.04665,311,0
122.054,-9.84615e-018,1.47877e-017,-1.96601e-017,0,1.98342,29.9263,0.722577,0,0,0.277423,1,0.0468,-4.49829e-007,5.49946e-007,0.0468,312,0
122.09,2.83018e-018,1.17788e-017,-1.73744e-017,0,1.98354,29.9268,0.722561,0,0,0.277439,1,0.04695,-4.49829e-007,5.49946e-007,0.04695,313,0
122.125,1.54409e-017,8.69621e-018,-1.31108e-017,0,1.98366,29.9276,0.722543,0,0,0.277457,1,0.0471,-4.49829e-007,5.49946e-007,0.0471,314,0
122.16,2.76333e-017,5.14263e-018,3.77497e-018,0,1.98387,29.9308,0.722514,0,0,0.277486,1,0.04725,-4.49829e-007,5.49946e-007,0.04725,315,0
122.195,3.98254e-017,1.58914e-018,2.06603e-017,0,1.98407,29.934,0.722485,0,0,0.277515,1,0.0474,-4.49829e-007,5.49946e-007,0.0474,316,0
122.229,5.20176e-017,-1.96435e-018,3.75456e-017,0,1.98428,29.9372,0.722457,0,0,0.277543,1,0.04755,-4.49829e-007,5.49946e-007,0.04755,317,0
122.264,6.30514e-017,-5.91791e-018,5.3734e-017,0,1.98456,29.9405,0.722417,0,0,0.277583,1,0.0477,-4.49829e-007,5.49946e-007,0.0477,318,0
122.299,6.64892e-017,-1.50256e-017,6.8072e-017,0,1.98497,29.9446,0.722359,0,0,0.277641,1,0.04785,-4.49829e-007,5.49946e-007,0.04785,319,0
122.333,7.03843e-017,-2.52876e-017,6.49737e-017,0,1.98583,29.953,0.722239,0,0,0.277761,1,0.048,-4.49829e-007,5.49946e-007,0.048,320,0
122.367,5.58697e-017,-1.40361e-017,7.25109e-017,0,1.98577,29.9485,0.722247,0,0,0.277753,1,0.04815,-4.49829e-007,5.49946e-007,0.04815,321,0
122.4,4.26799e-017,-1.04617e-017,6.51019e-017,0,1.98589,29.9455,0.722231,0,0,0.277769,1,0.0483,-4.49829e-007,5.49946e-007,0.0483,322,0
122.434,2.65537e-017,-8.32607e-018,4.98168e-017,0,1.98599,29.9424,0.722216,0,0,0.277784,1,0.04845,-4.49829e-007,5.49946e-007,0.04845,323,0
122.467,1.04271e-017,-6.19035e-018,3.45314e-017,0,1.9861,29.9393,0.722202,0,0,0.277798,1,0.0486,-4.49829e-007,5.49946e-007,0.0486,324,0
122.501,-5.69904e-018,-4.05469e-018,1.92463e-017,0,1.9862,29.9362,0.722188,0,0,0.277812,1,0.04875,-4.49829e-007,5.49946e-007,0.04875,325,0
122.534,-1.72779e-017,1.39264e-018,1.25942e-017,0,1.98627,29.9329,0.722178,0,0,0.277822,1,0.0489,-4.49829e-007,5.49946e-007,0.0489,326,0
122.567,-8.05439e-018,1.58454e-017,2.27792e-017,0,1.98657,29.9343,0.722136,0,0,0.277864,1,0.04905,-4.49829e-007,5.49946e-007,0.04905,327,0
122.6,-6.12343e-018,1.87058e-017,-4.04004e-018,0,1.98735,29.9423,0.722027,0,0,0.277973,1,0.0492,-4.49829e-007,5.49946e-007,0.0492,328,0
122.632,-4.19247e-018,2.15663e-017,-3.08592e-017,0,1.98813,29.9502,0.721918,0,0,0.278082,1,0.04935,-4.49829e-007,5.49946e-007,0.04935,329,0
122.665,-2.26147e-018,2.44269e-017,-5.76791e-017,0,1.98891,29.9581,0.721809,0,0,0.278191,1,0.0495,-4.49829e-007,5.49946e-007,0.0495,330,0
122.697,-1.36547e-017,1.73956e-017,-7.29254e-017,0,1.99013,29.9698,0.721637,0,0,0.278362,1,0.04965,-4.49829e-007,5.49946e-007,0.04965,331,0
122.729,-1.80031e-017,1.29384e-017,-5.62197e-017,0,1.98982,29.9596,0.721681,0,0,0.278319,1,0.0498,-4.49829e-007,5.49946e-007,0.0498,332,0
122.76,-1.98724e-017,1.48874e-017,-2.78525e-017,0,1.98982,29.9549,0.721681,0,0,0.278318,1,0.04995,-4.49829e-007,5.49946e-007,0.04995,333,0
122.792,-2.22807e-017,1.51709e-017,-2.05413e-018,0,1.98999,29.9515,0.721657,0,0,0.278343,1,0.0501,-4.49829e-007,5.49946e-007,0.0501,334,0
122.823,-2.47582e-017,1.52402e-017,2.3414e-017,0,1.99019,29.9483,0.72163,0,0,0.27837,1,0.05025,-4.49829e-007,5.49946e-007,0.05025,335,0
122.854,-2.72359e-017,1.53095e-017,4.88827e-017,0,1.99038,29.945,0.721602,0,0,0.278398,1,0.0504,-4.49829e-007,5.49946e-007,0.0504,336,0
122.886,-2.25104e-017,1.22757e-017,6.25095e-017,0,1.9911,29.9484,0.721502,0,0,0.278498,1,0.05055,-4.49829e-007,5.49946e-007,0.05055,337,0
122.916,1.29835e-018,1.0207e-018,4.47648e-017,0,1.99319,29.9696,0.72121,0,0,0.27879,1,0.0507,-4.49829e-007,5.49946e-007,0.0507,338,0
122.947,1.19463e-017,-1.07837e-017,2.76218e-017,0,1.99425,29.9782,0.721062,0,0,0.278938,1,0.05085,-4.49829e-007,5.49946e-007,0.05085,339,0
122.977,1.11161e-017,-1.71144e-017,4.53108e-018,0,1.99476,29.98,0.72099,0,0,0.27901,1,0.051,-4.49829e-007,5.49946e-007,0.051,340,0
123.007,9.92907e-018,-2.30182e-017,-1.90227e-017,0,1.99528,29.9819,0.720918,0,0,0.279082,1,0.05115,-4.49829e-007,5.49946e-007,0.05115,341,0
123.037,5.73503e-018,-2.23638e-017,-3.25907e-017,0,1.99593,29.9859,0.720827,0,0,0.279173,1,0.0513,-4.49829e-007,5.49946e-007,0.0513,342,0
123.067,-2.95664e-018,-1.19005e-017,-3.12234e-017,0,1.99677,29.9931,0.720709,0,0,0.279291,1,0.05145,-4.49829e-007,5.49946e-007,0.05145,343,0
123.097,-1.06908e-017,-9.8119e-019,-2.81866e-017,0,1.99761,30,0.720591,0,0,0.279409,1,0.0516,-4.49829e-007,5.49946e-007,0.0516,344,0
123.127,-1.4076e-017,1.16335e-017,-2.04619e-017,0,1.99839,30.0054,0.720483,0,0,0.279517,1,0.05175,-4.49829e-007,5.49946e-007,0.05175,345,0
123.156,-1.84536e-017,2.07646e-017,-3.7595e-017,0,1.99892,30.0075,0.720408,0,0,0.279592,1,0.0519,-4.49829e-007,5.49946e-007,0.0519,346,0
123.185,-1.3095e-017,2.21156e-017,-3.78484e-017,0,1.99951,30.0084,0.720327,0,0,0.279673,1,0.05205,-4.49829e-007,5.49946e-007,0.05205,347,0
123.214,-6.60564e-018,2.2563e-017,-3.61413e-017,0,2.00009,30.0092,0.720245,0,0,0.279756,1,0.0522,-4.49829e-007,5.49946e-007,0.0522,348,0
123.243,-1.16107e-019,2.30104e-017,-3.44341e-017,0,2.00068,30.0101,0.720162,0,0,0.279838,1,0.05235,-4.49829e-007,5.49946e-007,0.05235,349,0
123.271,-1.35389e-017,3.44588e-017,-4.27336e-017,0,2.00162,30.0151,0.720031,0,0,0.279969,1,0.0525,-4.49829e-007,5.49946e-007,0.0525,350,0
123.3,-2.72578e-017,4.51485e-017,-5.0878e-017,0,2.00255,30.0199,0.7199,0,0,0.2801,1,0.05265,-4.49829e-007,5.49946e-007,0.05265,351,0
123.328,-1.9654e-017,3.9908e-017,-4.69392e-017,0,2.00306,30.0198,0.71983,0,0,0.28017,1,0.0528,-4.49829e-007,5.49946e-007,0.0528,352,0
123.356,7.93261e-018,1.04331e-017,-3.23872e-017,0,2.00335,30.0199,0.719789,0,0,0.280211,1,0.05295,-4.49829e-007,5.49946e-007,0.05295,353,0
123.383,2.44483e-017,-8.97758e-018,-1.63405e-017,0,2.00384,30.0211,0.71972,0,0,0.28028,1,0.0531,-4.49829e-007,5.49946e-007,0.0531,354,0
123.411,2.58456e-017,-1.4454e-017,1.32914e-018,0,2.00458,30.0235,0.719617,0,0,0.280383,1,0.05325,-4.49829e-007,5.49946e-007,0.05325,355,0
123.438,2.72429e-017,-1.99302e-017,1.89983e-017,0,2.00532,30.0259,0.719513,0,0,0.280487,1,0.0534,-4.49829e-007,5.49946e-007,0.0534,356,0
123.466,2.86402e-017,-2.54065e-017,3.66675e-017,0,2.00606,30.0284,0.719409,0,0,0.280591,1,0.05355,-4.49829e-007,5.49946e-007,0.05355,357,0
123.493,2.95714e-017,2.20555e-018,4.46591e-017,0,2.0067,30.0292,0.71932,0,0,0.28068,1,0.0537,-4.49829e-007,5.49946e-007,0.0537,358,0
123.52,3.03054e-017,3.17409e-017,5.19456e-017,0,2.00733,30.03,0.719232,0,0,0.280768,1,0.05385,-4.49829e-007,5.49946e-007,0.05385,359,0
123.546,1.55129e-017,2.78427e-017,5.56521e-017,0,2.00821,30.0351,0.719109,0,0,0.280891,1,0.054,-4.49829e-007,5.49946e-007,0.054,360,0
123.572,7.6866e-018,1.43476e-017,5.56708e-017,0,2.00912,30.0407,0.718983,0,0,0.281017,1,0.05415,-4.49829e-007,5.49946e-007,0.05415,361,0
123.598,1.01614e-017,-1.33369e-017,5.02366e-017,0,2.01006,30.047,0.718851,0,0,0.281149,1,0.0543,-4.49829e-007,5.49946e-007,0.0543,362,0
123.625,1.74433e-017,-3.35499e-017,4.14683e-017,0,2.01089,30.0513,0.718735,0,0,0.281265,1,0.05445,-4.49829e-007,5.49946e-007,0.05445,363,0
123.651,3.11e-017,-4.38544e-017,2.82784e-017,0,2.01155,30.053,0.718642,0,0,0.281358,1,0.0546,-4.49829e-007,5.49946e-007,0.0546,364,0
123.677,4.47571e-017,-5.41591e-017,1.50883e-017,0,2.01222,30.0548,0.718549,0,0,0.281451,1,0.05475,-4.49829e-007,5.49946e-007,0.05475,365,0
123.703,3.72208e-017,-6.7587e-017,2.28978e-018,0,2.01326,30.0618,0.718404,0,0,0.281596,1,0.0549,-4.49829e-007,5.49946e-007,0.0549,366,0
123.728,1.67883e-017,-7.33873e-017,-3.4154e-018,0,2.01409,30.0671,0.718288,0,0,0.281712,1,0.05505,-4.49829e-007,5.49946e-007,0.05505,367,0
123.753,2.12716e-017,-5.95808e-017,1.88358e-018,0,2.01373,30.0578,0.718337,0,0,0.281663,1,0.0552,-4.49829e-007,5.49946e-007,0.0552,368,0
123.777,2.45677e-017,-4.4029e-017,7.77234e-018,0,2.01339,30.0486,0.718384,0,0,0.281616,1,0.05535,-4.49829e-007,5.49946e-007,0.05535,369,0
123.802,1.78046e-017,-1.36855e-017,1.86598e-017,0,2.01316,30.0404,0.718416,0,0,0.281584,1,0.0555,-4.49829e-007,5.49946e-007,0.0555,370,0
123.827,1.10414e-017,1.66588e-017,2.95475e-017,0,2.01293,30.0322,0.718448,0,0,0.281552,1,0.05565,-4.49829e-007,5.49946e-007,0.05565,371,0
123.851,8.82254e-018,2.65232e-017,3.21692e-017,0,2.01327,30.0318,0.7184,0,0,0.2816,1,0.0558,-4.49829e-007,5.49946e-007,0.0558,372,0
123.875,9.31228e-018,1.28097e-017,2.39314e-017,0,2.01434,30.0412,0.718251,0,0,0.281749,1,0.05595,-4.49829e-007,5.49946e-007,0.05595,373,0
123.899,9.5329e-018,1.65343e-018,1.60927e-017,0,2.01552,30.0519,0.718087,0,0,0.281913,1,0.0561,-4.49829e-007,5.49946e-007,0.0561,374,0
123.923,8.71461e-018,-6.63441e-018,8.28619e-018,0,2.01682,30.064,0.717904,0,0,0.282096,1,0.05625,-4.49829e-007,5.49946e-007,0.05625,375,0
123.947,7.89633e-018,-1.49223e-017,4.79674e-019,0,2.01813,30.0761,0.717722,0,0,0.282278,1,0.0564,-4.49829e-007,5.49946e-007,0.0564,376,0
123.971,1.35538e-017,-1.55572e-017,-5.39152e-018,0,2.01925,30.0857,0.717565,0,0,0.282434,1,0.05655,-4.49829e-007,5.49946e-007,0.05655,377,0
123.994,6.47105e-018,-1.97484e-017,-2.74576e-018,0,2.01964,30.0857,0.717511,0,0,0.282489,1,0.0567,-4.49829e-007,5.49946e-007,0.0567,378,0
124.016,-6.24788e-018,-2.74045e-017,1.64067e-018,0,2.01989,30.084,0.717476,0,0,0.282524,1,0.05685,-4.49829e-007,5.49946e-007,0.05685,379,0
124.039,-1.89671e-017,-3.50607e-017,6.02721e-018,0,2.02014,30.0823,0.717441,0,0,0.282559,1,0.057,-4.49829e-007,5.49946e-007,0.057,380,0
124.062,-3.01531e-017,-3.84325e-017,7.76655e-018,0,2.02043,30.0808,0.717401,0,0,0.282599,1,0.05715,-4.49829e-007,5.49946e-007,0.05715,381,0
124.084,-3.76861e-017,-3.11248e-017,3.03748e-018,0,2.02079,30.08,0.71735,0,0,0.28265,1,0.0573,-4.49829e-007,5.49946e-007,0.0573,382,0
124.107,-3.57494e-017,-3.14854e-017,7.81673e-018,0,2.0214,30.0827,0.717264,0,0,0.282736,1,0.05745,-4.49829e-007,5.49946e-007,0.05745,383,0
124.129,-2.74522e-017,-3.69968e-017,1.89825e-017,0,2.02219,30.0876,0.717154,0,0,0.282846,1,0.0576,-4.49829e-007,5.49946e-007,0.0576,384,0
124.151,-1.66257e-017,-3.24923e-017,1.84102e-017,0,2.02311,30.0937,0.717025,0,0,0.282975,1,0.05775,-4.49829e-007,5.49946e-007,0.05775,385,0
124.173,-2.79155e-018,-2.60253e-017,1.40718e-017,0,2.02411,30.1009,0.716885,0,0,0.283115,1,0.0579,-4.49829e-007,5.49946e-007,0.0579,386,0
124.194,1.10423e-017,-1.95586e-017,9.7334e-018,0,2.02512,30.1081,0.716745,0,0,0.283255,1,0.05805,-4.49829e-007,5.49946e-007,0.05805,387,0
124.216,9.36824e-018,-1.43455e-017,7.38604e-018,0,2.02585,30.1123,0.716642,0,0,0.283358,1,0.0582,-4.49829e-007,5.49946e-007,0.0582,388,0
124.237,-1.59222e-018,-9.88315e-018,6.23091e-018,0,2.02643,30.1147,0.716561,0,0,0.283439,1,0.05835,-4.49829e-007,5.49946e-007,0.05835,389,0
124.258,-1.59337e-017,-6.37043e-018,1.01152e-017,0,2.02699,30.1163,0.716482,0,0,0.283518,1,0.0585,-4.49829e-007,5.49946e-007,0.0585,390,0
124.279,-1.74872e-017,-4.44225e-018,1.1236e-018,0,2.02755,30.1182,0.716404,0,0,0.283596,1,0.05865,-4.49829e-007,5.49946e-007,0.05865,391,0
124.299,-2.00315e-017,-2.68126e-018,-8.43912e-018,0,2.02819,30.121,0.716315,0,0,0.283685,1,0.0588,-4.49829e-007,5.49946e-007,0.0588,392,0
124.32,-2.2576e-017,-9.20218e-019,-1.80021e-017,0,2.02883,30.1238,0.716225,0,0,0.283775,1,0.05895,-4.49829e-007,5.49946e-007,0.05895,393,0
124.34,-2.51203e-017,8.40774e-019,-2.75648e-017,0,2.02947,30.1266,0.716135,0,0,0.283865,1,0.0591,-4.49829e-007,5.49946e-007,0.0591,394,0
124.36,-1.94471e-017,-1.60389e-018,-1.60185e-017,0,2.02975,30.1256,0.716096,0,0,0.283904,1,0.05925,-4.49829e-007,5.49946e-007,0.05925,395,0
124.379,-1.31285e-017,-4.37886e-018,-2.81424e-018,0,2.03,30.1243,0.716061,0,0,0.283939,1,0.0594,-4.49829e-007,5.49946e-007,0.0594,396,0
124.399,-6.2822e-018,-7.07411e-018,9.87233e-018,0,2.03026,30.1229,0.716024,0,0,0.283976,1,0.05955,-4.49829e-007,5.49946e-007,0.05955,397,0
124.418,5.04214e-018,-9.09361e-018,1.81703e-017,0,2.03063,30.1217,0.715973,0,0,0.284027,1,0.0597,-4.49829e-007,5.49946e-007,0.0597,398,0
124.438,1.63668e-017,-1.11132e-017,2.64684e-017,0,2.03099,30.1205,0.715922,0,0,0.284078,1,0.05985,-4.49829e-007,5.49946e-007,0.05985,399,0
124.457,2.41746e-017,-9.89573e-018,3.32866e-017,0,2.03132,30.1196,0.715877,0,0,0.284123,1,0.06,-4.49829e-007,5.49946e-007,0.06,400,0
124.476,1.86293e-017,-8.57037e-018,2.2915e-017,0,2.03191,30.1237,0.715795,0,0,0.284205,1,0.06015,-4.49829e-007,5.49946e-007,0.06015,401,0
124.494,1.30838e-017,-7.24497e-018,1.25431e-017,0,2.03249,30.1278,0.715712,0,0,0.284288,1,0.0603,-4.49829e-007,5.49946e-007,0.0603,402,0
124.513,7.5385e-018,-5.91961e-018,2.17151e-018,0,2.03308,30.1319,0.71563,0,0,0.28437,1,0.06045,-4.49829e-007,5.49946e-007,0.06045,403,0
124.531,2.99182e-018,-3.44009e-018,-1.04421e-017,0,2.03375,30.1367,0.715537,0,0,0.284463,1,0.0606,-4.49829e-007,5.49946e-007,0.0606,404,0
124.55,-3.29204e-019,4.41659e-019,-2.59242e-017,0,2.0345,30.1424,0.715431,0,0,0.284569,1,0.06075,-4.49829e-007,5.49946e-007,0.06075,405,0
124.568,-3.71425e-018,2.9098e-018,-3.03275e-017,0,2.03512,30.1465,0.715345,0,0,0.284655,1,0.0609,-4.49829e-007,5.49946e-007,0.0609,406,0
124.586,-1.14434e-017,3.94423e-018,-1.27282e-017,0,2.03564,30.1494,0.715273,0,0,0.284727,1,0.06105,-4.49829e-007,5.49946e-007,0.06105,407,0
124.603,-1.20189e-017,-1.12274e-018,-8.99916e-018,0,2.03638,30.1552,0.715169,0,0,0.284831,1,0.0612,-4.49829e-007,5.49946e-007,0.0612,408,0
124.62,-1.3138e-017,-1.58896e-018,3.30906e-018,0,2.0369,30.1578,0.715096,0,0,0.284904,1,0.06135,-4.49829e-007,5.49946e-007,0.06135,409,0
124.638,-1.42571e-017,-2.05519e-018,1.56173e-017,0,2.03743,30.1603,0.715022,0,0,0.284978,1,0.0615,-4.49829e-007,5.49946e-007,0.0615,410,0
124.655,-1.53762e-017,-2.52142e-018,2.79258e-017,0,2.03795,30.1629,0.714949,0,0,0.285051,1,0.06165,-4.49829e-007,5.49946e-007,0.06165,411,0
124.672,-1.64953e-017,-2.98765e-018,4.0234e-017,0,2.03848,30.1655,0.714875,0,0,0.285125,1,0.0618,-4.49829e-007,5.49946e-007,0.0618,412,0
124.689,-1.62621e-017,-8.84424e-018,2.05187e-017,0,2.03956,30.1761,0.714724,0,0,0.285276,1,0.06195,-4.49829e-007,5.49946e-007,0.06195,413,0
124.706,-1.56594e-017,-1.61734e-017,-7.945e-018,0,2.0408,30.189,0.714551,0,0,0.285449,1,0.0621,-4.49829e-007,5.49946e-007,0.0621,414,0
124.721,-1.36512e-017,-1.61227e-017,-1.43648e-017,0,2.04133,30.1923,0.714477,0,0,0.285523,1,0.06225,-4.49829e-007,5.49946e-007,0.06225,415,0
124.737,-1.14119e-017,-1.42906e-017,-1.42061e-017,0,2.04166,30.193,0.71443,0,0,0.28557,1,0.0624,-4.49829e-007,5.49946e-007,0.0624,416,0
124.753,-9.17264e-018,-1.24585e-017,-1.40474e-017,0,2.042,30.1937,0.714383,0,0,0.285617,1,0.06255,-4.49829e-007,5.49946e-007,0.06255,417,0
124.768,-6.93332e-018,-1.06264e-017,-1.38887e-017,0,2.04233,30.1943,0.714337,0,0,0.285663,1,0.0627,-4.49829e-007,5.49946e-007,0.0627,418,0
124.784,1.95859e-019,-1.03251e-017,-1.16477e-017,0,2.04205,30.1868,0.714376,0,0,0.285624,1,0.06285,-4.49829e-007,5.49946e-007,0.06285,419,0
124.8,7.79528e-018,-1.00796e-017,-9.13923e-018,0,2.04171,30.1785,0.714424,0,0,0.285576,1,0.063,-4.49829e-007,5.49946e-007,0.063,420,0
124.815,1.06164e-017,-6.80948e-018,-7.29133e-018,0,2.04175,30.1752,0.714419,0,0,0.285581,1,0.06315,-4.49829e-007,5.49946e-007,0.06315,421,0
124.83,4.83697e-018,1.10031e-018,-1.01782e-017,0,2.04239,30.1797,0.714329,0,0,0.285671,1,0.0633,-4.49829e-007,5.49946e-007,0.0633,422,0
124.844,-1.06113e-018,3.40844e-018,-1.10753e-017,0,2.04287,30.1817,0.714261,0,0,0.285739,1,0.06345,-4.49829e-007,5.49946e-007,0.06345,423,0
124.859,-6.79875e-018,-2.76141e-019,-9.68325e-018,0,2.04315,30.1805,0.714222,0,0,0.285778,1,0.0636,-4.49829e-007,5.49946e-007,0.0636,424,0
124.873,-1.25361e-017,-3.96054e-018,-8.2913e-018,0,2.04344,30.1794,0.714182,0,0,0.285818,1,0.06375,-4.49829e-007,5.49946e-007,0.06375,425,0
124.887,-1.82737e-017,-7.64512e-018,-6.89929e-018,0,2.04372,30.1783,0.714142,0,0,0.285858,1,0.0639,-4.49829e-007,5.49946e-007,0.0639,426,0
124.901,-2.40113e-017,-1.13297e-017,-5.50727e-018,0,2.044,30.1772,0.714103,0,0,0.285897,1,0.06405,-4.49829e-007,5.49946e-007,0.06405,427,0
124.915,-1.96492e-017,-1.14138e-017,-6.66362e-018,0,2.04474,30.1824,0.714,0,0,0.286,1,0.0642,-4.49829e-007,5.49946e-007,0.0642,428,0
124.928,-1.05859e-017,-9.82195e-018,-9.00617e-018,0,2.04569,30.1904,0.713867,0,0,0.286133,1,0.06435,-4.49829e-007,5.49946e-007,0.06435,429,0
124.942,-8.88678e-019,-9.26362e-018,-1.03401e-017,0,2.04653,30.197,0.71375,0,0,0.28625,1,0.0645,-4.49829e-007,5.49946e-007,0.0645,430,0
124.956,1.13095e-017,-1.27835e-017,-7.6938e-018,0,2.04694,30.198,0.713692,0,0,0.286308,1,0.06465,-4.49829e-007,5.49946e-007,0.06465,431,0
124.969,1.70164e-017,-1.08671e-017,-6.22296e-018,0,2.04751,30.2009,0.713612,0,0,0.286388,1,0.0648,-4.49829e-007,5.49946e-007,0.0648,432,0
124.981,1.88699e-017,-5.72361e-018,-5.44996e-018,0,2.04818,30.205,0.713519,0,0,0.286481,1,0.06495,-4.49829e-007,5.49946e-007,0.06495,433,0
124.994,2.07232e-017,-5.80402e-019,-4.67699e-018,0,2.04884,30.2091,0.713427,0,0,0.286573,1,0.0651,-4.49829e-007,5.49946e-007,0.0651,434,0
125.006,1.61388e-017,3.04874e-018,-3.33807e-018,0,2.04946,30.2127,0.713339,0,0,0.286661,1,0.06525,-4.49829e-007,5.49946e-007,0.06525,435,0
125.018,5.26615e-018,5.87841e-018,-2.8762e-019,0,2.04983,30.2128,0.713288,0,0,0.286712,1,0.0654,-4.49829e-007,5.49946e-007,0.0654,436,0
125.031,-5.84119e-018,8.71731e-018,2.89364e-018,0,2.05017,30.2126,0.71324,0,0,0.28676,1,0.06555,-4.49829e-007,5.49946e-007,0.06555,437,0
125.043,-1.69491e-017,1.15564e-017,6.07507e-018,0,2.05051,30.2123,0.713192,0,0,0.286808,1,0.0657,-4.49829e-007,5.49946e-007,0.0657,438,0
125.054,-1.06531e-017,6.5691e-018,3.17836e-018,0,2.05071,30.2104,0.713164,0,0,0.286836,1,0.06585,-4.49829e-007,5.49946e-007,0.06585,439,0
125.065,-1.89513e-018,4.74798e-019,-5.78164e-019,0,2.05089,30.2083,0.713139,0,0,0.286861,1,0.066,-4.49829e-007,5.49946e-007,0.066,440,0
125.077,6.8633e-018,-5.61981e-018,-4.33487e-018,0,2.05108,30.2061,0.713114,0,0,0.286886,1,0.06615,-4.49829e-007,5.49946e-007,0.06615,441,0
125.088,1.32886e-017,-1.19706e-017,-6.68633e-018,0,2.05144,30.2061,0.713063,0,0,0.286937,1,0.0663,-4.49829e-007,5.49946e-007,0.0663,442,0
125.099,1.79798e-017,-1.83644e-017,-8.08746e-018,0,2.05193,30.2072,0.712995,0,0,0.287005,1,0.06645,-4.49829e-007,5.49946e-007,0.06645,443,0
125.11,1.65387e-017,-1.89433e-017,-7.19085e-018,0,2.05252,30.21,0.712913,0,0,0.287087,1,0.0666,-4.49829e-007,5.49946e-007,0.0666,444,0
125.12,1.13213e-017,-1.44448e-017,-2.82123e-018,0,2.05344,30.2176,0.712784,0,0,0.287216,1,0.06675,-4.49829e-007,5.49946e-007,0.06675,445,0
125.131,5.86068e-018,-9.61002e-018,1.63058e-018,0,2.05435,30.2251,0.712657,0,0,0.287343,1,0.0669,-4.49829e-007,5.49946e-007,0.0669,446,0
125.141,3.99751e-019,-4.77496e-018,6.08261e-018,0,2.05525,30.2325,0.71253,0,0,0.28747,1,0.06705,-4.49829e-007,5.49946e-007,0.06705,447,0
125.151,-5.06118e-018,6.00975e-020,1.05346e-017,0,2.05616,30.24,0.712403,0,0,0.287597,1,0.0672,-4.49829e-007,5.49946e-007,0.0672,448,0
125.161,-7.00949e-018,3.00402e-018,9.97908e-018,0,2.05655,30.2407,0.712348,0,0,0.287652,1,0.06735,-4.49829e-007,5.49946e-007,0.06735,449,0
